spec.jvm2008.report.run.location=BARN-03
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 14:38:27 BST 2016, end=Fri Jul 01 14:38:27 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 14:38:27 BST 2016, end=Fri Jul 01 14:38:27 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 14:38:27 BST 2016, end=Fri Jul 01 14:38:40 BST 2016, operations=1.0, operationsPerMinute=4.530011325028313
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 14:38:40 BST 2016, end=Fri Jul 01 14:38:43 BST 2016, operations=1.0, operationsPerMinute=18.143332325370427
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 14:38:43 BST 2016, end=Fri Jul 01 14:38:45 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 14:38:45 BST 2016, end=Fri Jul 01 14:38:53 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 14:38:53 BST 2016, end=Fri Jul 01 14:39:01 BST 2016, operations=1.0, operationsPerMinute=7.897854416216927
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 14:39:01 BST 2016, end=Fri Jul 01 14:39:07 BST 2016, operations=1.0, operationsPerMinute=9.092286710107592
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 14:39:07 BST 2016, end=Fri Jul 01 14:39:09 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 14:39:09 BST 2016, end=Fri Jul 01 14:39:10 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 14:39:10 BST 2016, end=Fri Jul 01 14:39:11 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 14:39:11 BST 2016, end=Fri Jul 01 14:39:17 BST 2016, operations=1.0, operationsPerMinute=10.865628395508873
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 14:39:17 BST 2016, end=Fri Jul 01 14:39:18 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 14:39:18 BST 2016, end=Fri Jul 01 14:39:19 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 14:39:19 BST 2016, end=Fri Jul 01 14:39:21 BST 2016, operations=1.0, operationsPerMinute=28.476506881822495
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 14:39:21 BST 2016, end=Fri Jul 01 14:39:27 BST 2016, operations=1.0, operationsPerMinute=9.474182851729038
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 14:39:27 BST 2016, end=Fri Jul 01 14:39:48 BST 2016, operations=1.0, operationsPerMinute=2.9884942969567168
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 14:39:48 BST 2016, end=Fri Jul 01 14:39:48 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 14:39:59 BST 2016, end=Fri Jul 01 14:41:59 BST 2016, operations=493.6112111609935, operationsPerMinute=246.80560558049675, mode=normal, start=Fri Jul 01 14:42:00 BST 2016, end=Fri Jul 01 14:46:00 BST 2016, operations=1018.8434344233322, operationsPerMinute=254.71085860583304
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 14:46:04 BST 2016, end=Fri Jul 01 14:48:04 BST 2016, operations=201.31596087323175, operationsPerMinute=100.65798043661587, mode=normal, start=Fri Jul 01 14:48:08 BST 2016, end=Fri Jul 01 14:52:08 BST 2016, operations=392.1300682020738, operationsPerMinute=98.03251705051845
benchmark-name=compress, mod=warmup, start=Fri Jul 01 14:52:12 BST 2016, end=Fri Jul 01 14:54:12 BST 2016, operations=399.5719387793074, operationsPerMinute=199.7859693896537, mode=normal, start=Fri Jul 01 14:54:14 BST 2016, end=Fri Jul 01 14:58:14 BST 2016, operations=800.5986174094548, operationsPerMinute=200.1496543523637
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 14:58:16 BST 2016, end=Fri Jul 01 15:00:16 BST 2016, operations=139.727716524401, operationsPerMinute=69.8638582622005, mode=normal, start=Fri Jul 01 15:00:22 BST 2016, end=Fri Jul 01 15:04:22 BST 2016, operations=294.62947414337725, operationsPerMinute=73.65736853584431
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 15:04:26 BST 2016, end=Fri Jul 01 15:06:26 BST 2016, operations=236.34962839338917, operationsPerMinute=118.17481419669458, mode=normal, start=Fri Jul 01 15:06:30 BST 2016, end=Fri Jul 01 15:10:30 BST 2016, operations=473.0956428118204, operationsPerMinute=118.2739107029551
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 15:10:33 BST 2016, end=Fri Jul 01 15:12:33 BST 2016, operations=407.57989363082106, operationsPerMinute=203.78994681541053, mode=normal, start=Fri Jul 01 15:12:35 BST 2016, end=Fri Jul 01 15:16:35 BST 2016, operations=814.6391575191903, operationsPerMinute=203.6597893797976
benchmark-name=derby, mod=warmup, start=Fri Jul 01 15:16:58 BST 2016, end=Fri Jul 01 15:18:58 BST 2016, operations=361.51996223744663, operationsPerMinute=180.75998111872332, mode=normal, start=Fri Jul 01 15:19:00 BST 2016, end=Fri Jul 01 15:23:00 BST 2016, operations=725.7480221889825, operationsPerMinute=181.43700554724563
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 15:23:03 BST 2016, end=Fri Jul 01 15:25:03 BST 2016, operations=208.36749535812012, operationsPerMinute=104.18374767906006, mode=normal, start=Fri Jul 01 15:25:07 BST 2016, end=Fri Jul 01 15:29:07 BST 2016, operations=416.7806399539836, operationsPerMinute=104.1951599884959
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 15:29:10 BST 2016, end=Fri Jul 01 15:31:10 BST 2016, operations=73.482737715469, operationsPerMinute=36.7413688577345, mode=normal, start=Fri Jul 01 15:31:20 BST 2016, end=Fri Jul 01 15:35:20 BST 2016, operations=151.7712224263705, operationsPerMinute=37.94280560659263
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 15:35:27 BST 2016, end=Fri Jul 01 15:37:27 BST 2016, operations=13.790665189921173, operationsPerMinute=6.895332594960586, mode=normal, start=Fri Jul 01 15:38:11 BST 2016, end=Fri Jul 01 15:42:11 BST 2016, operations=27.783665578711286, operationsPerMinute=6.9459163946778215
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 15:42:48 BST 2016, end=Fri Jul 01 15:44:48 BST 2016, operations=74.31305580607756, operationsPerMinute=37.15652790303878, mode=normal, start=Fri Jul 01 15:44:57 BST 2016, end=Fri Jul 01 15:48:57 BST 2016, operations=148.81584469819296, operationsPerMinute=37.20396117454824
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 15:49:07 BST 2016, end=Fri Jul 01 15:51:07 BST 2016, operations=43.2293147071002, operationsPerMinute=21.6146573535501, mode=normal, start=Fri Jul 01 15:51:18 BST 2016, end=Fri Jul 01 15:55:18 BST 2016, operations=86.43270843827261, operationsPerMinute=21.608177109568153
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jul 01 15:55:34 BST 2016, end=Fri Jul 01 15:57:34 BST 2016, operations=759.0774345549474, operationsPerMinute=379.5387172774737, mode=normal, start=Fri Jul 01 15:57:35 BST 2016, end=Fri Jul 01 16:01:35 BST 2016, operations=1439.598832796427, operationsPerMinute=359.8997081991067
