spec.jvm2008.report.run.location=KINGS02
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Sat Jun 25 13:02:34 BST 2016, end=Sat Jun 25 13:02:34 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 25 13:02:34 BST 2016, end=Sat Jun 25 13:02:34 BST 2016, operations=1.0, operationsPerMinute=545.4545454545455
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 25 13:02:34 BST 2016, end=Sat Jun 25 13:02:52 BST 2016, operations=1.0, operationsPerMinute=3.490198359606771
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 25 13:02:52 BST 2016, end=Sat Jun 25 13:02:56 BST 2016, operations=1.0, operationsPerMinute=14.299332697807436
benchmark-name=startup.compress, mode=normal, start=Sat Jun 25 13:02:56 BST 2016, end=Sat Jun 25 13:02:57 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 25 13:02:57 BST 2016, end=Sat Jun 25 13:03:06 BST 2016, operations=1.0, operationsPerMinute=6.712911165808906
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 25 13:03:06 BST 2016, end=Sat Jun 25 13:03:14 BST 2016, operations=1.0, operationsPerMinute=7.849293563579278
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 25 13:03:14 BST 2016, end=Sat Jun 25 13:03:21 BST 2016, operations=1.0, operationsPerMinute=8.861320336730174
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 25 13:03:21 BST 2016, end=Sat Jun 25 13:03:23 BST 2016, operations=1.0, operationsPerMinute=22.76176024279211
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 25 13:03:23 BST 2016, end=Sat Jun 25 13:03:24 BST 2016, operations=1.0, operationsPerMinute=68.72852233676976
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 25 13:03:24 BST 2016, end=Sat Jun 25 13:03:25 BST 2016, operations=1.0, operationsPerMinute=55.710306406685234
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 25 13:03:25 BST 2016, end=Sat Jun 25 13:03:31 BST 2016, operations=1.0, operationsPerMinute=9.837678307919331
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 25 13:03:31 BST 2016, end=Sat Jun 25 13:03:33 BST 2016, operations=1.0, operationsPerMinute=38.83495145631068
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 25 13:03:33 BST 2016, end=Sat Jun 25 13:03:34 BST 2016, operations=1.0, operationsPerMinute=53.42831700801425
benchmark-name=startup.serial, mode=normal, start=Sat Jun 25 13:03:34 BST 2016, end=Sat Jun 25 13:03:36 BST 2016, operations=1.0, operationsPerMinute=23.166023166023166
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 25 13:03:36 BST 2016, end=Sat Jun 25 13:03:43 BST 2016, operations=1.0, operationsPerMinute=9.071666162685213
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 25 13:03:43 BST 2016, end=Sat Jun 25 13:04:07 BST 2016, operations=1.0, operationsPerMinute=2.486222185389301
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 25 13:04:07 BST 2016, end=Sat Jun 25 13:04:08 BST 2016, operations=1.0, operationsPerMinute=55.710306406685234
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 25 13:04:21 BST 2016, end=Sat Jun 25 13:06:21 BST 2016, operations=440.85205235940526, operationsPerMinute=220.42602617970263, mode=normal, start=Sat Jun 25 13:06:23 BST 2016, end=Sat Jun 25 13:10:23 BST 2016, operations=882.0477336065098, operationsPerMinute=220.51193340162746
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 25 13:10:28 BST 2016, end=Sat Jun 25 13:12:28 BST 2016, operations=176.37341749646475, operationsPerMinute=88.18670874823238, mode=normal, start=Sat Jun 25 13:12:32 BST 2016, end=Sat Jun 25 13:16:32 BST 2016, operations=349.42614881750916, operationsPerMinute=87.35653720437729
benchmark-name=compress, mod=warmup, start=Sat Jun 25 13:16:36 BST 2016, end=Sat Jun 25 13:18:36 BST 2016, operations=373.5998179730258, operationsPerMinute=186.7999089865129, mode=normal, start=Sat Jun 25 13:18:37 BST 2016, end=Sat Jun 25 13:22:37 BST 2016, operations=743.1688274061505, operationsPerMinute=185.79220685153763
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 25 13:22:40 BST 2016, end=Sat Jun 25 13:24:40 BST 2016, operations=123.51275845675133, operationsPerMinute=61.756379228375664, mode=normal, start=Sat Jun 25 13:24:45 BST 2016, end=Sat Jun 25 13:28:45 BST 2016, operations=261.9481304837143, operationsPerMinute=65.48703262092857
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 25 13:28:51 BST 2016, end=Sat Jun 25 13:30:51 BST 2016, operations=219.27434042592293, operationsPerMinute=109.63717021296146, mode=normal, start=Sat Jun 25 13:30:54 BST 2016, end=Sat Jun 25 13:34:54 BST 2016, operations=438.2844304809514, operationsPerMinute=109.57110762023785
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 25 13:34:57 BST 2016, end=Sat Jun 25 13:36:57 BST 2016, operations=373.34203181177384, operationsPerMinute=186.67101590588692, mode=normal, start=Sat Jun 25 13:36:59 BST 2016, end=Sat Jun 25 13:40:59 BST 2016, operations=745.4960639518667, operationsPerMinute=186.3740159879667
benchmark-name=derby, mod=warmup, start=Sat Jun 25 13:42:17 BST 2016, end=Sat Jun 25 13:44:17 BST 2016, operations=276.26976689976686, operationsPerMinute=138.13488344988343, mode=normal, start=Sat Jun 25 13:44:20 BST 2016, end=Sat Jun 25 13:48:20 BST 2016, operations=555.8202586399461, operationsPerMinute=138.95506465998653
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 25 13:48:23 BST 2016, end=Sat Jun 25 13:50:23 BST 2016, operations=184.03014660617137, operationsPerMinute=92.01507330308569, mode=normal, start=Sat Jun 25 13:50:26 BST 2016, end=Sat Jun 25 13:54:26 BST 2016, operations=365.00634201075036, operationsPerMinute=91.25158550268759
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 25 13:54:30 BST 2016, end=Sat Jun 25 13:56:30 BST 2016, operations=105.91028720685475, operationsPerMinute=52.95514360342737, mode=normal, start=Sat Jun 25 13:56:36 BST 2016, end=Sat Jun 25 14:00:36 BST 2016, operations=199.14207659866292, operationsPerMinute=49.78551914966573
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 25 14:00:41 BST 2016, end=Sat Jun 25 14:02:41 BST 2016, operations=21.56904784954019, operationsPerMinute=10.784523924770095, mode=normal, start=Sat Jun 25 14:03:11 BST 2016, end=Sat Jun 25 14:07:11 BST 2016, operations=43.40460033022849, operationsPerMinute=10.851150082557123
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 25 14:07:30 BST 2016, end=Sat Jun 25 14:09:30 BST 2016, operations=73.83153091817388, operationsPerMinute=36.91576545908694, mode=normal, start=Sat Jun 25 14:09:40 BST 2016, end=Sat Jun 25 14:13:40 BST 2016, operations=147.40958846898187, operationsPerMinute=36.85239711724547
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 25 14:13:49 BST 2016, end=Sat Jun 25 14:15:49 BST 2016, operations=72.19031297596861, operationsPerMinute=36.095156487984305, mode=normal, start=Sat Jun 25 14:15:58 BST 2016, end=Sat Jun 25 14:19:58 BST 2016, operations=143.93307254698732, operationsPerMinute=35.98326813674683
