spec.jvm2008.report.run.location=HOPE11
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Fri Jun 24 08:26:43 BST 2016, end=Fri Jun 24 08:26:43 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 08:26:43 BST 2016, end=Fri Jun 24 08:26:43 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 08:26:43 BST 2016, end=Fri Jun 24 08:27:05 BST 2016, operations=1.0, operationsPerMinute=2.7028244515518716
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 08:27:05 BST 2016, end=Fri Jun 24 08:27:10 BST 2016, operations=1.0, operationsPerMinute=12.327922745017464
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 08:27:10 BST 2016, end=Fri Jun 24 08:27:11 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 08:27:11 BST 2016, end=Fri Jun 24 08:27:22 BST 2016, operations=1.0, operationsPerMinute=5.963029218843173
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 08:27:22 BST 2016, end=Fri Jun 24 08:27:30 BST 2016, operations=1.0, operationsPerMinute=7.018364721020002
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 08:27:30 BST 2016, end=Fri Jun 24 08:27:37 BST 2016, operations=1.0, operationsPerMinute=8.361204013377927
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 08:27:37 BST 2016, end=Fri Jun 24 08:27:40 BST 2016, operations=1.0, operationsPerMinute=19.329896907216494
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 08:27:40 BST 2016, end=Fri Jun 24 08:27:41 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 08:27:41 BST 2016, end=Fri Jun 24 08:27:42 BST 2016, operations=1.0, operationsPerMinute=49.3421052631579
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 08:27:42 BST 2016, end=Fri Jun 24 08:27:49 BST 2016, operations=1.0, operationsPerMinute=8.882309400444116
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 08:27:49 BST 2016, end=Fri Jun 24 08:27:51 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 08:27:51 BST 2016, end=Fri Jun 24 08:27:52 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 08:27:52 BST 2016, end=Fri Jun 24 08:27:55 BST 2016, operations=1.0, operationsPerMinute=19.430051813471504
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 08:27:55 BST 2016, end=Fri Jun 24 08:28:03 BST 2016, operations=1.0, operationsPerMinute=8.470986869970352
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 08:28:03 BST 2016, end=Fri Jun 24 08:28:31 BST 2016, operations=1.0, operationsPerMinute=2.1062978305132347
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 08:28:31 BST 2016, end=Fri Jun 24 08:28:32 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 08:28:49 BST 2016, end=Fri Jun 24 08:30:49 BST 2016, operations=347.424523866631, operationsPerMinute=173.7122619333155, mode=normal, start=Fri Jun 24 08:30:50 BST 2016, end=Fri Jun 24 08:34:50 BST 2016, operations=704.4466776450766, operationsPerMinute=176.11166941126916
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 08:34:57 BST 2016, end=Fri Jun 24 08:36:57 BST 2016, operations=140.66990602279623, operationsPerMinute=70.33495301139811, mode=normal, start=Fri Jun 24 08:37:02 BST 2016, end=Fri Jun 24 08:41:02 BST 2016, operations=279.42162661092374, operationsPerMinute=69.85540665273093
benchmark-name=compress, mod=warmup, start=Fri Jun 24 08:41:07 BST 2016, end=Fri Jun 24 08:43:07 BST 2016, operations=269.95311610197075, operationsPerMinute=134.97655805098537, mode=normal, start=Fri Jun 24 08:43:09 BST 2016, end=Fri Jun 24 08:47:09 BST 2016, operations=540.1764793567944, operationsPerMinute=135.0441198391986
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 08:47:12 BST 2016, end=Fri Jun 24 08:49:12 BST 2016, operations=85.12040715311434, operationsPerMinute=42.56020357655717, mode=normal, start=Fri Jun 24 08:49:21 BST 2016, end=Fri Jun 24 08:53:21 BST 2016, operations=180.11978077828599, operationsPerMinute=45.029945194571496
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 08:53:30 BST 2016, end=Fri Jun 24 08:55:30 BST 2016, operations=144.89777216578523, operationsPerMinute=72.44888608289261, mode=normal, start=Fri Jun 24 08:55:36 BST 2016, end=Fri Jun 24 08:59:36 BST 2016, operations=290.14956937295847, operationsPerMinute=72.53739234323962
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 08:59:41 BST 2016, end=Fri Jun 24 09:01:41 BST 2016, operations=250.34229443248833, operationsPerMinute=125.17114721624417, mode=normal, start=Fri Jun 24 09:01:45 BST 2016, end=Fri Jun 24 09:05:45 BST 2016, operations=502.1611465806892, operationsPerMinute=125.5402866451723
benchmark-name=derby, mod=warmup, start=Fri Jun 24 09:07:15 BST 2016, end=Fri Jun 24 09:09:15 BST 2016, operations=198.44905305560894, operationsPerMinute=99.22452652780447, mode=normal, start=Fri Jun 24 09:09:18 BST 2016, end=Fri Jun 24 09:13:18 BST 2016, operations=407.53446340795455, operationsPerMinute=101.88361585198864
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 09:13:21 BST 2016, end=Fri Jun 24 09:15:21 BST 2016, operations=133.5518940205916, operationsPerMinute=66.7759470102958, mode=normal, start=Fri Jun 24 09:15:27 BST 2016, end=Fri Jun 24 09:19:27 BST 2016, operations=268.11923016837227, operationsPerMinute=67.02980754209307
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 09:19:32 BST 2016, end=Fri Jun 24 09:21:32 BST 2016, operations=61.7655153882405, operationsPerMinute=30.88275769412025, mode=normal, start=Fri Jun 24 09:21:43 BST 2016, end=Fri Jun 24 09:25:43 BST 2016, operations=120.65348484911723, operationsPerMinute=30.16337121227931
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 09:25:54 BST 2016, end=Fri Jun 24 09:27:54 BST 2016, operations=11.515043939057726, operationsPerMinute=5.757521969528863, mode=normal, start=Fri Jun 24 09:28:30 BST 2016, end=Fri Jun 24 09:32:30 BST 2016, operations=23.00200707893738, operationsPerMinute=5.750501769734345
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 09:33:11 BST 2016, end=Fri Jun 24 09:35:11 BST 2016, operations=54.85991925105701, operationsPerMinute=27.429959625528504, mode=normal, start=Fri Jun 24 09:35:22 BST 2016, end=Fri Jun 24 09:39:22 BST 2016, operations=110.0563009578799, operationsPerMinute=27.514075239469975
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 09:39:34 BST 2016, end=Fri Jun 24 09:41:34 BST 2016, operations=37.304167814782225, operationsPerMinute=18.652083907391113, mode=normal, start=Fri Jun 24 09:41:52 BST 2016, end=Fri Jun 24 09:45:52 BST 2016, operations=74.5344234001343, operationsPerMinute=18.633605850033575
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jun 24 09:46:07 BST 2016, end=Fri Jun 24 09:48:07 BST 2016, operations=524.5163065072367, operationsPerMinute=262.25815325361833, mode=normal, start=Fri Jun 24 09:48:08 BST 2016, end=Fri Jun 24 09:52:08 BST 2016, operations=1022.5059758643342, operationsPerMinute=255.62649396608356
benchmark-name=scimark.lu.small, mod=warmup, start=Fri Jun 24 09:52:10 BST 2016, end=Fri Jun 24 09:54:10 BST 2016, operations=372.79947551697137, operationsPerMinute=186.39973775848568, mode=normal, start=Fri Jun 24 09:54:12 BST 2016, end=Fri Jun 24 09:58:12 BST 2016, operations=745.968546165479, operationsPerMinute=186.49213654136975
