spec.jvm2008.report.run.location=SR-RLIBHOPEPC-P
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8136
benchmark-name=check, mode=normal, start=Fri Jun 24 07:47:56 BST 2016, end=Fri Jun 24 07:47:56 BST 2016, operations=1.0, operationsPerMinute=1176.4705882352941
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 07:47:56 BST 2016, end=Fri Jun 24 07:47:57 BST 2016, operations=1.0, operationsPerMinute=491.8032786885246
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 07:47:57 BST 2016, end=Fri Jun 24 07:48:13 BST 2016, operations=1.0, operationsPerMinute=3.6474164133738602
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 07:48:13 BST 2016, end=Fri Jun 24 07:48:17 BST 2016, operations=1.0, operationsPerMinute=14.347202295552368
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 07:48:17 BST 2016, end=Fri Jun 24 07:48:19 BST 2016, operations=1.0, operationsPerMinute=41.95804195804196
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 07:48:19 BST 2016, end=Fri Jun 24 07:48:27 BST 2016, operations=1.0, operationsPerMinute=6.755995946402432
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 07:48:27 BST 2016, end=Fri Jun 24 07:48:35 BST 2016, operations=1.0, operationsPerMinute=7.955449482895784
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 07:48:35 BST 2016, end=Fri Jun 24 07:48:42 BST 2016, operations=1.0, operationsPerMinute=9.131030284583778
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 07:48:42 BST 2016, end=Fri Jun 24 07:48:44 BST 2016, operations=1.0, operationsPerMinute=21.731256791017746
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 07:48:44 BST 2016, end=Fri Jun 24 07:48:45 BST 2016, operations=1.0, operationsPerMinute=65.71741511500548
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 07:48:45 BST 2016, end=Fri Jun 24 07:48:46 BST 2016, operations=1.0, operationsPerMinute=53.52363960749331
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 07:48:46 BST 2016, end=Fri Jun 24 07:48:53 BST 2016, operations=1.0, operationsPerMinute=9.601536245799329
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 07:48:53 BST 2016, end=Fri Jun 24 07:48:54 BST 2016, operations=1.0, operationsPerMinute=37.688442211055275
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 07:48:54 BST 2016, end=Fri Jun 24 07:48:55 BST 2016, operations=1.0, operationsPerMinute=51.10732538330494
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 07:48:55 BST 2016, end=Fri Jun 24 07:48:58 BST 2016, operations=1.0, operationsPerMinute=22.379709063782173
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 07:48:58 BST 2016, end=Fri Jun 24 07:49:05 BST 2016, operations=1.0, operationsPerMinute=9.253547193090684
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 07:49:05 BST 2016, end=Fri Jun 24 07:49:29 BST 2016, operations=1.0, operationsPerMinute=2.4691358024691357
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 07:49:29 BST 2016, end=Fri Jun 24 07:49:30 BST 2016, operations=1.0, operationsPerMinute=53.908355795148246
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 07:49:42 BST 2016, end=Fri Jun 24 07:51:42 BST 2016, operations=418.42017860735734, operationsPerMinute=209.21008930367867, mode=normal, start=Fri Jun 24 07:51:44 BST 2016, end=Fri Jun 24 07:55:44 BST 2016, operations=873.8266526416855, operationsPerMinute=218.45666316042139
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 07:55:50 BST 2016, end=Fri Jun 24 07:57:50 BST 2016, operations=173.25810597643786, operationsPerMinute=86.62905298821893, mode=normal, start=Fri Jun 24 07:57:54 BST 2016, end=Fri Jun 24 08:01:54 BST 2016, operations=343.9913835253866, operationsPerMinute=85.99784588134665
benchmark-name=compress, mod=warmup, start=Fri Jun 24 08:01:58 BST 2016, end=Fri Jun 24 08:03:58 BST 2016, operations=372.4885565216026, operationsPerMinute=186.2442782608013, mode=normal, start=Fri Jun 24 08:04:00 BST 2016, end=Fri Jun 24 08:08:00 BST 2016, operations=742.4149125928733, operationsPerMinute=185.60372814821832
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 08:08:02 BST 2016, end=Fri Jun 24 08:10:02 BST 2016, operations=121.98212562837816, operationsPerMinute=60.99106281418908, mode=normal, start=Fri Jun 24 08:10:08 BST 2016, end=Fri Jun 24 08:14:08 BST 2016, operations=254.86128514743615, operationsPerMinute=63.71532128685904
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 08:14:14 BST 2016, end=Fri Jun 24 08:16:14 BST 2016, operations=217.01962387831713, operationsPerMinute=108.50981193915857, mode=normal, start=Fri Jun 24 08:16:17 BST 2016, end=Fri Jun 24 08:20:17 BST 2016, operations=435.138304285063, operationsPerMinute=108.78457607126575
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 08:20:20 BST 2016, end=Fri Jun 24 08:22:20 BST 2016, operations=371.68316482066837, operationsPerMinute=185.84158241033418, mode=normal, start=Fri Jun 24 08:22:22 BST 2016, end=Fri Jun 24 08:26:22 BST 2016, operations=742.6642641849617, operationsPerMinute=185.66606604624042
benchmark-name=derby, mod=warmup, start=Fri Jun 24 08:27:40 BST 2016, end=Fri Jun 24 08:29:40 BST 2016, operations=274.0679905230258, operationsPerMinute=137.0339952615129, mode=normal, start=Fri Jun 24 08:29:42 BST 2016, end=Fri Jun 24 08:33:42 BST 2016, operations=549.8881033448058, operationsPerMinute=137.47202583620145
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 08:33:45 BST 2016, end=Fri Jun 24 08:35:45 BST 2016, operations=182.79150961178328, operationsPerMinute=91.39575480589164, mode=normal, start=Fri Jun 24 08:35:49 BST 2016, end=Fri Jun 24 08:39:49 BST 2016, operations=366.24340593619877, operationsPerMinute=91.56085148404969
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 08:39:53 BST 2016, end=Fri Jun 24 08:41:53 BST 2016, operations=67.37039336262302, operationsPerMinute=33.68519668131151, mode=normal, start=Fri Jun 24 08:42:03 BST 2016, end=Fri Jun 24 08:46:03 BST 2016, operations=136.30140795684554, operationsPerMinute=34.075351989211384
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 08:46:13 BST 2016, end=Fri Jun 24 08:48:13 BST 2016, operations=13.01321752474022, operationsPerMinute=6.50660876237011, mode=normal, start=Fri Jun 24 08:49:08 BST 2016, end=Fri Jun 24 08:53:08 BST 2016, operations=25.997234671639717, operationsPerMinute=6.499308667909929
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 08:53:53 BST 2016, end=Fri Jun 24 08:55:53 BST 2016, operations=69.98609954650802, operationsPerMinute=34.99304977325401, mode=normal, start=Fri Jun 24 08:56:05 BST 2016, end=Fri Jun 24 09:00:05 BST 2016, operations=139.1717168728216, operationsPerMinute=34.7929292182054
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 09:00:19 BST 2016, end=Fri Jun 24 09:02:19 BST 2016, operations=42.372665166137175, operationsPerMinute=21.186332583068587, mode=normal, start=Fri Jun 24 09:02:30 BST 2016, end=Fri Jun 24 09:06:30 BST 2016, operations=84.76106242206932, operationsPerMinute=21.19026560551733
