spec.jvm2008.report.run.location=LAW006
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 03:09:34 BST 2016, end=Mon Jun 27 03:09:34 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 03:09:34 BST 2016, end=Mon Jun 27 03:09:35 BST 2016, operations=1.0, operationsPerMinute=91.6030534351145
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 03:09:35 BST 2016, end=Mon Jun 27 03:09:55 BST 2016, operations=1.0, operationsPerMinute=3.0867373186541824
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 03:09:55 BST 2016, end=Mon Jun 27 03:10:00 BST 2016, operations=1.0, operationsPerMinute=11.95457262402869
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 03:10:00 BST 2016, end=Mon Jun 27 03:10:01 BST 2016, operations=1.0, operationsPerMinute=39.26701570680628
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 03:10:01 BST 2016, end=Mon Jun 27 03:10:11 BST 2016, operations=1.0, operationsPerMinute=6.218905472636816
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 03:10:11 BST 2016, end=Mon Jun 27 03:10:19 BST 2016, operations=1.0, operationsPerMinute=7.35925426223476
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 03:10:19 BST 2016, end=Mon Jun 27 03:10:26 BST 2016, operations=1.0, operationsPerMinute=8.368200836820083
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 03:10:26 BST 2016, end=Mon Jun 27 03:10:29 BST 2016, operations=1.0, operationsPerMinute=20.470829068577277
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 03:10:29 BST 2016, end=Mon Jun 27 03:10:30 BST 2016, operations=1.0, operationsPerMinute=63.1578947368421
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 03:10:30 BST 2016, end=Mon Jun 27 03:10:31 BST 2016, operations=1.0, operationsPerMinute=53.42831700801425
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 03:10:31 BST 2016, end=Mon Jun 27 03:10:37 BST 2016, operations=1.0, operationsPerMinute=9.388202159286497
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 03:10:37 BST 2016, end=Mon Jun 27 03:10:39 BST 2016, operations=1.0, operationsPerMinute=36.65241295051924
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 03:10:39 BST 2016, end=Mon Jun 27 03:10:40 BST 2016, operations=1.0, operationsPerMinute=48.7408610885459
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 03:10:40 BST 2016, end=Mon Jun 27 03:10:43 BST 2016, operations=1.0, operationsPerMinute=21.03049421661409
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 03:10:43 BST 2016, end=Mon Jun 27 03:10:51 BST 2016, operations=1.0, operationsPerMinute=8.002133902373966
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 03:10:51 BST 2016, end=Mon Jun 27 03:11:17 BST 2016, operations=1.0, operationsPerMinute=2.2496344344044092
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 03:11:17 BST 2016, end=Mon Jun 27 03:11:19 BST 2016, operations=1.0, operationsPerMinute=41.40786749482402
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 03:11:33 BST 2016, end=Mon Jun 27 03:13:33 BST 2016, operations=405.7841392936658, operationsPerMinute=202.8920696468329, mode=normal, start=Mon Jun 27 03:13:34 BST 2016, end=Mon Jun 27 03:17:34 BST 2016, operations=829.1593612915104, operationsPerMinute=207.2898403228776
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 03:17:39 BST 2016, end=Mon Jun 27 03:19:39 BST 2016, operations=167.29085283488578, operationsPerMinute=83.64542641744289, mode=normal, start=Mon Jun 27 03:19:42 BST 2016, end=Mon Jun 27 03:23:42 BST 2016, operations=332.4716373225207, operationsPerMinute=83.11790933063017
benchmark-name=compress, mod=warmup, start=Mon Jun 27 03:23:46 BST 2016, end=Mon Jun 27 03:25:46 BST 2016, operations=348.61987691868825, operationsPerMinute=174.30993845934412, mode=normal, start=Mon Jun 27 03:25:47 BST 2016, end=Mon Jun 27 03:29:47 BST 2016, operations=687.9251775172457, operationsPerMinute=171.98129437931144
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 03:29:49 BST 2016, end=Mon Jun 27 03:31:49 BST 2016, operations=113.44788503688399, operationsPerMinute=56.723942518441994, mode=normal, start=Mon Jun 27 03:31:56 BST 2016, end=Mon Jun 27 03:35:56 BST 2016, operations=243.68054256563644, operationsPerMinute=60.92013564140911
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 03:36:01 BST 2016, end=Mon Jun 27 03:38:01 BST 2016, operations=202.48627774530993, operationsPerMinute=101.24313887265497, mode=normal, start=Mon Jun 27 03:38:05 BST 2016, end=Mon Jun 27 03:42:05 BST 2016, operations=406.5266245971742, operationsPerMinute=101.63165614929355
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 03:42:09 BST 2016, end=Mon Jun 27 03:44:09 BST 2016, operations=323.63576525207054, operationsPerMinute=161.81788262603527, mode=normal, start=Mon Jun 27 03:44:11 BST 2016, end=Mon Jun 27 03:48:11 BST 2016, operations=658.8725724109188, operationsPerMinute=164.7181431027297
benchmark-name=derby, mod=warmup, start=Mon Jun 27 03:49:49 BST 2016, end=Mon Jun 27 03:51:49 BST 2016, operations=241.8282399547873, operationsPerMinute=120.91411997739365, mode=normal, start=Mon Jun 27 03:51:54 BST 2016, end=Mon Jun 27 03:55:54 BST 2016, operations=444.67105363589354, operationsPerMinute=111.16776340897339
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 03:56:25 BST 2016, end=Mon Jun 27 03:58:25 BST 2016, operations=135.52680009048967, operationsPerMinute=67.76340004524484, mode=normal, start=Mon Jun 27 03:58:36 BST 2016, end=Mon Jun 27 04:02:36 BST 2016, operations=247.8557244773878, operationsPerMinute=61.96393111934695
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 04:02:41 BST 2016, end=Mon Jun 27 04:04:41 BST 2016, operations=100.72885320057219, operationsPerMinute=50.364426600286095, mode=normal, start=Mon Jun 27 04:04:47 BST 2016, end=Mon Jun 27 04:08:47 BST 2016, operations=207.4846585070569, operationsPerMinute=51.87116462676423
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 04:08:54 BST 2016, end=Mon Jun 27 04:10:54 BST 2016, operations=22.45231470974032, operationsPerMinute=11.22615735487016, mode=normal, start=Mon Jun 27 04:11:18 BST 2016, end=Mon Jun 27 04:15:18 BST 2016, operations=45.08015976300983, operationsPerMinute=11.270039940752458
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 04:15:45 BST 2016, end=Mon Jun 27 04:17:45 BST 2016, operations=68.41030112105321, operationsPerMinute=34.205150560526604, mode=normal, start=Mon Jun 27 04:17:56 BST 2016, end=Mon Jun 27 04:21:56 BST 2016, operations=138.69124027275745, operationsPerMinute=34.672810068189364
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 04:22:04 BST 2016, end=Mon Jun 27 04:24:04 BST 2016, operations=75.01274924768245, operationsPerMinute=37.506374623841225, mode=normal, start=Mon Jun 27 04:24:12 BST 2016, end=Mon Jun 27 04:28:12 BST 2016, operations=150.3547122244488, operationsPerMinute=37.5886780561122
