spec.jvm2008.report.run.location=ROBLIB144
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:10 BST 2016, end=Thu May 26 14:20:10 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:10 BST 2016, end=Thu May 26 14:20:10 BST 2016, operations=1.0, operationsPerMinute=101.1804384485666
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:10 BST 2016, end=Thu May 26 14:20:29 BST 2016, operations=1.0, operationsPerMinute=3.2564450474898234
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:20:29 BST 2016, end=Thu May 26 14:20:34 BST 2016, operations=1.0, operationsPerMinute=11.797090051120724
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:20:34 BST 2016, end=Thu May 26 14:20:35 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:20:35 BST 2016, end=Thu May 26 14:20:45 BST 2016, operations=1.0, operationsPerMinute=6.388415672913117
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:20:45 BST 2016, end=Thu May 26 14:20:53 BST 2016, operations=1.0, operationsPerMinute=7.339449541284404
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:20:53 BST 2016, end=Thu May 26 14:21:00 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:21:00 BST 2016, end=Thu May 26 14:21:02 BST 2016, operations=1.0, operationsPerMinute=22.488755622188904
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:21:02 BST 2016, end=Thu May 26 14:21:03 BST 2016, operations=1.0, operationsPerMinute=73.89162561576354
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:21:03 BST 2016, end=Thu May 26 14:21:04 BST 2016, operations=1.0, operationsPerMinute=58.309037900874635
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:21:04 BST 2016, end=Thu May 26 14:21:10 BST 2016, operations=1.0, operationsPerMinute=10.015022533800702
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:21:10 BST 2016, end=Thu May 26 14:21:12 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:21:12 BST 2016, end=Thu May 26 14:21:13 BST 2016, operations=1.0, operationsPerMinute=53.42831700801425
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:21:13 BST 2016, end=Thu May 26 14:21:15 BST 2016, operations=1.0, operationsPerMinute=25.136154168412233
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:21:15 BST 2016, end=Thu May 26 14:21:22 BST 2016, operations=1.0, operationsPerMinute=8.34144306965105
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:21:22 BST 2016, end=Thu May 26 14:21:45 BST 2016, operations=1.0, operationsPerMinute=2.612671456564337
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:21:45 BST 2016, end=Thu May 26 14:21:47 BST 2016, operations=1.0, operationsPerMinute=55.710306406685234
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:21:58 BST 2016, end=Thu May 26 14:23:58 BST 2016, operations=410.0676867498313, operationsPerMinute=205.03384337491565, mode=normal, start=Thu May 26 14:23:59 BST 2016, end=Thu May 26 14:27:59 BST 2016, operations=829.7800002144476, operationsPerMinute=207.4450000536119
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:28:04 BST 2016, end=Thu May 26 14:30:04 BST 2016, operations=164.78885464763977, operationsPerMinute=82.39442732381988, mode=normal, start=Thu May 26 14:30:09 BST 2016, end=Thu May 26 14:34:09 BST 2016, operations=329.5072300767349, operationsPerMinute=82.37680751918373
benchmark-name=compress, mod=warmup, start=Thu May 26 14:34:11 BST 2016, end=Thu May 26 14:36:11 BST 2016, operations=271.9859549574797, operationsPerMinute=135.99297747873985, mode=normal, start=Thu May 26 14:36:15 BST 2016, end=Thu May 26 14:40:15 BST 2016, operations=385.73790997808135, operationsPerMinute=96.43447749452034
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:40:33 BST 2016, end=Thu May 26 14:42:33 BST 2016, operations=97.07911714812433, operationsPerMinute=48.53955857406216, mode=normal, start=Thu May 26 14:42:39 BST 2016, end=Thu May 26 14:46:39 BST 2016, operations=204.12663981906107, operationsPerMinute=51.03165995476527
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:46:46 BST 2016, end=Thu May 26 14:48:46 BST 2016, operations=161.57592770730986, operationsPerMinute=80.78796385365493, mode=normal, start=Thu May 26 14:48:50 BST 2016, end=Thu May 26 14:52:50 BST 2016, operations=211.7859642609707, operationsPerMinute=52.946491065242675
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:52:57 BST 2016, end=Thu May 26 14:54:57 BST 2016, operations=278.74615281595817, operationsPerMinute=139.37307640797908, mode=normal, start=Thu May 26 14:55:00 BST 2016, end=Thu May 26 14:59:00 BST 2016, operations=418.56501171985644, operationsPerMinute=104.64125292996411
benchmark-name=derby, mod=warmup, start=Thu May 26 15:00:13 BST 2016, end=Thu May 26 15:02:13 BST 2016, operations=249.2738855016624, operationsPerMinute=124.6369427508312, mode=normal, start=Thu May 26 15:02:16 BST 2016, end=Thu May 26 15:06:16 BST 2016, operations=499.985588158719, operationsPerMinute=124.99639703967975
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:06:22 BST 2016, end=Thu May 26 15:08:22 BST 2016, operations=115.90713018984512, operationsPerMinute=57.95356509492256, mode=normal, start=Thu May 26 15:08:51 BST 2016, end=Thu May 26 15:12:51 BST 2016, operations=219.0800306368166, operationsPerMinute=54.77000765920415
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:12:56 BST 2016, end=Thu May 26 15:14:56 BST 2016, operations=63.28739044975789, operationsPerMinute=31.643695224878947, mode=normal, start=Thu May 26 15:15:12 BST 2016, end=Thu May 26 15:19:12 BST 2016, operations=131.3110819719863, operationsPerMinute=32.82777049299658
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:19:46 BST 2016, end=Thu May 26 15:21:46 BST 2016, operations=13.996142958536026, operationsPerMinute=6.998071479268013, mode=normal, start=Thu May 26 15:22:20 BST 2016, end=Thu May 26 15:26:20 BST 2016, operations=27.74162815054931, operationsPerMinute=6.935407037637328
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:27:10 BST 2016, end=Thu May 26 15:29:10 BST 2016, operations=52.203101491012035, operationsPerMinute=26.101550745506017, mode=normal, start=Thu May 26 15:29:32 BST 2016, end=Thu May 26 15:33:32 BST 2016, operations=84.430390829139, operationsPerMinute=21.10759770728475
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:34:22 BST 2016, end=Thu May 26 15:36:22 BST 2016, operations=42.514490163682424, operationsPerMinute=21.257245081841212, mode=normal, start=Thu May 26 15:36:39 BST 2016, end=Thu May 26 15:40:39 BST 2016, operations=80.6260667746381, operationsPerMinute=20.156516693659526
