spec.jvm2008.report.run.location=LEAZESTCE003
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 26 23:02:47 BST 2016, end=Sun Jun 26 23:02:47 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 23:02:47 BST 2016, end=Sun Jun 26 23:02:48 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 23:02:48 BST 2016, end=Sun Jun 26 23:03:00 BST 2016, operations=1.0, operationsPerMinute=4.656216048424647
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 23:03:00 BST 2016, end=Sun Jun 26 23:03:04 BST 2016, operations=1.0, operationsPerMinute=18.404907975460123
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 23:03:04 BST 2016, end=Sun Jun 26 23:03:05 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 23:03:05 BST 2016, end=Sun Jun 26 23:03:13 BST 2016, operations=1.0, operationsPerMinute=7.109004739336493
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 23:03:13 BST 2016, end=Sun Jun 26 23:03:21 BST 2016, operations=1.0, operationsPerMinute=7.723001673317029
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 23:03:21 BST 2016, end=Sun Jun 26 23:03:28 BST 2016, operations=1.0, operationsPerMinute=9.179926560587516
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 23:03:28 BST 2016, end=Sun Jun 26 23:03:30 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 23:03:30 BST 2016, end=Sun Jun 26 23:03:31 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 23:03:31 BST 2016, end=Sun Jun 26 23:03:32 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 23:03:32 BST 2016, end=Sun Jun 26 23:03:37 BST 2016, operations=1.0, operationsPerMinute=10.989010989010989
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 23:03:37 BST 2016, end=Sun Jun 26 23:03:38 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 23:03:38 BST 2016, end=Sun Jun 26 23:03:39 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 23:03:39 BST 2016, end=Sun Jun 26 23:03:41 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 23:03:41 BST 2016, end=Sun Jun 26 23:03:48 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 23:03:48 BST 2016, end=Sun Jun 26 23:04:08 BST 2016, operations=1.0, operationsPerMinute=2.9791459781529297
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 23:04:08 BST 2016, end=Sun Jun 26 23:04:09 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 23:04:19 BST 2016, end=Sun Jun 26 23:06:19 BST 2016, operations=476.43923566173936, operationsPerMinute=238.21961783086968, mode=normal, start=Sun Jun 26 23:06:21 BST 2016, end=Sun Jun 26 23:10:21 BST 2016, operations=998.9526853545408, operationsPerMinute=249.7381713386352
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 23:10:25 BST 2016, end=Sun Jun 26 23:12:25 BST 2016, operations=197.70153730439608, operationsPerMinute=98.85076865219804, mode=normal, start=Sun Jun 26 23:12:28 BST 2016, end=Sun Jun 26 23:16:28 BST 2016, operations=376.562237462043, operationsPerMinute=94.14055936551075
benchmark-name=compress, mod=warmup, start=Sun Jun 26 23:16:32 BST 2016, end=Sun Jun 26 23:18:32 BST 2016, operations=400.23224960896425, operationsPerMinute=200.11612480448213, mode=normal, start=Sun Jun 26 23:18:34 BST 2016, end=Sun Jun 26 23:22:34 BST 2016, operations=800.2667293031495, operationsPerMinute=200.06668232578738
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 23:22:36 BST 2016, end=Sun Jun 26 23:24:36 BST 2016, operations=138.8993833404429, operationsPerMinute=69.44969167022145, mode=normal, start=Sun Jun 26 23:24:40 BST 2016, end=Sun Jun 26 23:28:40 BST 2016, operations=291.9685974064086, operationsPerMinute=72.99214935160215
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 23:28:45 BST 2016, end=Sun Jun 26 23:30:45 BST 2016, operations=235.18633281163213, operationsPerMinute=117.59316640581606, mode=normal, start=Sun Jun 26 23:30:48 BST 2016, end=Sun Jun 26 23:34:48 BST 2016, operations=471.8311188642597, operationsPerMinute=117.95777971606492
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 23:34:51 BST 2016, end=Sun Jun 26 23:36:51 BST 2016, operations=397.11631376454335, operationsPerMinute=198.55815688227167, mode=normal, start=Sun Jun 26 23:36:53 BST 2016, end=Sun Jun 26 23:40:53 BST 2016, operations=795.9299896163711, operationsPerMinute=198.98249740409278
benchmark-name=derby, mod=warmup, start=Sun Jun 26 23:41:15 BST 2016, end=Sun Jun 26 23:43:15 BST 2016, operations=364.23727532878854, operationsPerMinute=182.11863766439427, mode=normal, start=Sun Jun 26 23:43:17 BST 2016, end=Sun Jun 26 23:47:17 BST 2016, operations=731.5063281875771, operationsPerMinute=182.87658204689427
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 23:47:19 BST 2016, end=Sun Jun 26 23:49:19 BST 2016, operations=208.15068731370852, operationsPerMinute=104.07534365685426, mode=normal, start=Sun Jun 26 23:49:23 BST 2016, end=Sun Jun 26 23:53:23 BST 2016, operations=417.1622385740267, operationsPerMinute=104.29055964350667
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 23:53:26 BST 2016, end=Sun Jun 26 23:55:26 BST 2016, operations=69.38138518955411, operationsPerMinute=34.690692594777055, mode=normal, start=Sun Jun 26 23:55:36 BST 2016, end=Sun Jun 26 23:59:36 BST 2016, operations=149.24520030399745, operationsPerMinute=37.31130007599936
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 23:59:44 BST 2016, end=Mon Jun 27 00:01:44 BST 2016, operations=13.794302642672244, operationsPerMinute=6.897151321336122, mode=normal, start=Mon Jun 27 00:02:29 BST 2016, end=Mon Jun 27 00:06:29 BST 2016, operations=27.933215776165564, operationsPerMinute=6.983303944041391
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 00:07:12 BST 2016, end=Mon Jun 27 00:09:12 BST 2016, operations=74.41725782044202, operationsPerMinute=37.20862891022101, mode=normal, start=Mon Jun 27 00:09:21 BST 2016, end=Mon Jun 27 00:13:21 BST 2016, operations=149.41887354272816, operationsPerMinute=37.35471838568204
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 00:13:32 BST 2016, end=Mon Jun 27 00:15:32 BST 2016, operations=43.176339262935684, operationsPerMinute=21.588169631467842, mode=normal, start=Mon Jun 27 00:15:43 BST 2016, end=Mon Jun 27 00:19:43 BST 2016, operations=86.53443758107431, operationsPerMinute=21.63360939526858
