spec.jvm2008.report.run.location=CASTLEAZES005
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 13:17:50 BST 2016, end=Thu Jun 23 13:17:50 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 13:17:50 BST 2016, end=Thu Jun 23 13:17:50 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 13:17:50 BST 2016, end=Thu Jun 23 13:18:03 BST 2016, operations=1.0, operationsPerMinute=4.573170731707317
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 13:18:03 BST 2016, end=Thu Jun 23 13:18:06 BST 2016, operations=1.0, operationsPerMinute=17.56440281030445
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 13:18:06 BST 2016, end=Thu Jun 23 13:18:08 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 13:18:08 BST 2016, end=Thu Jun 23 13:18:16 BST 2016, operations=1.0, operationsPerMinute=7.070469007777516
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 13:18:16 BST 2016, end=Thu Jun 23 13:18:24 BST 2016, operations=1.0, operationsPerMinute=8.012820512820513
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 13:18:24 BST 2016, end=Thu Jun 23 13:18:30 BST 2016, operations=1.0, operationsPerMinute=9.222256378727328
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 13:18:30 BST 2016, end=Thu Jun 23 13:18:32 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 13:18:32 BST 2016, end=Thu Jun 23 13:18:33 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 13:18:33 BST 2016, end=Thu Jun 23 13:18:34 BST 2016, operations=1.0, operationsPerMinute=66.3716814159292
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 13:18:34 BST 2016, end=Thu Jun 23 13:18:40 BST 2016, operations=1.0, operationsPerMinute=10.924981791697014
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 13:18:40 BST 2016, end=Thu Jun 23 13:18:41 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 13:18:41 BST 2016, end=Thu Jun 23 13:18:42 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 13:18:42 BST 2016, end=Thu Jun 23 13:18:44 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 13:18:44 BST 2016, end=Thu Jun 23 13:18:50 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 13:18:50 BST 2016, end=Thu Jun 23 13:19:11 BST 2016, operations=1.0, operationsPerMinute=2.9837386244964943
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 13:19:11 BST 2016, end=Thu Jun 23 13:19:11 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 13:19:22 BST 2016, end=Thu Jun 23 13:21:22 BST 2016, operations=504.71002387516637, operationsPerMinute=252.35501193758319, mode=normal, start=Thu Jun 23 13:21:23 BST 2016, end=Thu Jun 23 13:25:23 BST 2016, operations=1023.1375125034551, operationsPerMinute=255.78437812586378
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 13:25:27 BST 2016, end=Thu Jun 23 13:27:27 BST 2016, operations=195.56746810623923, operationsPerMinute=97.78373405311962, mode=normal, start=Thu Jun 23 13:27:30 BST 2016, end=Thu Jun 23 13:31:30 BST 2016, operations=390.4612635058006, operationsPerMinute=97.61531587645015
benchmark-name=compress, mod=warmup, start=Thu Jun 23 13:31:33 BST 2016, end=Thu Jun 23 13:33:33 BST 2016, operations=400.35984218495844, operationsPerMinute=200.17992109247922, mode=normal, start=Thu Jun 23 13:33:35 BST 2016, end=Thu Jun 23 13:37:35 BST 2016, operations=800.099307849096, operationsPerMinute=200.024826962274
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 13:37:37 BST 2016, end=Thu Jun 23 13:39:37 BST 2016, operations=138.4886827240413, operationsPerMinute=69.24434136202065, mode=normal, start=Thu Jun 23 13:39:42 BST 2016, end=Thu Jun 23 13:43:42 BST 2016, operations=292.87266356707045, operationsPerMinute=73.21816589176761
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 13:43:47 BST 2016, end=Thu Jun 23 13:45:47 BST 2016, operations=235.27571585251619, operationsPerMinute=117.63785792625809, mode=normal, start=Thu Jun 23 13:45:49 BST 2016, end=Thu Jun 23 13:49:49 BST 2016, operations=465.2352405747409, operationsPerMinute=116.30881014368522
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 13:49:53 BST 2016, end=Thu Jun 23 13:51:53 BST 2016, operations=408.04411837446526, operationsPerMinute=204.02205918723263, mode=normal, start=Thu Jun 23 13:51:55 BST 2016, end=Thu Jun 23 13:55:55 BST 2016, operations=815.4621711621712, operationsPerMinute=203.8655427905428
benchmark-name=derby, mod=warmup, start=Thu Jun 23 13:56:18 BST 2016, end=Thu Jun 23 13:58:18 BST 2016, operations=360.1255372090745, operationsPerMinute=180.06276860453724, mode=normal, start=Thu Jun 23 13:58:20 BST 2016, end=Thu Jun 23 14:02:20 BST 2016, operations=723.4063789108955, operationsPerMinute=180.85159472772386
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 14:02:22 BST 2016, end=Thu Jun 23 14:04:22 BST 2016, operations=207.79049312547542, operationsPerMinute=103.89524656273771, mode=normal, start=Thu Jun 23 14:04:26 BST 2016, end=Thu Jun 23 14:08:26 BST 2016, operations=416.6924668490144, operationsPerMinute=104.1731167122536
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 14:08:30 BST 2016, end=Thu Jun 23 14:10:30 BST 2016, operations=76.00502096905339, operationsPerMinute=38.002510484526695, mode=normal, start=Thu Jun 23 14:10:40 BST 2016, end=Thu Jun 23 14:14:40 BST 2016, operations=145.59383618853542, operationsPerMinute=36.398459047133855
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 14:14:47 BST 2016, end=Thu Jun 23 14:16:47 BST 2016, operations=13.817723916749074, operationsPerMinute=6.908861958374537, mode=normal, start=Thu Jun 23 14:17:32 BST 2016, end=Thu Jun 23 14:21:32 BST 2016, operations=27.887293537081426, operationsPerMinute=6.9718233842703565
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 14:22:07 BST 2016, end=Thu Jun 23 14:24:07 BST 2016, operations=74.4765531783108, operationsPerMinute=37.2382765891554, mode=normal, start=Thu Jun 23 14:24:15 BST 2016, end=Thu Jun 23 14:28:15 BST 2016, operations=149.2674964670121, operationsPerMinute=37.31687411675303
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 14:28:26 BST 2016, end=Thu Jun 23 14:30:26 BST 2016, operations=43.325612700862294, operationsPerMinute=21.662806350431147, mode=normal, start=Thu Jun 23 14:30:36 BST 2016, end=Thu Jun 23 14:34:36 BST 2016, operations=86.60841178737527, operationsPerMinute=21.65210294684382
