spec.jvm2008.report.run.location=UNION91
spec.jvm2008.report.hw.cpu.name=Pentium(R) Dual-Core  CPU      E5800  @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3037
benchmark-name=check, mode=normal, start=Thu Jun 30 01:35:52 BST 2016, end=Thu Jun 30 01:35:52 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 30 01:35:52 BST 2016, end=Thu Jun 30 01:35:53 BST 2016, operations=1.0, operationsPerMinute=142.51781472684087
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 30 01:35:53 BST 2016, end=Thu Jun 30 01:36:26 BST 2016, operations=1.0, operationsPerMinute=1.800666246511209
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 30 01:36:26 BST 2016, end=Thu Jun 30 01:36:33 BST 2016, operations=1.0, operationsPerMinute=8.584919158677922
benchmark-name=startup.compress, mode=normal, start=Thu Jun 30 01:36:33 BST 2016, end=Thu Jun 30 01:36:35 BST 2016, operations=1.0, operationsPerMinute=30.51881993896236
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 30 01:36:35 BST 2016, end=Thu Jun 30 01:36:47 BST 2016, operations=1.0, operationsPerMinute=5.007929221267006
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 30 01:36:47 BST 2016, end=Thu Jun 30 01:36:56 BST 2016, operations=1.0, operationsPerMinute=6.700915791824883
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 30 01:36:56 BST 2016, end=Thu Jun 30 01:37:03 BST 2016, operations=1.0, operationsPerMinute=8.080808080808081
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 30 01:37:03 BST 2016, end=Thu Jun 30 01:37:07 BST 2016, operations=1.0, operationsPerMinute=15.143866733972741
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 30 01:37:07 BST 2016, end=Thu Jun 30 01:37:09 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 30 01:37:09 BST 2016, end=Thu Jun 30 01:37:10 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 30 01:37:10 BST 2016, end=Thu Jun 30 01:37:18 BST 2016, operations=1.0, operationsPerMinute=7.708119218910586
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 30 01:37:18 BST 2016, end=Thu Jun 30 01:37:20 BST 2016, operations=1.0, operationsPerMinute=32.59098316132537
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 30 01:37:20 BST 2016, end=Thu Jun 30 01:37:22 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.serial, mode=normal, start=Thu Jun 30 01:37:22 BST 2016, end=Thu Jun 30 01:37:26 BST 2016, operations=1.0, operationsPerMinute=13.783597518952446
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 30 01:37:26 BST 2016, end=Thu Jun 30 01:37:35 BST 2016, operations=1.0, operationsPerMinute=6.819731757217549
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 30 01:37:35 BST 2016, end=Thu Jun 30 01:38:18 BST 2016, operations=1.0, operationsPerMinute=1.4182050251731393
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 30 01:38:18 BST 2016, end=Thu Jun 30 01:38:19 BST 2016, operations=1.0, operationsPerMinute=34.66204506065858
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 30 01:38:40 BST 2016, end=Thu Jun 30 01:40:40 BST 2016, operations=199.68338122392828, operationsPerMinute=99.84169061196414, mode=normal, start=Thu Jun 30 01:40:41 BST 2016, end=Thu Jun 30 01:44:41 BST 2016, operations=404.7320271812773, operationsPerMinute=101.18300679531933
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 30 01:44:48 BST 2016, end=Thu Jun 30 01:46:48 BST 2016, operations=79.90225051566361, operationsPerMinute=39.951125257831805, mode=normal, start=Thu Jun 30 01:46:51 BST 2016, end=Thu Jun 30 01:50:51 BST 2016, operations=161.1282597102146, operationsPerMinute=40.28206492755365
benchmark-name=compress, mod=warmup, start=Thu Jun 30 01:50:55 BST 2016, end=Thu Jun 30 01:52:55 BST 2016, operations=122.80320578878411, operationsPerMinute=61.401602894392056, mode=normal, start=Thu Jun 30 01:52:57 BST 2016, end=Thu Jun 30 01:56:57 BST 2016, operations=244.04377965518293, operationsPerMinute=61.01094491379573
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 30 01:56:59 BST 2016, end=Thu Jun 30 01:58:59 BST 2016, operations=37.717136044434326, operationsPerMinute=18.858568022217163, mode=normal, start=Thu Jun 30 01:59:07 BST 2016, end=Thu Jun 30 02:03:07 BST 2016, operations=78.42307119857767, operationsPerMinute=19.60576779964442
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 30 02:03:17 BST 2016, end=Thu Jun 30 02:05:17 BST 2016, operations=82.94988558217162, operationsPerMinute=41.47494279108581, mode=normal, start=Thu Jun 30 02:05:20 BST 2016, end=Thu Jun 30 02:09:20 BST 2016, operations=165.23228983878306, operationsPerMinute=41.308072459695765
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 30 02:09:24 BST 2016, end=Thu Jun 30 02:11:24 BST 2016, operations=130.64294758739203, operationsPerMinute=65.32147379369601, mode=normal, start=Thu Jun 30 02:11:27 BST 2016, end=Thu Jun 30 02:15:27 BST 2016, operations=264.35523495640945, operationsPerMinute=66.08880873910236
benchmark-name=derby, mod=warmup, start=Thu Jun 30 02:16:14 BST 2016, end=Thu Jun 30 02:18:14 BST 2016, operations=88.50991658252116, operationsPerMinute=44.25495829126058, mode=normal, start=Thu Jun 30 02:18:18 BST 2016, end=Thu Jun 30 02:22:18 BST 2016, operations=168.92903604851233, operationsPerMinute=42.23225901212808
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 30 02:22:22 BST 2016, end=Thu Jun 30 02:24:22 BST 2016, operations=53.79201747358172, operationsPerMinute=26.89600873679086, mode=normal, start=Thu Jun 30 02:24:27 BST 2016, end=Thu Jun 30 02:28:27 BST 2016, operations=115.6465853654691, operationsPerMinute=28.911646341367273
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 30 02:28:32 BST 2016, end=Thu Jun 30 02:30:32 BST 2016, operations=17.452986984480617, operationsPerMinute=8.726493492240309, mode=normal, start=Thu Jun 30 02:30:48 BST 2016, end=Thu Jun 30 02:34:48 BST 2016, operations=36.52748069431597, operationsPerMinute=9.131870173578992
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 30 02:35:05 BST 2016, end=Thu Jun 30 02:37:05 BST 2016, operations=4.087531952918365, operationsPerMinute=2.0437659764591825, mode=normal, start=Thu Jun 30 02:38:04 BST 2016, end=Thu Jun 30 02:42:04 BST 2016, operations=3.874607120949027, operationsPerMinute=0.9686517802372567
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 30 02:45:48 BST 2016, end=Thu Jun 30 02:47:48 BST 2016, operations=18.898771844156148, operationsPerMinute=9.449385922078074, mode=normal, start=Thu Jun 30 02:48:04 BST 2016, end=Thu Jun 30 02:52:04 BST 2016, operations=29.173132758682236, operationsPerMinute=7.293283189670559
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 30 03:00:22 BST 2016, end=Thu Jun 30 03:02:22 BST 2016, operations=15.331394210646726, operationsPerMinute=7.665697105323363, mode=normal, start=Thu Jun 30 03:02:35 BST 2016, end=Thu Jun 30 03:06:35 BST 2016, operations=30.60593140174831, operationsPerMinute=7.651482850437078
