spec.jvm2008.report.run.location=OLDLIB005
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Sun Jun 19 00:40:15 BST 2016, end=Sun Jun 19 00:40:15 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:40:15 BST 2016, end=Sun Jun 19 00:40:15 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:40:15 BST 2016, end=Sun Jun 19 00:40:36 BST 2016, operations=1.0, operationsPerMinute=2.8848927781517455
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:40:36 BST 2016, end=Sun Jun 19 00:40:40 BST 2016, operations=1.0, operationsPerMinute=15.022533800701051
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:40:40 BST 2016, end=Sun Jun 19 00:40:42 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:40:42 BST 2016, end=Sun Jun 19 00:40:51 BST 2016, operations=1.0, operationsPerMinute=6.550933508024894
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:40:51 BST 2016, end=Sun Jun 19 00:40:59 BST 2016, operations=1.0, operationsPerMinute=7.554772097708386
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:40:59 BST 2016, end=Sun Jun 19 00:41:06 BST 2016, operations=1.0, operationsPerMinute=8.565310492505354
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:41:06 BST 2016, end=Sun Jun 19 00:41:08 BST 2016, operations=1.0, operationsPerMinute=22.89202594429607
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:41:08 BST 2016, end=Sun Jun 19 00:41:09 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:41:09 BST 2016, end=Sun Jun 19 00:41:10 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:41:10 BST 2016, end=Sun Jun 19 00:41:16 BST 2016, operations=1.0, operationsPerMinute=9.910802775024777
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:41:16 BST 2016, end=Sun Jun 19 00:41:18 BST 2016, operations=1.0, operationsPerMinute=40.899795501022496
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:41:18 BST 2016, end=Sun Jun 19 00:41:19 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:41:19 BST 2016, end=Sun Jun 19 00:41:22 BST 2016, operations=1.0, operationsPerMinute=23.31002331002331
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:41:22 BST 2016, end=Sun Jun 19 00:41:28 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:41:28 BST 2016, end=Sun Jun 19 00:41:54 BST 2016, operations=1.0, operationsPerMinute=2.347877127763647
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:41:54 BST 2016, end=Sun Jun 19 00:41:55 BST 2016, operations=1.0, operationsPerMinute=56.60377358490566
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:42:11 BST 2016, end=Sun Jun 19 00:44:11 BST 2016, operations=455.38317223098755, operationsPerMinute=227.69158611549378, mode=normal, start=Sun Jun 19 00:44:14 BST 2016, end=Sun Jun 19 00:48:14 BST 2016, operations=922.0866935512814, operationsPerMinute=230.52167338782036
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:48:21 BST 2016, end=Sun Jun 19 00:50:21 BST 2016, operations=182.34075378502754, operationsPerMinute=91.17037689251377, mode=normal, start=Sun Jun 19 00:50:28 BST 2016, end=Sun Jun 19 00:54:28 BST 2016, operations=365.0207091190192, operationsPerMinute=91.2551772797548
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:54:35 BST 2016, end=Sun Jun 19 00:56:35 BST 2016, operations=486.40709747720945, operationsPerMinute=243.20354873860472, mode=normal, start=Sun Jun 19 00:56:38 BST 2016, end=Sun Jun 19 01:00:38 BST 2016, operations=967.6824926083157, operationsPerMinute=241.92062315207892
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 01:00:42 BST 2016, end=Sun Jun 19 01:02:42 BST 2016, operations=128.1473676820731, operationsPerMinute=64.07368384103656, mode=normal, start=Sun Jun 19 01:02:53 BST 2016, end=Sun Jun 19 01:06:53 BST 2016, operations=266.675531392485, operationsPerMinute=66.66888284812126
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:07:03 BST 2016, end=Sun Jun 19 01:09:03 BST 2016, operations=228.11165184590874, operationsPerMinute=114.05582592295437, mode=normal, start=Sun Jun 19 01:09:09 BST 2016, end=Sun Jun 19 01:13:09 BST 2016, operations=454.9433987603195, operationsPerMinute=113.73584969007987
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:13:16 BST 2016, end=Sun Jun 19 01:15:16 BST 2016, operations=392.5327150562183, operationsPerMinute=196.26635752810915, mode=normal, start=Sun Jun 19 01:15:19 BST 2016, end=Sun Jun 19 01:19:19 BST 2016, operations=792.9733402182019, operationsPerMinute=198.24333505455047
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:21:06 BST 2016, end=Sun Jun 19 01:23:06 BST 2016, operations=336.0733520001547, operationsPerMinute=168.03667600007736, mode=normal, start=Sun Jun 19 01:23:11 BST 2016, end=Sun Jun 19 01:27:11 BST 2016, operations=674.2346403613013, operationsPerMinute=168.55866009032533
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:27:16 BST 2016, end=Sun Jun 19 01:29:16 BST 2016, operations=219.10412082157976, operationsPerMinute=109.55206041078988, mode=normal, start=Sun Jun 19 01:29:23 BST 2016, end=Sun Jun 19 01:33:23 BST 2016, operations=440.79859495987364, operationsPerMinute=110.19964873996841
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:33:29 BST 2016, end=Sun Jun 19 01:35:29 BST 2016, operations=93.44552320605426, operationsPerMinute=46.72276160302713, mode=normal, start=Sun Jun 19 01:35:42 BST 2016, end=Sun Jun 19 01:39:42 BST 2016, operations=197.91831285510102, operationsPerMinute=49.479578213775255
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:39:56 BST 2016, end=Sun Jun 19 01:41:56 BST 2016, operations=20.637071584768712, operationsPerMinute=10.318535792384356, mode=normal, start=Sun Jun 19 01:42:56 BST 2016, end=Sun Jun 19 01:46:56 BST 2016, operations=41.414187847672714, operationsPerMinute=10.353546961918179
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:48:09 BST 2016, end=Sun Jun 19 01:50:09 BST 2016, operations=120.14005456998807, operationsPerMinute=60.07002728499403, mode=normal, start=Sun Jun 19 01:50:28 BST 2016, end=Sun Jun 19 01:54:28 BST 2016, operations=245.23033755528775, operationsPerMinute=61.30758438882194
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:54:42 BST 2016, end=Sun Jun 19 01:56:42 BST 2016, operations=62.56913906603344, operationsPerMinute=31.28456953301672, mode=normal, start=Sun Jun 19 01:57:01 BST 2016, end=Sun Jun 19 02:01:01 BST 2016, operations=125.47554492058872, operationsPerMinute=31.36888623014718
