spec.jvm2008.report.run.location=GREY-04
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:19:08 BST 2016, end=Thu May 26 14:19:08 BST 2016, operations=1.0, operationsPerMinute=1200.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:19:08 BST 2016, end=Thu May 26 14:19:08 BST 2016, operations=1.0, operationsPerMinute=315.7894736842105
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:19:08 BST 2016, end=Thu May 26 14:19:24 BST 2016, operations=1.0, operationsPerMinute=3.8585209003215435
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:24 BST 2016, end=Thu May 26 14:19:28 BST 2016, operations=1.0, operationsPerMinute=16.0857908847185
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:28 BST 2016, end=Thu May 26 14:19:29 BST 2016, operations=1.0, operationsPerMinute=46.51162790697674
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:29 BST 2016, end=Thu May 26 14:19:37 BST 2016, operations=1.0, operationsPerMinute=7.06547338671691
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:37 BST 2016, end=Thu May 26 14:19:45 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:45 BST 2016, end=Thu May 26 14:19:51 BST 2016, operations=1.0, operationsPerMinute=9.25640234495526
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:51 BST 2016, end=Thu May 26 14:19:54 BST 2016, operations=1.0, operationsPerMinute=24.896265560165975
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:54 BST 2016, end=Thu May 26 14:19:54 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:54 BST 2016, end=Thu May 26 14:19:55 BST 2016, operations=1.0, operationsPerMinute=60.0
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:55 BST 2016, end=Thu May 26 14:20:01 BST 2016, operations=1.0, operationsPerMinute=10.118043844856661
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:20:01 BST 2016, end=Thu May 26 14:20:03 BST 2016, operations=1.0, operationsPerMinute=39.21568627450981
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:20:03 BST 2016, end=Thu May 26 14:20:04 BST 2016, operations=1.0, operationsPerMinute=53.57142857142857
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:20:04 BST 2016, end=Thu May 26 14:20:06 BST 2016, operations=1.0, operationsPerMinute=25.53191489361702
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:20:06 BST 2016, end=Thu May 26 14:20:13 BST 2016, operations=1.0, operationsPerMinute=9.202453987730062
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:20:13 BST 2016, end=Thu May 26 14:20:34 BST 2016, operations=1.0, operationsPerMinute=2.827521206409048
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:34 BST 2016, end=Thu May 26 14:20:35 BST 2016, operations=1.0, operationsPerMinute=66.66666666666667
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:47 BST 2016, end=Thu May 26 14:22:47 BST 2016, operations=438.8017791297208, operationsPerMinute=219.4008895648604, mode=normal, start=Thu May 26 14:22:48 BST 2016, end=Thu May 26 14:26:48 BST 2016, operations=952.0887205313647, operationsPerMinute=238.02218013284119
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:53 BST 2016, end=Thu May 26 14:28:53 BST 2016, operations=188.11157215906232, operationsPerMinute=94.05578607953116, mode=normal, start=Thu May 26 14:28:57 BST 2016, end=Thu May 26 14:32:57 BST 2016, operations=372.95257832647366, operationsPerMinute=93.23814458161841
benchmark-name=compress, mod=warmup, start=Thu May 26 14:33:01 BST 2016, end=Thu May 26 14:35:01 BST 2016, operations=370.55299564890447, operationsPerMinute=185.27649782445224, mode=normal, start=Thu May 26 14:35:03 BST 2016, end=Thu May 26 14:39:03 BST 2016, operations=738.2008686466295, operationsPerMinute=184.55021716165737
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:39:06 BST 2016, end=Thu May 26 14:41:06 BST 2016, operations=131.8008780340022, operationsPerMinute=65.9004390170011, mode=normal, start=Thu May 26 14:41:12 BST 2016, end=Thu May 26 14:45:12 BST 2016, operations=265.6300302305593, operationsPerMinute=66.40750755763983
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:45:19 BST 2016, end=Thu May 26 14:47:19 BST 2016, operations=196.8244566164533, operationsPerMinute=98.41222830822664, mode=normal, start=Thu May 26 14:47:23 BST 2016, end=Thu May 26 14:51:23 BST 2016, operations=456.21164562296, operationsPerMinute=114.05291140574
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:51:25 BST 2016, end=Thu May 26 14:53:25 BST 2016, operations=391.01373284159143, operationsPerMinute=195.50686642079572, mode=normal, start=Thu May 26 14:53:27 BST 2016, end=Thu May 26 14:57:27 BST 2016, operations=780.7497339658416, operationsPerMinute=195.1874334914604
benchmark-name=derby, mod=warmup, start=Thu May 26 14:58:10 BST 2016, end=Thu May 26 15:00:10 BST 2016, operations=341.0326291928542, operationsPerMinute=170.5163145964271, mode=normal, start=Thu May 26 15:00:12 BST 2016, end=Thu May 26 15:04:12 BST 2016, operations=684.5429189846136, operationsPerMinute=171.1357297461534
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:04:14 BST 2016, end=Thu May 26 15:06:14 BST 2016, operations=199.26727374050077, operationsPerMinute=99.63363687025038, mode=normal, start=Thu May 26 15:06:18 BST 2016, end=Thu May 26 15:10:18 BST 2016, operations=400.8441338174011, operationsPerMinute=100.21103345435027
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:10:22 BST 2016, end=Thu May 26 15:12:22 BST 2016, operations=64.81859429369197, operationsPerMinute=32.40929714684599, mode=normal, start=Thu May 26 15:12:32 BST 2016, end=Thu May 26 15:16:32 BST 2016, operations=129.39037967947723, operationsPerMinute=32.34759491986931
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:16:41 BST 2016, end=Thu May 26 15:18:41 BST 2016, operations=12.596545420009557, operationsPerMinute=6.298272710004778, mode=normal, start=Thu May 26 15:19:22 BST 2016, end=Thu May 26 15:23:22 BST 2016, operations=22.87247825800558, operationsPerMinute=5.718119564501395
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:24:03 BST 2016, end=Thu May 26 15:26:03 BST 2016, operations=65.46307611629173, operationsPerMinute=32.731538058145865, mode=normal, start=Thu May 26 15:26:16 BST 2016, end=Thu May 26 15:30:16 BST 2016, operations=132.5674664935566, operationsPerMinute=33.14186662338915
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:30:27 BST 2016, end=Thu May 26 15:32:27 BST 2016, operations=35.59726190364978, operationsPerMinute=17.79863095182489, mode=normal, start=Thu May 26 15:32:44 BST 2016, end=Thu May 26 15:36:44 BST 2016, operations=71.31560515180156, operationsPerMinute=17.82890128795039
