spec.jvm2008.report.run.location=UNION78
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Wed Jun 29 19:55:01 BST 2016, end=Wed Jun 29 19:55:01 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 19:55:01 BST 2016, end=Wed Jun 29 19:55:01 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 19:55:01 BST 2016, end=Wed Jun 29 19:55:22 BST 2016, operations=1.0, operationsPerMinute=2.8660138524002865
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 19:55:22 BST 2016, end=Wed Jun 29 19:55:26 BST 2016, operations=1.0, operationsPerMinute=12.94777729823047
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 19:55:26 BST 2016, end=Wed Jun 29 19:55:28 BST 2016, operations=1.0, operationsPerMinute=37.359900373599004
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 19:55:28 BST 2016, end=Wed Jun 29 19:55:38 BST 2016, operations=1.0, operationsPerMinute=5.9904153354632586
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 19:55:38 BST 2016, end=Wed Jun 29 19:55:46 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 19:55:46 BST 2016, end=Wed Jun 29 19:55:54 BST 2016, operations=1.0, operationsPerMinute=8.379888268156424
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 19:55:54 BST 2016, end=Wed Jun 29 19:55:57 BST 2016, operations=1.0, operationsPerMinute=19.42376173518938
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 19:55:57 BST 2016, end=Wed Jun 29 19:55:58 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 19:55:58 BST 2016, end=Wed Jun 29 19:55:59 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 19:55:59 BST 2016, end=Wed Jun 29 19:56:06 BST 2016, operations=1.0, operationsPerMinute=8.722197993894461
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 19:56:06 BST 2016, end=Wed Jun 29 19:56:07 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 19:56:07 BST 2016, end=Wed Jun 29 19:56:09 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 19:56:09 BST 2016, end=Wed Jun 29 19:56:12 BST 2016, operations=1.0, operationsPerMinute=19.723865877712033
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 19:56:12 BST 2016, end=Wed Jun 29 19:56:19 BST 2016, operations=1.0, operationsPerMinute=8.4530853761623
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 19:56:19 BST 2016, end=Wed Jun 29 19:56:47 BST 2016, operations=1.0, operationsPerMinute=2.1343198634035287
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 19:56:47 BST 2016, end=Wed Jun 29 19:56:48 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 19:57:04 BST 2016, end=Wed Jun 29 19:59:04 BST 2016, operations=355.9227155150407, operationsPerMinute=177.96135775752035, mode=normal, start=Wed Jun 29 19:59:06 BST 2016, end=Wed Jun 29 20:03:06 BST 2016, operations=716.4630765731732, operationsPerMinute=179.1157691432933
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 20:03:12 BST 2016, end=Wed Jun 29 20:05:12 BST 2016, operations=143.70762240478876, operationsPerMinute=71.85381120239438, mode=normal, start=Wed Jun 29 20:05:17 BST 2016, end=Wed Jun 29 20:09:17 BST 2016, operations=287.4723018532626, operationsPerMinute=71.86807546331565
benchmark-name=compress, mod=warmup, start=Wed Jun 29 20:09:22 BST 2016, end=Wed Jun 29 20:11:22 BST 2016, operations=271.31512145871056, operationsPerMinute=135.65756072935528, mode=normal, start=Wed Jun 29 20:11:26 BST 2016, end=Wed Jun 29 20:15:26 BST 2016, operations=538.8487532831945, operationsPerMinute=134.71218832079862
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 20:15:28 BST 2016, end=Wed Jun 29 20:17:28 BST 2016, operations=85.94630093883285, operationsPerMinute=42.973150469416424, mode=normal, start=Wed Jun 29 20:17:36 BST 2016, end=Wed Jun 29 20:21:36 BST 2016, operations=181.54960903358943, operationsPerMinute=45.38740225839736
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 20:21:43 BST 2016, end=Wed Jun 29 20:23:43 BST 2016, operations=146.28445286611017, operationsPerMinute=73.14222643305509, mode=normal, start=Wed Jun 29 20:23:48 BST 2016, end=Wed Jun 29 20:27:48 BST 2016, operations=286.1085303974522, operationsPerMinute=71.52713259936306
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 20:27:53 BST 2016, end=Wed Jun 29 20:29:53 BST 2016, operations=251.75954466468272, operationsPerMinute=125.87977233234136, mode=normal, start=Wed Jun 29 20:29:56 BST 2016, end=Wed Jun 29 20:33:56 BST 2016, operations=501.83054218529253, operationsPerMinute=125.45763554632313
benchmark-name=derby, mod=warmup, start=Wed Jun 29 20:35:31 BST 2016, end=Wed Jun 29 20:37:31 BST 2016, operations=206.3784672128127, operationsPerMinute=103.18923360640635, mode=normal, start=Wed Jun 29 20:37:35 BST 2016, end=Wed Jun 29 20:41:35 BST 2016, operations=415.43889448603073, operationsPerMinute=103.85972362150768
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 20:41:39 BST 2016, end=Wed Jun 29 20:43:39 BST 2016, operations=133.7484751265751, operationsPerMinute=66.87423756328755, mode=normal, start=Wed Jun 29 20:43:44 BST 2016, end=Wed Jun 29 20:47:44 BST 2016, operations=268.27759380340444, operationsPerMinute=67.06939845085111
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 20:47:51 BST 2016, end=Wed Jun 29 20:49:51 BST 2016, operations=84.82695470765151, operationsPerMinute=42.413477353825755, mode=normal, start=Wed Jun 29 20:50:00 BST 2016, end=Wed Jun 29 20:54:00 BST 2016, operations=159.36380612713313, operationsPerMinute=39.84095153178328
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 20:54:07 BST 2016, end=Wed Jun 29 20:56:07 BST 2016, operations=20.077371139397588, operationsPerMinute=10.038685569698794, mode=normal, start=Wed Jun 29 20:56:39 BST 2016, end=Wed Jun 29 21:00:39 BST 2016, operations=40.23054931882617, operationsPerMinute=10.057637329706543
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 21:01:14 BST 2016, end=Wed Jun 29 21:03:14 BST 2016, operations=55.40738604648163, operationsPerMinute=27.703693023240817, mode=normal, start=Wed Jun 29 21:03:25 BST 2016, end=Wed Jun 29 21:07:25 BST 2016, operations=110.72305909012813, operationsPerMinute=27.680764772532033
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 21:07:36 BST 2016, end=Wed Jun 29 21:09:36 BST 2016, operations=60.7499876735048, operationsPerMinute=30.3749938367524, mode=normal, start=Wed Jun 29 21:09:47 BST 2016, end=Wed Jun 29 21:13:47 BST 2016, operations=121.29604929482326, operationsPerMinute=30.324012323705816
benchmark-name=scimark.fft.small, mod=warmup, start=Wed Jun 29 21:13:57 BST 2016, end=Wed Jun 29 21:15:57 BST 2016, operations=508.5644420558659, operationsPerMinute=254.28222102793296, mode=normal, start=Wed Jun 29 21:15:58 BST 2016, end=Wed Jun 29 21:19:58 BST 2016, operations=1041.6231226113457, operationsPerMinute=260.4057806528364
benchmark-name=scimark.lu.small, mod=warmup, start=Wed Jun 29 21:20:00 BST 2016, end=Wed Jun 29 21:22:00 BST 2016, operations=373.69416857711497, operationsPerMinute=186.84708428855748, mode=normal, start=Wed Jun 29 21:22:02 BST 2016, end=Wed Jun 29 21:26:02 BST 2016, operations=741.8117176909067, operationsPerMinute=185.45292942272667
benchmark-name=scimark.sor.small, mod=warmup, start=Wed Jun 29 21:26:04 BST 2016, end=Wed Jun 29 21:28:04 BST 2016, operations=242.97731139806365, operationsPerMinute=121.48865569903182, mode=normal, start=Wed Jun 29 21:28:07 BST 2016, end=Wed Jun 29 21:32:07 BST 2016, operations=462.2690870933819, operationsPerMinute=115.56727177334548
benchmark-name=scimark.sparse.small, mod=warmup, start=Wed Jun 29 21:32:09 BST 2016, end=Wed Jun 29 21:34:09 BST 2016, operations=310.20605097154834, operationsPerMinute=155.10302548577417, mode=normal, start=Wed Jun 29 21:34:11 BST 2016, end=Wed Jun 29 21:38:11 BST 2016, operations=622.0965106465136, operationsPerMinute=155.5241276616284
benchmark-name=scimark.monte_carlo, mod=warmup, start=Wed Jun 29 21:38:13 BST 2016, end=Wed Jun 29 21:40:13 BST 2016, operations=79.02687673538682, operationsPerMinute=39.51343836769341, mode=normal, start=Wed Jun 29 21:40:20 BST 2016, end=Wed Jun 29 21:44:20 BST 2016, operations=157.94775278870043, operationsPerMinute=39.48693819717511
benchmark-name=serial, mod=warmup, start=Wed Jun 29 21:44:29 BST 2016, end=Wed Jun 29 21:46:29 BST 2016, operations=129.5936620601559, operationsPerMinute=64.79683103007795, mode=normal, start=Wed Jun 29 21:46:35 BST 2016, end=Wed Jun 29 21:50:35 BST 2016, operations=284.15118299521805, operationsPerMinute=71.03779574880451
benchmark-name=sunflow, mod=warmup, start=Wed Jun 29 21:50:42 BST 2016, end=Wed Jun 29 21:52:42 BST 2016, operations=109.92734104171522, operationsPerMinute=54.96367052085761, mode=normal, start=Wed Jun 29 21:52:45 BST 2016, end=Wed Jun 29 21:56:45 BST 2016, operations=217.54782709144763, operationsPerMinute=54.38695677286191
benchmark-name=xml.transform, mod=warmup, start=Wed Jun 29 21:57:20 BST 2016, end=Wed Jun 29 21:59:20 BST 2016, operations=323.18682821694557, operationsPerMinute=161.59341410847279, mode=normal, start=Wed Jun 29 21:59:22 BST 2016, end=Wed Jun 29 22:03:22 BST 2016, operations=654.3385809315276, operationsPerMinute=163.5846452328819
