spec.jvm2008.report.run.location=HULL02
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8104
benchmark-name=check, mode=normal, start=Fri Jun 03 15:42:31 BST 2016, end=Fri Jun 03 15:42:31 BST 2016, operations=1.0, operationsPerMinute=1111.111111111111
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:42:31 BST 2016, end=Fri Jun 03 15:42:31 BST 2016, operations=1.0, operationsPerMinute=476.1904761904762
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:42:31 BST 2016, end=Fri Jun 03 15:42:40 BST 2016, operations=1.0, operationsPerMinute=6.576783952647156
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:42:40 BST 2016, end=Fri Jun 03 15:42:44 BST 2016, operations=1.0, operationsPerMinute=15.337423312883436
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:42:44 BST 2016, end=Fri Jun 03 15:42:45 BST 2016, operations=1.0, operationsPerMinute=42.61363636363637
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:42:45 BST 2016, end=Fri Jun 03 15:42:54 BST 2016, operations=1.0, operationsPerMinute=7.04390702042733
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:42:54 BST 2016, end=Fri Jun 03 15:43:01 BST 2016, operations=1.0, operationsPerMinute=8.086253369272237
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:43:01 BST 2016, end=Fri Jun 03 15:43:08 BST 2016, operations=1.0, operationsPerMinute=9.373535385096078
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:43:08 BST 2016, end=Fri Jun 03 15:43:10 BST 2016, operations=1.0, operationsPerMinute=23.875845602865102
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:43:10 BST 2016, end=Fri Jun 03 15:43:11 BST 2016, operations=1.0, operationsPerMinute=74.6268656716418
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:43:11 BST 2016, end=Fri Jun 03 15:43:12 BST 2016, operations=1.0, operationsPerMinute=58.8235294117647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:43:12 BST 2016, end=Fri Jun 03 15:43:18 BST 2016, operations=1.0, operationsPerMinute=10.268697586856067
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:43:18 BST 2016, end=Fri Jun 03 15:43:20 BST 2016, operations=1.0, operationsPerMinute=37.105751391465674
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:43:20 BST 2016, end=Fri Jun 03 15:43:21 BST 2016, operations=1.0, operationsPerMinute=53.71530886302596
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:43:21 BST 2016, end=Fri Jun 03 15:43:23 BST 2016, operations=1.0, operationsPerMinute=24.979184013322232
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:43:23 BST 2016, end=Fri Jun 03 15:43:30 BST 2016, operations=1.0, operationsPerMinute=9.298000929800093
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:43:30 BST 2016, end=Fri Jun 03 15:43:52 BST 2016, operations=1.0, operationsPerMinute=2.7176374671618806
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:43:52 BST 2016, end=Fri Jun 03 15:43:52 BST 2016, operations=1.0, operationsPerMinute=70.09345794392523
