spec.jvm2008.report.run.location=RIDLEY2B027
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:29 BST 2016, end=Thu May 26 14:18:29 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:29 BST 2016, end=Thu May 26 14:18:29 BST 2016, operations=1.0, operationsPerMinute=303.030303030303
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:29 BST 2016, end=Thu May 26 14:18:43 BST 2016, operations=1.0, operationsPerMinute=4.291231583464454
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:18:43 BST 2016, end=Thu May 26 14:18:47 BST 2016, operations=1.0, operationsPerMinute=16.685205784204673
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:18:47 BST 2016, end=Thu May 26 14:18:48 BST 2016, operations=1.0, operationsPerMinute=46.2962962962963
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:18:48 BST 2016, end=Thu May 26 14:18:57 BST 2016, operations=1.0, operationsPerMinute=7.089684509039348
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:18:57 BST 2016, end=Thu May 26 14:19:04 BST 2016, operations=1.0, operationsPerMinute=8.063432334363661
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:04 BST 2016, end=Thu May 26 14:19:11 BST 2016, operations=1.0, operationsPerMinute=9.313877677739832
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:11 BST 2016, end=Thu May 26 14:19:13 BST 2016, operations=1.0, operationsPerMinute=24.681201151789388
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:13 BST 2016, end=Thu May 26 14:19:14 BST 2016, operations=1.0, operationsPerMinute=78.74015748031496
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:14 BST 2016, end=Thu May 26 14:19:15 BST 2016, operations=1.0, operationsPerMinute=63.424947145877375
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:15 BST 2016, end=Thu May 26 14:19:21 BST 2016, operations=1.0, operationsPerMinute=10.279253040945692
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:21 BST 2016, end=Thu May 26 14:19:22 BST 2016, operations=1.0, operationsPerMinute=40.899795501022496
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:22 BST 2016, end=Thu May 26 14:19:23 BST 2016, operations=1.0, operationsPerMinute=58.93909626719057
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:23 BST 2016, end=Thu May 26 14:19:25 BST 2016, operations=1.0, operationsPerMinute=26.4783759929391
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:25 BST 2016, end=Thu May 26 14:19:32 BST 2016, operations=1.0, operationsPerMinute=9.545020680878142
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:32 BST 2016, end=Thu May 26 14:19:53 BST 2016, operations=1.0, operationsPerMinute=2.80649235230834
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:19:53 BST 2016, end=Thu May 26 14:19:54 BST 2016, operations=1.0, operationsPerMinute=68.25938566552901
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:06 BST 2016, end=Thu May 26 14:22:06 BST 2016, operations=443.7190522259117, operationsPerMinute=221.85952611295585, mode=normal, start=Thu May 26 14:22:07 BST 2016, end=Thu May 26 14:26:07 BST 2016, operations=835.3995951659583, operationsPerMinute=208.84989879148958
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:12 BST 2016, end=Thu May 26 14:28:12 BST 2016, operations=179.5776661542061, operationsPerMinute=89.78883307710305, mode=normal, start=Thu May 26 14:28:15 BST 2016, end=Thu May 26 14:32:15 BST 2016, operations=354.8335881330746, operationsPerMinute=88.70839703326865
benchmark-name=compress, mod=warmup, start=Thu May 26 14:32:18 BST 2016, end=Thu May 26 14:34:18 BST 2016, operations=367.8523194408833, operationsPerMinute=183.92615972044166, mode=normal, start=Thu May 26 14:34:21 BST 2016, end=Thu May 26 14:38:21 BST 2016, operations=721.1701198565115, operationsPerMinute=180.29252996412788
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:23 BST 2016, end=Thu May 26 14:40:23 BST 2016, operations=120.85091349804279, operationsPerMinute=60.42545674902139, mode=normal, start=Thu May 26 14:40:29 BST 2016, end=Thu May 26 14:44:29 BST 2016, operations=261.87101100899775, operationsPerMinute=65.46775275224944
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:33 BST 2016, end=Thu May 26 14:46:33 BST 2016, operations=207.77443008424788, operationsPerMinute=103.88721504212394, mode=normal, start=Thu May 26 14:46:38 BST 2016, end=Thu May 26 14:50:38 BST 2016, operations=429.55832137163395, operationsPerMinute=107.38958034290849
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:42 BST 2016, end=Thu May 26 14:52:42 BST 2016, operations=349.9196247157071, operationsPerMinute=174.95981235785354, mode=normal, start=Thu May 26 14:52:44 BST 2016, end=Thu May 26 14:56:44 BST 2016, operations=654.4182826006202, operationsPerMinute=163.60457065015504
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:11 BST 2016, end=Thu May 26 14:59:11 BST 2016, operations=245.07712158294254, operationsPerMinute=122.53856079147127, mode=normal, start=Thu May 26 14:59:14 BST 2016, end=Thu May 26 15:03:14 BST 2016, operations=508.7074785925738, operationsPerMinute=127.17686964814345
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:17 BST 2016, end=Thu May 26 15:05:17 BST 2016, operations=160.16027901632884, operationsPerMinute=80.08013950816442, mode=normal, start=Thu May 26 15:05:22 BST 2016, end=Thu May 26 15:09:22 BST 2016, operations=323.7767972382673, operationsPerMinute=80.94419930956683
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:26 BST 2016, end=Thu May 26 15:11:26 BST 2016, operations=53.84824554219807, operationsPerMinute=26.924122771099036, mode=normal, start=Thu May 26 15:11:37 BST 2016, end=Thu May 26 15:15:37 BST 2016, operations=107.28341881392853, operationsPerMinute=26.820854703482134
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:46 BST 2016, end=Thu May 26 15:17:46 BST 2016, operations=12.33199758385361, operationsPerMinute=6.165998791926805, mode=normal, start=Thu May 26 15:19:11 BST 2016, end=Thu May 26 15:23:11 BST 2016, operations=24.186769310089577, operationsPerMinute=6.046692327522394
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:23:55 BST 2016, end=Thu May 26 15:25:55 BST 2016, operations=61.29184243772155, operationsPerMinute=30.645921218860774, mode=normal, start=Thu May 26 15:26:09 BST 2016, end=Thu May 26 15:30:09 BST 2016, operations=146.55824614201612, operationsPerMinute=36.63956153550403
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:30:20 BST 2016, end=Thu May 26 15:32:20 BST 2016, operations=42.362818952917, operationsPerMinute=21.1814094764585, mode=normal, start=Thu May 26 15:32:33 BST 2016, end=Thu May 26 15:36:33 BST 2016, operations=84.57200558116016, operationsPerMinute=21.14300139529004
