spec.jvm2008.report.run.location=LEAZESTCE001
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 26 14:56:34 BST 2016, end=Sun Jun 26 14:56:34 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 14:56:34 BST 2016, end=Sun Jun 26 14:56:34 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 14:56:34 BST 2016, end=Sun Jun 26 14:56:47 BST 2016, operations=1.0, operationsPerMinute=4.574914220358369
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 14:56:47 BST 2016, end=Sun Jun 26 14:56:50 BST 2016, operations=1.0, operationsPerMinute=17.157563625965114
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 14:56:50 BST 2016, end=Sun Jun 26 14:56:52 BST 2016, operations=1.0, operationsPerMinute=41.608876560332874
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 14:56:52 BST 2016, end=Sun Jun 26 14:57:00 BST 2016, operations=1.0, operationsPerMinute=7.064641469445426
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 14:57:00 BST 2016, end=Sun Jun 26 14:57:08 BST 2016, operations=1.0, operationsPerMinute=7.932310946589106
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 14:57:08 BST 2016, end=Sun Jun 26 14:57:14 BST 2016, operations=1.0, operationsPerMinute=9.315323707498836
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 14:57:14 BST 2016, end=Sun Jun 26 14:57:17 BST 2016, operations=1.0, operationsPerMinute=24.875621890547265
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 14:57:17 BST 2016, end=Sun Jun 26 14:57:18 BST 2016, operations=1.0, operationsPerMinute=76.53061224489795
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 14:57:18 BST 2016, end=Sun Jun 26 14:57:19 BST 2016, operations=1.0, operationsPerMinute=61.53846153846154
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 14:57:19 BST 2016, end=Sun Jun 26 14:57:24 BST 2016, operations=1.0, operationsPerMinute=10.289830217801406
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 14:57:24 BST 2016, end=Sun Jun 26 14:57:26 BST 2016, operations=1.0, operationsPerMinute=39.26701570680628
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 14:57:26 BST 2016, end=Sun Jun 26 14:57:27 BST 2016, operations=1.0, operationsPerMinute=57.142857142857146
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 14:57:27 BST 2016, end=Sun Jun 26 14:57:29 BST 2016, operations=1.0, operationsPerMinute=25.762129669386002
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 14:57:29 BST 2016, end=Sun Jun 26 14:57:36 BST 2016, operations=1.0, operationsPerMinute=9.609224855861628
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 14:57:36 BST 2016, end=Sun Jun 26 14:57:57 BST 2016, operations=1.0, operationsPerMinute=2.841716396703609
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 14:57:57 BST 2016, end=Sun Jun 26 14:57:57 BST 2016, operations=1.0, operationsPerMinute=73.34963325183374
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 14:58:08 BST 2016, end=Sun Jun 26 15:00:08 BST 2016, operations=425.5988439007417, operationsPerMinute=212.79942195037086, mode=normal, start=Sun Jun 26 15:00:10 BST 2016, end=Sun Jun 26 15:04:10 BST 2016, operations=975.0541735809647, operationsPerMinute=243.7635433952412
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 15:04:14 BST 2016, end=Sun Jun 26 15:06:14 BST 2016, operations=194.08221725689697, operationsPerMinute=97.04110862844848, mode=normal, start=Sun Jun 26 15:06:17 BST 2016, end=Sun Jun 26 15:10:17 BST 2016, operations=359.64425840212766, operationsPerMinute=89.91106460053192
benchmark-name=compress, mod=warmup, start=Sun Jun 26 15:10:21 BST 2016, end=Sun Jun 26 15:12:21 BST 2016, operations=305.4152800440809, operationsPerMinute=152.70764002204044, mode=normal, start=Sun Jun 26 15:12:24 BST 2016, end=Sun Jun 26 15:16:24 BST 2016, operations=623.3056796604491, operationsPerMinute=155.82641991511227
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 15:16:26 BST 2016, end=Sun Jun 26 15:18:26 BST 2016, operations=133.87087048332268, operationsPerMinute=66.93543524166134, mode=normal, start=Sun Jun 26 15:18:31 BST 2016, end=Sun Jun 26 15:22:31 BST 2016, operations=283.3400582020164, operationsPerMinute=70.8350145505041
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 15:22:36 BST 2016, end=Sun Jun 26 15:24:36 BST 2016, operations=223.09959392647835, operationsPerMinute=111.54979696323917, mode=normal, start=Sun Jun 26 15:24:39 BST 2016, end=Sun Jun 26 15:28:39 BST 2016, operations=459.74393417183194, operationsPerMinute=114.93598354295798
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 15:28:42 BST 2016, end=Sun Jun 26 15:30:42 BST 2016, operations=335.16082780590875, operationsPerMinute=167.58041390295438, mode=normal, start=Sun Jun 26 15:30:46 BST 2016, end=Sun Jun 26 15:34:46 BST 2016, operations=729.3423106020805, operationsPerMinute=182.33557765052012
benchmark-name=derby, mod=warmup, start=Sun Jun 26 15:35:12 BST 2016, end=Sun Jun 26 15:37:12 BST 2016, operations=340.27071028586704, operationsPerMinute=170.13535514293352, mode=normal, start=Sun Jun 26 15:37:14 BST 2016, end=Sun Jun 26 15:41:14 BST 2016, operations=572.4792867263437, operationsPerMinute=143.11982168158593
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 15:41:16 BST 2016, end=Sun Jun 26 15:43:16 BST 2016, operations=187.67983929147536, operationsPerMinute=93.83991964573768, mode=normal, start=Sun Jun 26 15:43:22 BST 2016, end=Sun Jun 26 15:47:22 BST 2016, operations=336.96267573525796, operationsPerMinute=84.24066893381449
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 15:47:27 BST 2016, end=Sun Jun 26 15:49:27 BST 2016, operations=46.0964979465473, operationsPerMinute=23.04824897327365, mode=normal, start=Sun Jun 26 15:49:44 BST 2016, end=Sun Jun 26 15:53:44 BST 2016, operations=142.56919461607737, operationsPerMinute=35.64229865401934
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 15:53:53 BST 2016, end=Sun Jun 26 15:55:53 BST 2016, operations=12.734544711328336, operationsPerMinute=6.367272355664168, mode=normal, start=Sun Jun 26 15:56:55 BST 2016, end=Sun Jun 26 16:00:55 BST 2016, operations=16.600384194007532, operationsPerMinute=4.150096048501883
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 16:02:26 BST 2016, end=Sun Jun 26 16:04:26 BST 2016, operations=66.93766083850508, operationsPerMinute=33.46883041925254, mode=normal, start=Sun Jun 26 16:04:37 BST 2016, end=Sun Jun 26 16:08:37 BST 2016, operations=140.56467270688566, operationsPerMinute=35.141168176721415
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 16:08:49 BST 2016, end=Sun Jun 26 16:10:49 BST 2016, operations=36.34264180768644, operationsPerMinute=18.17132090384322, mode=normal, start=Sun Jun 26 16:11:10 BST 2016, end=Sun Jun 26 16:15:10 BST 2016, operations=79.93726624083816, operationsPerMinute=19.98431656020954
