spec.jvm2008.report.run.location=BEDSONTC067
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 08:27:17 BST 2016, end=Sat Jun 04 08:27:17 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 08:27:17 BST 2016, end=Sat Jun 04 08:27:18 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 08:27:18 BST 2016, end=Sat Jun 04 08:27:31 BST 2016, operations=1.0, operationsPerMinute=4.639653572533251
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 08:27:31 BST 2016, end=Sat Jun 04 08:27:34 BST 2016, operations=1.0, operationsPerMinute=17.97483523067705
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 08:27:34 BST 2016, end=Sat Jun 04 08:27:35 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 08:27:35 BST 2016, end=Sat Jun 04 08:27:44 BST 2016, operations=1.0, operationsPerMinute=7.070469007777516
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 08:27:44 BST 2016, end=Sat Jun 04 08:27:51 BST 2016, operations=1.0, operationsPerMinute=7.913479293062516
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 08:27:51 BST 2016, end=Sat Jun 04 08:27:58 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 08:27:58 BST 2016, end=Sat Jun 04 08:28:00 BST 2016, operations=1.0, operationsPerMinute=26.166593981683384
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 08:28:00 BST 2016, end=Sat Jun 04 08:28:01 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 08:28:01 BST 2016, end=Sat Jun 04 08:28:02 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 08:28:02 BST 2016, end=Sat Jun 04 08:28:07 BST 2016, operations=1.0, operationsPerMinute=10.989010989010989
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 08:28:07 BST 2016, end=Sat Jun 04 08:28:09 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 08:28:09 BST 2016, end=Sat Jun 04 08:28:10 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 08:28:10 BST 2016, end=Sat Jun 04 08:28:12 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 08:28:12 BST 2016, end=Sat Jun 04 08:28:18 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 08:28:18 BST 2016, end=Sat Jun 04 08:28:39 BST 2016, operations=1.0, operationsPerMinute=2.942907592701589
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 08:28:39 BST 2016, end=Sat Jun 04 08:28:39 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 08:28:49 BST 2016, end=Sat Jun 04 08:30:49 BST 2016, operations=490.8926040384368, operationsPerMinute=245.4463020192184, mode=normal, start=Sat Jun 04 08:30:50 BST 2016, end=Sat Jun 04 08:34:50 BST 2016, operations=1020.2354311292225, operationsPerMinute=255.05885778230564
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 08:34:54 BST 2016, end=Sat Jun 04 08:36:54 BST 2016, operations=190.2016293276816, operationsPerMinute=95.1008146638408, mode=normal, start=Sat Jun 04 08:36:57 BST 2016, end=Sat Jun 04 08:40:57 BST 2016, operations=382.7388756947723, operationsPerMinute=95.68471892369307
benchmark-name=compress, mod=warmup, start=Sat Jun 04 08:41:01 BST 2016, end=Sat Jun 04 08:43:01 BST 2016, operations=386.16233235617943, operationsPerMinute=193.08116617808972, mode=normal, start=Sat Jun 04 08:43:02 BST 2016, end=Sat Jun 04 08:47:02 BST 2016, operations=773.1744155949043, operationsPerMinute=193.29360389872608
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 08:47:04 BST 2016, end=Sat Jun 04 08:49:04 BST 2016, operations=139.4002697034315, operationsPerMinute=69.70013485171575, mode=normal, start=Sat Jun 04 08:49:08 BST 2016, end=Sat Jun 04 08:53:08 BST 2016, operations=291.6073494185541, operationsPerMinute=72.90183735463853
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 08:53:14 BST 2016, end=Sat Jun 04 08:55:14 BST 2016, operations=232.47600632391834, operationsPerMinute=116.23800316195917, mode=normal, start=Sat Jun 04 08:55:18 BST 2016, end=Sat Jun 04 08:59:18 BST 2016, operations=467.63578933647057, operationsPerMinute=116.90894733411764
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 08:59:20 BST 2016, end=Sat Jun 04 09:01:20 BST 2016, operations=407.34771363818163, operationsPerMinute=203.67385681909082, mode=normal, start=Sat Jun 04 09:01:22 BST 2016, end=Sat Jun 04 09:05:22 BST 2016, operations=813.7961812499074, operationsPerMinute=203.44904531247684
benchmark-name=derby, mod=warmup, start=Sat Jun 04 09:05:45 BST 2016, end=Sat Jun 04 09:07:45 BST 2016, operations=350.678448737878, operationsPerMinute=175.339224368939, mode=normal, start=Sat Jun 04 09:07:47 BST 2016, end=Sat Jun 04 09:11:47 BST 2016, operations=727.117812775773, operationsPerMinute=181.77945319394325
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 09:11:50 BST 2016, end=Sat Jun 04 09:13:50 BST 2016, operations=208.57120068752016, operationsPerMinute=104.28560034376008, mode=normal, start=Sat Jun 04 09:13:53 BST 2016, end=Sat Jun 04 09:17:53 BST 2016, operations=418.74278857687005, operationsPerMinute=104.68569714421751
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 09:17:56 BST 2016, end=Sat Jun 04 09:19:56 BST 2016, operations=72.4003824297459, operationsPerMinute=36.20019121487295, mode=normal, start=Sat Jun 04 09:20:08 BST 2016, end=Sat Jun 04 09:24:08 BST 2016, operations=143.32129111256288, operationsPerMinute=35.83032277814072
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 09:24:16 BST 2016, end=Sat Jun 04 09:26:16 BST 2016, operations=13.831226266415879, operationsPerMinute=6.915613133207939, mode=normal, start=Sat Jun 04 09:27:00 BST 2016, end=Sat Jun 04 09:31:00 BST 2016, operations=27.765008454310802, operationsPerMinute=6.9412521135777006
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 09:31:36 BST 2016, end=Sat Jun 04 09:33:36 BST 2016, operations=74.8222853498069, operationsPerMinute=37.41114267490345, mode=normal, start=Sat Jun 04 09:33:44 BST 2016, end=Sat Jun 04 09:37:44 BST 2016, operations=135.41965060174306, operationsPerMinute=33.854912650435764
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 09:37:53 BST 2016, end=Sat Jun 04 09:39:53 BST 2016, operations=43.10430699494571, operationsPerMinute=21.552153497472855, mode=normal, start=Sat Jun 04 09:40:04 BST 2016, end=Sat Jun 04 09:44:04 BST 2016, operations=86.04335238228653, operationsPerMinute=21.510838095571632
