spec.jvm2008.report.run.location=OLDLIB003
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Sun Jun 19 00:40:33 BST 2016, end=Sun Jun 19 00:40:33 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:40:33 BST 2016, end=Sun Jun 19 00:40:33 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:40:33 BST 2016, end=Sun Jun 19 00:40:56 BST 2016, operations=1.0, operationsPerMinute=2.611079681448279
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:40:56 BST 2016, end=Sun Jun 19 00:41:00 BST 2016, operations=1.0, operationsPerMinute=15.14004542013626
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:41:00 BST 2016, end=Sun Jun 19 00:41:01 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:41:01 BST 2016, end=Sun Jun 19 00:41:10 BST 2016, operations=1.0, operationsPerMinute=6.563833278634723
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:41:10 BST 2016, end=Sun Jun 19 00:41:18 BST 2016, operations=1.0, operationsPerMinute=7.570977917981073
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:41:18 BST 2016, end=Sun Jun 19 00:41:25 BST 2016, operations=1.0, operationsPerMinute=8.882309400444116
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:41:25 BST 2016, end=Sun Jun 19 00:41:28 BST 2016, operations=1.0, operationsPerMinute=22.624434389140273
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:41:28 BST 2016, end=Sun Jun 19 00:41:28 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:41:28 BST 2016, end=Sun Jun 19 00:41:29 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:41:29 BST 2016, end=Sun Jun 19 00:41:35 BST 2016, operations=1.0, operationsPerMinute=9.938711280437303
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:41:35 BST 2016, end=Sun Jun 19 00:41:37 BST 2016, operations=1.0, operationsPerMinute=40.899795501022496
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:41:37 BST 2016, end=Sun Jun 19 00:41:38 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:41:38 BST 2016, end=Sun Jun 19 00:41:41 BST 2016, operations=1.0, operationsPerMinute=23.31002331002331
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:41:41 BST 2016, end=Sun Jun 19 00:41:47 BST 2016, operations=1.0, operationsPerMinute=9.092286710107592
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:41:47 BST 2016, end=Sun Jun 19 00:42:12 BST 2016, operations=1.0, operationsPerMinute=2.431216824020422
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:42:12 BST 2016, end=Sun Jun 19 00:42:13 BST 2016, operations=1.0, operationsPerMinute=56.550424128180964
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:42:27 BST 2016, end=Sun Jun 19 00:44:27 BST 2016, operations=445.38214284398737, operationsPerMinute=222.69107142199368, mode=normal, start=Sun Jun 19 00:44:29 BST 2016, end=Sun Jun 19 00:48:29 BST 2016, operations=921.3131376018367, operationsPerMinute=230.32828440045918
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:48:34 BST 2016, end=Sun Jun 19 00:50:34 BST 2016, operations=181.79154188281512, operationsPerMinute=90.89577094140756, mode=normal, start=Sun Jun 19 00:50:37 BST 2016, end=Sun Jun 19 00:54:37 BST 2016, operations=361.0663706469478, operationsPerMinute=90.26659266173695
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:54:40 BST 2016, end=Sun Jun 19 00:56:40 BST 2016, operations=364.370763178837, operationsPerMinute=182.1853815894185, mode=normal, start=Sun Jun 19 00:56:42 BST 2016, end=Sun Jun 19 01:00:42 BST 2016, operations=730.8109530392952, operationsPerMinute=182.7027382598238
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 01:00:44 BST 2016, end=Sun Jun 19 01:02:44 BST 2016, operations=115.67880790328553, operationsPerMinute=57.839403951642765, mode=normal, start=Sun Jun 19 01:02:51 BST 2016, end=Sun Jun 19 01:06:51 BST 2016, operations=244.97806166796818, operationsPerMinute=61.244515416992044
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:06:57 BST 2016, end=Sun Jun 19 01:08:57 BST 2016, operations=196.95921052184403, operationsPerMinute=98.47960526092201, mode=normal, start=Sun Jun 19 01:09:01 BST 2016, end=Sun Jun 19 01:13:01 BST 2016, operations=393.8326359151194, operationsPerMinute=98.45815897877985
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:13:05 BST 2016, end=Sun Jun 19 01:15:05 BST 2016, operations=340.9841117990487, operationsPerMinute=170.49205589952436, mode=normal, start=Sun Jun 19 01:15:08 BST 2016, end=Sun Jun 19 01:19:08 BST 2016, operations=680.083836219283, operationsPerMinute=170.02095905482074
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:20:41 BST 2016, end=Sun Jun 19 01:22:41 BST 2016, operations=272.69102991086504, operationsPerMinute=136.34551495543252, mode=normal, start=Sun Jun 19 01:22:43 BST 2016, end=Sun Jun 19 01:26:43 BST 2016, operations=548.1997799219903, operationsPerMinute=137.04994498049757
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:26:46 BST 2016, end=Sun Jun 19 01:28:46 BST 2016, operations=180.33186867583606, operationsPerMinute=90.16593433791803, mode=normal, start=Sun Jun 19 01:28:51 BST 2016, end=Sun Jun 19 01:32:51 BST 2016, operations=361.54664970313826, operationsPerMinute=90.38666242578456
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:32:55 BST 2016, end=Sun Jun 19 01:34:55 BST 2016, operations=97.11386748550281, operationsPerMinute=48.556933742751404, mode=normal, start=Sun Jun 19 01:35:02 BST 2016, end=Sun Jun 19 01:39:02 BST 2016, operations=185.97966454466885, operationsPerMinute=46.49491613616721
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:39:08 BST 2016, end=Sun Jun 19 01:41:08 BST 2016, operations=21.917643851962673, operationsPerMinute=10.958821925981336, mode=normal, start=Sun Jun 19 01:41:36 BST 2016, end=Sun Jun 19 01:45:36 BST 2016, operations=43.732917260016734, operationsPerMinute=10.933229315004183
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:46:10 BST 2016, end=Sun Jun 19 01:48:10 BST 2016, operations=74.15375988136427, operationsPerMinute=37.07687994068213, mode=normal, start=Sun Jun 19 01:48:20 BST 2016, end=Sun Jun 19 01:52:20 BST 2016, operations=149.1789018239364, operationsPerMinute=37.2947254559841
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:52:30 BST 2016, end=Sun Jun 19 01:54:30 BST 2016, operations=66.35548160476463, operationsPerMinute=33.17774080238232, mode=normal, start=Sun Jun 19 01:54:39 BST 2016, end=Sun Jun 19 01:58:39 BST 2016, operations=131.81352134145885, operationsPerMinute=32.95338033536471
