spec.jvm2008.report.run.location=HULL04
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 08:27:37 BST 2016, end=Sat Jun 04 08:27:37 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 08:27:37 BST 2016, end=Sat Jun 04 08:27:37 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 08:27:37 BST 2016, end=Sat Jun 04 08:27:50 BST 2016, operations=1.0, operationsPerMinute=4.754358161648177
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 08:27:50 BST 2016, end=Sat Jun 04 08:27:53 BST 2016, operations=1.0, operationsPerMinute=17.97483523067705
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 08:27:53 BST 2016, end=Sat Jun 04 08:27:55 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 08:27:55 BST 2016, end=Sat Jun 04 08:28:03 BST 2016, operations=1.0, operationsPerMinute=7.04390702042733
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 08:28:03 BST 2016, end=Sat Jun 04 08:28:11 BST 2016, operations=1.0, operationsPerMinute=7.930214115781126
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 08:28:11 BST 2016, end=Sat Jun 04 08:28:17 BST 2016, operations=1.0, operationsPerMinute=9.157509157509157
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 08:28:17 BST 2016, end=Sat Jun 04 08:28:20 BST 2016, operations=1.0, operationsPerMinute=26.155187445510027
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 08:28:20 BST 2016, end=Sat Jun 04 08:28:20 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 08:28:20 BST 2016, end=Sat Jun 04 08:28:21 BST 2016, operations=1.0, operationsPerMinute=68.64988558352402
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 08:28:21 BST 2016, end=Sat Jun 04 08:28:27 BST 2016, operations=1.0, operationsPerMinute=10.989010989010989
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 08:28:27 BST 2016, end=Sat Jun 04 08:28:28 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 08:28:28 BST 2016, end=Sat Jun 04 08:28:29 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 08:28:29 BST 2016, end=Sat Jun 04 08:28:31 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 08:28:31 BST 2016, end=Sat Jun 04 08:28:37 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 08:28:37 BST 2016, end=Sat Jun 04 08:28:58 BST 2016, operations=1.0, operationsPerMinute=2.990877822640945
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 08:28:58 BST 2016, end=Sat Jun 04 08:28:58 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 08:29:08 BST 2016, end=Sat Jun 04 08:31:08 BST 2016, operations=501.2695898872369, operationsPerMinute=250.63479494361846, mode=normal, start=Sat Jun 04 08:31:10 BST 2016, end=Sat Jun 04 08:35:10 BST 2016, operations=1017.1915644084793, operationsPerMinute=254.29789110211982
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 08:35:14 BST 2016, end=Sat Jun 04 08:37:14 BST 2016, operations=198.61535150320387, operationsPerMinute=99.30767575160193, mode=normal, start=Sat Jun 04 08:37:17 BST 2016, end=Sat Jun 04 08:41:17 BST 2016, operations=392.45145294637564, operationsPerMinute=98.11286323659391
benchmark-name=compress, mod=warmup, start=Sat Jun 04 08:41:20 BST 2016, end=Sat Jun 04 08:43:20 BST 2016, operations=400.79833843541235, operationsPerMinute=200.39916921770617, mode=normal, start=Sat Jun 04 08:43:23 BST 2016, end=Sat Jun 04 08:47:23 BST 2016, operations=800.6424554272783, operationsPerMinute=200.16061385681957
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 08:47:24 BST 2016, end=Sat Jun 04 08:49:24 BST 2016, operations=138.18366456603707, operationsPerMinute=69.09183228301853, mode=normal, start=Sat Jun 04 08:49:29 BST 2016, end=Sat Jun 04 08:53:29 BST 2016, operations=291.76327934599533, operationsPerMinute=72.94081983649883
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 08:53:33 BST 2016, end=Sat Jun 04 08:55:33 BST 2016, operations=134.15684506399973, operationsPerMinute=67.07842253199986, mode=normal, start=Sat Jun 04 08:55:41 BST 2016, end=Sat Jun 04 08:59:41 BST 2016, operations=345.77080445702444, operationsPerMinute=86.44270111425611
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 08:59:44 BST 2016, end=Sat Jun 04 09:01:44 BST 2016, operations=373.78775682073194, operationsPerMinute=186.89387841036597, mode=normal, start=Sat Jun 04 09:01:47 BST 2016, end=Sat Jun 04 09:05:47 BST 2016, operations=791.5329072649571, operationsPerMinute=197.88322681623927
benchmark-name=derby, mod=warmup, start=Sat Jun 04 09:06:10 BST 2016, end=Sat Jun 04 09:08:10 BST 2016, operations=299.0358100502093, operationsPerMinute=149.51790502510465, mode=normal, start=Sat Jun 04 09:08:12 BST 2016, end=Sat Jun 04 09:12:12 BST 2016, operations=728.8268081110937, operationsPerMinute=182.20670202777342
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 09:12:14 BST 2016, end=Sat Jun 04 09:14:14 BST 2016, operations=208.24915527655574, operationsPerMinute=104.12457763827787, mode=normal, start=Sat Jun 04 09:14:18 BST 2016, end=Sat Jun 04 09:18:18 BST 2016, operations=415.0473741037277, operationsPerMinute=103.76184352593192
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 09:18:21 BST 2016, end=Sat Jun 04 09:20:21 BST 2016, operations=78.30703872485222, operationsPerMinute=39.15351936242611, mode=normal, start=Sat Jun 04 09:20:29 BST 2016, end=Sat Jun 04 09:24:29 BST 2016, operations=157.8666616401688, operationsPerMinute=39.4666654100422
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 09:24:37 BST 2016, end=Sat Jun 04 09:26:37 BST 2016, operations=13.88074938035237, operationsPerMinute=6.940374690176185, mode=normal, start=Sat Jun 04 09:27:21 BST 2016, end=Sat Jun 04 09:31:21 BST 2016, operations=27.746311255004926, operationsPerMinute=6.9365778137512315
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 09:31:57 BST 2016, end=Sat Jun 04 09:33:57 BST 2016, operations=74.35402235046614, operationsPerMinute=37.17701117523307, mode=normal, start=Sat Jun 04 09:34:06 BST 2016, end=Sat Jun 04 09:38:06 BST 2016, operations=149.36801106680934, operationsPerMinute=37.342002766702336
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 09:38:17 BST 2016, end=Sat Jun 04 09:40:17 BST 2016, operations=43.24022111063978, operationsPerMinute=21.62011055531989, mode=normal, start=Sat Jun 04 09:40:27 BST 2016, end=Sat Jun 04 09:44:27 BST 2016, operations=86.78294964456263, operationsPerMinute=21.69573741114066
