spec.jvm2008.report.run.location=SUNSPACE06
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Wed Jun 29 10:06:03 BST 2016, end=Wed Jun 29 10:06:03 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 10:06:03 BST 2016, end=Wed Jun 29 10:06:04 BST 2016, operations=1.0, operationsPerMinute=167.5977653631285
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 10:06:04 BST 2016, end=Wed Jun 29 10:06:31 BST 2016, operations=1.0, operationsPerMinute=2.2413149047441165
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 10:06:31 BST 2016, end=Wed Jun 29 10:06:35 BST 2016, operations=1.0, operationsPerMinute=12.906001290600129
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 10:06:35 BST 2016, end=Wed Jun 29 10:06:37 BST 2016, operations=1.0, operationsPerMinute=37.71213073538655
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 10:06:37 BST 2016, end=Wed Jun 29 10:06:47 BST 2016, operations=1.0, operationsPerMinute=6.0
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 10:06:47 BST 2016, end=Wed Jun 29 10:06:55 BST 2016, operations=1.0, operationsPerMinute=7.070469007777516
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 10:06:55 BST 2016, end=Wed Jun 29 10:07:02 BST 2016, operations=1.0, operationsPerMinute=8.415147265077138
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 10:07:02 BST 2016, end=Wed Jun 29 10:07:05 BST 2016, operations=1.0, operationsPerMinute=19.627085377821395
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 10:07:05 BST 2016, end=Wed Jun 29 10:07:06 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 10:07:06 BST 2016, end=Wed Jun 29 10:07:08 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 10:07:08 BST 2016, end=Wed Jun 29 10:07:14 BST 2016, operations=1.0, operationsPerMinute=9.029345372460497
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 10:07:14 BST 2016, end=Wed Jun 29 10:07:16 BST 2016, operations=1.0, operationsPerMinute=35.60830860534124
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 10:07:16 BST 2016, end=Wed Jun 29 10:07:17 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 10:07:17 BST 2016, end=Wed Jun 29 10:07:20 BST 2016, operations=1.0, operationsPerMinute=19.32367149758454
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 10:07:20 BST 2016, end=Wed Jun 29 10:07:28 BST 2016, operations=1.0, operationsPerMinute=8.4530853761623
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 10:07:28 BST 2016, end=Wed Jun 29 10:07:55 BST 2016, operations=1.0, operationsPerMinute=2.194024938750137
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 10:07:55 BST 2016, end=Wed Jun 29 10:07:56 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 10:08:14 BST 2016, end=Wed Jun 29 10:10:14 BST 2016, operations=355.52059014595176, operationsPerMinute=177.76029507297588, mode=normal, start=Wed Jun 29 10:10:16 BST 2016, end=Wed Jun 29 10:14:16 BST 2016, operations=719.5374012110155, operationsPerMinute=179.8843503027539
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 10:14:22 BST 2016, end=Wed Jun 29 10:16:22 BST 2016, operations=139.96366701558884, operationsPerMinute=69.98183350779442, mode=normal, start=Wed Jun 29 10:16:27 BST 2016, end=Wed Jun 29 10:20:27 BST 2016, operations=278.08769342857806, operationsPerMinute=69.52192335714452
benchmark-name=compress, mod=warmup, start=Wed Jun 29 10:20:32 BST 2016, end=Wed Jun 29 10:22:32 BST 2016, operations=273.264226631996, operationsPerMinute=136.632113315998, mode=normal, start=Wed Jun 29 10:22:35 BST 2016, end=Wed Jun 29 10:26:35 BST 2016, operations=546.8050592199237, operationsPerMinute=136.70126480498092
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 10:26:37 BST 2016, end=Wed Jun 29 10:28:37 BST 2016, operations=86.00449853110555, operationsPerMinute=43.00224926555278, mode=normal, start=Wed Jun 29 10:28:45 BST 2016, end=Wed Jun 29 10:32:45 BST 2016, operations=179.63871678606165, operationsPerMinute=44.90967919651541
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 10:32:54 BST 2016, end=Wed Jun 29 10:34:54 BST 2016, operations=146.58410398300055, operationsPerMinute=73.29205199150027, mode=normal, start=Wed Jun 29 10:34:58 BST 2016, end=Wed Jun 29 10:38:58 BST 2016, operations=291.0766839363352, operationsPerMinute=72.7691709840838
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 10:39:04 BST 2016, end=Wed Jun 29 10:41:04 BST 2016, operations=247.06273832663132, operationsPerMinute=123.53136916331566, mode=normal, start=Wed Jun 29 10:41:07 BST 2016, end=Wed Jun 29 10:45:07 BST 2016, operations=505.32330265786146, operationsPerMinute=126.33082566446537
benchmark-name=derby, mod=warmup, start=Wed Jun 29 10:46:41 BST 2016, end=Wed Jun 29 10:48:41 BST 2016, operations=206.60669817791637, operationsPerMinute=103.30334908895819, mode=normal, start=Wed Jun 29 10:48:44 BST 2016, end=Wed Jun 29 10:52:44 BST 2016, operations=415.5915125107267, operationsPerMinute=103.89787812768168
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 10:52:49 BST 2016, end=Wed Jun 29 10:54:49 BST 2016, operations=134.79400484030637, operationsPerMinute=67.39700242015319, mode=normal, start=Wed Jun 29 10:54:53 BST 2016, end=Wed Jun 29 10:58:53 BST 2016, operations=269.4330884612072, operationsPerMinute=67.3582721153018
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 10:58:59 BST 2016, end=Wed Jun 29 11:00:59 BST 2016, operations=58.318989683936096, operationsPerMinute=29.159494841968048, mode=normal, start=Wed Jun 29 11:01:08 BST 2016, end=Wed Jun 29 11:05:08 BST 2016, operations=114.47570661745263, operationsPerMinute=28.618926654363158
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 11:05:18 BST 2016, end=Wed Jun 29 11:07:18 BST 2016, operations=11.551712721764208, operationsPerMinute=5.775856360882104, mode=normal, start=Wed Jun 29 11:07:53 BST 2016, end=Wed Jun 29 11:11:53 BST 2016, operations=23.13412905905952, operationsPerMinute=5.78353226476488
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 11:12:32 BST 2016, end=Wed Jun 29 11:14:32 BST 2016, operations=55.59202037699076, operationsPerMinute=27.79601018849538, mode=normal, start=Wed Jun 29 11:14:40 BST 2016, end=Wed Jun 29 11:18:40 BST 2016, operations=110.83577857775708, operationsPerMinute=27.70894464443927
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 11:18:52 BST 2016, end=Wed Jun 29 11:20:52 BST 2016, operations=37.48724297917785, operationsPerMinute=18.743621489588925, mode=normal, start=Wed Jun 29 11:21:09 BST 2016, end=Wed Jun 29 11:25:09 BST 2016, operations=75.03259178177211, operationsPerMinute=18.758147945443028
benchmark-name=scimark.fft.small, mod=warmup, start=Wed Jun 29 11:25:26 BST 2016, end=Wed Jun 29 11:27:26 BST 2016, operations=523.9581352967737, operationsPerMinute=261.97906764838683, mode=normal, start=Wed Jun 29 11:27:27 BST 2016, end=Wed Jun 29 11:31:27 BST 2016, operations=1030.987021553326, operationsPerMinute=257.7467553883315
benchmark-name=scimark.lu.small, mod=warmup, start=Wed Jun 29 11:31:29 BST 2016, end=Wed Jun 29 11:33:29 BST 2016, operations=376.4215726069134, operationsPerMinute=188.2107863034567, mode=normal, start=Wed Jun 29 11:33:30 BST 2016, end=Wed Jun 29 11:37:30 BST 2016, operations=713.4178232078332, operationsPerMinute=178.3544558019583
benchmark-name=scimark.sor.small, mod=warmup, start=Wed Jun 29 11:37:33 BST 2016, end=Wed Jun 29 11:39:33 BST 2016, operations=245.47262174517988, operationsPerMinute=122.73631087258994, mode=normal, start=Wed Jun 29 11:39:36 BST 2016, end=Wed Jun 29 11:43:36 BST 2016, operations=490.5933448729562, operationsPerMinute=122.64833621823905
benchmark-name=scimark.sparse.small, mod=warmup, start=Wed Jun 29 11:43:38 BST 2016, end=Wed Jun 29 11:45:38 BST 2016, operations=303.34799544087974, operationsPerMinute=151.67399772043987, mode=normal, start=Wed Jun 29 11:45:41 BST 2016, end=Wed Jun 29 11:49:41 BST 2016, operations=598.826824121344, operationsPerMinute=149.706706030336
benchmark-name=scimark.monte_carlo, mod=warmup, start=Wed Jun 29 11:49:44 BST 2016, end=Wed Jun 29 11:51:44 BST 2016, operations=78.33531081645036, operationsPerMinute=39.16765540822518, mode=normal, start=Wed Jun 29 11:51:52 BST 2016, end=Wed Jun 29 11:55:52 BST 2016, operations=158.5272266150907, operationsPerMinute=39.63180665377268
benchmark-name=serial, mod=warmup, start=Wed Jun 29 11:56:01 BST 2016, end=Wed Jun 29 11:58:01 BST 2016, operations=144.84342760413693, operationsPerMinute=72.42171380206847, mode=normal, start=Wed Jun 29 11:58:07 BST 2016, end=Wed Jun 29 12:02:07 BST 2016, operations=289.0184252892242, operationsPerMinute=72.25460632230605
benchmark-name=sunflow, mod=warmup, start=Wed Jun 29 12:02:13 BST 2016, end=Wed Jun 29 12:04:13 BST 2016, operations=109.98197521285977, operationsPerMinute=54.99098760642988, mode=normal, start=Wed Jun 29 12:04:15 BST 2016, end=Wed Jun 29 12:08:15 BST 2016, operations=217.78802058961162, operationsPerMinute=54.447005147402905
