spec.jvm2008.report.run.location=UNION79
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Thu Jun 30 03:06:35 BST 2016, end=Thu Jun 30 03:06:35 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 30 03:06:35 BST 2016, end=Thu Jun 30 03:06:35 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 30 03:06:35 BST 2016, end=Thu Jun 30 03:06:56 BST 2016, operations=1.0, operationsPerMinute=2.8832292167227296
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 30 03:06:56 BST 2016, end=Thu Jun 30 03:07:01 BST 2016, operations=1.0, operationsPerMinute=12.40694789081886
benchmark-name=startup.compress, mode=normal, start=Thu Jun 30 03:07:01 BST 2016, end=Thu Jun 30 03:07:03 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 30 03:07:03 BST 2016, end=Thu Jun 30 03:07:13 BST 2016, operations=1.0, operationsPerMinute=5.963029218843173
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 30 03:07:13 BST 2016, end=Thu Jun 30 03:07:22 BST 2016, operations=1.0, operationsPerMinute=6.904487917146145
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 30 03:07:22 BST 2016, end=Thu Jun 30 03:07:29 BST 2016, operations=1.0, operationsPerMinute=8.32523935063133
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 30 03:07:29 BST 2016, end=Thu Jun 30 03:07:32 BST 2016, operations=1.0, operationsPerMinute=19.5248942401562
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 30 03:07:32 BST 2016, end=Thu Jun 30 03:07:33 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 30 03:07:33 BST 2016, end=Thu Jun 30 03:07:34 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 30 03:07:34 BST 2016, end=Thu Jun 30 03:07:41 BST 2016, operations=1.0, operationsPerMinute=8.841732979664014
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 30 03:07:41 BST 2016, end=Thu Jun 30 03:07:42 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 30 03:07:42 BST 2016, end=Thu Jun 30 03:07:44 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.serial, mode=normal, start=Thu Jun 30 03:07:44 BST 2016, end=Thu Jun 30 03:07:47 BST 2016, operations=1.0, operationsPerMinute=19.723865877712033
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 30 03:07:47 BST 2016, end=Thu Jun 30 03:07:54 BST 2016, operations=1.0, operationsPerMinute=8.508224617129892
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 30 03:07:54 BST 2016, end=Thu Jun 30 03:08:23 BST 2016, operations=1.0, operationsPerMinute=2.099370188943317
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 30 03:08:23 BST 2016, end=Thu Jun 30 03:08:24 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 30 03:08:39 BST 2016, end=Thu Jun 30 03:10:39 BST 2016, operations=352.09929188917096, operationsPerMinute=176.04964594458548, mode=normal, start=Thu Jun 30 03:10:41 BST 2016, end=Thu Jun 30 03:14:41 BST 2016, operations=728.160723354326, operationsPerMinute=182.0401808385815
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 30 03:14:47 BST 2016, end=Thu Jun 30 03:16:47 BST 2016, operations=140.76848679883267, operationsPerMinute=70.38424339941633, mode=normal, start=Thu Jun 30 03:16:52 BST 2016, end=Thu Jun 30 03:20:52 BST 2016, operations=279.1829583676015, operationsPerMinute=69.79573959190037
benchmark-name=compress, mod=warmup, start=Thu Jun 30 03:20:58 BST 2016, end=Thu Jun 30 03:22:58 BST 2016, operations=264.9011287311051, operationsPerMinute=132.45056436555254, mode=normal, start=Thu Jun 30 03:23:01 BST 2016, end=Thu Jun 30 03:27:01 BST 2016, operations=536.6390696286095, operationsPerMinute=134.15976740715237
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 30 03:27:04 BST 2016, end=Thu Jun 30 03:29:04 BST 2016, operations=81.8928406726919, operationsPerMinute=40.94642033634595, mode=normal, start=Thu Jun 30 03:29:13 BST 2016, end=Thu Jun 30 03:33:13 BST 2016, operations=180.04042150932165, operationsPerMinute=45.01010537733041
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 30 03:33:22 BST 2016, end=Thu Jun 30 03:35:22 BST 2016, operations=144.9368048793273, operationsPerMinute=72.46840243966365, mode=normal, start=Thu Jun 30 03:35:27 BST 2016, end=Thu Jun 30 03:39:27 BST 2016, operations=291.9606208275336, operationsPerMinute=72.9901552068834
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 30 03:39:31 BST 2016, end=Thu Jun 30 03:41:31 BST 2016, operations=252.00654068589066, operationsPerMinute=126.00327034294533, mode=normal, start=Thu Jun 30 03:41:35 BST 2016, end=Thu Jun 30 03:45:35 BST 2016, operations=502.1179819996814, operationsPerMinute=125.52949549992034
benchmark-name=derby, mod=warmup, start=Thu Jun 30 03:47:14 BST 2016, end=Thu Jun 30 03:49:14 BST 2016, operations=203.57096473807317, operationsPerMinute=101.78548236903659, mode=normal, start=Thu Jun 30 03:49:16 BST 2016, end=Thu Jun 30 03:53:16 BST 2016, operations=410.95694889330633, operationsPerMinute=102.73923722332658
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 30 03:53:19 BST 2016, end=Thu Jun 30 03:55:19 BST 2016, operations=133.28439369331187, operationsPerMinute=66.64219684665593, mode=normal, start=Thu Jun 30 03:55:25 BST 2016, end=Thu Jun 30 03:59:25 BST 2016, operations=268.70181484915804, operationsPerMinute=67.17545371228951
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 30 03:59:31 BST 2016, end=Thu Jun 30 04:01:31 BST 2016, operations=80.82773716720246, operationsPerMinute=40.41386858360123, mode=normal, start=Thu Jun 30 04:01:39 BST 2016, end=Thu Jun 30 04:05:39 BST 2016, operations=166.97505087770537, operationsPerMinute=41.74376271942634
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 30 04:05:46 BST 2016, end=Thu Jun 30 04:07:46 BST 2016, operations=20.06144900329582, operationsPerMinute=10.03072450164791, mode=normal, start=Thu Jun 30 04:08:18 BST 2016, end=Thu Jun 30 04:12:18 BST 2016, operations=40.22675329624238, operationsPerMinute=10.056688324060595
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 30 04:12:48 BST 2016, end=Thu Jun 30 04:14:48 BST 2016, operations=55.34387032630062, operationsPerMinute=27.67193516315031, mode=normal, start=Thu Jun 30 04:14:58 BST 2016, end=Thu Jun 30 04:18:58 BST 2016, operations=109.48040302321053, operationsPerMinute=27.370100755802632
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 30 04:19:09 BST 2016, end=Thu Jun 30 04:21:09 BST 2016, operations=60.65467363707435, operationsPerMinute=30.327336818537177, mode=normal, start=Thu Jun 30 04:21:20 BST 2016, end=Thu Jun 30 04:25:20 BST 2016, operations=121.23968802115272, operationsPerMinute=30.30992200528818
