spec.jvm2008.report.run.location=KRC048
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8082
benchmark-name=check, mode=normal, start=Sun Jun 19 01:20:36 BST 2016, end=Sun Jun 19 01:20:36 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 01:20:36 BST 2016, end=Sun Jun 19 01:20:36 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 01:20:36 BST 2016, end=Sun Jun 19 01:20:53 BST 2016, operations=1.0, operationsPerMinute=3.54421407052986
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 01:20:53 BST 2016, end=Sun Jun 19 01:20:57 BST 2016, operations=1.0, operationsPerMinute=15.507883173946757
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 01:20:57 BST 2016, end=Sun Jun 19 01:20:58 BST 2016, operations=1.0, operationsPerMinute=43.69992716678806
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 01:20:58 BST 2016, end=Sun Jun 19 01:21:07 BST 2016, operations=1.0, operationsPerMinute=6.831378799954457
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 01:21:07 BST 2016, end=Sun Jun 19 01:21:15 BST 2016, operations=1.0, operationsPerMinute=7.723001673317029
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 01:21:15 BST 2016, end=Sun Jun 19 01:21:22 BST 2016, operations=1.0, operationsPerMinute=8.80152559777028
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 01:21:22 BST 2016, end=Sun Jun 19 01:21:24 BST 2016, operations=1.0, operationsPerMinute=24.65078060805259
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 01:21:24 BST 2016, end=Sun Jun 19 01:21:25 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 01:21:25 BST 2016, end=Sun Jun 19 01:21:26 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 01:21:26 BST 2016, end=Sun Jun 19 01:21:32 BST 2016, operations=1.0, operationsPerMinute=10.28101439342015
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 01:21:32 BST 2016, end=Sun Jun 19 01:21:33 BST 2016, operations=1.0, operationsPerMinute=38.83495145631068
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 01:21:33 BST 2016, end=Sun Jun 19 01:21:35 BST 2016, operations=1.0, operationsPerMinute=55.762081784386616
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 01:21:35 BST 2016, end=Sun Jun 19 01:21:37 BST 2016, operations=1.0, operationsPerMinute=25.641025641025642
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 01:21:37 BST 2016, end=Sun Jun 19 01:21:43 BST 2016, operations=1.0, operationsPerMinute=9.20104278484895
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 01:21:43 BST 2016, end=Sun Jun 19 01:22:05 BST 2016, operations=1.0, operationsPerMinute=2.7219525472939257
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 01:22:05 BST 2016, end=Sun Jun 19 01:22:06 BST 2016, operations=1.0, operationsPerMinute=69.93006993006993
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 01:22:19 BST 2016, end=Sun Jun 19 01:24:19 BST 2016, operations=446.7089376451709, operationsPerMinute=223.35446882258546, mode=normal, start=Sun Jun 19 01:24:20 BST 2016, end=Sun Jun 19 01:28:20 BST 2016, operations=921.0601795726138, operationsPerMinute=230.26504489315346
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 01:28:24 BST 2016, end=Sun Jun 19 01:30:24 BST 2016, operations=181.16280478927538, operationsPerMinute=90.58140239463769, mode=normal, start=Sun Jun 19 01:30:28 BST 2016, end=Sun Jun 19 01:34:28 BST 2016, operations=289.1045747374503, operationsPerMinute=72.27614368436258
benchmark-name=compress, mod=warmup, start=Sun Jun 19 01:34:34 BST 2016, end=Sun Jun 19 01:36:34 BST 2016, operations=288.8220284851444, operationsPerMinute=144.4110142425722, mode=normal, start=Sun Jun 19 01:36:36 BST 2016, end=Sun Jun 19 01:40:36 BST 2016, operations=608.5638710893918, operationsPerMinute=152.14096777234795
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 01:40:38 BST 2016, end=Sun Jun 19 01:42:38 BST 2016, operations=110.1707986627348, operationsPerMinute=55.0853993313674, mode=normal, start=Sun Jun 19 01:42:45 BST 2016, end=Sun Jun 19 01:46:45 BST 2016, operations=245.96583651689454, operationsPerMinute=61.491459129223635
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:46:50 BST 2016, end=Sun Jun 19 01:48:50 BST 2016, operations=209.49042224900592, operationsPerMinute=104.74521112450296, mode=normal, start=Sun Jun 19 01:48:54 BST 2016, end=Sun Jun 19 01:52:54 BST 2016, operations=425.59063301285, operationsPerMinute=106.3976582532125
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:52:58 BST 2016, end=Sun Jun 19 01:54:58 BST 2016, operations=367.68525771954154, operationsPerMinute=183.84262885977077, mode=normal, start=Sun Jun 19 01:55:00 BST 2016, end=Sun Jun 19 01:59:00 BST 2016, operations=736.7650617546662, operationsPerMinute=184.19126543866656
benchmark-name=derby, mod=warmup, start=Sun Jun 19 02:00:13 BST 2016, end=Sun Jun 19 02:02:13 BST 2016, operations=323.76161572062625, operationsPerMinute=161.88080786031313, mode=normal, start=Sun Jun 19 02:02:15 BST 2016, end=Sun Jun 19 02:06:15 BST 2016, operations=646.917339696264, operationsPerMinute=161.729334924066
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 02:06:18 BST 2016, end=Sun Jun 19 02:08:18 BST 2016, operations=187.64561142080305, operationsPerMinute=93.82280571040152, mode=normal, start=Sun Jun 19 02:08:21 BST 2016, end=Sun Jun 19 02:12:21 BST 2016, operations=375.6992469759315, operationsPerMinute=93.92481174398287
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 02:12:26 BST 2016, end=Sun Jun 19 02:14:26 BST 2016, operations=67.62835016003348, operationsPerMinute=33.81417508001674, mode=normal, start=Sun Jun 19 02:14:35 BST 2016, end=Sun Jun 19 02:18:35 BST 2016, operations=151.50073232389397, operationsPerMinute=37.87518308097349
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 02:18:43 BST 2016, end=Sun Jun 19 02:20:43 BST 2016, operations=13.621759677709116, operationsPerMinute=6.810879838854558, mode=normal, start=Sun Jun 19 02:21:31 BST 2016, end=Sun Jun 19 02:25:31 BST 2016, operations=27.127597377703303, operationsPerMinute=6.781899344425826
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 02:26:06 BST 2016, end=Sun Jun 19 02:28:06 BST 2016, operations=66.50170154606239, operationsPerMinute=33.250850773031196, mode=normal, start=Sun Jun 19 02:28:17 BST 2016, end=Sun Jun 19 02:32:17 BST 2016, operations=135.3570955070922, operationsPerMinute=33.83927387677305
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 02:32:25 BST 2016, end=Sun Jun 19 02:34:25 BST 2016, operations=40.48725516834176, operationsPerMinute=20.24362758417088, mode=normal, start=Sun Jun 19 02:34:41 BST 2016, end=Sun Jun 19 02:38:41 BST 2016, operations=84.5511741704608, operationsPerMinute=21.1377935426152
