spec.jvm2008.report.run.location=PERCY015
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jun 27 02:16:17 BST 2016, end=Mon Jun 27 02:16:17 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 02:16:17 BST 2016, end=Mon Jun 27 02:16:17 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 02:16:17 BST 2016, end=Mon Jun 27 02:16:30 BST 2016, operations=1.0, operationsPerMinute=4.656216048424647
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 02:16:30 BST 2016, end=Mon Jun 27 02:16:33 BST 2016, operations=1.0, operationsPerMinute=18.575851393188856
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 02:16:33 BST 2016, end=Mon Jun 27 02:16:35 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 02:16:35 BST 2016, end=Mon Jun 27 02:16:43 BST 2016, operations=1.0, operationsPerMinute=7.083825265643448
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 02:16:43 BST 2016, end=Mon Jun 27 02:16:51 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 02:16:51 BST 2016, end=Mon Jun 27 02:16:57 BST 2016, operations=1.0, operationsPerMinute=9.178522257916475
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 02:16:57 BST 2016, end=Mon Jun 27 02:16:59 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 02:16:59 BST 2016, end=Mon Jun 27 02:17:00 BST 2016, operations=1.0, operationsPerMinute=78.53403141361257
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 02:17:00 BST 2016, end=Mon Jun 27 02:17:01 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 02:17:01 BST 2016, end=Mon Jun 27 02:17:07 BST 2016, operations=1.0, operationsPerMinute=10.865628395508873
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 02:17:07 BST 2016, end=Mon Jun 27 02:17:08 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 02:17:08 BST 2016, end=Mon Jun 27 02:17:09 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 02:17:09 BST 2016, end=Mon Jun 27 02:17:11 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 02:17:11 BST 2016, end=Mon Jun 27 02:17:17 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 02:17:17 BST 2016, end=Mon Jun 27 02:17:38 BST 2016, operations=1.0, operationsPerMinute=2.9769288017861575
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 02:17:38 BST 2016, end=Mon Jun 27 02:17:38 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 02:17:49 BST 2016, end=Mon Jun 27 02:19:49 BST 2016, operations=488.4847354933672, operationsPerMinute=244.2423677466836, mode=normal, start=Mon Jun 27 02:19:50 BST 2016, end=Mon Jun 27 02:23:50 BST 2016, operations=1006.6032553407935, operationsPerMinute=251.65081383519836
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 02:23:53 BST 2016, end=Mon Jun 27 02:25:53 BST 2016, operations=193.6301733363498, operationsPerMinute=96.8150866681749, mode=normal, start=Mon Jun 27 02:25:57 BST 2016, end=Mon Jun 27 02:29:57 BST 2016, operations=389.2433267265311, operationsPerMinute=97.31083168163278
benchmark-name=compress, mod=warmup, start=Mon Jun 27 02:30:01 BST 2016, end=Mon Jun 27 02:32:01 BST 2016, operations=401.01390172753554, operationsPerMinute=200.50695086376777, mode=normal, start=Mon Jun 27 02:32:02 BST 2016, end=Mon Jun 27 02:36:02 BST 2016, operations=800.9327596586572, operationsPerMinute=200.2331899146643
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 02:36:04 BST 2016, end=Mon Jun 27 02:38:04 BST 2016, operations=138.85644003012487, operationsPerMinute=69.42822001506244, mode=normal, start=Mon Jun 27 02:38:08 BST 2016, end=Mon Jun 27 02:42:08 BST 2016, operations=291.97810967905644, operationsPerMinute=72.99452741976411
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 02:42:12 BST 2016, end=Mon Jun 27 02:44:12 BST 2016, operations=235.93806588477028, operationsPerMinute=117.96903294238514, mode=normal, start=Mon Jun 27 02:44:16 BST 2016, end=Mon Jun 27 02:48:16 BST 2016, operations=472.0613939636344, operationsPerMinute=118.0153484909086
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 02:48:19 BST 2016, end=Mon Jun 27 02:50:19 BST 2016, operations=407.54180424400295, operationsPerMinute=203.77090212200147, mode=normal, start=Mon Jun 27 02:50:22 BST 2016, end=Mon Jun 27 02:54:22 BST 2016, operations=814.97815792058, operationsPerMinute=203.744539480145
benchmark-name=derby, mod=warmup, start=Mon Jun 27 02:54:44 BST 2016, end=Mon Jun 27 02:56:44 BST 2016, operations=361.50120379495036, operationsPerMinute=180.75060189747518, mode=normal, start=Mon Jun 27 02:56:46 BST 2016, end=Mon Jun 27 03:00:46 BST 2016, operations=727.1044965338115, operationsPerMinute=181.77612413345287
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 03:00:47 BST 2016, end=Mon Jun 27 03:02:47 BST 2016, operations=207.83081580126836, operationsPerMinute=103.91540790063418, mode=normal, start=Mon Jun 27 03:02:50 BST 2016, end=Mon Jun 27 03:06:50 BST 2016, operations=416.00098306614495, operationsPerMinute=104.00024576653624
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 03:06:53 BST 2016, end=Mon Jun 27 03:08:53 BST 2016, operations=69.40511522329614, operationsPerMinute=34.70255761164807, mode=normal, start=Mon Jun 27 03:09:03 BST 2016, end=Mon Jun 27 03:13:03 BST 2016, operations=146.68028626044875, operationsPerMinute=36.67007156511219
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 03:13:10 BST 2016, end=Mon Jun 27 03:15:10 BST 2016, operations=13.888671036088748, operationsPerMinute=6.944335518044374, mode=normal, start=Mon Jun 27 03:15:55 BST 2016, end=Mon Jun 27 03:19:55 BST 2016, operations=27.902233573881915, operationsPerMinute=6.975558393470479
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 03:20:30 BST 2016, end=Mon Jun 27 03:22:30 BST 2016, operations=74.69983922146248, operationsPerMinute=37.34991961073124, mode=normal, start=Mon Jun 27 03:22:39 BST 2016, end=Mon Jun 27 03:26:39 BST 2016, operations=148.7827728159682, operationsPerMinute=37.19569320399205
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 03:26:49 BST 2016, end=Mon Jun 27 03:28:49 BST 2016, operations=43.005886459946055, operationsPerMinute=21.502943229973027, mode=normal, start=Mon Jun 27 03:29:01 BST 2016, end=Mon Jun 27 03:33:01 BST 2016, operations=85.48041394328494, operationsPerMinute=21.370103485821236
