spec.jvm2008.report.run.location=BARN-13
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 12:24:41 BST 2016, end=Fri Jul 01 12:24:41 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 12:24:41 BST 2016, end=Fri Jul 01 12:24:41 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 12:24:41 BST 2016, end=Fri Jul 01 12:24:54 BST 2016, operations=1.0, operationsPerMinute=4.47227191413238
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 12:24:54 BST 2016, end=Fri Jul 01 12:24:58 BST 2016, operations=1.0, operationsPerMinute=18.226002430133658
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 12:24:58 BST 2016, end=Fri Jul 01 12:24:59 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 12:24:59 BST 2016, end=Fri Jul 01 12:25:07 BST 2016, operations=1.0, operationsPerMinute=7.095553453169347
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 12:25:07 BST 2016, end=Fri Jul 01 12:25:15 BST 2016, operations=1.0, operationsPerMinute=7.996801279488205
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 12:25:15 BST 2016, end=Fri Jul 01 12:25:21 BST 2016, operations=1.0, operationsPerMinute=9.006304413089163
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 12:25:21 BST 2016, end=Fri Jul 01 12:25:24 BST 2016, operations=1.0, operationsPerMinute=24.499795835034707
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 12:25:24 BST 2016, end=Fri Jul 01 12:25:25 BST 2016, operations=1.0, operationsPerMinute=78.53403141361257
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 12:25:25 BST 2016, end=Fri Jul 01 12:25:26 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 12:25:26 BST 2016, end=Fri Jul 01 12:25:31 BST 2016, operations=1.0, operationsPerMinute=10.712372790573111
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 12:25:31 BST 2016, end=Fri Jul 01 12:25:33 BST 2016, operations=1.0, operationsPerMinute=39.656311962987445
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 12:25:33 BST 2016, end=Fri Jul 01 12:25:34 BST 2016, operations=1.0, operationsPerMinute=58.309037900874635
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 12:25:34 BST 2016, end=Fri Jul 01 12:25:36 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 12:25:36 BST 2016, end=Fri Jul 01 12:25:43 BST 2016, operations=1.0, operationsPerMinute=9.006304413089163
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 12:25:43 BST 2016, end=Fri Jul 01 12:26:03 BST 2016, operations=1.0, operationsPerMinute=2.9563932002956395
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 12:26:03 BST 2016, end=Fri Jul 01 12:26:04 BST 2016, operations=1.0, operationsPerMinute=70.01166861143524
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 12:26:15 BST 2016, end=Fri Jul 01 12:28:15 BST 2016, operations=473.9344740637711, operationsPerMinute=236.96723703188556, mode=normal, start=Fri Jul 01 12:28:16 BST 2016, end=Fri Jul 01 12:32:16 BST 2016, operations=994.3719845293922, operationsPerMinute=248.59299613234805
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 12:32:20 BST 2016, end=Fri Jul 01 12:34:20 BST 2016, operations=198.5491323866283, operationsPerMinute=99.27456619331414, mode=normal, start=Fri Jul 01 12:34:23 BST 2016, end=Fri Jul 01 12:38:23 BST 2016, operations=396.84574749625904, operationsPerMinute=99.21143687406476
benchmark-name=compress, mod=warmup, start=Fri Jul 01 12:38:26 BST 2016, end=Fri Jul 01 12:40:26 BST 2016, operations=399.87372699794696, operationsPerMinute=199.93686349897348, mode=normal, start=Fri Jul 01 12:40:28 BST 2016, end=Fri Jul 01 12:44:28 BST 2016, operations=798.3773653455162, operationsPerMinute=199.59434133637905
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 12:44:30 BST 2016, end=Fri Jul 01 12:46:30 BST 2016, operations=138.7196620567642, operationsPerMinute=69.3598310283821, mode=normal, start=Fri Jul 01 12:46:35 BST 2016, end=Fri Jul 01 12:50:35 BST 2016, operations=292.4152057240183, operationsPerMinute=73.10380143100457
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 12:50:40 BST 2016, end=Fri Jul 01 12:52:40 BST 2016, operations=236.31794962568915, operationsPerMinute=118.15897481284458, mode=normal, start=Fri Jul 01 12:52:44 BST 2016, end=Fri Jul 01 12:56:44 BST 2016, operations=473.4746267240647, operationsPerMinute=118.36865668101618
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 12:56:47 BST 2016, end=Fri Jul 01 12:58:47 BST 2016, operations=406.30644802915174, operationsPerMinute=203.15322401457587, mode=normal, start=Fri Jul 01 12:58:48 BST 2016, end=Fri Jul 01 13:02:48 BST 2016, operations=811.9143079517447, operationsPerMinute=202.97857698793618
benchmark-name=derby, mod=warmup, start=Fri Jul 01 13:03:11 BST 2016, end=Fri Jul 01 13:05:11 BST 2016, operations=365.696607833125, operationsPerMinute=182.8483039165625, mode=normal, start=Fri Jul 01 13:05:13 BST 2016, end=Fri Jul 01 13:09:13 BST 2016, operations=727.8316527525486, operationsPerMinute=181.95791318813716
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 13:09:15 BST 2016, end=Fri Jul 01 13:11:15 BST 2016, operations=206.28801704824127, operationsPerMinute=103.14400852412064, mode=normal, start=Fri Jul 01 13:11:18 BST 2016, end=Fri Jul 01 13:15:18 BST 2016, operations=415.0794777641795, operationsPerMinute=103.76986944104488
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 13:15:22 BST 2016, end=Fri Jul 01 13:17:22 BST 2016, operations=70.12310086705597, operationsPerMinute=35.061550433527984, mode=normal, start=Fri Jul 01 13:17:31 BST 2016, end=Fri Jul 01 13:21:31 BST 2016, operations=148.27915806570144, operationsPerMinute=37.06978951642536
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 13:21:40 BST 2016, end=Fri Jul 01 13:23:40 BST 2016, operations=14.004520405382934, operationsPerMinute=7.002260202691467, mode=normal, start=Fri Jul 01 13:24:23 BST 2016, end=Fri Jul 01 13:28:23 BST 2016, operations=27.80028352471706, operationsPerMinute=6.950070881179265
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 13:28:58 BST 2016, end=Fri Jul 01 13:30:58 BST 2016, operations=74.48634582885713, operationsPerMinute=37.24317291442856, mode=normal, start=Fri Jul 01 13:31:07 BST 2016, end=Fri Jul 01 13:35:07 BST 2016, operations=148.7684069319045, operationsPerMinute=37.19210173297613
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 13:35:19 BST 2016, end=Fri Jul 01 13:37:19 BST 2016, operations=42.65478017688203, operationsPerMinute=21.327390088441014, mode=normal, start=Fri Jul 01 13:37:31 BST 2016, end=Fri Jul 01 13:41:31 BST 2016, operations=84.67808728490975, operationsPerMinute=21.169521821227438
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jul 01 13:41:46 BST 2016, end=Fri Jul 01 13:43:46 BST 2016, operations=697.1644533322833, operationsPerMinute=348.58222666614165, mode=normal, start=Fri Jul 01 13:43:47 BST 2016, end=Fri Jul 01 13:47:47 BST 2016, operations=1463.5340360854686, operationsPerMinute=365.88350902136716
benchmark-name=scimark.lu.small, mod=warmup, start=Fri Jul 01 13:47:49 BST 2016, end=Fri Jul 01 13:49:49 BST 2016, operations=576.1265686206594, operationsPerMinute=288.0632843103297, mode=normal, start=Fri Jul 01 13:49:50 BST 2016, end=Fri Jul 01 13:53:50 BST 2016, operations=1149.1714663403125, operationsPerMinute=287.2928665850781
benchmark-name=scimark.sor.small, mod=warmup, start=Fri Jul 01 13:53:51 BST 2016, end=Fri Jul 01 13:55:51 BST 2016, operations=329.8288856594914, operationsPerMinute=164.9144428297457, mode=normal, start=Fri Jul 01 13:55:54 BST 2016, end=Fri Jul 01 13:59:54 BST 2016, operations=659.4958507750084, operationsPerMinute=164.8739626937521
benchmark-name=scimark.sparse.small, mod=warmup, start=Fri Jul 01 13:59:56 BST 2016, end=Fri Jul 01 14:01:56 BST 2016, operations=507.31447417316986, operationsPerMinute=253.65723708658493, mode=normal, start=Fri Jul 01 14:01:57 BST 2016, end=Fri Jul 01 14:05:57 BST 2016, operations=1021.2808621330362, operationsPerMinute=255.32021553325905
benchmark-name=scimark.monte_carlo, mod=warmup, start=Fri Jul 01 14:05:59 BST 2016, end=Fri Jul 01 14:07:59 BST 2016, operations=119.41996545916771, operationsPerMinute=59.70998272958386, mode=normal, start=Fri Jul 01 14:08:04 BST 2016, end=Fri Jul 01 14:12:04 BST 2016, operations=239.42198338852052, operationsPerMinute=59.85549584713013
benchmark-name=serial, mod=warmup, start=Fri Jul 01 14:12:11 BST 2016, end=Fri Jul 01 14:14:11 BST 2016, operations=241.17355595348076, operationsPerMinute=120.58677797674038, mode=normal, start=Fri Jul 01 14:14:15 BST 2016, end=Fri Jul 01 14:18:15 BST 2016, operations=456.7364437800204, operationsPerMinute=114.1841109450051
benchmark-name=sunflow, mod=warmup, start=Fri Jul 01 14:18:18 BST 2016, end=Fri Jul 01 14:20:18 BST 2016, operations=175.71508612252887, operationsPerMinute=87.85754306126444, mode=normal, start=Fri Jul 01 14:20:19 BST 2016, end=Fri Jul 01 14:24:19 BST 2016, operations=347.62246963562757, operationsPerMinute=86.90561740890689
benchmark-name=xml.transform, mod=warmup, start=Fri Jul 01 14:24:41 BST 2016, end=Fri Jul 01 14:26:41 BST 2016, operations=529.8935181059795, operationsPerMinute=264.94675905298976, mode=normal, start=Fri Jul 01 14:26:42 BST 2016, end=Fri Jul 01 14:30:42 BST 2016, operations=1007.9721349032176, operationsPerMinute=251.9930337258044
benchmark-name=xml.validation, mod=warmup, start=Fri Jul 01 14:30:44 BST 2016, end=Fri Jul 01 14:32:44 BST 2016, operations=983.9074510648823, operationsPerMinute=491.9537255324411, mode=normal, start=Fri Jul 01 14:32:45 BST 2016, end=Fri Jul 01 14:36:45 BST 2016, operations=1982.9973710387019, operationsPerMinute=495.74934275967547
