spec.jvm2008.report.run.location=LAW051
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Mon Jun 27 08:18:55 BST 2016, end=Mon Jun 27 08:18:55 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 08:18:55 BST 2016, end=Mon Jun 27 08:18:55 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 08:18:55 BST 2016, end=Mon Jun 27 08:19:13 BST 2016, operations=1.0, operationsPerMinute=3.281737132855658
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 08:19:13 BST 2016, end=Mon Jun 27 08:19:17 BST 2016, operations=1.0, operationsPerMinute=14.566642388929353
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 08:19:17 BST 2016, end=Mon Jun 27 08:19:19 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 08:19:19 BST 2016, end=Mon Jun 27 08:19:28 BST 2016, operations=1.0, operationsPerMinute=6.586169045005488
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 08:19:28 BST 2016, end=Mon Jun 27 08:19:35 BST 2016, operations=1.0, operationsPerMinute=7.7861406696080975
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 08:19:35 BST 2016, end=Mon Jun 27 08:19:42 BST 2016, operations=1.0, operationsPerMinute=8.760402978537012
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 08:19:42 BST 2016, end=Mon Jun 27 08:19:45 BST 2016, operations=1.0, operationsPerMinute=22.49718785151856
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 08:19:45 BST 2016, end=Mon Jun 27 08:19:46 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 08:19:46 BST 2016, end=Mon Jun 27 08:19:47 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 08:19:47 BST 2016, end=Mon Jun 27 08:19:53 BST 2016, operations=1.0, operationsPerMinute=9.861932938856016
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 08:19:53 BST 2016, end=Mon Jun 27 08:19:54 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 08:19:54 BST 2016, end=Mon Jun 27 08:19:56 BST 2016, operations=1.0, operationsPerMinute=51.94805194805195
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 08:19:56 BST 2016, end=Mon Jun 27 08:19:58 BST 2016, operations=1.0, operationsPerMinute=22.900763358778626
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 08:19:58 BST 2016, end=Mon Jun 27 08:20:05 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 08:20:05 BST 2016, end=Mon Jun 27 08:20:29 BST 2016, operations=1.0, operationsPerMinute=2.4544896706893025
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 08:20:29 BST 2016, end=Mon Jun 27 08:20:31 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 08:20:44 BST 2016, end=Mon Jun 27 08:22:44 BST 2016, operations=412.2007102143271, operationsPerMinute=206.10035510716355, mode=normal, start=Mon Jun 27 08:22:46 BST 2016, end=Mon Jun 27 08:26:46 BST 2016, operations=848.5166003723393, operationsPerMinute=212.12915009308483
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 08:26:52 BST 2016, end=Mon Jun 27 08:28:52 BST 2016, operations=160.2687453073411, operationsPerMinute=80.13437265367055, mode=normal, start=Mon Jun 27 08:28:56 BST 2016, end=Mon Jun 27 08:32:56 BST 2016, operations=321.9186683439261, operationsPerMinute=80.47966708598152
benchmark-name=compress, mod=warmup, start=Mon Jun 27 08:33:00 BST 2016, end=Mon Jun 27 08:35:00 BST 2016, operations=350.82028964997943, operationsPerMinute=175.41014482498971, mode=normal, start=Mon Jun 27 08:35:02 BST 2016, end=Mon Jun 27 08:39:02 BST 2016, operations=703.0713782684895, operationsPerMinute=175.76784456712238
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 08:39:04 BST 2016, end=Mon Jun 27 08:41:04 BST 2016, operations=115.12457442439748, operationsPerMinute=57.56228721219874, mode=normal, start=Mon Jun 27 08:41:09 BST 2016, end=Mon Jun 27 08:45:09 BST 2016, operations=243.38284470102568, operationsPerMinute=60.84571117525642
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 08:45:15 BST 2016, end=Mon Jun 27 08:47:15 BST 2016, operations=204.5752707730852, operationsPerMinute=102.2876353865426, mode=normal, start=Mon Jun 27 08:47:19 BST 2016, end=Mon Jun 27 08:51:19 BST 2016, operations=409.4278264126242, operationsPerMinute=102.35695660315605
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 08:51:23 BST 2016, end=Mon Jun 27 08:53:23 BST 2016, operations=348.5430582364995, operationsPerMinute=174.27152911824976, mode=normal, start=Mon Jun 27 08:53:25 BST 2016, end=Mon Jun 27 08:57:25 BST 2016, operations=699.214383458719, operationsPerMinute=174.80359586467975
benchmark-name=derby, mod=warmup, start=Mon Jun 27 08:58:46 BST 2016, end=Mon Jun 27 09:00:46 BST 2016, operations=260.52478070594987, operationsPerMinute=130.26239035297493, mode=normal, start=Mon Jun 27 09:00:49 BST 2016, end=Mon Jun 27 09:04:49 BST 2016, operations=522.2492811437485, operationsPerMinute=130.56232028593712
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 09:04:52 BST 2016, end=Mon Jun 27 09:06:52 BST 2016, operations=172.69067905430103, operationsPerMinute=86.34533952715051, mode=normal, start=Mon Jun 27 09:06:56 BST 2016, end=Mon Jun 27 09:10:56 BST 2016, operations=345.9503863957475, operationsPerMinute=86.48759659893688
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 09:11:01 BST 2016, end=Mon Jun 27 09:13:01 BST 2016, operations=66.45812127831942, operationsPerMinute=33.22906063915971, mode=normal, start=Mon Jun 27 09:13:09 BST 2016, end=Mon Jun 27 09:17:09 BST 2016, operations=147.01749384298017, operationsPerMinute=36.75437346074504
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 09:17:16 BST 2016, end=Mon Jun 27 09:19:16 BST 2016, operations=13.08002269393441, operationsPerMinute=6.540011346967205, mode=normal, start=Mon Jun 27 09:20:09 BST 2016, end=Mon Jun 27 09:24:09 BST 2016, operations=26.19616337803352, operationsPerMinute=6.54904084450838
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 09:24:52 BST 2016, end=Mon Jun 27 09:26:52 BST 2016, operations=68.67678208483615, operationsPerMinute=34.338391042418074, mode=normal, start=Mon Jun 27 09:27:03 BST 2016, end=Mon Jun 27 09:31:03 BST 2016, operations=137.95379124348875, operationsPerMinute=34.48844781087219
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 09:31:12 BST 2016, end=Mon Jun 27 09:33:12 BST 2016, operations=43.0680752089458, operationsPerMinute=21.5340376044729, mode=normal, start=Mon Jun 27 09:33:26 BST 2016, end=Mon Jun 27 09:37:26 BST 2016, operations=86.10910510664932, operationsPerMinute=21.52727627666233
