spec.jvm2008.report.run.location=CASTLEAZES013
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 02:52:28 BST 2016, end=Thu Jun 23 02:52:28 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 02:52:28 BST 2016, end=Thu Jun 23 02:52:28 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 02:52:28 BST 2016, end=Thu Jun 23 02:52:41 BST 2016, operations=1.0, operationsPerMinute=4.628558204119416
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 02:52:41 BST 2016, end=Thu Jun 23 02:52:45 BST 2016, operations=1.0, operationsPerMinute=18.137847642079805
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 02:52:45 BST 2016, end=Thu Jun 23 02:52:46 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 02:52:46 BST 2016, end=Thu Jun 23 02:52:54 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 02:52:54 BST 2016, end=Thu Jun 23 02:53:02 BST 2016, operations=1.0, operationsPerMinute=7.945967421533572
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 02:53:02 BST 2016, end=Thu Jun 23 02:53:09 BST 2016, operations=1.0, operationsPerMinute=9.114385538508278
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 02:53:09 BST 2016, end=Thu Jun 23 02:53:11 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 02:53:11 BST 2016, end=Thu Jun 23 02:53:12 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 02:53:12 BST 2016, end=Thu Jun 23 02:53:12 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 02:53:12 BST 2016, end=Thu Jun 23 02:53:18 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 02:53:18 BST 2016, end=Thu Jun 23 02:53:19 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 02:53:19 BST 2016, end=Thu Jun 23 02:53:20 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 02:53:20 BST 2016, end=Thu Jun 23 02:53:22 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 02:53:22 BST 2016, end=Thu Jun 23 02:53:29 BST 2016, operations=1.0, operationsPerMinute=9.289363678588018
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 02:53:29 BST 2016, end=Thu Jun 23 02:53:49 BST 2016, operations=1.0, operationsPerMinute=2.9815146094215863
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 02:53:49 BST 2016, end=Thu Jun 23 02:53:50 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 02:54:00 BST 2016, end=Thu Jun 23 02:56:00 BST 2016, operations=485.7659634281515, operationsPerMinute=242.88298171407575, mode=normal, start=Thu Jun 23 02:56:01 BST 2016, end=Thu Jun 23 03:00:01 BST 2016, operations=997.5648071940834, operationsPerMinute=249.39120179852085
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 03:00:06 BST 2016, end=Thu Jun 23 03:02:06 BST 2016, operations=200.65969253789837, operationsPerMinute=100.32984626894918, mode=normal, start=Thu Jun 23 03:02:09 BST 2016, end=Thu Jun 23 03:06:09 BST 2016, operations=398.7402506682829, operationsPerMinute=99.68506266707072
benchmark-name=compress, mod=warmup, start=Thu Jun 23 03:06:13 BST 2016, end=Thu Jun 23 03:08:13 BST 2016, operations=400.3937642080797, operationsPerMinute=200.19688210403984, mode=normal, start=Thu Jun 23 03:08:15 BST 2016, end=Thu Jun 23 03:12:15 BST 2016, operations=798.1270063928878, operationsPerMinute=199.53175159822194
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 03:12:17 BST 2016, end=Thu Jun 23 03:14:17 BST 2016, operations=139.94049912036442, operationsPerMinute=69.97024956018221, mode=normal, start=Thu Jun 23 03:14:20 BST 2016, end=Thu Jun 23 03:18:20 BST 2016, operations=295.68757739293005, operationsPerMinute=73.92189434823251
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 03:18:26 BST 2016, end=Thu Jun 23 03:20:26 BST 2016, operations=235.56248055125468, operationsPerMinute=117.78124027562734, mode=normal, start=Thu Jun 23 03:20:29 BST 2016, end=Thu Jun 23 03:24:29 BST 2016, operations=470.3449769686123, operationsPerMinute=117.58624424215307
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 03:24:31 BST 2016, end=Thu Jun 23 03:26:31 BST 2016, operations=407.6336617658668, operationsPerMinute=203.8168308829334, mode=normal, start=Thu Jun 23 03:26:33 BST 2016, end=Thu Jun 23 03:30:33 BST 2016, operations=815.8355140456321, operationsPerMinute=203.95887851140802
benchmark-name=derby, mod=warmup, start=Thu Jun 23 03:30:56 BST 2016, end=Thu Jun 23 03:32:56 BST 2016, operations=364.290614025998, operationsPerMinute=182.145307012999, mode=normal, start=Thu Jun 23 03:32:58 BST 2016, end=Thu Jun 23 03:36:58 BST 2016, operations=728.650952604803, operationsPerMinute=182.16273815120076
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 03:37:01 BST 2016, end=Thu Jun 23 03:39:01 BST 2016, operations=204.69212303185407, operationsPerMinute=102.34606151592703, mode=normal, start=Thu Jun 23 03:39:05 BST 2016, end=Thu Jun 23 03:43:05 BST 2016, operations=413.39327758612956, operationsPerMinute=103.34831939653239
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 03:43:08 BST 2016, end=Thu Jun 23 03:45:08 BST 2016, operations=69.58890542072409, operationsPerMinute=34.794452710362044, mode=normal, start=Thu Jun 23 03:45:18 BST 2016, end=Thu Jun 23 03:49:18 BST 2016, operations=149.56391356401343, operationsPerMinute=37.39097839100336
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 03:49:27 BST 2016, end=Thu Jun 23 03:51:27 BST 2016, operations=13.778636115908009, operationsPerMinute=6.8893180579540045, mode=normal, start=Thu Jun 23 03:52:14 BST 2016, end=Thu Jun 23 03:56:14 BST 2016, operations=27.886804598533228, operationsPerMinute=6.971701149633307
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 03:56:49 BST 2016, end=Thu Jun 23 03:58:49 BST 2016, operations=74.45405476789935, operationsPerMinute=37.227027383949675, mode=normal, start=Thu Jun 23 03:58:58 BST 2016, end=Thu Jun 23 04:02:58 BST 2016, operations=148.57285861620886, operationsPerMinute=37.143214654052215
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 04:03:09 BST 2016, end=Thu Jun 23 04:05:09 BST 2016, operations=42.759983412429335, operationsPerMinute=21.379991706214668, mode=normal, start=Thu Jun 23 04:05:22 BST 2016, end=Thu Jun 23 04:09:22 BST 2016, operations=86.05837623083747, operationsPerMinute=21.514594057709367
