spec.jvm2008.report.run.location=PERCY010
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jun 27 00:05:55 BST 2016, end=Mon Jun 27 00:05:55 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 00:05:55 BST 2016, end=Mon Jun 27 00:05:55 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 00:05:55 BST 2016, end=Mon Jun 27 00:06:08 BST 2016, operations=1.0, operationsPerMinute=4.69630557294928
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 00:06:08 BST 2016, end=Mon Jun 27 00:06:11 BST 2016, operations=1.0, operationsPerMinute=18.315018315018314
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 00:06:11 BST 2016, end=Mon Jun 27 00:06:13 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 00:06:13 BST 2016, end=Mon Jun 27 00:06:21 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 00:06:21 BST 2016, end=Mon Jun 27 00:06:29 BST 2016, operations=1.0, operationsPerMinute=7.996801279488205
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 00:06:29 BST 2016, end=Mon Jun 27 00:06:35 BST 2016, operations=1.0, operationsPerMinute=9.114385538508278
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 00:06:35 BST 2016, end=Mon Jun 27 00:06:37 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 00:06:37 BST 2016, end=Mon Jun 27 00:06:38 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 00:06:38 BST 2016, end=Mon Jun 27 00:06:39 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 00:06:39 BST 2016, end=Mon Jun 27 00:06:44 BST 2016, operations=1.0, operationsPerMinute=10.95690284879474
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 00:06:44 BST 2016, end=Mon Jun 27 00:06:46 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 00:06:46 BST 2016, end=Mon Jun 27 00:06:47 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 00:06:47 BST 2016, end=Mon Jun 27 00:06:49 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 00:06:49 BST 2016, end=Mon Jun 27 00:06:55 BST 2016, operations=1.0, operationsPerMinute=9.404388714733543
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 00:06:55 BST 2016, end=Mon Jun 27 00:07:16 BST 2016, operations=1.0, operationsPerMinute=2.9315483461181415
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 00:07:16 BST 2016, end=Mon Jun 27 00:07:17 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 00:07:27 BST 2016, end=Mon Jun 27 00:09:27 BST 2016, operations=487.4158468639233, operationsPerMinute=243.70792343196166, mode=normal, start=Mon Jun 27 00:09:29 BST 2016, end=Mon Jun 27 00:13:29 BST 2016, operations=1006.9029366184344, operationsPerMinute=251.7257341546086
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 00:13:32 BST 2016, end=Mon Jun 27 00:15:32 BST 2016, operations=190.5782477681393, operationsPerMinute=95.28912388406965, mode=normal, start=Mon Jun 27 00:15:35 BST 2016, end=Mon Jun 27 00:19:35 BST 2016, operations=382.59498827258227, operationsPerMinute=95.64874706814557
benchmark-name=compress, mod=warmup, start=Mon Jun 27 00:19:38 BST 2016, end=Mon Jun 27 00:21:38 BST 2016, operations=400.21191476203904, operationsPerMinute=200.10595738101952, mode=normal, start=Mon Jun 27 00:21:40 BST 2016, end=Mon Jun 27 00:25:40 BST 2016, operations=798.3250200585283, operationsPerMinute=199.58125501463206
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 00:25:42 BST 2016, end=Mon Jun 27 00:27:42 BST 2016, operations=139.13170100755156, operationsPerMinute=69.56585050377578, mode=normal, start=Mon Jun 27 00:27:46 BST 2016, end=Mon Jun 27 00:31:46 BST 2016, operations=292.3618674149357, operationsPerMinute=73.09046685373393
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 00:31:51 BST 2016, end=Mon Jun 27 00:33:51 BST 2016, operations=236.6967647182107, operationsPerMinute=118.34838235910534, mode=normal, start=Mon Jun 27 00:33:55 BST 2016, end=Mon Jun 27 00:37:55 BST 2016, operations=472.96597633136093, operationsPerMinute=118.24149408284023
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 00:37:58 BST 2016, end=Mon Jun 27 00:39:58 BST 2016, operations=407.6418803418803, operationsPerMinute=203.82094017094016, mode=normal, start=Mon Jun 27 00:40:00 BST 2016, end=Mon Jun 27 00:44:00 BST 2016, operations=816.2175471519503, operationsPerMinute=204.05438678798757
benchmark-name=derby, mod=warmup, start=Mon Jun 27 00:44:22 BST 2016, end=Mon Jun 27 00:46:22 BST 2016, operations=363.7074773792331, operationsPerMinute=181.85373868961656, mode=normal, start=Mon Jun 27 00:46:25 BST 2016, end=Mon Jun 27 00:50:25 BST 2016, operations=728.8730841804875, operationsPerMinute=182.21827104512187
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 00:50:27 BST 2016, end=Mon Jun 27 00:52:27 BST 2016, operations=207.8454477798137, operationsPerMinute=103.92272388990685, mode=normal, start=Mon Jun 27 00:52:31 BST 2016, end=Mon Jun 27 00:56:31 BST 2016, operations=416.43956215750416, operationsPerMinute=104.10989053937604
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 00:56:36 BST 2016, end=Mon Jun 27 00:58:36 BST 2016, operations=70.51814161829029, operationsPerMinute=35.25907080914514, mode=normal, start=Mon Jun 27 00:58:43 BST 2016, end=Mon Jun 27 01:02:43 BST 2016, operations=146.40668494902434, operationsPerMinute=36.601671237256085
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 01:02:53 BST 2016, end=Mon Jun 27 01:04:53 BST 2016, operations=13.860959395895474, operationsPerMinute=6.930479697947737, mode=normal, start=Mon Jun 27 01:05:36 BST 2016, end=Mon Jun 27 01:09:36 BST 2016, operations=27.878958392242694, operationsPerMinute=6.969739598060674
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 01:10:19 BST 2016, end=Mon Jun 27 01:12:19 BST 2016, operations=74.65012129851628, operationsPerMinute=37.32506064925814, mode=normal, start=Mon Jun 27 01:12:28 BST 2016, end=Mon Jun 27 01:16:28 BST 2016, operations=148.8471804925026, operationsPerMinute=37.21179512312565
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 01:16:40 BST 2016, end=Mon Jun 27 01:18:40 BST 2016, operations=42.9950284832519, operationsPerMinute=21.49751424162595, mode=normal, start=Mon Jun 27 01:18:51 BST 2016, end=Mon Jun 27 01:22:51 BST 2016, operations=85.3161829470925, operationsPerMinute=21.329045736773125
