spec.jvm2008.report.run.location=BEDSONTC032
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 03:09:17 BST 2016, end=Thu Jun 23 03:09:17 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 03:09:17 BST 2016, end=Thu Jun 23 03:09:18 BST 2016, operations=1.0, operationsPerMinute=348.83720930232556
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 03:09:18 BST 2016, end=Thu Jun 23 03:09:31 BST 2016, operations=1.0, operationsPerMinute=4.6008741660915575
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 03:09:31 BST 2016, end=Thu Jun 23 03:09:34 BST 2016, operations=1.0, operationsPerMinute=17.97483523067705
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 03:09:34 BST 2016, end=Thu Jun 23 03:09:35 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 03:09:35 BST 2016, end=Thu Jun 23 03:09:44 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 03:09:44 BST 2016, end=Thu Jun 23 03:09:51 BST 2016, operations=1.0, operationsPerMinute=8.012820512820513
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 03:09:51 BST 2016, end=Thu Jun 23 03:09:58 BST 2016, operations=1.0, operationsPerMinute=9.135200974421437
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 03:09:58 BST 2016, end=Thu Jun 23 03:10:00 BST 2016, operations=1.0, operationsPerMinute=26.166593981683384
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 03:10:00 BST 2016, end=Thu Jun 23 03:10:01 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 03:10:01 BST 2016, end=Thu Jun 23 03:10:02 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 03:10:02 BST 2016, end=Thu Jun 23 03:10:07 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 03:10:07 BST 2016, end=Thu Jun 23 03:10:09 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 03:10:09 BST 2016, end=Thu Jun 23 03:10:10 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 03:10:10 BST 2016, end=Thu Jun 23 03:10:12 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 03:10:12 BST 2016, end=Thu Jun 23 03:10:18 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 03:10:18 BST 2016, end=Thu Jun 23 03:10:38 BST 2016, operations=1.0, operationsPerMinute=2.9769288017861575
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 03:10:38 BST 2016, end=Thu Jun 23 03:10:39 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 03:10:49 BST 2016, end=Thu Jun 23 03:12:49 BST 2016, operations=489.699737513146, operationsPerMinute=244.849868756573, mode=normal, start=Thu Jun 23 03:12:50 BST 2016, end=Thu Jun 23 03:16:50 BST 2016, operations=991.2364844304564, operationsPerMinute=247.8091211076141
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 03:16:54 BST 2016, end=Thu Jun 23 03:18:54 BST 2016, operations=194.0908054218506, operationsPerMinute=97.0454027109253, mode=normal, start=Thu Jun 23 03:18:57 BST 2016, end=Thu Jun 23 03:22:57 BST 2016, operations=387.131703825445, operationsPerMinute=96.78292595636125
benchmark-name=compress, mod=warmup, start=Thu Jun 23 03:23:01 BST 2016, end=Thu Jun 23 03:25:01 BST 2016, operations=400.74784349149684, operationsPerMinute=200.37392174574842, mode=normal, start=Thu Jun 23 03:25:03 BST 2016, end=Thu Jun 23 03:29:03 BST 2016, operations=802.336156168488, operationsPerMinute=200.584039042122
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 03:29:05 BST 2016, end=Thu Jun 23 03:31:05 BST 2016, operations=139.5306417658371, operationsPerMinute=69.76532088291854, mode=normal, start=Thu Jun 23 03:31:10 BST 2016, end=Thu Jun 23 03:35:10 BST 2016, operations=293.0395075894929, operationsPerMinute=73.25987689737323
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 03:35:15 BST 2016, end=Thu Jun 23 03:37:15 BST 2016, operations=235.55842463929463, operationsPerMinute=117.77921231964731, mode=normal, start=Thu Jun 23 03:37:19 BST 2016, end=Thu Jun 23 03:41:19 BST 2016, operations=471.3290184040644, operationsPerMinute=117.8322546010161
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 03:41:23 BST 2016, end=Thu Jun 23 03:43:23 BST 2016, operations=404.97802768713393, operationsPerMinute=202.48901384356697, mode=normal, start=Thu Jun 23 03:43:25 BST 2016, end=Thu Jun 23 03:47:25 BST 2016, operations=813.3360606208905, operationsPerMinute=203.33401515522263
benchmark-name=derby, mod=warmup, start=Thu Jun 23 03:47:47 BST 2016, end=Thu Jun 23 03:49:47 BST 2016, operations=362.37553416376943, operationsPerMinute=181.18776708188472, mode=normal, start=Thu Jun 23 03:49:49 BST 2016, end=Thu Jun 23 03:53:49 BST 2016, operations=725.317048103899, operationsPerMinute=181.32926202597474
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 03:53:51 BST 2016, end=Thu Jun 23 03:55:51 BST 2016, operations=207.73399990166797, operationsPerMinute=103.86699995083399, mode=normal, start=Thu Jun 23 03:55:55 BST 2016, end=Thu Jun 23 03:59:55 BST 2016, operations=415.61245641828174, operationsPerMinute=103.90311410457043
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 03:59:59 BST 2016, end=Thu Jun 23 04:01:59 BST 2016, operations=74.19358444973628, operationsPerMinute=37.09679222486814, mode=normal, start=Thu Jun 23 04:02:08 BST 2016, end=Thu Jun 23 04:06:08 BST 2016, operations=146.008802102532, operationsPerMinute=36.502200525633
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 04:06:18 BST 2016, end=Thu Jun 23 04:08:18 BST 2016, operations=13.90545855597949, operationsPerMinute=6.952729277989745, mode=normal, start=Thu Jun 23 04:09:02 BST 2016, end=Thu Jun 23 04:13:02 BST 2016, operations=27.959980936885252, operationsPerMinute=6.989995234221313
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 04:13:36 BST 2016, end=Thu Jun 23 04:15:36 BST 2016, operations=74.57999345607082, operationsPerMinute=37.28999672803541, mode=normal, start=Thu Jun 23 04:15:44 BST 2016, end=Thu Jun 23 04:19:44 BST 2016, operations=149.3578977324707, operationsPerMinute=37.33947443311767
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 04:19:56 BST 2016, end=Thu Jun 23 04:21:56 BST 2016, operations=43.08416040372121, operationsPerMinute=21.542080201860603, mode=normal, start=Thu Jun 23 04:22:07 BST 2016, end=Thu Jun 23 04:26:07 BST 2016, operations=86.48842889007881, operationsPerMinute=21.622107222519702
