spec.jvm2008.report.run.location=CASTLEAZES020
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 06:22:02 BST 2016, end=Thu Jun 23 06:22:02 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 06:22:02 BST 2016, end=Thu Jun 23 06:22:02 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 06:22:02 BST 2016, end=Thu Jun 23 06:22:15 BST 2016, operations=1.0, operationsPerMinute=4.628558204119416
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 06:22:15 BST 2016, end=Thu Jun 23 06:22:18 BST 2016, operations=1.0, operationsPerMinute=17.24633515377982
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 06:22:18 BST 2016, end=Thu Jun 23 06:22:19 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 06:22:19 BST 2016, end=Thu Jun 23 06:22:28 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 06:22:28 BST 2016, end=Thu Jun 23 06:22:36 BST 2016, operations=1.0, operationsPerMinute=7.817589576547231
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 06:22:36 BST 2016, end=Thu Jun 23 06:22:43 BST 2016, operations=1.0, operationsPerMinute=8.64304235090752
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 06:22:43 BST 2016, end=Thu Jun 23 06:22:45 BST 2016, operations=1.0, operationsPerMinute=26.350461133069828
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 06:22:45 BST 2016, end=Thu Jun 23 06:22:46 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 06:22:46 BST 2016, end=Thu Jun 23 06:22:46 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 06:22:46 BST 2016, end=Thu Jun 23 06:22:52 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 06:22:52 BST 2016, end=Thu Jun 23 06:22:53 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 06:22:53 BST 2016, end=Thu Jun 23 06:22:54 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 06:22:54 BST 2016, end=Thu Jun 23 06:22:56 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 06:22:56 BST 2016, end=Thu Jun 23 06:23:03 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 06:23:03 BST 2016, end=Thu Jun 23 06:23:23 BST 2016, operations=1.0, operationsPerMinute=2.9931158335827597
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 06:23:23 BST 2016, end=Thu Jun 23 06:23:24 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 06:23:34 BST 2016, end=Thu Jun 23 06:25:34 BST 2016, operations=480.45681132993303, operationsPerMinute=240.22840566496652, mode=normal, start=Thu Jun 23 06:25:35 BST 2016, end=Thu Jun 23 06:29:35 BST 2016, operations=991.0561116614164, operationsPerMinute=247.7640279153541
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 06:29:39 BST 2016, end=Thu Jun 23 06:31:39 BST 2016, operations=196.60832832559748, operationsPerMinute=98.30416416279874, mode=normal, start=Thu Jun 23 06:31:43 BST 2016, end=Thu Jun 23 06:35:43 BST 2016, operations=390.81680458232745, operationsPerMinute=97.70420114558186
benchmark-name=compress, mod=warmup, start=Thu Jun 23 06:35:47 BST 2016, end=Thu Jun 23 06:37:47 BST 2016, operations=398.8429578160745, operationsPerMinute=199.42147890803724, mode=normal, start=Thu Jun 23 06:37:49 BST 2016, end=Thu Jun 23 06:41:49 BST 2016, operations=799.9166203138943, operationsPerMinute=199.97915507847358
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 06:41:51 BST 2016, end=Thu Jun 23 06:43:51 BST 2016, operations=139.0931900308891, operationsPerMinute=69.54659501544455, mode=normal, start=Thu Jun 23 06:43:56 BST 2016, end=Thu Jun 23 06:47:56 BST 2016, operations=294.4859312971512, operationsPerMinute=73.6214828242878
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 06:48:01 BST 2016, end=Thu Jun 23 06:50:01 BST 2016, operations=235.07038675948905, operationsPerMinute=117.53519337974453, mode=normal, start=Thu Jun 23 06:50:04 BST 2016, end=Thu Jun 23 06:54:04 BST 2016, operations=469.13015060322994, operationsPerMinute=117.28253765080748
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 06:54:07 BST 2016, end=Thu Jun 23 06:56:07 BST 2016, operations=407.07259043785797, operationsPerMinute=203.53629521892898, mode=normal, start=Thu Jun 23 06:56:09 BST 2016, end=Thu Jun 23 07:00:09 BST 2016, operations=813.8601731601732, operationsPerMinute=203.4650432900433
benchmark-name=derby, mod=warmup, start=Thu Jun 23 07:00:31 BST 2016, end=Thu Jun 23 07:02:31 BST 2016, operations=366.4466655940321, operationsPerMinute=183.22333279701604, mode=normal, start=Thu Jun 23 07:02:33 BST 2016, end=Thu Jun 23 07:06:33 BST 2016, operations=734.1768593446047, operationsPerMinute=183.54421483615118
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 07:06:35 BST 2016, end=Thu Jun 23 07:08:35 BST 2016, operations=205.36012290156452, operationsPerMinute=102.68006145078226, mode=normal, start=Thu Jun 23 07:08:38 BST 2016, end=Thu Jun 23 07:12:38 BST 2016, operations=409.7166288541569, operationsPerMinute=102.42915721353923
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 07:12:42 BST 2016, end=Thu Jun 23 07:14:42 BST 2016, operations=73.1140408827657, operationsPerMinute=36.55702044138285, mode=normal, start=Thu Jun 23 07:14:52 BST 2016, end=Thu Jun 23 07:18:52 BST 2016, operations=149.5098456473207, operationsPerMinute=37.377461411830176
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 07:18:59 BST 2016, end=Thu Jun 23 07:20:59 BST 2016, operations=13.788098899978216, operationsPerMinute=6.894049449989108, mode=normal, start=Thu Jun 23 07:21:43 BST 2016, end=Thu Jun 23 07:25:43 BST 2016, operations=27.85512209881483, operationsPerMinute=6.963780524703708
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 07:26:19 BST 2016, end=Thu Jun 23 07:28:19 BST 2016, operations=74.36298822628652, operationsPerMinute=37.18149411314326, mode=normal, start=Thu Jun 23 07:28:28 BST 2016, end=Thu Jun 23 07:32:28 BST 2016, operations=149.44665828692578, operationsPerMinute=37.361664571731446
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 07:32:36 BST 2016, end=Thu Jun 23 07:34:36 BST 2016, operations=42.208041225572, operationsPerMinute=21.104020612786, mode=normal, start=Thu Jun 23 07:34:50 BST 2016, end=Thu Jun 23 07:38:50 BST 2016, operations=84.4011805576323, operationsPerMinute=21.100295139408075
