spec.jvm2008.report.run.location=UNION78
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Wed Jun 29 17:37:39 BST 2016, end=Wed Jun 29 17:37:39 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 17:37:39 BST 2016, end=Wed Jun 29 17:37:39 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 17:37:39 BST 2016, end=Wed Jun 29 17:38:00 BST 2016, operations=1.0, operationsPerMinute=2.9472443265546713
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 17:38:00 BST 2016, end=Wed Jun 29 17:38:05 BST 2016, operations=1.0, operationsPerMinute=12.448132780082988
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 17:38:05 BST 2016, end=Wed Jun 29 17:38:06 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 17:38:06 BST 2016, end=Wed Jun 29 17:38:16 BST 2016, operations=1.0, operationsPerMinute=5.926511260371394
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 17:38:16 BST 2016, end=Wed Jun 29 17:38:25 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 17:38:25 BST 2016, end=Wed Jun 29 17:38:32 BST 2016, operations=1.0, operationsPerMinute=8.397480755773268
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 17:38:32 BST 2016, end=Wed Jun 29 17:38:35 BST 2016, operations=1.0, operationsPerMinute=19.5248942401562
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 17:38:35 BST 2016, end=Wed Jun 29 17:38:36 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 17:38:36 BST 2016, end=Wed Jun 29 17:38:37 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 17:38:37 BST 2016, end=Wed Jun 29 17:38:44 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 17:38:44 BST 2016, end=Wed Jun 29 17:38:46 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 17:38:46 BST 2016, end=Wed Jun 29 17:38:47 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 17:38:47 BST 2016, end=Wed Jun 29 17:38:50 BST 2016, operations=1.0, operationsPerMinute=19.723865877712033
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 17:38:50 BST 2016, end=Wed Jun 29 17:38:57 BST 2016, operations=1.0, operationsPerMinute=8.43407365757661
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 17:38:57 BST 2016, end=Wed Jun 29 17:39:25 BST 2016, operations=1.0, operationsPerMinute=2.1319688732544506
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 17:39:25 BST 2016, end=Wed Jun 29 17:39:27 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 17:39:41 BST 2016, end=Wed Jun 29 17:41:41 BST 2016, operations=357.43928643909567, operationsPerMinute=178.71964321954783, mode=normal, start=Wed Jun 29 17:41:43 BST 2016, end=Wed Jun 29 17:45:43 BST 2016, operations=726.1223170535117, operationsPerMinute=181.53057926337792
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 17:45:49 BST 2016, end=Wed Jun 29 17:47:49 BST 2016, operations=136.22293631426749, operationsPerMinute=68.11146815713374, mode=normal, start=Wed Jun 29 17:47:54 BST 2016, end=Wed Jun 29 17:51:54 BST 2016, operations=275.42743239257834, operationsPerMinute=68.85685809814458
benchmark-name=compress, mod=warmup, start=Wed Jun 29 17:52:01 BST 2016, end=Wed Jun 29 17:54:01 BST 2016, operations=270.263389916582, operationsPerMinute=135.131694958291, mode=normal, start=Wed Jun 29 17:54:03 BST 2016, end=Wed Jun 29 17:58:03 BST 2016, operations=539.8880801412317, operationsPerMinute=134.97202003530793
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 17:58:06 BST 2016, end=Wed Jun 29 18:00:06 BST 2016, operations=85.83470123008688, operationsPerMinute=42.91735061504344, mode=normal, start=Wed Jun 29 18:00:14 BST 2016, end=Wed Jun 29 18:04:14 BST 2016, operations=181.1153136368269, operationsPerMinute=45.278828409206724
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 18:04:21 BST 2016, end=Wed Jun 29 18:06:21 BST 2016, operations=145.97565437572143, operationsPerMinute=72.98782718786072, mode=normal, start=Wed Jun 29 18:06:26 BST 2016, end=Wed Jun 29 18:10:26 BST 2016, operations=291.8909707389477, operationsPerMinute=72.97274268473693
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 18:10:32 BST 2016, end=Wed Jun 29 18:12:32 BST 2016, operations=253.0238108618442, operationsPerMinute=126.5119054309221, mode=normal, start=Wed Jun 29 18:12:35 BST 2016, end=Wed Jun 29 18:16:35 BST 2016, operations=499.06471033628156, operationsPerMinute=124.76617758407039
benchmark-name=derby, mod=warmup, start=Wed Jun 29 18:18:10 BST 2016, end=Wed Jun 29 18:20:10 BST 2016, operations=202.8310947237539, operationsPerMinute=101.41554736187695, mode=normal, start=Wed Jun 29 18:20:13 BST 2016, end=Wed Jun 29 18:24:13 BST 2016, operations=398.1285991406434, operationsPerMinute=99.53214978516085
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 18:24:17 BST 2016, end=Wed Jun 29 18:26:17 BST 2016, operations=133.73783583835956, operationsPerMinute=66.86891791917978, mode=normal, start=Wed Jun 29 18:26:22 BST 2016, end=Wed Jun 29 18:30:22 BST 2016, operations=267.0642469873197, operationsPerMinute=66.76606174682992
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 18:30:28 BST 2016, end=Wed Jun 29 18:32:28 BST 2016, operations=84.5533714178653, operationsPerMinute=42.27668570893265, mode=normal, start=Wed Jun 29 18:32:38 BST 2016, end=Wed Jun 29 18:36:38 BST 2016, operations=167.1177295789948, operationsPerMinute=41.7794323947487
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 18:36:45 BST 2016, end=Wed Jun 29 18:38:45 BST 2016, operations=20.192169222079315, operationsPerMinute=10.096084611039657, mode=normal, start=Wed Jun 29 18:39:26 BST 2016, end=Wed Jun 29 18:43:26 BST 2016, operations=40.241928472877575, operationsPerMinute=10.060482118219394
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 18:44:01 BST 2016, end=Wed Jun 29 18:46:01 BST 2016, operations=55.37375082148971, operationsPerMinute=27.686875410744854, mode=normal, start=Wed Jun 29 18:46:11 BST 2016, end=Wed Jun 29 18:50:11 BST 2016, operations=110.93579408456671, operationsPerMinute=27.733948521141677
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 18:50:22 BST 2016, end=Wed Jun 29 18:52:22 BST 2016, operations=60.73171406540674, operationsPerMinute=30.36585703270337, mode=normal, start=Wed Jun 29 18:52:33 BST 2016, end=Wed Jun 29 18:56:33 BST 2016, operations=121.51296440591419, operationsPerMinute=30.378241101478547
benchmark-name=scimark.fft.small, mod=warmup, start=Wed Jun 29 18:56:43 BST 2016, end=Wed Jun 29 18:58:43 BST 2016, operations=520.0347753202306, operationsPerMinute=260.0173876601153, mode=normal, start=Wed Jun 29 18:58:44 BST 2016, end=Wed Jun 29 19:02:44 BST 2016, operations=1022.0857496088881, operationsPerMinute=255.52143740222203
benchmark-name=scimark.lu.small, mod=warmup, start=Wed Jun 29 19:02:46 BST 2016, end=Wed Jun 29 19:04:46 BST 2016, operations=372.3642687614214, operationsPerMinute=186.1821343807107, mode=normal, start=Wed Jun 29 19:04:48 BST 2016, end=Wed Jun 29 19:08:48 BST 2016, operations=747.1758028269345, operationsPerMinute=186.79395070673363
benchmark-name=scimark.sor.small, mod=warmup, start=Wed Jun 29 19:08:50 BST 2016, end=Wed Jun 29 19:10:50 BST 2016, operations=243.46600137834292, operationsPerMinute=121.73300068917146, mode=normal, start=Wed Jun 29 19:10:53 BST 2016, end=Wed Jun 29 19:14:53 BST 2016, operations=486.07860932396017, operationsPerMinute=121.51965233099004
benchmark-name=scimark.sparse.small, mod=warmup, start=Wed Jun 29 19:14:56 BST 2016, end=Wed Jun 29 19:16:56 BST 2016, operations=312.9921478159041, operationsPerMinute=156.49607390795205, mode=normal, start=Wed Jun 29 19:16:59 BST 2016, end=Wed Jun 29 19:20:59 BST 2016, operations=620.1661144250264, operationsPerMinute=155.0415286062566
benchmark-name=scimark.monte_carlo, mod=warmup, start=Wed Jun 29 19:21:01 BST 2016, end=Wed Jun 29 19:23:01 BST 2016, operations=78.97994298173322, operationsPerMinute=39.48997149086661, mode=normal, start=Wed Jun 29 19:23:09 BST 2016, end=Wed Jun 29 19:27:09 BST 2016, operations=158.2203762664546, operationsPerMinute=39.55509406661365
benchmark-name=serial, mod=warmup, start=Wed Jun 29 19:27:18 BST 2016, end=Wed Jun 29 19:29:18 BST 2016, operations=145.82698187298553, operationsPerMinute=72.91349093649276, mode=normal, start=Wed Jun 29 19:29:22 BST 2016, end=Wed Jun 29 19:33:22 BST 2016, operations=290.93209761136507, operationsPerMinute=72.73302440284127
benchmark-name=sunflow, mod=warmup, start=Wed Jun 29 19:33:28 BST 2016, end=Wed Jun 29 19:35:28 BST 2016, operations=110.19961364154337, operationsPerMinute=55.09980682077168, mode=normal, start=Wed Jun 29 19:35:30 BST 2016, end=Wed Jun 29 19:39:30 BST 2016, operations=221.7783087266447, operationsPerMinute=55.444577181661174
benchmark-name=xml.transform, mod=warmup, start=Wed Jun 29 19:39:59 BST 2016, end=Wed Jun 29 19:41:59 BST 2016, operations=323.35595456108376, operationsPerMinute=161.67797728054188, mode=normal, start=Wed Jun 29 19:42:02 BST 2016, end=Wed Jun 29 19:46:02 BST 2016, operations=664.2263519675155, operationsPerMinute=166.05658799187887
benchmark-name=xml.validation, mod=warmup, start=Wed Jun 29 19:46:05 BST 2016, end=Wed Jun 29 19:48:05 BST 2016, operations=502.9659500055199, operationsPerMinute=251.48297500275996, mode=normal, start=Wed Jun 29 19:48:06 BST 2016, end=Wed Jun 29 19:52:06 BST 2016, operations=997.1901824571245, operationsPerMinute=249.29754561428112
