spec.jvm2008.report.run.location=NIDD90
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 09:32:19 BST 2016, end=Sun Jun 26 09:32:19 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 09:32:19 BST 2016, end=Sun Jun 26 09:32:20 BST 2016, operations=1.0, operationsPerMinute=78.53403141361257
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 09:32:20 BST 2016, end=Sun Jun 26 09:32:42 BST 2016, operations=1.0, operationsPerMinute=2.700877785280216
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 09:32:42 BST 2016, end=Sun Jun 26 09:32:48 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 09:32:48 BST 2016, end=Sun Jun 26 09:32:50 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 09:32:50 BST 2016, end=Sun Jun 26 09:33:00 BST 2016, operations=1.0, operationsPerMinute=5.723552418200897
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 09:33:00 BST 2016, end=Sun Jun 26 09:33:09 BST 2016, operations=1.0, operationsPerMinute=6.967022758941012
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 09:33:09 BST 2016, end=Sun Jun 26 09:33:16 BST 2016, operations=1.0, operationsPerMinute=8.289582757667864
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 09:33:16 BST 2016, end=Sun Jun 26 09:33:19 BST 2016, operations=1.0, operationsPerMinute=19.23076923076923
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 09:33:19 BST 2016, end=Sun Jun 26 09:33:20 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 09:33:20 BST 2016, end=Sun Jun 26 09:33:21 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 09:33:21 BST 2016, end=Sun Jun 26 09:33:28 BST 2016, operations=1.0, operationsPerMinute=8.882309400444116
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 09:33:28 BST 2016, end=Sun Jun 26 09:33:30 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 09:33:30 BST 2016, end=Sun Jun 26 09:33:31 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 09:33:31 BST 2016, end=Sun Jun 26 09:33:34 BST 2016, operations=1.0, operationsPerMinute=19.5248942401562
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 09:33:34 BST 2016, end=Sun Jun 26 09:33:42 BST 2016, operations=1.0, operationsPerMinute=7.962840079628401
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 09:33:42 BST 2016, end=Sun Jun 26 09:34:12 BST 2016, operations=1.0, operationsPerMinute=1.9927596399747585
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 09:34:12 BST 2016, end=Sun Jun 26 09:34:13 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 09:34:28 BST 2016, end=Sun Jun 26 09:36:28 BST 2016, operations=354.07380694490837, operationsPerMinute=177.03690347245418, mode=normal, start=Sun Jun 26 09:36:30 BST 2016, end=Sun Jun 26 09:40:30 BST 2016, operations=714.0094811142776, operationsPerMinute=178.5023702785694
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 09:40:36 BST 2016, end=Sun Jun 26 09:42:36 BST 2016, operations=139.15811451439345, operationsPerMinute=69.57905725719672, mode=normal, start=Sun Jun 26 09:42:41 BST 2016, end=Sun Jun 26 09:46:41 BST 2016, operations=277.443692015418, operationsPerMinute=69.3609230038545
benchmark-name=compress, mod=warmup, start=Sun Jun 26 09:46:46 BST 2016, end=Sun Jun 26 09:48:46 BST 2016, operations=270.26140433085845, operationsPerMinute=135.13070216542923, mode=normal, start=Sun Jun 26 09:48:48 BST 2016, end=Sun Jun 26 09:52:48 BST 2016, operations=541.3714207053198, operationsPerMinute=135.34285517632995
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 09:52:51 BST 2016, end=Sun Jun 26 09:54:51 BST 2016, operations=85.43616985357943, operationsPerMinute=42.718084926789714, mode=normal, start=Sun Jun 26 09:55:00 BST 2016, end=Sun Jun 26 09:59:00 BST 2016, operations=180.25972636939264, operationsPerMinute=45.06493159234816
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 09:59:10 BST 2016, end=Sun Jun 26 10:01:10 BST 2016, operations=147.21503807631672, operationsPerMinute=73.60751903815836, mode=normal, start=Sun Jun 26 10:01:14 BST 2016, end=Sun Jun 26 10:05:14 BST 2016, operations=294.09204670757003, operationsPerMinute=73.52301167689251
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 10:05:19 BST 2016, end=Sun Jun 26 10:07:19 BST 2016, operations=251.60706737350998, operationsPerMinute=125.80353368675499, mode=normal, start=Sun Jun 26 10:07:22 BST 2016, end=Sun Jun 26 10:11:22 BST 2016, operations=502.3729212007962, operationsPerMinute=125.59323030019905
benchmark-name=derby, mod=warmup, start=Sun Jun 26 10:12:51 BST 2016, end=Sun Jun 26 10:14:51 BST 2016, operations=201.64598634227247, operationsPerMinute=100.82299317113623, mode=normal, start=Sun Jun 26 10:14:55 BST 2016, end=Sun Jun 26 10:18:55 BST 2016, operations=406.51179388618726, operationsPerMinute=101.62794847154682
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 10:18:58 BST 2016, end=Sun Jun 26 10:20:58 BST 2016, operations=133.65575479722375, operationsPerMinute=66.82787739861188, mode=normal, start=Sun Jun 26 10:21:04 BST 2016, end=Sun Jun 26 10:25:04 BST 2016, operations=266.0941720744505, operationsPerMinute=66.52354301861263
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 10:25:09 BST 2016, end=Sun Jun 26 10:27:09 BST 2016, operations=55.50953783514408, operationsPerMinute=27.75476891757204, mode=normal, start=Sun Jun 26 10:27:18 BST 2016, end=Sun Jun 26 10:31:18 BST 2016, operations=123.4947630817145, operationsPerMinute=30.873690770428624
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 10:31:25 BST 2016, end=Sun Jun 26 10:33:25 BST 2016, operations=11.560713332645827, operationsPerMinute=5.780356666322914, mode=normal, start=Sun Jun 26 10:34:00 BST 2016, end=Sun Jun 26 10:38:00 BST 2016, operations=23.094008496811988, operationsPerMinute=5.773502124202997
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 10:38:40 BST 2016, end=Sun Jun 26 10:40:40 BST 2016, operations=55.11437086101238, operationsPerMinute=27.55718543050619, mode=normal, start=Sun Jun 26 10:40:50 BST 2016, end=Sun Jun 26 10:44:50 BST 2016, operations=110.30083067136403, operationsPerMinute=27.575207667841006
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 10:45:02 BST 2016, end=Sun Jun 26 10:47:02 BST 2016, operations=37.44138883740388, operationsPerMinute=18.72069441870194, mode=normal, start=Sun Jun 26 10:47:20 BST 2016, end=Sun Jun 26 10:51:20 BST 2016, operations=74.64544515759235, operationsPerMinute=18.661361289398087
