spec.jvm2008.report.run.location=TOLL05
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 09:36:25 BST 2016, end=Wed Jun 29 09:36:26 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 09:36:26 BST 2016, end=Wed Jun 29 09:36:26 BST 2016, operations=1.0, operationsPerMinute=132.7433628318584
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 09:36:26 BST 2016, end=Wed Jun 29 09:36:52 BST 2016, operations=1.0, operationsPerMinute=2.3030861354214647
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 09:36:52 BST 2016, end=Wed Jun 29 09:36:58 BST 2016, operations=1.0, operationsPerMinute=10.095911155981828
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 09:36:58 BST 2016, end=Wed Jun 29 09:37:00 BST 2016, operations=1.0, operationsPerMinute=32.05128205128205
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 09:37:00 BST 2016, end=Wed Jun 29 09:37:11 BST 2016, operations=1.0, operationsPerMinute=5.276116778051354
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 09:37:11 BST 2016, end=Wed Jun 29 09:37:24 BST 2016, operations=1.0, operationsPerMinute=4.595236271731638
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 09:37:24 BST 2016, end=Wed Jun 29 09:37:32 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 09:37:32 BST 2016, end=Wed Jun 29 09:37:36 BST 2016, operations=1.0, operationsPerMinute=15.444015444015443
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 09:37:36 BST 2016, end=Wed Jun 29 09:37:37 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 09:37:37 BST 2016, end=Wed Jun 29 09:37:39 BST 2016, operations=1.0, operationsPerMinute=32.05128205128205
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 09:37:39 BST 2016, end=Wed Jun 29 09:37:47 BST 2016, operations=1.0, operationsPerMinute=7.571933366986371
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 09:37:47 BST 2016, end=Wed Jun 29 09:37:49 BST 2016, operations=1.0, operationsPerMinute=31.779661016949152
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 09:37:49 BST 2016, end=Wed Jun 29 09:37:51 BST 2016, operations=1.0, operationsPerMinute=28.28854314002829
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 09:37:51 BST 2016, end=Wed Jun 29 09:37:55 BST 2016, operations=1.0, operationsPerMinute=13.590033975084937
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 09:37:55 BST 2016, end=Wed Jun 29 09:38:09 BST 2016, operations=1.0, operationsPerMinute=4.311893639956881
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 09:38:09 BST 2016, end=Wed Jun 29 09:38:52 BST 2016, operations=1.0, operationsPerMinute=1.3899828568780985
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 09:38:52 BST 2016, end=Wed Jun 29 09:38:54 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 09:39:16 BST 2016, end=Wed Jun 29 09:41:16 BST 2016, operations=200.98846159516688, operationsPerMinute=100.49423079758344, mode=normal, start=Wed Jun 29 09:41:18 BST 2016, end=Wed Jun 29 09:45:18 BST 2016, operations=402.53345430409695, operationsPerMinute=100.63336357602424
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 09:45:25 BST 2016, end=Wed Jun 29 09:47:25 BST 2016, operations=76.61611042183623, operationsPerMinute=38.30805521091811, mode=normal, start=Wed Jun 29 09:47:29 BST 2016, end=Wed Jun 29 09:51:29 BST 2016, operations=154.4123936183471, operationsPerMinute=38.603098404586774
benchmark-name=compress, mod=warmup, start=Wed Jun 29 09:51:34 BST 2016, end=Wed Jun 29 09:53:34 BST 2016, operations=97.79190721236057, operationsPerMinute=48.895953606180285, mode=normal, start=Wed Jun 29 09:53:37 BST 2016, end=Wed Jun 29 09:57:37 BST 2016, operations=200.43584390650636, operationsPerMinute=50.10896097662659
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 09:57:39 BST 2016, end=Wed Jun 29 09:59:39 BST 2016, operations=28.402118428398452, operationsPerMinute=14.201059214199226, mode=normal, start=Wed Jun 29 09:59:49 BST 2016, end=Wed Jun 29 10:03:49 BST 2016, operations=67.43596660300894, operationsPerMinute=16.858991650752234
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 10:03:57 BST 2016, end=Wed Jun 29 10:05:57 BST 2016, operations=56.105344343456736, operationsPerMinute=28.052672171728368, mode=normal, start=Wed Jun 29 10:06:01 BST 2016, end=Wed Jun 29 10:10:01 BST 2016, operations=115.32730626185716, operationsPerMinute=28.83182656546429
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 10:10:06 BST 2016, end=Wed Jun 29 10:12:06 BST 2016, operations=102.83472260506673, operationsPerMinute=51.417361302533365, mode=normal, start=Wed Jun 29 10:12:08 BST 2016, end=Wed Jun 29 10:16:08 BST 2016, operations=205.77186619585532, operationsPerMinute=51.44296654896383
benchmark-name=derby, mod=warmup, start=Wed Jun 29 10:18:00 BST 2016, end=Wed Jun 29 10:20:00 BST 2016, operations=72.83318924667932, operationsPerMinute=36.41659462333966, mode=normal, start=Wed Jun 29 10:20:05 BST 2016, end=Wed Jun 29 10:24:05 BST 2016, operations=147.0437965260546, operationsPerMinute=36.76094913151365
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 10:24:10 BST 2016, end=Wed Jun 29 10:26:10 BST 2016, operations=49.28275652599689, operationsPerMinute=24.641378262998444, mode=normal, start=Wed Jun 29 10:26:16 BST 2016, end=Wed Jun 29 10:30:16 BST 2016, operations=97.20259118423239, operationsPerMinute=24.300647796058097
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 10:30:21 BST 2016, end=Wed Jun 29 10:32:21 BST 2016, operations=27.597758464601334, operationsPerMinute=13.798879232300667, mode=normal, start=Wed Jun 29 10:32:31 BST 2016, end=Wed Jun 29 10:36:31 BST 2016, operations=55.32783683478684, operationsPerMinute=13.83195920869671
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 10:36:48 BST 2016, end=Wed Jun 29 10:38:48 BST 2016, operations=7.026656054907521, operationsPerMinute=3.5133280274537606, mode=normal, start=Wed Jun 29 10:39:21 BST 2016, end=Wed Jun 29 10:43:21 BST 2016, operations=14.224541804088236, operationsPerMinute=3.556135451022059
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 10:44:08 BST 2016, end=Wed Jun 29 10:46:08 BST 2016, operations=32.225923323188596, operationsPerMinute=16.112961661594298, mode=normal, start=Wed Jun 29 10:46:16 BST 2016, end=Wed Jun 29 10:50:16 BST 2016, operations=63.71377104926939, operationsPerMinute=15.928442762317347
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 10:50:26 BST 2016, end=Wed Jun 29 10:52:26 BST 2016, operations=23.745787158241562, operationsPerMinute=11.872893579120781, mode=normal, start=Wed Jun 29 10:52:34 BST 2016, end=Wed Jun 29 10:56:34 BST 2016, operations=47.57937771396144, operationsPerMinute=11.89484442849036
