spec.jvm2008.report.run.location=UNION80
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Wed Jun 29 19:33:04 BST 2016, end=Wed Jun 29 19:33:04 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 19:33:04 BST 2016, end=Wed Jun 29 19:33:05 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 19:33:05 BST 2016, end=Wed Jun 29 19:33:26 BST 2016, operations=1.0, operationsPerMinute=2.8114896209174827
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 19:33:26 BST 2016, end=Wed Jun 29 19:33:31 BST 2016, operations=1.0, operationsPerMinute=11.907124429450288
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 19:33:31 BST 2016, end=Wed Jun 29 19:33:33 BST 2016, operations=1.0, operationsPerMinute=34.64203233256351
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 19:33:33 BST 2016, end=Wed Jun 29 19:33:43 BST 2016, operations=1.0, operationsPerMinute=5.656108597285068
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 19:33:43 BST 2016, end=Wed Jun 29 19:33:52 BST 2016, operations=1.0, operationsPerMinute=6.620324395895399
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 19:33:52 BST 2016, end=Wed Jun 29 19:34:00 BST 2016, operations=1.0, operationsPerMinute=7.913479293062516
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 19:34:00 BST 2016, end=Wed Jun 29 19:34:04 BST 2016, operations=1.0, operationsPerMinute=16.22937516905599
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 19:34:04 BST 2016, end=Wed Jun 29 19:34:05 BST 2016, operations=1.0, operationsPerMinute=59.171597633136095
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 19:34:05 BST 2016, end=Wed Jun 29 19:34:06 BST 2016, operations=1.0, operationsPerMinute=45.76659038901602
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 19:34:06 BST 2016, end=Wed Jun 29 19:34:13 BST 2016, operations=1.0, operationsPerMinute=8.4530853761623
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 19:34:13 BST 2016, end=Wed Jun 29 19:34:15 BST 2016, operations=1.0, operationsPerMinute=31.79650238473768
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 19:34:15 BST 2016, end=Wed Jun 29 19:34:17 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 19:34:17 BST 2016, end=Wed Jun 29 19:34:20 BST 2016, operations=1.0, operationsPerMinute=18.76172607879925
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 19:34:20 BST 2016, end=Wed Jun 29 19:34:27 BST 2016, operations=1.0, operationsPerMinute=8.37871805613741
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 19:34:27 BST 2016, end=Wed Jun 29 19:34:55 BST 2016, operations=1.0, operationsPerMinute=2.124946876328092
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 19:34:55 BST 2016, end=Wed Jun 29 19:34:56 BST 2016, operations=1.0, operationsPerMinute=46.33204633204633
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 19:35:12 BST 2016, end=Wed Jun 29 19:37:12 BST 2016, operations=350.9714589634695, operationsPerMinute=175.48572948173475, mode=normal, start=Wed Jun 29 19:37:15 BST 2016, end=Wed Jun 29 19:41:15 BST 2016, operations=733.1623940431698, operationsPerMinute=183.29059851079245
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 19:41:21 BST 2016, end=Wed Jun 29 19:43:21 BST 2016, operations=142.76385617812105, operationsPerMinute=71.38192808906052, mode=normal, start=Wed Jun 29 19:43:25 BST 2016, end=Wed Jun 29 19:47:25 BST 2016, operations=286.3956912458516, operationsPerMinute=71.5989228114629
benchmark-name=compress, mod=warmup, start=Wed Jun 29 19:47:29 BST 2016, end=Wed Jun 29 19:49:29 BST 2016, operations=256.8523310211901, operationsPerMinute=128.42616551059504, mode=normal, start=Wed Jun 29 19:49:32 BST 2016, end=Wed Jun 29 19:53:32 BST 2016, operations=514.4814993415953, operationsPerMinute=128.62037483539882
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 19:53:35 BST 2016, end=Wed Jun 29 19:55:35 BST 2016, operations=86.0535963294431, operationsPerMinute=43.02679816472155, mode=normal, start=Wed Jun 29 19:55:43 BST 2016, end=Wed Jun 29 19:59:43 BST 2016, operations=181.8637007732138, operationsPerMinute=45.46592519330345
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 19:59:50 BST 2016, end=Wed Jun 29 20:01:50 BST 2016, operations=145.54467886850307, operationsPerMinute=72.77233943425153, mode=normal, start=Wed Jun 29 20:01:55 BST 2016, end=Wed Jun 29 20:05:55 BST 2016, operations=289.36879310825304, operationsPerMinute=72.34219827706326
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 20:06:00 BST 2016, end=Wed Jun 29 20:08:00 BST 2016, operations=251.98270611022338, operationsPerMinute=125.99135305511169, mode=normal, start=Wed Jun 29 20:08:04 BST 2016, end=Wed Jun 29 20:12:04 BST 2016, operations=501.9849701677713, operationsPerMinute=125.49624254194282
benchmark-name=derby, mod=warmup, start=Wed Jun 29 20:13:41 BST 2016, end=Wed Jun 29 20:15:41 BST 2016, operations=202.2147475236444, operationsPerMinute=101.1073737618222, mode=normal, start=Wed Jun 29 20:15:44 BST 2016, end=Wed Jun 29 20:19:44 BST 2016, operations=409.05678532588524, operationsPerMinute=102.26419633147131
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 20:19:48 BST 2016, end=Wed Jun 29 20:21:48 BST 2016, operations=133.6935225451945, operationsPerMinute=66.84676127259725, mode=normal, start=Wed Jun 29 20:21:53 BST 2016, end=Wed Jun 29 20:25:53 BST 2016, operations=268.24227617749494, operationsPerMinute=67.06056904437374
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 20:26:00 BST 2016, end=Wed Jun 29 20:28:00 BST 2016, operations=84.63375367765792, operationsPerMinute=42.31687683882896, mode=normal, start=Wed Jun 29 20:28:09 BST 2016, end=Wed Jun 29 20:32:09 BST 2016, operations=166.22107279291407, operationsPerMinute=41.55526819822852
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 20:32:16 BST 2016, end=Wed Jun 29 20:34:16 BST 2016, operations=20.16967928303835, operationsPerMinute=10.084839641519174, mode=normal, start=Wed Jun 29 20:34:51 BST 2016, end=Wed Jun 29 20:38:51 BST 2016, operations=40.22626337279313, operationsPerMinute=10.056565843198282
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 20:39:26 BST 2016, end=Wed Jun 29 20:41:26 BST 2016, operations=55.38425185799356, operationsPerMinute=27.69212592899678, mode=normal, start=Wed Jun 29 20:41:36 BST 2016, end=Wed Jun 29 20:45:36 BST 2016, operations=110.7308185055964, operationsPerMinute=27.6827046263991
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 20:45:45 BST 2016, end=Wed Jun 29 20:47:45 BST 2016, operations=60.61914113285271, operationsPerMinute=30.309570566426355, mode=normal, start=Wed Jun 29 20:47:56 BST 2016, end=Wed Jun 29 20:51:56 BST 2016, operations=120.10177971766616, operationsPerMinute=30.02544492941654
