spec.jvm2008.report.run.location=ROBLIB017
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:55 BST 2016, end=Thu May 26 14:20:55 BST 2016, operations=1.0, operationsPerMinute=750.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:55 BST 2016, end=Thu May 26 14:20:56 BST 2016, operations=1.0, operationsPerMinute=87.08272859216255
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:56 BST 2016, end=Thu May 26 14:21:19 BST 2016, operations=1.0, operationsPerMinute=2.638870563398865
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:21:19 BST 2016, end=Thu May 26 14:21:24 BST 2016, operations=1.0, operationsPerMinute=11.536243030186503
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:21:24 BST 2016, end=Thu May 26 14:21:26 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:21:26 BST 2016, end=Thu May 26 14:21:35 BST 2016, operations=1.0, operationsPerMinute=6.165861679169664
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:21:35 BST 2016, end=Thu May 26 14:21:43 BST 2016, operations=1.0, operationsPerMinute=7.544322897019993
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:21:43 BST 2016, end=Thu May 26 14:21:50 BST 2016, operations=1.0, operationsPerMinute=8.820935019112026
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:21:50 BST 2016, end=Thu May 26 14:21:53 BST 2016, operations=1.0, operationsPerMinute=21.44388849177984
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:21:53 BST 2016, end=Thu May 26 14:21:54 BST 2016, operations=1.0, operationsPerMinute=66.00660066006601
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:21:54 BST 2016, end=Thu May 26 14:21:55 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:21:55 BST 2016, end=Thu May 26 14:22:01 BST 2016, operations=1.0, operationsPerMinute=9.450307134981887
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:22:01 BST 2016, end=Thu May 26 14:22:03 BST 2016, operations=1.0, operationsPerMinute=37.641154328732746
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:22:03 BST 2016, end=Thu May 26 14:22:04 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:22:04 BST 2016, end=Thu May 26 14:22:07 BST 2016, operations=1.0, operationsPerMinute=21.978021978021978
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:22:07 BST 2016, end=Thu May 26 14:22:14 BST 2016, operations=1.0, operationsPerMinute=8.609556607834696
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:22:14 BST 2016, end=Thu May 26 14:22:40 BST 2016, operations=1.0, operationsPerMinute=2.2693747872461136
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:22:40 BST 2016, end=Thu May 26 14:22:42 BST 2016, operations=1.0, operationsPerMinute=46.33204633204633
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:22:55 BST 2016, end=Thu May 26 14:24:55 BST 2016, operations=370.68037338401155, operationsPerMinute=185.34018669200577, mode=normal, start=Thu May 26 14:24:56 BST 2016, end=Thu May 26 14:28:56 BST 2016, operations=782.3097235655587, operationsPerMinute=195.57743089138967
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:29:01 BST 2016, end=Thu May 26 14:31:01 BST 2016, operations=163.05223048492198, operationsPerMinute=81.52611524246099, mode=normal, start=Thu May 26 14:31:05 BST 2016, end=Thu May 26 14:35:05 BST 2016, operations=336.5559885307423, operationsPerMinute=84.13899713268557
benchmark-name=compress, mod=warmup, start=Thu May 26 14:35:08 BST 2016, end=Thu May 26 14:37:08 BST 2016, operations=349.4370720784828, operationsPerMinute=174.7185360392414, mode=normal, start=Thu May 26 14:37:10 BST 2016, end=Thu May 26 14:41:10 BST 2016, operations=694.7933044897801, operationsPerMinute=173.69832612244502
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:41:13 BST 2016, end=Thu May 26 14:43:13 BST 2016, operations=116.33246637285615, operationsPerMinute=58.16623318642807, mode=normal, start=Thu May 26 14:43:19 BST 2016, end=Thu May 26 14:47:19 BST 2016, operations=245.0088416988417, operationsPerMinute=61.25221042471043
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:47:24 BST 2016, end=Thu May 26 14:49:24 BST 2016, operations=205.11049207121278, operationsPerMinute=102.55524603560639, mode=normal, start=Thu May 26 14:49:27 BST 2016, end=Thu May 26 14:53:27 BST 2016, operations=407.84639683500404, operationsPerMinute=101.96159920875101
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:53:30 BST 2016, end=Thu May 26 14:55:30 BST 2016, operations=229.37077710579223, operationsPerMinute=114.68538855289611, mode=normal, start=Thu May 26 14:55:36 BST 2016, end=Thu May 26 14:59:36 BST 2016, operations=305.8608398280084, operationsPerMinute=76.4652099570021
benchmark-name=derby, mod=warmup, start=Thu May 26 15:01:22 BST 2016, end=Thu May 26 15:03:22 BST 2016, operations=255.72496269469366, operationsPerMinute=127.86248134734683, mode=normal, start=Thu May 26 15:03:24 BST 2016, end=Thu May 26 15:07:24 BST 2016, operations=183.24910115629035, operationsPerMinute=45.81227528907259
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:07:28 BST 2016, end=Thu May 26 15:09:28 BST 2016, operations=96.6752873340622, operationsPerMinute=48.3376436670311, mode=normal, start=Thu May 26 15:11:27 BST 2016, end=Thu May 26 15:15:27 BST 2016, operations=321.9707459920639, operationsPerMinute=80.49268649801597
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:15:30 BST 2016, end=Thu May 26 15:17:30 BST 2016, operations=123.04935599886034, operationsPerMinute=61.52467799943017, mode=normal, start=Thu May 26 15:17:36 BST 2016, end=Thu May 26 15:21:36 BST 2016, operations=236.5618102702024, operationsPerMinute=59.1404525675506
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:21:42 BST 2016, end=Thu May 26 15:23:42 BST 2016, operations=24.299838719480967, operationsPerMinute=12.149919359740483, mode=normal, start=Thu May 26 15:24:12 BST 2016, end=Thu May 26 15:28:12 BST 2016, operations=47.84266282857648, operationsPerMinute=11.96066570714412
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:28:37 BST 2016, end=Thu May 26 15:30:37 BST 2016, operations=65.66709749892863, operationsPerMinute=32.83354874946431, mode=normal, start=Thu May 26 15:30:49 BST 2016, end=Thu May 26 15:34:49 BST 2016, operations=129.55108603068595, operationsPerMinute=32.38777150767149
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:35:38 BST 2016, end=Thu May 26 15:37:38 BST 2016, operations=57.808751571346086, operationsPerMinute=28.904375785673043, mode=normal, start=Thu May 26 15:38:14 BST 2016, end=Thu May 26 15:42:14 BST 2016, operations=153.09339882995323, operationsPerMinute=38.27334970748831
