spec.jvm2008.report.run.location=BEDSONTC100
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 16:04:54 BST 2016, end=Sat Jun 04 16:04:54 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 16:04:54 BST 2016, end=Sat Jun 04 16:04:54 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 16:04:54 BST 2016, end=Sat Jun 04 16:05:07 BST 2016, operations=1.0, operationsPerMinute=4.679092256102316
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 16:05:07 BST 2016, end=Sat Jun 04 16:05:10 BST 2016, operations=1.0, operationsPerMinute=18.39926402943882
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 16:05:10 BST 2016, end=Sat Jun 04 16:05:12 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 16:05:12 BST 2016, end=Sat Jun 04 16:05:20 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 16:05:20 BST 2016, end=Sat Jun 04 16:05:28 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 16:05:28 BST 2016, end=Sat Jun 04 16:05:34 BST 2016, operations=1.0, operationsPerMinute=9.246417013407305
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 16:05:34 BST 2016, end=Sat Jun 04 16:05:36 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 16:05:36 BST 2016, end=Sat Jun 04 16:05:37 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 16:05:37 BST 2016, end=Sat Jun 04 16:05:38 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 16:05:38 BST 2016, end=Sat Jun 04 16:05:43 BST 2016, operations=1.0, operationsPerMinute=11.021307861866275
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 16:05:43 BST 2016, end=Sat Jun 04 16:05:45 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 16:05:45 BST 2016, end=Sat Jun 04 16:05:46 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 16:05:46 BST 2016, end=Sat Jun 04 16:05:48 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 16:05:48 BST 2016, end=Sat Jun 04 16:05:54 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 16:05:54 BST 2016, end=Sat Jun 04 16:06:14 BST 2016, operations=1.0, operationsPerMinute=2.9953571963456644
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 16:06:14 BST 2016, end=Sat Jun 04 16:06:15 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 16:06:25 BST 2016, end=Sat Jun 04 16:08:25 BST 2016, operations=494.56996657763153, operationsPerMinute=247.28498328881577, mode=normal, start=Sat Jun 04 16:08:26 BST 2016, end=Sat Jun 04 16:12:26 BST 2016, operations=1028.0612931372273, operationsPerMinute=257.0153232843068
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 16:12:30 BST 2016, end=Sat Jun 04 16:14:30 BST 2016, operations=200.44507962176255, operationsPerMinute=100.22253981088127, mode=normal, start=Sat Jun 04 16:14:33 BST 2016, end=Sat Jun 04 16:18:33 BST 2016, operations=400.9182267113743, operationsPerMinute=100.22955667784358
benchmark-name=compress, mod=warmup, start=Sat Jun 04 16:18:37 BST 2016, end=Sat Jun 04 16:20:37 BST 2016, operations=401.8116080155086, operationsPerMinute=200.9058040077543, mode=normal, start=Sat Jun 04 16:20:39 BST 2016, end=Sat Jun 04 16:24:39 BST 2016, operations=803.1937871745416, operationsPerMinute=200.7984467936354
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 16:24:41 BST 2016, end=Sat Jun 04 16:26:41 BST 2016, operations=139.4100951823344, operationsPerMinute=69.7050475911672, mode=normal, start=Sat Jun 04 16:26:45 BST 2016, end=Sat Jun 04 16:30:45 BST 2016, operations=295.5152889872255, operationsPerMinute=73.87882224680638
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 16:30:49 BST 2016, end=Sat Jun 04 16:32:49 BST 2016, operations=237.10042310241116, operationsPerMinute=118.55021155120558, mode=normal, start=Sat Jun 04 16:32:52 BST 2016, end=Sat Jun 04 16:36:52 BST 2016, operations=474.9587507487126, operationsPerMinute=118.73968768717815
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 16:36:55 BST 2016, end=Sat Jun 04 16:38:55 BST 2016, operations=408.6382971159401, operationsPerMinute=204.31914855797004, mode=normal, start=Sat Jun 04 16:38:57 BST 2016, end=Sat Jun 04 16:42:57 BST 2016, operations=817.4703340571605, operationsPerMinute=204.36758351429012
benchmark-name=derby, mod=warmup, start=Sat Jun 04 16:43:19 BST 2016, end=Sat Jun 04 16:45:19 BST 2016, operations=365.30865086159207, operationsPerMinute=182.65432543079604, mode=normal, start=Sat Jun 04 16:45:21 BST 2016, end=Sat Jun 04 16:49:21 BST 2016, operations=727.6717616198533, operationsPerMinute=181.91794040496333
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 16:49:23 BST 2016, end=Sat Jun 04 16:51:23 BST 2016, operations=207.6826309983933, operationsPerMinute=103.84131549919665, mode=normal, start=Sat Jun 04 16:51:26 BST 2016, end=Sat Jun 04 16:55:26 BST 2016, operations=416.8851402352394, operationsPerMinute=104.22128505880985
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 16:55:30 BST 2016, end=Sat Jun 04 16:57:30 BST 2016, operations=74.7906799619141, operationsPerMinute=37.39533998095705, mode=normal, start=Sat Jun 04 16:57:39 BST 2016, end=Sat Jun 04 17:01:39 BST 2016, operations=152.74800283316188, operationsPerMinute=38.18700070829047
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 17:01:47 BST 2016, end=Sat Jun 04 17:03:47 BST 2016, operations=13.97260057845012, operationsPerMinute=6.98630028922506, mode=normal, start=Sat Jun 04 17:04:30 BST 2016, end=Sat Jun 04 17:08:30 BST 2016, operations=27.68177156290374, operationsPerMinute=6.920442890725935
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 17:08:58 BST 2016, end=Sat Jun 04 17:10:58 BST 2016, operations=75.22397603631616, operationsPerMinute=37.61198801815808, mode=normal, start=Sat Jun 04 17:11:06 BST 2016, end=Sat Jun 04 17:15:06 BST 2016, operations=150.17622808654767, operationsPerMinute=37.54405702163692
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 17:15:15 BST 2016, end=Sat Jun 04 17:17:15 BST 2016, operations=42.933753267444686, operationsPerMinute=21.466876633722343, mode=normal, start=Sat Jun 04 17:17:27 BST 2016, end=Sat Jun 04 17:21:27 BST 2016, operations=86.00845337837518, operationsPerMinute=21.502113344593795
benchmark-name=scimark.fft.small, mod=warmup, start=Sat Jun 04 17:21:41 BST 2016, end=Sat Jun 04 17:23:41 BST 2016, operations=776.1863162028911, operationsPerMinute=388.09315810144557, mode=normal, start=Sat Jun 04 17:23:42 BST 2016, end=Sat Jun 04 17:27:42 BST 2016, operations=1505.3946140125965, operationsPerMinute=376.34865350314914
benchmark-name=scimark.lu.small, mod=warmup, start=Sat Jun 04 17:27:43 BST 2016, end=Sat Jun 04 17:29:43 BST 2016, operations=575.4562364039339, operationsPerMinute=287.72811820196694, mode=normal, start=Sat Jun 04 17:29:44 BST 2016, end=Sat Jun 04 17:33:44 BST 2016, operations=1157.8878931747356, operationsPerMinute=289.4719732936839
benchmark-name=scimark.sor.small, mod=warmup, start=Sat Jun 04 17:33:45 BST 2016, end=Sat Jun 04 17:35:45 BST 2016, operations=332.25301990624365, operationsPerMinute=166.12650995312183, mode=normal, start=Sat Jun 04 17:35:48 BST 2016, end=Sat Jun 04 17:39:48 BST 2016, operations=664.9279002843748, operationsPerMinute=166.2319750710937
benchmark-name=scimark.sparse.small, mod=warmup, start=Sat Jun 04 17:39:51 BST 2016, end=Sat Jun 04 17:41:51 BST 2016, operations=512.9481233742104, operationsPerMinute=256.4740616871052, mode=normal, start=Sat Jun 04 17:41:52 BST 2016, end=Sat Jun 04 17:45:52 BST 2016, operations=1029.7229112725854, operationsPerMinute=257.43072781814635
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sat Jun 04 17:45:54 BST 2016, end=Sat Jun 04 17:47:54 BST 2016, operations=120.18898789839807, operationsPerMinute=60.094493949199034, mode=normal, start=Sat Jun 04 17:48:01 BST 2016, end=Sat Jun 04 17:52:01 BST 2016, operations=240.71037985963696, operationsPerMinute=60.17759496490924
benchmark-name=serial, mod=warmup, start=Sat Jun 04 17:52:08 BST 2016, end=Sat Jun 04 17:54:08 BST 2016, operations=230.41693625230863, operationsPerMinute=115.20846812615432, mode=normal, start=Sat Jun 04 17:54:12 BST 2016, end=Sat Jun 04 17:58:12 BST 2016, operations=468.6300031573316, operationsPerMinute=117.1575007893329
benchmark-name=sunflow, mod=warmup, start=Sat Jun 04 17:58:14 BST 2016, end=Sat Jun 04 18:00:14 BST 2016, operations=181.11754300234557, operationsPerMinute=90.55877150117279, mode=normal, start=Sat Jun 04 18:00:16 BST 2016, end=Sat Jun 04 18:04:16 BST 2016, operations=364.23762150446925, operationsPerMinute=91.05940537611731
benchmark-name=xml.transform, mod=warmup, start=Sat Jun 04 18:04:36 BST 2016, end=Sat Jun 04 18:06:36 BST 2016, operations=509.2680097263079, operationsPerMinute=254.63400486315396, mode=normal, start=Sat Jun 04 18:06:38 BST 2016, end=Sat Jun 04 18:10:38 BST 2016, operations=1065.4299504584924, operationsPerMinute=266.3574876146231
benchmark-name=xml.validation, mod=warmup, start=Sat Jun 04 18:10:39 BST 2016, end=Sat Jun 04 18:12:39 BST 2016, operations=1026.9104747156543, operationsPerMinute=513.4552373578272, mode=normal, start=Sat Jun 04 18:12:40 BST 2016, end=Sat Jun 04 18:16:40 BST 2016, operations=2006.7920997427598, operationsPerMinute=501.69802493568994
##-nursultan-##,BEDSONTC100,Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz,4,8098,check,Sat Jun 04 16:04:54 BST 2016,Sat Jun 04 16:04:54 BST 2016,1.0,1935.483870967742,startup.helloworld,Sat Jun 04 16:04:54 BST 2016,Sat Jun 04 16:04:54 BST 2016,1.0,645.1612903225806,startup.compiler.compiler,Sat Jun 04 16:04:54 BST 2016,Sat Jun 04 16:05:07 BST 2016,1.0,4.679092256102316,startup.compiler.sunflow,Sat Jun 04 16:05:07 BST 2016,Sat Jun 04 16:05:10 BST 2016,1.0,18.39926402943882,startup.compress,Sat Jun 04 16:05:10 BST 2016,Sat Jun 04 16:05:12 BST 2016,1.0,48.701298701298704,startup.crypto.aes,Sat Jun 04 16:05:12 BST 2016,Sat Jun 04 16:05:20 BST 2016,1.0,7.09639266706091,startup.crypto.rsa,Sat Jun 04 16:05:20 BST 2016,Sat Jun 04 16:05:28 BST 2016,1.0,8.046131151937777,startup.crypto.signverify,Sat Jun 04 16:05:28 BST 2016,Sat Jun 04 16:05:34 BST 2016,1.0,9.246417013407305,startup.mpegaudio,Sat Jun 04 16:05:34 BST 2016,Sat Jun 04 16:05:36 BST 2016,1.0,26.7022696929239,startup.scimark.fft,Sat Jun 04 16:05:36 BST 2016,Sat Jun 04 16:05:37 BST 2016,1.0,83.68200836820084,startup.scimark.lu,Sat Jun 04 16:05:37 BST 2016,Sat Jun 04 16:05:38 BST 2016,1.0,67.41573033707866,startup.scimark.monte_carlo,Sat Jun 04 16:05:38 BST 2016,Sat Jun 04 16:05:43 BST 2016,1.0,11.021307861866275,startup.scimark.sor,Sat Jun 04 16:05:43 BST 2016,Sat Jun 04 16:05:45 BST 2016,1.0,42.25352112676056,startup.scimark.sparse,Sat Jun 04 16:05:45 BST 2016,Sat Jun 04 16:05:46 BST 2016,1.0,61.09979633401222,startup.serial,Sat Jun 04 16:05:46 BST 2016,Sat Jun 04 16:05:48 BST 2016,1.0,28.91566265060241,startup.sunflow,Sat Jun 04 16:05:48 BST 2016,Sat Jun 04 16:05:54 BST 2016,1.0,9.357454772301933,startup.xml.transform,Sat Jun 04 16:05:54 BST 2016,Sat Jun 04 16:06:14 BST 2016,1.0,2.9953571963456644,startup.xml.validation,Sat Jun 04 16:06:14 BST 2016,Sat Jun 04 16:06:15 BST 2016,1.0,76.92307692307692,compiler.compiler,Sat Jun 04 16:06:25 BST 2016,Sat Jun 04 16:08:25 BST 2016,494.56996657763153,247.28498328881577,Sat Jun 04 16:08:26 BST 2016,Sat Jun 04 16:12:26 BST 2016,1028.0612931372273,257.0153232843068,compiler.sunflow,Sat Jun 04 16:12:30 BST 2016,Sat Jun 04 16:14:30 BST 2016,200.44507962176255,100.22253981088127,Sat Jun 04 16:14:33 BST 2016,Sat Jun 04 16:18:33 BST 2016,400.9182267113743,100.22955667784358,compress,Sat Jun 04 16:18:37 BST 2016,Sat Jun 04 16:20:37 BST 2016,401.8116080155086,200.9058040077543,Sat Jun 04 16:20:39 BST 2016,Sat Jun 04 16:24:39 BST 2016,803.1937871745416,200.7984467936354,crypto.aes,Sat Jun 04 16:24:41 BST 2016,Sat Jun 04 16:26:41 BST 2016,139.4100951823344,69.7050475911672,Sat Jun 04 16:26:45 BST 2016,Sat Jun 04 16:30:45 BST 2016,295.5152889872255,73.87882224680638,crypto.rsa,Sat Jun 04 16:30:49 BST 2016,Sat Jun 04 16:32:49 BST 2016,237.10042310241116,118.55021155120558,Sat Jun 04 16:32:52 BST 2016,Sat Jun 04 16:36:52 BST 2016,474.9587507487126,118.73968768717815,crypto.signverify,Sat Jun 04 16:36:55 BST 2016,Sat Jun 04 16:38:55 BST 2016,408.6382971159401,204.31914855797004,Sat Jun 04 16:38:57 BST 2016,Sat Jun 04 16:42:57 BST 2016,817.4703340571605,204.36758351429012,derby,Sat Jun 04 16:43:19 BST 2016,Sat Jun 04 16:45:19 BST 2016,365.30865086159207,182.65432543079604,Sat Jun 04 16:45:21 BST 2016,Sat Jun 04 16:49:21 BST 2016,727.6717616198533,181.91794040496333,mpegaudio,Sat Jun 04 16:49:23 BST 2016,Sat Jun 04 16:51:23 BST 2016,207.6826309983933,103.84131549919665,Sat Jun 04 16:51:26 BST 2016,Sat Jun 04 16:55:26 BST 2016,416.8851402352394,104.22128505880985,scimark.fft.large,Sat Jun 04 16:55:30 BST 2016,Sat Jun 04 16:57:30 BST 2016,74.7906799619141,37.39533998095705,Sat Jun 04 16:57:39 BST 2016,Sat Jun 04 17:01:39 BST 2016,152.74800283316188,38.18700070829047,scimark.lu.large,Sat Jun 04 17:01:47 BST 2016,Sat Jun 04 17:03:47 BST 2016,13.97260057845012,6.98630028922506,Sat Jun 04 17:04:30 BST 2016,Sat Jun 04 17:08:30 BST 2016,27.68177156290374,6.920442890725935,scimark.sor.large,Sat Jun 04 17:08:58 BST 2016,Sat Jun 04 17:10:58 BST 2016,75.22397603631616,37.61198801815808,Sat Jun 04 17:11:06 BST 2016,Sat Jun 04 17:15:06 BST 2016,150.17622808654767,37.54405702163692,scimark.sparse.large,Sat Jun 04 17:15:15 BST 2016,Sat Jun 04 17:17:15 BST 2016,42.933753267444686,21.466876633722343,Sat Jun 04 17:17:27 BST 2016,Sat Jun 04 17:21:27 BST 2016,86.00845337837518,21.502113344593795,scimark.fft.small,Sat Jun 04 17:21:41 BST 2016,Sat Jun 04 17:23:41 BST 2016,776.1863162028911,388.09315810144557,Sat Jun 04 17:23:42 BST 2016,Sat Jun 04 17:27:42 BST 2016,1505.3946140125965,376.34865350314914,scimark.lu.small,Sat Jun 04 17:27:43 BST 2016,Sat Jun 04 17:29:43 BST 2016,575.4562364039339,287.72811820196694,Sat Jun 04 17:29:44 BST 2016,Sat Jun 04 17:33:44 BST 2016,1157.8878931747356,289.4719732936839,scimark.sor.small,Sat Jun 04 17:33:45 BST 2016,Sat Jun 04 17:35:45 BST 2016,332.25301990624365,166.12650995312183,Sat Jun 04 17:35:48 BST 2016,Sat Jun 04 17:39:48 BST 2016,664.9279002843748,166.2319750710937,scimark.sparse.small,Sat Jun 04 17:39:51 BST 2016,Sat Jun 04 17:41:51 BST 2016,512.9481233742104,256.4740616871052,Sat Jun 04 17:41:52 BST 2016,Sat Jun 04 17:45:52 BST 2016,1029.7229112725854,257.43072781814635,scimark.monte_carlo,Sat Jun 04 17:45:54 BST 2016,Sat Jun 04 17:47:54 BST 2016,120.18898789839807,60.094493949199034,Sat Jun 04 17:48:01 BST 2016,Sat Jun 04 17:52:01 BST 2016,240.71037985963696,60.17759496490924,serial,Sat Jun 04 17:52:08 BST 2016,Sat Jun 04 17:54:08 BST 2016,230.41693625230863,115.20846812615432,Sat Jun 04 17:54:12 BST 2016,Sat Jun 04 17:58:12 BST 2016,468.6300031573316,117.1575007893329,sunflow,Sat Jun 04 17:58:14 BST 2016,Sat Jun 04 18:00:14 BST 2016,181.11754300234557,90.55877150117279,Sat Jun 04 18:00:16 BST 2016,Sat Jun 04 18:04:16 BST 2016,364.23762150446925,91.05940537611731,xml.transform,Sat Jun 04 18:04:36 BST 2016,Sat Jun 04 18:06:36 BST 2016,509.2680097263079,254.63400486315396,Sat Jun 04 18:06:38 BST 2016,Sat Jun 04 18:10:38 BST 2016,1065.4299504584924,266.3574876146231,xml.validation,Sat Jun 04 18:10:39 BST 2016,Sat Jun 04 18:12:39 BST 2016,1026.9104747156543,513.4552373578272,Sat Jun 04 18:12:40 BST 2016,Sat Jun 04 18:16:40 BST 2016,2006.7920997427598,501.69802493568994
