spec.jvm2008.report.run.location=TOLL10
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Tue Jun 28 16:04:12 BST 2016, end=Tue Jun 28 16:04:12 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 16:04:12 BST 2016, end=Tue Jun 28 16:04:12 BST 2016, operations=1.0, operationsPerMinute=101.1804384485666
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 16:04:13 BST 2016, end=Tue Jun 28 16:04:40 BST 2016, operations=1.0, operationsPerMinute=2.1510773312300575
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 16:04:40 BST 2016, end=Tue Jun 28 16:04:46 BST 2016, operations=1.0, operationsPerMinute=10.068803490518544
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 16:04:46 BST 2016, end=Tue Jun 28 16:04:48 BST 2016, operations=1.0, operationsPerMinute=33.74578177727784
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 16:04:48 BST 2016, end=Tue Jun 28 16:04:59 BST 2016, operations=1.0, operationsPerMinute=5.424464334147003
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 16:04:59 BST 2016, end=Tue Jun 28 16:05:08 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 16:05:08 BST 2016, end=Tue Jun 28 16:05:15 BST 2016, operations=1.0, operationsPerMinute=8.361204013377927
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 16:05:15 BST 2016, end=Tue Jun 28 16:05:19 BST 2016, operations=1.0, operationsPerMinute=15.831134564643799
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 16:05:19 BST 2016, end=Tue Jun 28 16:05:20 BST 2016, operations=1.0, operationsPerMinute=49.91680532445923
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 16:05:20 BST 2016, end=Tue Jun 28 16:05:22 BST 2016, operations=1.0, operationsPerMinute=32.608695652173914
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 16:05:22 BST 2016, end=Tue Jun 28 16:05:30 BST 2016, operations=1.0, operationsPerMinute=7.646234229641902
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 16:05:30 BST 2016, end=Tue Jun 28 16:05:31 BST 2016, operations=1.0, operationsPerMinute=32.59098316132537
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 16:05:31 BST 2016, end=Tue Jun 28 16:05:33 BST 2016, operations=1.0, operationsPerMinute=29.140359397765906
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 16:05:33 BST 2016, end=Tue Jun 28 16:05:38 BST 2016, operations=1.0, operationsPerMinute=14.623446258835
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 16:05:38 BST 2016, end=Tue Jun 28 16:05:46 BST 2016, operations=1.0, operationsPerMinute=7.396449704142012
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 16:05:46 BST 2016, end=Tue Jun 28 16:06:26 BST 2016, operations=1.0, operationsPerMinute=1.4735859714615518
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 16:06:26 BST 2016, end=Tue Jun 28 16:06:28 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 16:06:44 BST 2016, end=Tue Jun 28 16:08:44 BST 2016, operations=240.7367459342786, operationsPerMinute=120.3683729671393, mode=normal, start=Tue Jun 28 16:08:45 BST 2016, end=Tue Jun 28 16:12:45 BST 2016, operations=486.5490046643192, operationsPerMinute=121.6372511660798
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 16:12:51 BST 2016, end=Tue Jun 28 16:14:51 BST 2016, operations=95.63655242016799, operationsPerMinute=47.818276210083994, mode=normal, start=Tue Jun 28 16:14:55 BST 2016, end=Tue Jun 28 16:18:55 BST 2016, operations=192.13016553339133, operationsPerMinute=48.032541383347834
benchmark-name=compress, mod=warmup, start=Tue Jun 28 16:18:58 BST 2016, end=Tue Jun 28 16:20:58 BST 2016, operations=150.72353213129912, operationsPerMinute=75.36176606564956, mode=normal, start=Tue Jun 28 16:21:00 BST 2016, end=Tue Jun 28 16:25:00 BST 2016, operations=302.4845770787805, operationsPerMinute=75.62114426969512
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 16:25:02 BST 2016, end=Tue Jun 28 16:27:02 BST 2016, operations=42.27607390205726, operationsPerMinute=21.13803695102863, mode=normal, start=Tue Jun 28 16:27:08 BST 2016, end=Tue Jun 28 16:31:08 BST 2016, operations=89.56074654896338, operationsPerMinute=22.390186637240845
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 16:31:14 BST 2016, end=Tue Jun 28 16:33:14 BST 2016, operations=86.95861736379445, operationsPerMinute=43.47930868189722, mode=normal, start=Tue Jun 28 16:33:17 BST 2016, end=Tue Jun 28 16:37:17 BST 2016, operations=174.01941391941392, operationsPerMinute=43.50485347985348
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 16:37:21 BST 2016, end=Tue Jun 28 16:39:21 BST 2016, operations=138.85755603858172, operationsPerMinute=69.42877801929086, mode=normal, start=Tue Jun 28 16:39:22 BST 2016, end=Tue Jun 28 16:43:22 BST 2016, operations=277.09182334631436, operationsPerMinute=69.27295583657859
benchmark-name=derby, mod=warmup, start=Tue Jun 28 16:45:24 BST 2016, end=Tue Jun 28 16:47:24 BST 2016, operations=106.22214684691977, operationsPerMinute=53.111073423459885, mode=normal, start=Tue Jun 28 16:47:28 BST 2016, end=Tue Jun 28 16:51:28 BST 2016, operations=207.2454274181731, operationsPerMinute=51.81135685454328
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 16:51:32 BST 2016, end=Tue Jun 28 16:53:32 BST 2016, operations=65.90038950489138, operationsPerMinute=32.95019475244569, mode=normal, start=Tue Jun 28 16:53:37 BST 2016, end=Tue Jun 28 16:57:37 BST 2016, operations=132.19592853559448, operationsPerMinute=33.04898213389862
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 16:57:41 BST 2016, end=Tue Jun 28 16:59:41 BST 2016, operations=34.362423270587996, operationsPerMinute=17.181211635293998, mode=normal, start=Tue Jun 28 16:59:51 BST 2016, end=Tue Jun 28 17:03:51 BST 2016, operations=60.75927524419113, operationsPerMinute=15.189818811047783
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 17:03:57 BST 2016, end=Tue Jun 28 17:05:57 BST 2016, operations=7.067910996848125, operationsPerMinute=3.5339554984240626, mode=normal, start=Tue Jun 28 17:06:29 BST 2016, end=Tue Jun 28 17:10:29 BST 2016, operations=14.153965322471901, operationsPerMinute=3.5384913306179753
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 17:11:17 BST 2016, end=Tue Jun 28 17:13:17 BST 2016, operations=32.305968533868324, operationsPerMinute=16.152984266934162, mode=normal, start=Tue Jun 28 17:13:31 BST 2016, end=Tue Jun 28 17:17:31 BST 2016, operations=64.50360272986583, operationsPerMinute=16.125900682466458
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 17:17:42 BST 2016, end=Tue Jun 28 17:19:42 BST 2016, operations=23.736955237527333, operationsPerMinute=11.868477618763666, mode=normal, start=Tue Jun 28 17:19:50 BST 2016, end=Tue Jun 28 17:23:50 BST 2016, operations=47.57649183020921, operationsPerMinute=11.894122957552302
