spec.jvm2008.report.run.location=TOLL08
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 00:45:28 BST 2016, end=Wed Jun 29 00:45:28 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 00:45:28 BST 2016, end=Wed Jun 29 00:45:28 BST 2016, operations=1.0, operationsPerMinute=350.87719298245617
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 00:45:28 BST 2016, end=Wed Jun 29 00:45:50 BST 2016, operations=1.0, operationsPerMinute=2.7316184839517414
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 00:45:50 BST 2016, end=Wed Jun 29 00:45:56 BST 2016, operations=1.0, operationsPerMinute=11.115227862171174
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 00:45:56 BST 2016, end=Wed Jun 29 00:45:58 BST 2016, operations=1.0, operationsPerMinute=32.05128205128205
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 00:45:58 BST 2016, end=Wed Jun 29 00:46:09 BST 2016, operations=1.0, operationsPerMinute=5.334755934915978
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 00:46:09 BST 2016, end=Wed Jun 29 00:46:17 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 00:46:17 BST 2016, end=Wed Jun 29 00:46:25 BST 2016, operations=1.0, operationsPerMinute=7.897854416216927
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 00:46:25 BST 2016, end=Wed Jun 29 00:46:29 BST 2016, operations=1.0, operationsPerMinute=15.201418799087914
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 00:46:29 BST 2016, end=Wed Jun 29 00:46:30 BST 2016, operations=1.0, operationsPerMinute=45.76659038901602
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 00:46:30 BST 2016, end=Wed Jun 29 00:46:32 BST 2016, operations=1.0, operationsPerMinute=32.05128205128205
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 00:46:32 BST 2016, end=Wed Jun 29 00:46:40 BST 2016, operations=1.0, operationsPerMinute=7.498125468632842
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 00:46:40 BST 2016, end=Wed Jun 29 00:46:42 BST 2016, operations=1.0, operationsPerMinute=32.85870755750274
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 00:46:42 BST 2016, end=Wed Jun 29 00:46:44 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 00:46:44 BST 2016, end=Wed Jun 29 00:46:48 BST 2016, operations=1.0, operationsPerMinute=14.245014245014245
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 00:46:48 BST 2016, end=Wed Jun 29 00:46:57 BST 2016, operations=1.0, operationsPerMinute=6.783493499152064
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 00:46:57 BST 2016, end=Wed Jun 29 00:47:40 BST 2016, operations=1.0, operationsPerMinute=1.3980799701742939
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 00:47:40 BST 2016, end=Wed Jun 29 00:47:42 BST 2016, operations=1.0, operationsPerMinute=36.63003663003663
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 00:47:59 BST 2016, end=Wed Jun 29 00:49:59 BST 2016, operations=192.15557074504443, operationsPerMinute=96.07778537252221, mode=normal, start=Wed Jun 29 00:49:59 BST 2016, end=Wed Jun 29 00:53:59 BST 2016, operations=415.49028143685985, operationsPerMinute=103.87257035921496
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 00:54:06 BST 2016, end=Wed Jun 29 00:56:06 BST 2016, operations=95.3161301889551, operationsPerMinute=47.65806509447755, mode=normal, start=Wed Jun 29 00:56:08 BST 2016, end=Wed Jun 29 01:00:08 BST 2016, operations=188.97797859303236, operationsPerMinute=47.24449464825809
benchmark-name=compress, mod=warmup, start=Wed Jun 29 01:00:11 BST 2016, end=Wed Jun 29 01:02:11 BST 2016, operations=148.6856428935533, operationsPerMinute=74.34282144677665, mode=normal, start=Wed Jun 29 01:02:13 BST 2016, end=Wed Jun 29 01:06:13 BST 2016, operations=299.13828522649305, operationsPerMinute=74.78457130662326
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 01:06:15 BST 2016, end=Wed Jun 29 01:08:15 BST 2016, operations=42.131963135091155, operationsPerMinute=21.065981567545577, mode=normal, start=Wed Jun 29 01:08:22 BST 2016, end=Wed Jun 29 01:12:22 BST 2016, operations=88.91179934289529, operationsPerMinute=22.227949835723823
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 01:12:29 BST 2016, end=Wed Jun 29 01:14:29 BST 2016, operations=86.87705369588969, operationsPerMinute=43.43852684794484, mode=normal, start=Wed Jun 29 01:14:33 BST 2016, end=Wed Jun 29 01:18:33 BST 2016, operations=172.59358423111235, operationsPerMinute=43.148396057778086
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 01:18:37 BST 2016, end=Wed Jun 29 01:20:37 BST 2016, operations=138.26033230022045, operationsPerMinute=69.13016615011023, mode=normal, start=Wed Jun 29 01:20:39 BST 2016, end=Wed Jun 29 01:24:39 BST 2016, operations=276.1581132205969, operationsPerMinute=69.03952830514922
benchmark-name=derby, mod=warmup, start=Wed Jun 29 01:26:40 BST 2016, end=Wed Jun 29 01:28:40 BST 2016, operations=104.82100221656162, operationsPerMinute=52.41050110828081, mode=normal, start=Wed Jun 29 01:28:43 BST 2016, end=Wed Jun 29 01:32:43 BST 2016, operations=210.64545047064098, operationsPerMinute=52.661362617660245
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 01:32:46 BST 2016, end=Wed Jun 29 01:34:46 BST 2016, operations=66.3003405928774, operationsPerMinute=33.1501702964387, mode=normal, start=Wed Jun 29 01:34:53 BST 2016, end=Wed Jun 29 01:38:53 BST 2016, operations=132.29676427900623, operationsPerMinute=33.074191069751556
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 01:38:56 BST 2016, end=Wed Jun 29 01:40:56 BST 2016, operations=34.3376708732333, operationsPerMinute=17.16883543661665, mode=normal, start=Wed Jun 29 01:41:07 BST 2016, end=Wed Jun 29 01:45:07 BST 2016, operations=66.426163665621, operationsPerMinute=16.60654091640525
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 01:45:13 BST 2016, end=Wed Jun 29 01:47:13 BST 2016, operations=7.0971013819478, operationsPerMinute=3.5485506909739, mode=normal, start=Wed Jun 29 01:47:45 BST 2016, end=Wed Jun 29 01:51:45 BST 2016, operations=13.957408329544553, operationsPerMinute=3.489352082386138
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 01:52:21 BST 2016, end=Wed Jun 29 01:54:21 BST 2016, operations=27.56903446239447, operationsPerMinute=13.784517231197235, mode=normal, start=Wed Jun 29 01:54:29 BST 2016, end=Wed Jun 29 01:58:29 BST 2016, operations=55.92028784397169, operationsPerMinute=13.980071960992923
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 01:58:40 BST 2016, end=Wed Jun 29 02:00:40 BST 2016, operations=20.816947055676565, operationsPerMinute=10.408473527838282, mode=normal, start=Wed Jun 29 02:00:53 BST 2016, end=Wed Jun 29 02:04:53 BST 2016, operations=13.718474712776944, operationsPerMinute=3.429618678194236
