spec.jvm2008.report.run.location=ROBLIB155
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 19 00:40:12 BST 2016, end=Sun Jun 19 00:40:12 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:40:12 BST 2016, end=Sun Jun 19 00:40:12 BST 2016, operations=1.0, operationsPerMinute=350.87719298245617
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:40:12 BST 2016, end=Sun Jun 19 00:40:28 BST 2016, operations=1.0, operationsPerMinute=3.770502105197009
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:40:28 BST 2016, end=Sun Jun 19 00:40:32 BST 2016, operations=1.0, operationsPerMinute=16.09442060085837
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:40:32 BST 2016, end=Sun Jun 19 00:40:33 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:40:33 BST 2016, end=Sun Jun 19 00:40:42 BST 2016, operations=1.0, operationsPerMinute=6.688963210702341
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:40:42 BST 2016, end=Sun Jun 19 00:40:50 BST 2016, operations=1.0, operationsPerMinute=7.512207336922499
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:40:50 BST 2016, end=Sun Jun 19 00:40:57 BST 2016, operations=1.0, operationsPerMinute=8.862629246676514
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:40:57 BST 2016, end=Sun Jun 19 00:41:00 BST 2016, operations=1.0, operationsPerMinute=23.59418010224145
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:41:00 BST 2016, end=Sun Jun 19 00:41:00 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:41:00 BST 2016, end=Sun Jun 19 00:41:01 BST 2016, operations=1.0, operationsPerMinute=58.25242718446602
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:41:01 BST 2016, end=Sun Jun 19 00:41:07 BST 2016, operations=1.0, operationsPerMinute=10.095911155981828
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:41:07 BST 2016, end=Sun Jun 19 00:41:09 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:41:09 BST 2016, end=Sun Jun 19 00:41:10 BST 2016, operations=1.0, operationsPerMinute=55.762081784386616
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:41:10 BST 2016, end=Sun Jun 19 00:41:12 BST 2016, operations=1.0, operationsPerMinute=25.305778152678194
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:41:12 BST 2016, end=Sun Jun 19 00:41:20 BST 2016, operations=1.0, operationsPerMinute=8.379888268156424
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:41:20 BST 2016, end=Sun Jun 19 00:41:42 BST 2016, operations=1.0, operationsPerMinute=2.6360880453407143
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:41:42 BST 2016, end=Sun Jun 19 00:41:43 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:41:55 BST 2016, end=Sun Jun 19 00:43:55 BST 2016, operations=410.3577138454619, operationsPerMinute=205.17885692273094, mode=normal, start=Sun Jun 19 00:43:56 BST 2016, end=Sun Jun 19 00:47:56 BST 2016, operations=828.682934863233, operationsPerMinute=207.17073371580824
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:48:02 BST 2016, end=Sun Jun 19 00:50:02 BST 2016, operations=161.02082205319866, operationsPerMinute=80.51041102659933, mode=normal, start=Sun Jun 19 00:50:06 BST 2016, end=Sun Jun 19 00:54:06 BST 2016, operations=323.7592293472143, operationsPerMinute=80.93980733680357
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:54:11 BST 2016, end=Sun Jun 19 00:56:11 BST 2016, operations=272.74073292453863, operationsPerMinute=136.37036646226932, mode=normal, start=Sun Jun 19 00:56:14 BST 2016, end=Sun Jun 19 01:00:14 BST 2016, operations=356.5850817713482, operationsPerMinute=89.14627044283705
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 01:00:36 BST 2016, end=Sun Jun 19 01:02:36 BST 2016, operations=96.50541221233834, operationsPerMinute=48.25270610616917, mode=normal, start=Sun Jun 19 01:02:43 BST 2016, end=Sun Jun 19 01:06:43 BST 2016, operations=204.40373133132567, operationsPerMinute=51.10093283283142
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:06:51 BST 2016, end=Sun Jun 19 01:08:51 BST 2016, operations=162.06967476466428, operationsPerMinute=81.03483738233214, mode=normal, start=Sun Jun 19 01:08:57 BST 2016, end=Sun Jun 19 01:12:57 BST 2016, operations=257.39936865668426, operationsPerMinute=64.34984216417106
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:13:04 BST 2016, end=Sun Jun 19 01:15:04 BST 2016, operations=277.51050165796784, operationsPerMinute=138.75525082898392, mode=normal, start=Sun Jun 19 01:15:07 BST 2016, end=Sun Jun 19 01:19:07 BST 2016, operations=554.5210178937676, operationsPerMinute=138.6302544734419
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:20:19 BST 2016, end=Sun Jun 19 01:22:19 BST 2016, operations=247.5777294920994, operationsPerMinute=123.7888647460497, mode=normal, start=Sun Jun 19 01:22:22 BST 2016, end=Sun Jun 19 01:26:22 BST 2016, operations=497.9516063175362, operationsPerMinute=124.48790157938404
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:26:25 BST 2016, end=Sun Jun 19 01:28:25 BST 2016, operations=142.13810043999663, operationsPerMinute=71.06905021999832, mode=normal, start=Sun Jun 19 01:28:32 BST 2016, end=Sun Jun 19 01:32:32 BST 2016, operations=186.17636542950544, operationsPerMinute=46.54409135737636
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:33:10 BST 2016, end=Sun Jun 19 01:35:10 BST 2016, operations=70.0956849324105, operationsPerMinute=35.04784246620525, mode=normal, start=Sun Jun 19 01:35:44 BST 2016, end=Sun Jun 19 01:39:44 BST 2016, operations=147.0893078877855, operationsPerMinute=36.77232697194638
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:39:53 BST 2016, end=Sun Jun 19 01:41:53 BST 2016, operations=13.956746452000862, operationsPerMinute=6.978373226000431, mode=normal, start=Sun Jun 19 01:43:02 BST 2016, end=Sun Jun 19 01:47:02 BST 2016, operations=3.053265297589469, operationsPerMinute=0.7633163243973673
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:49:16 BST 2016, end=Sun Jun 19 01:51:16 BST 2016, operations=51.10206024359, operationsPerMinute=25.551030121795, mode=normal, start=Sun Jun 19 01:51:35 BST 2016, end=Sun Jun 19 01:55:35 BST 2016, operations=80.02376686560572, operationsPerMinute=20.00594171640143
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:55:48 BST 2016, end=Sun Jun 19 01:57:48 BST 2016, operations=42.75170737316616, operationsPerMinute=21.37585368658308, mode=normal, start=Sun Jun 19 01:58:07 BST 2016, end=Sun Jun 19 02:02:07 BST 2016, operations=84.72333374069377, operationsPerMinute=21.180833435173444
