spec.jvm2008.report.run.location=TOLL09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 05:05:50 BST 2016, end=Wed Jun 29 05:05:50 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 05:05:50 BST 2016, end=Wed Jun 29 05:05:51 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 05:05:51 BST 2016, end=Wed Jun 29 05:06:13 BST 2016, operations=1.0, operationsPerMinute=2.6218046755516715
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 05:06:13 BST 2016, end=Wed Jun 29 05:06:19 BST 2016, operations=1.0, operationsPerMinute=10.863661053775122
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 05:06:19 BST 2016, end=Wed Jun 29 05:06:21 BST 2016, operations=1.0, operationsPerMinute=31.023784901758013
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 05:06:21 BST 2016, end=Wed Jun 29 05:06:33 BST 2016, operations=1.0, operationsPerMinute=4.825866645218371
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 05:06:33 BST 2016, end=Wed Jun 29 05:06:42 BST 2016, operations=1.0, operationsPerMinute=6.9799906933457425
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 05:06:42 BST 2016, end=Wed Jun 29 05:06:49 BST 2016, operations=1.0, operationsPerMinute=7.947019867549669
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 05:06:49 BST 2016, end=Wed Jun 29 05:06:53 BST 2016, operations=1.0, operationsPerMinute=15.63314226159458
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 05:06:53 BST 2016, end=Wed Jun 29 05:06:55 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 05:06:55 BST 2016, end=Wed Jun 29 05:06:56 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 05:06:56 BST 2016, end=Wed Jun 29 05:07:04 BST 2016, operations=1.0, operationsPerMinute=7.512207336922499
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 05:07:04 BST 2016, end=Wed Jun 29 05:07:06 BST 2016, operations=1.0, operationsPerMinute=32.59098316132537
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 05:07:06 BST 2016, end=Wed Jun 29 05:07:08 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 05:07:08 BST 2016, end=Wed Jun 29 05:07:13 BST 2016, operations=1.0, operationsPerMinute=14.299332697807436
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 05:07:13 BST 2016, end=Wed Jun 29 05:07:21 BST 2016, operations=1.0, operationsPerMinute=7.083825265643448
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 05:07:21 BST 2016, end=Wed Jun 29 05:08:02 BST 2016, operations=1.0, operationsPerMinute=1.4486455164421266
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 05:08:02 BST 2016, end=Wed Jun 29 05:08:04 BST 2016, operations=1.0, operationsPerMinute=37.71213073538655
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 05:08:21 BST 2016, end=Wed Jun 29 05:10:21 BST 2016, operations=213.97142094017096, operationsPerMinute=106.98571047008548, mode=normal, start=Wed Jun 29 05:10:22 BST 2016, end=Wed Jun 29 05:14:22 BST 2016, operations=430.42989402939656, operationsPerMinute=107.60747350734914
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 05:14:29 BST 2016, end=Wed Jun 29 05:16:29 BST 2016, operations=85.52127270355612, operationsPerMinute=42.76063635177806, mode=normal, start=Wed Jun 29 05:16:32 BST 2016, end=Wed Jun 29 05:20:32 BST 2016, operations=171.31540645619705, operationsPerMinute=42.82885161404926
benchmark-name=compress, mod=warmup, start=Wed Jun 29 05:20:35 BST 2016, end=Wed Jun 29 05:22:35 BST 2016, operations=127.54732081887482, operationsPerMinute=63.77366040943741, mode=normal, start=Wed Jun 29 05:22:38 BST 2016, end=Wed Jun 29 05:26:38 BST 2016, operations=257.1225686217197, operationsPerMinute=64.28064215542993
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 05:26:40 BST 2016, end=Wed Jun 29 05:28:40 BST 2016, operations=36.14737011197568, operationsPerMinute=18.07368505598784, mode=normal, start=Wed Jun 29 05:28:46 BST 2016, end=Wed Jun 29 05:32:46 BST 2016, operations=76.32232211990811, operationsPerMinute=19.080580529977027
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 05:32:53 BST 2016, end=Wed Jun 29 05:34:53 BST 2016, operations=73.67353293102778, operationsPerMinute=36.83676646551389, mode=normal, start=Wed Jun 29 05:34:57 BST 2016, end=Wed Jun 29 05:38:57 BST 2016, operations=148.42051471719606, operationsPerMinute=37.105128679299014
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 05:39:01 BST 2016, end=Wed Jun 29 05:41:01 BST 2016, operations=119.58603525999942, operationsPerMinute=59.79301762999971, mode=normal, start=Wed Jun 29 05:41:03 BST 2016, end=Wed Jun 29 05:45:03 BST 2016, operations=239.51585914085916, operationsPerMinute=59.87896478521479
benchmark-name=derby, mod=warmup, start=Wed Jun 29 05:47:01 BST 2016, end=Wed Jun 29 05:49:01 BST 2016, operations=93.96522600766679, operationsPerMinute=46.98261300383339, mode=normal, start=Wed Jun 29 05:49:05 BST 2016, end=Wed Jun 29 05:53:05 BST 2016, operations=183.29990082075255, operationsPerMinute=45.82497520518814
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 05:53:08 BST 2016, end=Wed Jun 29 05:55:08 BST 2016, operations=57.38367560060241, operationsPerMinute=28.691837800301204, mode=normal, start=Wed Jun 29 05:55:14 BST 2016, end=Wed Jun 29 05:59:14 BST 2016, operations=108.71788673247133, operationsPerMinute=27.179471683117832
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 05:59:20 BST 2016, end=Wed Jun 29 06:01:20 BST 2016, operations=31.91398719957047, operationsPerMinute=15.956993599785235, mode=normal, start=Wed Jun 29 06:01:28 BST 2016, end=Wed Jun 29 06:05:28 BST 2016, operations=63.85105617134652, operationsPerMinute=15.96276404283663
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 06:05:37 BST 2016, end=Wed Jun 29 06:07:37 BST 2016, operations=6.850116383424119, operationsPerMinute=3.4250581917120595, mode=normal, start=Wed Jun 29 06:08:14 BST 2016, end=Wed Jun 29 06:12:14 BST 2016, operations=13.579314658553237, operationsPerMinute=3.3948286646383092
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 06:12:39 BST 2016, end=Wed Jun 29 06:14:39 BST 2016, operations=27.571132745396294, operationsPerMinute=13.785566372698147, mode=normal, start=Wed Jun 29 06:14:51 BST 2016, end=Wed Jun 29 06:18:51 BST 2016, operations=55.206048403862795, operationsPerMinute=13.801512100965699
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 06:19:02 BST 2016, end=Wed Jun 29 06:21:02 BST 2016, operations=21.618506647574243, operationsPerMinute=10.809253323787122, mode=normal, start=Wed Jun 29 06:21:11 BST 2016, end=Wed Jun 29 06:25:11 BST 2016, operations=42.81990866293401, operationsPerMinute=10.704977165733503
