spec.jvm2008.report.run.location=BARN-03
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 21:20:17 BST 2016, end=Fri Jul 01 21:20:17 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 21:20:17 BST 2016, end=Fri Jul 01 21:20:17 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 21:20:17 BST 2016, end=Fri Jul 01 21:20:30 BST 2016, operations=1.0, operationsPerMinute=4.530011325028313
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 21:20:30 BST 2016, end=Fri Jul 01 21:20:33 BST 2016, operations=1.0, operationsPerMinute=18.143332325370427
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 21:20:33 BST 2016, end=Fri Jul 01 21:20:34 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 21:20:35 BST 2016, end=Fri Jul 01 21:20:43 BST 2016, operations=1.0, operationsPerMinute=7.1098471382865265
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 21:20:43 BST 2016, end=Fri Jul 01 21:20:51 BST 2016, operations=1.0, operationsPerMinute=7.849293563579278
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 21:20:51 BST 2016, end=Fri Jul 01 21:20:57 BST 2016, operations=1.0, operationsPerMinute=9.222256378727328
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 21:20:57 BST 2016, end=Fri Jul 01 21:20:59 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 21:20:59 BST 2016, end=Fri Jul 01 21:21:00 BST 2016, operations=1.0, operationsPerMinute=78.53403141361257
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 21:21:00 BST 2016, end=Fri Jul 01 21:21:01 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 21:21:01 BST 2016, end=Fri Jul 01 21:21:07 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 21:21:07 BST 2016, end=Fri Jul 01 21:21:08 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 21:21:08 BST 2016, end=Fri Jul 01 21:21:09 BST 2016, operations=1.0, operationsPerMinute=61.98347107438016
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 21:21:09 BST 2016, end=Fri Jul 01 21:21:11 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 21:21:11 BST 2016, end=Fri Jul 01 21:21:17 BST 2016, operations=1.0, operationsPerMinute=9.404388714733543
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 21:21:17 BST 2016, end=Fri Jul 01 21:21:37 BST 2016, operations=1.0, operationsPerMinute=3.00240192153723
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 21:21:37 BST 2016, end=Fri Jul 01 21:21:38 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 21:21:49 BST 2016, end=Fri Jul 01 21:23:49 BST 2016, operations=489.2762539551612, operationsPerMinute=244.6381269775806, mode=normal, start=Fri Jul 01 21:23:50 BST 2016, end=Fri Jul 01 21:27:50 BST 2016, operations=999.0194075721388, operationsPerMinute=249.7548518930347
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 21:27:54 BST 2016, end=Fri Jul 01 21:29:54 BST 2016, operations=201.43483484168385, operationsPerMinute=100.71741742084193, mode=normal, start=Fri Jul 01 21:29:57 BST 2016, end=Fri Jul 01 21:33:57 BST 2016, operations=385.8700864973301, operationsPerMinute=96.46752162433252
benchmark-name=compress, mod=warmup, start=Fri Jul 01 21:34:01 BST 2016, end=Fri Jul 01 21:36:01 BST 2016, operations=400.20127766368756, operationsPerMinute=200.10063883184378, mode=normal, start=Fri Jul 01 21:36:03 BST 2016, end=Fri Jul 01 21:40:03 BST 2016, operations=801.5561389458064, operationsPerMinute=200.3890347364516
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 21:40:05 BST 2016, end=Fri Jul 01 21:42:05 BST 2016, operations=139.40148301637834, operationsPerMinute=69.70074150818917, mode=normal, start=Fri Jul 01 21:42:09 BST 2016, end=Fri Jul 01 21:46:09 BST 2016, operations=292.54305404365664, operationsPerMinute=73.13576351091416
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 21:46:14 BST 2016, end=Fri Jul 01 21:48:14 BST 2016, operations=236.08340085947012, operationsPerMinute=118.04170042973506, mode=normal, start=Fri Jul 01 21:48:18 BST 2016, end=Fri Jul 01 21:52:18 BST 2016, operations=472.2189914703778, operationsPerMinute=118.05474786759444
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 21:52:22 BST 2016, end=Fri Jul 01 21:54:22 BST 2016, operations=405.8402084144074, operationsPerMinute=202.9201042072037, mode=normal, start=Fri Jul 01 21:54:24 BST 2016, end=Fri Jul 01 21:58:24 BST 2016, operations=813.2994580648881, operationsPerMinute=203.32486451622202
benchmark-name=derby, mod=warmup, start=Fri Jul 01 21:58:46 BST 2016, end=Fri Jul 01 22:00:46 BST 2016, operations=356.9606244625193, operationsPerMinute=178.48031223125966, mode=normal, start=Fri Jul 01 22:00:48 BST 2016, end=Fri Jul 01 22:04:48 BST 2016, operations=717.9503071114657, operationsPerMinute=179.48757677786642
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 22:04:50 BST 2016, end=Fri Jul 01 22:06:50 BST 2016, operations=208.04954116293703, operationsPerMinute=104.02477058146852, mode=normal, start=Fri Jul 01 22:06:54 BST 2016, end=Fri Jul 01 22:10:54 BST 2016, operations=416.82743562599404, operationsPerMinute=104.20685890649851
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 22:10:58 BST 2016, end=Fri Jul 01 22:12:58 BST 2016, operations=69.36424845870343, operationsPerMinute=34.682124229351714, mode=normal, start=Fri Jul 01 22:13:08 BST 2016, end=Fri Jul 01 22:17:08 BST 2016, operations=141.01399693876405, operationsPerMinute=35.25349923469101
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 22:17:16 BST 2016, end=Fri Jul 01 22:19:16 BST 2016, operations=13.881104410502099, operationsPerMinute=6.940552205251049, mode=normal, start=Fri Jul 01 22:20:00 BST 2016, end=Fri Jul 01 22:24:00 BST 2016, operations=27.599415642766107, operationsPerMinute=6.899853910691527
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 22:24:37 BST 2016, end=Fri Jul 01 22:26:37 BST 2016, operations=74.54663418373529, operationsPerMinute=37.273317091867646, mode=normal, start=Fri Jul 01 22:26:45 BST 2016, end=Fri Jul 01 22:30:45 BST 2016, operations=149.11363511747385, operationsPerMinute=37.27840877936846
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 22:30:56 BST 2016, end=Fri Jul 01 22:32:56 BST 2016, operations=42.610286605546634, operationsPerMinute=21.305143302773317, mode=normal, start=Fri Jul 01 22:33:09 BST 2016, end=Fri Jul 01 22:37:09 BST 2016, operations=84.0728150598972, operationsPerMinute=21.0182037649743
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jul 01 22:37:23 BST 2016, end=Fri Jul 01 22:39:23 BST 2016, operations=728.4591101220468, operationsPerMinute=364.2295550610234, mode=normal, start=Fri Jul 01 22:39:24 BST 2016, end=Fri Jul 01 22:43:24 BST 2016, operations=1420.979744969547, operationsPerMinute=355.24493624238676
benchmark-name=scimark.lu.small, mod=warmup, start=Fri Jul 01 22:43:25 BST 2016, end=Fri Jul 01 22:45:25 BST 2016, operations=574.7165414555573, operationsPerMinute=287.35827072777863, mode=normal, start=Fri Jul 01 22:45:27 BST 2016, end=Fri Jul 01 22:49:27 BST 2016, operations=1151.1185155144574, operationsPerMinute=287.77962887861435
benchmark-name=scimark.sor.small, mod=warmup, start=Fri Jul 01 22:49:28 BST 2016, end=Fri Jul 01 22:51:28 BST 2016, operations=330.26533571275377, operationsPerMinute=165.13266785637688, mode=normal, start=Fri Jul 01 22:51:30 BST 2016, end=Fri Jul 01 22:55:30 BST 2016, operations=659.7332596100727, operationsPerMinute=164.93331490251816
benchmark-name=scimark.sparse.small, mod=warmup, start=Fri Jul 01 22:55:33 BST 2016, end=Fri Jul 01 22:57:33 BST 2016, operations=507.76843193259776, operationsPerMinute=253.88421596629888, mode=normal, start=Fri Jul 01 22:57:35 BST 2016, end=Fri Jul 01 23:01:35 BST 2016, operations=1023.375380899294, operationsPerMinute=255.8438452248235
benchmark-name=scimark.monte_carlo, mod=warmup, start=Fri Jul 01 23:01:37 BST 2016, end=Fri Jul 01 23:03:37 BST 2016, operations=118.45350340576425, operationsPerMinute=59.226751702882126, mode=normal, start=Fri Jul 01 23:03:42 BST 2016, end=Fri Jul 01 23:07:42 BST 2016, operations=237.94608056891627, operationsPerMinute=59.48652014222907
benchmark-name=serial, mod=warmup, start=Fri Jul 01 23:07:49 BST 2016, end=Fri Jul 01 23:09:49 BST 2016, operations=240.70278742198468, operationsPerMinute=120.35139371099234, mode=normal, start=Fri Jul 01 23:09:52 BST 2016, end=Fri Jul 01 23:13:52 BST 2016, operations=478.11769330716925, operationsPerMinute=119.52942332679231
benchmark-name=sunflow, mod=warmup, start=Fri Jul 01 23:13:56 BST 2016, end=Fri Jul 01 23:15:56 BST 2016, operations=173.53266392660805, operationsPerMinute=86.76633196330403, mode=normal, start=Fri Jul 01 23:15:57 BST 2016, end=Fri Jul 01 23:19:57 BST 2016, operations=352.53562293189873, operationsPerMinute=88.13390573297468
benchmark-name=xml.transform, mod=warmup, start=Fri Jul 01 23:20:18 BST 2016, end=Fri Jul 01 23:22:18 BST 2016, operations=502.7631927915088, operationsPerMinute=251.3815963957544, mode=normal, start=Fri Jul 01 23:22:19 BST 2016, end=Fri Jul 01 23:26:19 BST 2016, operations=1005.6006038580042, operationsPerMinute=251.40015096450105
benchmark-name=xml.validation, mod=warmup, start=Fri Jul 01 23:26:21 BST 2016, end=Fri Jul 01 23:28:21 BST 2016, operations=1000.2739932268258, operationsPerMinute=500.1369966134129, mode=normal, start=Fri Jul 01 23:28:22 BST 2016, end=Fri Jul 01 23:32:22 BST 2016, operations=1967.657307087471, operationsPerMinute=491.91432677186776
