spec.jvm2008.report.run.location=HULL131
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Tue Jun 21 17:19:46 BST 2016, end=Tue Jun 21 17:19:46 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 17:19:46 BST 2016, end=Tue Jun 21 17:19:46 BST 2016, operations=1.0, operationsPerMinute=273.972602739726
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 17:19:46 BST 2016, end=Tue Jun 21 17:20:01 BST 2016, operations=1.0, operationsPerMinute=3.9922815889280723
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 17:20:01 BST 2016, end=Tue Jun 21 17:20:05 BST 2016, operations=1.0, operationsPerMinute=16.286644951140065
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 17:20:05 BST 2016, end=Tue Jun 21 17:20:06 BST 2016, operations=1.0, operationsPerMinute=44.742729306487696
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 17:20:07 BST 2016, end=Tue Jun 21 17:20:15 BST 2016, operations=1.0, operationsPerMinute=7.105637138796779
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 17:20:15 BST 2016, end=Tue Jun 21 17:20:22 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 17:20:22 BST 2016, end=Tue Jun 21 17:20:29 BST 2016, operations=1.0, operationsPerMinute=9.026628554234993
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 17:20:29 BST 2016, end=Tue Jun 21 17:20:31 BST 2016, operations=1.0, operationsPerMinute=26.143790849673202
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 17:20:31 BST 2016, end=Tue Jun 21 17:20:32 BST 2016, operations=1.0, operationsPerMinute=80.10680907877169
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 17:20:32 BST 2016, end=Tue Jun 21 17:20:33 BST 2016, operations=1.0, operationsPerMinute=63.829787234042556
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 17:20:33 BST 2016, end=Tue Jun 21 17:20:39 BST 2016, operations=1.0, operationsPerMinute=10.653409090909092
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 17:20:39 BST 2016, end=Tue Jun 21 17:20:40 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 17:20:40 BST 2016, end=Tue Jun 21 17:20:41 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 17:20:41 BST 2016, end=Tue Jun 21 17:20:43 BST 2016, operations=1.0, operationsPerMinute=27.272727272727273
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 17:20:43 BST 2016, end=Tue Jun 21 17:20:50 BST 2016, operations=1.0, operationsPerMinute=9.222256378727328
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 17:20:50 BST 2016, end=Tue Jun 21 17:21:11 BST 2016, operations=1.0, operationsPerMinute=2.835538752362949
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 17:21:11 BST 2016, end=Tue Jun 21 17:21:12 BST 2016, operations=1.0, operationsPerMinute=69.93006993006993
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 17:21:22 BST 2016, end=Tue Jun 21 17:23:22 BST 2016, operations=443.72488437019626, operationsPerMinute=221.86244218509813, mode=normal, start=Tue Jun 21 17:23:24 BST 2016, end=Tue Jun 21 17:27:24 BST 2016, operations=848.6567401017087, operationsPerMinute=212.16418502542717
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 17:27:28 BST 2016, end=Tue Jun 21 17:29:28 BST 2016, operations=177.79643455334988, operationsPerMinute=88.89821727667494, mode=normal, start=Tue Jun 21 17:29:31 BST 2016, end=Tue Jun 21 17:33:31 BST 2016, operations=372.1990320483393, operationsPerMinute=93.04975801208482
benchmark-name=compress, mod=warmup, start=Tue Jun 21 17:33:35 BST 2016, end=Tue Jun 21 17:35:35 BST 2016, operations=383.77269734789905, operationsPerMinute=191.88634867394953, mode=normal, start=Tue Jun 21 17:35:37 BST 2016, end=Tue Jun 21 17:39:37 BST 2016, operations=772.9081841532457, operationsPerMinute=193.2270460383114
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 17:39:39 BST 2016, end=Tue Jun 21 17:41:39 BST 2016, operations=138.60535653203152, operationsPerMinute=69.30267826601576, mode=normal, start=Tue Jun 21 17:41:45 BST 2016, end=Tue Jun 21 17:45:45 BST 2016, operations=280.02800548954906, operationsPerMinute=70.00700137238726
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 17:45:52 BST 2016, end=Tue Jun 21 17:47:52 BST 2016, operations=219.4185636070768, operationsPerMinute=109.7092818035384, mode=normal, start=Tue Jun 21 17:47:55 BST 2016, end=Tue Jun 21 17:51:55 BST 2016, operations=424.6052728093674, operationsPerMinute=106.15131820234186
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 17:51:59 BST 2016, end=Tue Jun 21 17:53:59 BST 2016, operations=385.7715966009315, operationsPerMinute=192.88579830046575, mode=normal, start=Tue Jun 21 17:54:01 BST 2016, end=Tue Jun 21 17:58:01 BST 2016, operations=803.4519321646524, operationsPerMinute=200.8629830411631
benchmark-name=derby, mod=warmup, start=Tue Jun 21 17:58:24 BST 2016, end=Tue Jun 21 18:00:24 BST 2016, operations=349.08219280992523, operationsPerMinute=174.54109640496262, mode=normal, start=Tue Jun 21 18:00:26 BST 2016, end=Tue Jun 21 18:04:26 BST 2016, operations=641.1845014174797, operationsPerMinute=160.29612535436993
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 18:04:28 BST 2016, end=Tue Jun 21 18:06:28 BST 2016, operations=193.37561782934, operationsPerMinute=96.68780891467, mode=normal, start=Tue Jun 21 18:06:32 BST 2016, end=Tue Jun 21 18:10:32 BST 2016, operations=397.333305147698, operationsPerMinute=99.3333262869245
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 18:10:36 BST 2016, end=Tue Jun 21 18:12:36 BST 2016, operations=62.60189204676061, operationsPerMinute=31.300946023380305, mode=normal, start=Tue Jun 21 18:12:44 BST 2016, end=Tue Jun 21 18:16:44 BST 2016, operations=141.59701740684545, operationsPerMinute=35.39925435171136
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 18:16:53 BST 2016, end=Tue Jun 21 18:18:53 BST 2016, operations=12.935663263470003, operationsPerMinute=6.4678316317350015, mode=normal, start=Tue Jun 21 18:19:48 BST 2016, end=Tue Jun 21 18:23:48 BST 2016, operations=23.085326321566384, operationsPerMinute=5.771331580391596
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 18:24:36 BST 2016, end=Tue Jun 21 18:26:36 BST 2016, operations=62.14830567906705, operationsPerMinute=31.074152839533525, mode=normal, start=Tue Jun 21 18:26:47 BST 2016, end=Tue Jun 21 18:30:47 BST 2016, operations=119.03668966535285, operationsPerMinute=29.759172416338213
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 18:30:59 BST 2016, end=Tue Jun 21 18:32:59 BST 2016, operations=35.92262653209927, operationsPerMinute=17.961313266049636, mode=normal, start=Tue Jun 21 18:33:17 BST 2016, end=Tue Jun 21 18:37:17 BST 2016, operations=78.5467197911511, operationsPerMinute=19.636679947787776
