spec.jvm2008.report.run.location=OLDLIB001
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Fri Jun 03 15:03:51 BST 2016, end=Fri Jun 03 15:03:51 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:03:51 BST 2016, end=Fri Jun 03 15:03:51 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:03:51 BST 2016, end=Fri Jun 03 15:04:09 BST 2016, operations=1.0, operationsPerMinute=3.3043286705584314
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:04:09 BST 2016, end=Fri Jun 03 15:04:13 BST 2016, operations=1.0, operationsPerMinute=15.263291783261257
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:04:13 BST 2016, end=Fri Jun 03 15:04:14 BST 2016, operations=1.0, operationsPerMinute=43.69992716678806
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:04:14 BST 2016, end=Fri Jun 03 15:04:24 BST 2016, operations=1.0, operationsPerMinute=6.540935353755587
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:04:24 BST 2016, end=Fri Jun 03 15:04:31 BST 2016, operations=1.0, operationsPerMinute=7.628734901462174
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:04:31 BST 2016, end=Fri Jun 03 15:04:38 BST 2016, operations=1.0, operationsPerMinute=8.858703676362026
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:04:38 BST 2016, end=Fri Jun 03 15:04:41 BST 2016, operations=1.0, operationsPerMinute=22.753128555176335
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:04:41 BST 2016, end=Fri Jun 03 15:04:42 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:04:42 BST 2016, end=Fri Jun 03 15:04:43 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:04:43 BST 2016, end=Fri Jun 03 15:04:49 BST 2016, operations=1.0, operationsPerMinute=9.90916597853014
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:04:49 BST 2016, end=Fri Jun 03 15:04:50 BST 2016, operations=1.0, operationsPerMinute=40.899795501022496
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:04:50 BST 2016, end=Fri Jun 03 15:04:51 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:04:51 BST 2016, end=Fri Jun 03 15:04:54 BST 2016, operations=1.0, operationsPerMinute=23.446658851113718
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:04:54 BST 2016, end=Fri Jun 03 15:05:01 BST 2016, operations=1.0, operationsPerMinute=8.602150537634408
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:05:01 BST 2016, end=Fri Jun 03 15:05:27 BST 2016, operations=1.0, operationsPerMinute=2.33590282644242
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:05:27 BST 2016, end=Fri Jun 03 15:05:28 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:05:40 BST 2016, end=Fri Jun 03 15:07:40 BST 2016, operations=427.88091380014896, operationsPerMinute=213.94045690007448, mode=normal, start=Fri Jun 03 15:07:42 BST 2016, end=Fri Jun 03 15:11:42 BST 2016, operations=897.7725836049409, operationsPerMinute=224.44314590123523
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:11:47 BST 2016, end=Fri Jun 03 15:13:47 BST 2016, operations=174.5532324943165, operationsPerMinute=87.27661624715824, mode=normal, start=Fri Jun 03 15:13:51 BST 2016, end=Fri Jun 03 15:17:51 BST 2016, operations=348.50637774813765, operationsPerMinute=87.12659443703441
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:17:55 BST 2016, end=Fri Jun 03 15:19:55 BST 2016, operations=366.4735407676584, operationsPerMinute=183.2367703838292, mode=normal, start=Fri Jun 03 15:19:57 BST 2016, end=Fri Jun 03 15:23:57 BST 2016, operations=731.2129713237265, operationsPerMinute=182.80324283093162
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:23:59 BST 2016, end=Fri Jun 03 15:25:59 BST 2016, operations=115.90285852314452, operationsPerMinute=57.95142926157226, mode=normal, start=Fri Jun 03 15:26:04 BST 2016, end=Fri Jun 03 15:30:04 BST 2016, operations=243.97649959057048, operationsPerMinute=60.99412489764262
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:30:11 BST 2016, end=Fri Jun 03 15:32:11 BST 2016, operations=196.08525055907361, operationsPerMinute=98.04262527953681, mode=normal, start=Fri Jun 03 15:32:16 BST 2016, end=Fri Jun 03 15:36:16 BST 2016, operations=391.2429048840635, operationsPerMinute=97.81072622101587
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:36:20 BST 2016, end=Fri Jun 03 15:38:20 BST 2016, operations=339.2127216966979, operationsPerMinute=169.60636084834894, mode=normal, start=Fri Jun 03 15:38:22 BST 2016, end=Fri Jun 03 15:42:22 BST 2016, operations=680.7666517173759, operationsPerMinute=170.19166292934398
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:43:47 BST 2016, end=Fri Jun 03 15:45:47 BST 2016, operations=274.70580254388494, operationsPerMinute=137.35290127194247, mode=normal, start=Fri Jun 03 15:45:50 BST 2016, end=Fri Jun 03 15:49:50 BST 2016, operations=551.7415137104396, operationsPerMinute=137.9353784276099
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:49:52 BST 2016, end=Fri Jun 03 15:51:52 BST 2016, operations=180.75997441543808, operationsPerMinute=90.37998720771904, mode=normal, start=Fri Jun 03 15:51:56 BST 2016, end=Fri Jun 03 15:55:56 BST 2016, operations=360.52903616835545, operationsPerMinute=90.13225904208886
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:56:00 BST 2016, end=Fri Jun 03 15:58:00 BST 2016, operations=96.94561182626803, operationsPerMinute=48.47280591313402, mode=normal, start=Fri Jun 03 15:58:08 BST 2016, end=Fri Jun 03 16:02:08 BST 2016, operations=180.36055346093428, operationsPerMinute=45.09013836523357
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 16:02:16 BST 2016, end=Fri Jun 03 16:04:16 BST 2016, operations=21.817414462200084, operationsPerMinute=10.908707231100042, mode=normal, start=Fri Jun 03 16:04:44 BST 2016, end=Fri Jun 03 16:08:44 BST 2016, operations=43.598561022753714, operationsPerMinute=10.899640255688428
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:09:03 BST 2016, end=Fri Jun 03 16:11:03 BST 2016, operations=74.55709001254552, operationsPerMinute=37.27854500627276, mode=normal, start=Fri Jun 03 16:11:11 BST 2016, end=Fri Jun 03 16:15:11 BST 2016, operations=148.58234029772868, operationsPerMinute=37.14558507443217
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:15:22 BST 2016, end=Fri Jun 03 16:17:22 BST 2016, operations=66.18117572165933, operationsPerMinute=33.090587860829665, mode=normal, start=Fri Jun 03 16:17:31 BST 2016, end=Fri Jun 03 16:21:31 BST 2016, operations=132.55853852428302, operationsPerMinute=33.139634631070756
