spec.jvm2008.report.run.location=PERCY015
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 26 10:40:13 BST 2016, end=Sun Jun 26 10:40:13 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 10:40:13 BST 2016, end=Sun Jun 26 10:40:13 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 10:40:13 BST 2016, end=Sun Jun 26 10:40:26 BST 2016, operations=1.0, operationsPerMinute=4.548211036992116
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 10:40:26 BST 2016, end=Sun Jun 26 10:40:29 BST 2016, operations=1.0, operationsPerMinute=17.980221756068325
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 10:40:29 BST 2016, end=Sun Jun 26 10:40:30 BST 2016, operations=1.0, operationsPerMinute=48.115477145148354
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 10:40:30 BST 2016, end=Sun Jun 26 10:40:39 BST 2016, operations=1.0, operationsPerMinute=6.996268656716418
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 10:40:39 BST 2016, end=Sun Jun 26 10:40:47 BST 2016, operations=1.0, operationsPerMinute=7.900974453515934
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 10:40:47 BST 2016, end=Sun Jun 26 10:40:53 BST 2016, operations=1.0, operationsPerMinute=8.927242969796161
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 10:40:53 BST 2016, end=Sun Jun 26 10:40:56 BST 2016, operations=1.0, operationsPerMinute=26.7260579064588
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 10:40:56 BST 2016, end=Sun Jun 26 10:40:56 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 10:40:56 BST 2016, end=Sun Jun 26 10:40:57 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 10:40:57 BST 2016, end=Sun Jun 26 10:41:03 BST 2016, operations=1.0, operationsPerMinute=10.808863267879662
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 10:41:03 BST 2016, end=Sun Jun 26 10:41:04 BST 2016, operations=1.0, operationsPerMinute=42.765502494654314
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 10:41:04 BST 2016, end=Sun Jun 26 10:41:05 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 10:41:05 BST 2016, end=Sun Jun 26 10:41:07 BST 2016, operations=1.0, operationsPerMinute=28.30188679245283
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 10:41:07 BST 2016, end=Sun Jun 26 10:41:14 BST 2016, operations=1.0, operationsPerMinute=9.249267766301834
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 10:41:14 BST 2016, end=Sun Jun 26 10:41:34 BST 2016, operations=1.0, operationsPerMinute=2.915026963999417
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 10:41:34 BST 2016, end=Sun Jun 26 10:41:35 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 10:41:45 BST 2016, end=Sun Jun 26 10:43:45 BST 2016, operations=491.1256443680121, operationsPerMinute=245.56282218400605, mode=normal, start=Sun Jun 26 10:43:47 BST 2016, end=Sun Jun 26 10:47:47 BST 2016, operations=982.0458558023856, operationsPerMinute=245.5114639505964
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 10:47:51 BST 2016, end=Sun Jun 26 10:49:51 BST 2016, operations=200.8379014219608, operationsPerMinute=100.4189507109804, mode=normal, start=Sun Jun 26 10:49:55 BST 2016, end=Sun Jun 26 10:53:55 BST 2016, operations=396.9628696536666, operationsPerMinute=99.24071741341665
benchmark-name=compress, mod=warmup, start=Sun Jun 26 10:53:59 BST 2016, end=Sun Jun 26 10:55:59 BST 2016, operations=400.9250456678214, operationsPerMinute=200.4625228339107, mode=normal, start=Sun Jun 26 10:56:01 BST 2016, end=Sun Jun 26 11:00:01 BST 2016, operations=801.3021993025039, operationsPerMinute=200.32554982562598
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 11:00:03 BST 2016, end=Sun Jun 26 11:02:03 BST 2016, operations=139.45189314182966, operationsPerMinute=69.72594657091483, mode=normal, start=Sun Jun 26 11:02:07 BST 2016, end=Sun Jun 26 11:06:07 BST 2016, operations=293.29287761955123, operationsPerMinute=73.32321940488781
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 11:06:13 BST 2016, end=Sun Jun 26 11:08:13 BST 2016, operations=236.22726506943215, operationsPerMinute=118.11363253471607, mode=normal, start=Sun Jun 26 11:08:16 BST 2016, end=Sun Jun 26 11:12:16 BST 2016, operations=471.9581151051005, operationsPerMinute=117.98952877627512
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 11:12:20 BST 2016, end=Sun Jun 26 11:14:20 BST 2016, operations=407.06245436495226, operationsPerMinute=203.53122718247613, mode=normal, start=Sun Jun 26 11:14:22 BST 2016, end=Sun Jun 26 11:18:22 BST 2016, operations=816.4726495726496, operationsPerMinute=204.1181623931624
benchmark-name=derby, mod=warmup, start=Sun Jun 26 11:18:44 BST 2016, end=Sun Jun 26 11:20:44 BST 2016, operations=364.395377923734, operationsPerMinute=182.197688961867, mode=normal, start=Sun Jun 26 11:20:46 BST 2016, end=Sun Jun 26 11:24:46 BST 2016, operations=728.907096732871, operationsPerMinute=182.22677418321774
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 11:24:48 BST 2016, end=Sun Jun 26 11:26:48 BST 2016, operations=208.04099509634813, operationsPerMinute=104.02049754817406, mode=normal, start=Sun Jun 26 11:26:52 BST 2016, end=Sun Jun 26 11:30:52 BST 2016, operations=416.9405379493944, operationsPerMinute=104.2351344873486
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 11:30:55 BST 2016, end=Sun Jun 26 11:32:55 BST 2016, operations=78.18430290553863, operationsPerMinute=39.092151452769315, mode=normal, start=Sun Jun 26 11:33:03 BST 2016, end=Sun Jun 26 11:37:03 BST 2016, operations=150.41680133158505, operationsPerMinute=37.60420033289626
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 11:37:11 BST 2016, end=Sun Jun 26 11:39:11 BST 2016, operations=13.78160219396482, operationsPerMinute=6.89080109698241, mode=normal, start=Sun Jun 26 11:39:56 BST 2016, end=Sun Jun 26 11:43:56 BST 2016, operations=27.760478268697916, operationsPerMinute=6.940119567174479
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 11:44:32 BST 2016, end=Sun Jun 26 11:46:32 BST 2016, operations=74.71596350047963, operationsPerMinute=37.357981750239816, mode=normal, start=Sun Jun 26 11:46:40 BST 2016, end=Sun Jun 26 11:50:40 BST 2016, operations=149.54294453111945, operationsPerMinute=37.38573613277986
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 11:50:50 BST 2016, end=Sun Jun 26 11:52:50 BST 2016, operations=42.639520386860156, operationsPerMinute=21.319760193430078, mode=normal, start=Sun Jun 26 11:53:03 BST 2016, end=Sun Jun 26 11:57:03 BST 2016, operations=84.36746934259607, operationsPerMinute=21.091867335649017
benchmark-name=scimark.fft.small, mod=warmup, start=Sun Jun 26 11:57:22 BST 2016, end=Sun Jun 26 11:59:22 BST 2016, operations=746.9483618233619, operationsPerMinute=373.47418091168095, mode=normal, start=Sun Jun 26 11:59:23 BST 2016, end=Sun Jun 26 12:03:23 BST 2016, operations=1469.2462957947114, operationsPerMinute=367.31157394867785
benchmark-name=scimark.lu.small, mod=warmup, start=Sun Jun 26 12:03:24 BST 2016, end=Sun Jun 26 12:05:24 BST 2016, operations=576.2748198492125, operationsPerMinute=288.13740992460623, mode=normal, start=Sun Jun 26 12:05:25 BST 2016, end=Sun Jun 26 12:09:25 BST 2016, operations=1153.5078597339784, operationsPerMinute=288.3769649334946
benchmark-name=scimark.sor.small, mod=warmup, start=Sun Jun 26 12:09:26 BST 2016, end=Sun Jun 26 12:11:26 BST 2016, operations=331.01943823435477, operationsPerMinute=165.50971911717738, mode=normal, start=Sun Jun 26 12:11:29 BST 2016, end=Sun Jun 26 12:15:29 BST 2016, operations=661.0775541078242, operationsPerMinute=165.26938852695605
benchmark-name=scimark.sparse.small, mod=warmup, start=Sun Jun 26 12:15:32 BST 2016, end=Sun Jun 26 12:17:32 BST 2016, operations=507.5776625605759, operationsPerMinute=253.78883128028795, mode=normal, start=Sun Jun 26 12:17:33 BST 2016, end=Sun Jun 26 12:21:33 BST 2016, operations=1024.083862301289, operationsPerMinute=256.02096557532224
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sun Jun 26 12:21:35 BST 2016, end=Sun Jun 26 12:23:35 BST 2016, operations=118.85599903018448, operationsPerMinute=59.42799951509224, mode=normal, start=Sun Jun 26 12:23:40 BST 2016, end=Sun Jun 26 12:27:40 BST 2016, operations=239.48302603017726, operationsPerMinute=59.870756507544314
benchmark-name=serial, mod=warmup, start=Sun Jun 26 12:27:47 BST 2016, end=Sun Jun 26 12:29:47 BST 2016, operations=238.1342058719154, operationsPerMinute=119.0671029359577, mode=normal, start=Sun Jun 26 12:29:50 BST 2016, end=Sun Jun 26 12:33:50 BST 2016, operations=469.7955227748373, operationsPerMinute=117.44888069370933
benchmark-name=sunflow, mod=warmup, start=Sun Jun 26 12:33:54 BST 2016, end=Sun Jun 26 12:35:54 BST 2016, operations=177.36028276710334, operationsPerMinute=88.68014138355167, mode=normal, start=Sun Jun 26 12:35:55 BST 2016, end=Sun Jun 26 12:39:55 BST 2016, operations=358.0799895635506, operationsPerMinute=89.51999739088765
