spec.jvm2008.report.run.location=LAW013
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Fri Jun 03 15:04:09 BST 2016, end=Fri Jun 03 15:04:09 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:04:09 BST 2016, end=Fri Jun 03 15:04:09 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:04:09 BST 2016, end=Fri Jun 03 15:04:26 BST 2016, operations=1.0, operationsPerMinute=3.525264394829612
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:04:26 BST 2016, end=Fri Jun 03 15:04:31 BST 2016, operations=1.0, operationsPerMinute=14.461315979754158
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:04:31 BST 2016, end=Fri Jun 03 15:04:32 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:04:32 BST 2016, end=Fri Jun 03 15:04:41 BST 2016, operations=1.0, operationsPerMinute=6.63129973474801
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:04:41 BST 2016, end=Fri Jun 03 15:04:49 BST 2016, operations=1.0, operationsPerMinute=7.723001673317029
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:04:49 BST 2016, end=Fri Jun 03 15:04:55 BST 2016, operations=1.0, operationsPerMinute=8.965929468021518
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:04:55 BST 2016, end=Fri Jun 03 15:04:58 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:04:58 BST 2016, end=Fri Jun 03 15:04:59 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:04:59 BST 2016, end=Fri Jun 03 15:05:00 BST 2016, operations=1.0, operationsPerMinute=51.94805194805195
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:05:00 BST 2016, end=Fri Jun 03 15:05:06 BST 2016, operations=1.0, operationsPerMinute=9.837678307919331
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:05:06 BST 2016, end=Fri Jun 03 15:05:08 BST 2016, operations=1.0, operationsPerMinute=38.83495145631068
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:05:08 BST 2016, end=Fri Jun 03 15:05:09 BST 2016, operations=1.0, operationsPerMinute=51.99306759098787
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:05:09 BST 2016, end=Fri Jun 03 15:05:12 BST 2016, operations=1.0, operationsPerMinute=23.31002331002331
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:05:12 BST 2016, end=Fri Jun 03 15:05:18 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:05:18 BST 2016, end=Fri Jun 03 15:05:43 BST 2016, operations=1.0, operationsPerMinute=2.449779519843214
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:05:43 BST 2016, end=Fri Jun 03 15:05:44 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:05:57 BST 2016, end=Fri Jun 03 15:07:57 BST 2016, operations=420.9049527879502, operationsPerMinute=210.4524763939751, mode=normal, start=Fri Jun 03 15:07:59 BST 2016, end=Fri Jun 03 15:11:59 BST 2016, operations=861.1077314120001, operationsPerMinute=215.27693285300003
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:12:04 BST 2016, end=Fri Jun 03 15:14:04 BST 2016, operations=169.41478609159282, operationsPerMinute=84.70739304579641, mode=normal, start=Fri Jun 03 15:14:08 BST 2016, end=Fri Jun 03 15:18:08 BST 2016, operations=338.58758660581805, operationsPerMinute=84.64689665145451
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:18:13 BST 2016, end=Fri Jun 03 15:20:13 BST 2016, operations=352.47898855137885, operationsPerMinute=176.23949427568942, mode=normal, start=Fri Jun 03 15:20:15 BST 2016, end=Fri Jun 03 15:24:15 BST 2016, operations=704.7140805367796, operationsPerMinute=176.1785201341949
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:24:18 BST 2016, end=Fri Jun 03 15:26:18 BST 2016, operations=116.87479153454751, operationsPerMinute=58.437395767273756, mode=normal, start=Fri Jun 03 15:26:25 BST 2016, end=Fri Jun 03 15:30:25 BST 2016, operations=246.3633038764537, operationsPerMinute=61.590825969113425
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:30:31 BST 2016, end=Fri Jun 03 15:32:31 BST 2016, operations=207.6111864077687, operationsPerMinute=103.80559320388436, mode=normal, start=Fri Jun 03 15:32:35 BST 2016, end=Fri Jun 03 15:36:35 BST 2016, operations=414.9077757844857, operationsPerMinute=103.72694394612142
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:36:39 BST 2016, end=Fri Jun 03 15:38:39 BST 2016, operations=352.60692858248945, operationsPerMinute=176.30346429124472, mode=normal, start=Fri Jun 03 15:38:41 BST 2016, end=Fri Jun 03 15:42:41 BST 2016, operations=707.099046334831, operationsPerMinute=176.77476158370774
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:43:40 BST 2016, end=Fri Jun 03 15:45:40 BST 2016, operations=258.4895953687078, operationsPerMinute=129.2447976843539, mode=normal, start=Fri Jun 03 15:45:43 BST 2016, end=Fri Jun 03 15:49:43 BST 2016, operations=520.9632025104211, operationsPerMinute=130.24080062760527
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:49:46 BST 2016, end=Fri Jun 03 15:51:46 BST 2016, operations=173.22919921886492, operationsPerMinute=86.61459960943246, mode=normal, start=Fri Jun 03 15:51:50 BST 2016, end=Fri Jun 03 15:55:50 BST 2016, operations=346.10463180094405, operationsPerMinute=86.52615795023601
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:55:55 BST 2016, end=Fri Jun 03 15:57:55 BST 2016, operations=108.95669946173665, operationsPerMinute=54.478349730868324, mode=normal, start=Fri Jun 03 15:58:01 BST 2016, end=Fri Jun 03 16:02:01 BST 2016, operations=219.47394080321442, operationsPerMinute=54.868485200803605
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 16:02:07 BST 2016, end=Fri Jun 03 16:04:07 BST 2016, operations=22.76818307505711, operationsPerMinute=11.384091537528555, mode=normal, start=Fri Jun 03 16:04:30 BST 2016, end=Fri Jun 03 16:08:30 BST 2016, operations=45.334668569122236, operationsPerMinute=11.333667142280559
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:09:00 BST 2016, end=Fri Jun 03 16:11:00 BST 2016, operations=69.36771643522985, operationsPerMinute=34.683858217614926, mode=normal, start=Fri Jun 03 16:11:12 BST 2016, end=Fri Jun 03 16:15:12 BST 2016, operations=138.23352180858348, operationsPerMinute=34.55838045214587
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:15:22 BST 2016, end=Fri Jun 03 16:17:22 BST 2016, operations=75.28416723765356, operationsPerMinute=37.64208361882678, mode=normal, start=Fri Jun 03 16:17:30 BST 2016, end=Fri Jun 03 16:21:30 BST 2016, operations=149.66539043992006, operationsPerMinute=37.416347609980015
