spec.jvm2008.report.run.location=CASTLEAZES019
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 07:13:59 BST 2016, end=Thu Jun 23 07:13:59 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 07:13:59 BST 2016, end=Thu Jun 23 07:13:59 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 07:13:59 BST 2016, end=Thu Jun 23 07:14:12 BST 2016, operations=1.0, operationsPerMinute=4.760015866719556
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 07:14:12 BST 2016, end=Thu Jun 23 07:14:15 BST 2016, operations=1.0, operationsPerMinute=18.48998459167951
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 07:14:15 BST 2016, end=Thu Jun 23 07:14:16 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 07:14:16 BST 2016, end=Thu Jun 23 07:14:25 BST 2016, operations=1.0, operationsPerMinute=7.109004739336493
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 07:14:25 BST 2016, end=Thu Jun 23 07:14:33 BST 2016, operations=1.0, operationsPerMinute=7.849293563579278
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 07:14:33 BST 2016, end=Thu Jun 23 07:14:39 BST 2016, operations=1.0, operationsPerMinute=9.157509157509157
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 07:14:39 BST 2016, end=Thu Jun 23 07:14:41 BST 2016, operations=1.0, operationsPerMinute=27.08803611738149
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 07:14:41 BST 2016, end=Thu Jun 23 07:14:42 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 07:14:42 BST 2016, end=Thu Jun 23 07:14:43 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 07:14:43 BST 2016, end=Thu Jun 23 07:14:49 BST 2016, operations=1.0, operationsPerMinute=10.834236186348862
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 07:14:49 BST 2016, end=Thu Jun 23 07:14:50 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 07:14:50 BST 2016, end=Thu Jun 23 07:14:51 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 07:14:51 BST 2016, end=Thu Jun 23 07:14:53 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 07:14:53 BST 2016, end=Thu Jun 23 07:14:59 BST 2016, operations=1.0, operationsPerMinute=9.402914903620122
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 07:14:59 BST 2016, end=Thu Jun 23 07:15:19 BST 2016, operations=1.0, operationsPerMinute=2.990877822640945
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 07:15:19 BST 2016, end=Thu Jun 23 07:15:20 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 07:15:30 BST 2016, end=Thu Jun 23 07:17:30 BST 2016, operations=492.06594234164686, operationsPerMinute=246.03297117082343, mode=normal, start=Thu Jun 23 07:17:31 BST 2016, end=Thu Jun 23 07:21:31 BST 2016, operations=1023.6267028831553, operationsPerMinute=255.90667572078883
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 07:21:35 BST 2016, end=Thu Jun 23 07:23:35 BST 2016, operations=195.2291028596299, operationsPerMinute=97.61455142981495, mode=normal, start=Thu Jun 23 07:23:38 BST 2016, end=Thu Jun 23 07:27:38 BST 2016, operations=390.14356048386463, operationsPerMinute=97.53589012096616
benchmark-name=compress, mod=warmup, start=Thu Jun 23 07:27:41 BST 2016, end=Thu Jun 23 07:29:41 BST 2016, operations=398.7155157182801, operationsPerMinute=199.35775785914004, mode=normal, start=Thu Jun 23 07:29:42 BST 2016, end=Thu Jun 23 07:33:42 BST 2016, operations=797.9178010582118, operationsPerMinute=199.47945026455295
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 07:33:44 BST 2016, end=Thu Jun 23 07:35:44 BST 2016, operations=138.61651219315746, operationsPerMinute=69.30825609657873, mode=normal, start=Thu Jun 23 07:35:49 BST 2016, end=Thu Jun 23 07:39:49 BST 2016, operations=292.1845308059513, operationsPerMinute=73.04613270148782
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 07:39:55 BST 2016, end=Thu Jun 23 07:41:55 BST 2016, operations=234.66907135716409, operationsPerMinute=117.33453567858204, mode=normal, start=Thu Jun 23 07:41:58 BST 2016, end=Thu Jun 23 07:45:58 BST 2016, operations=468.5992140606832, operationsPerMinute=117.1498035151708
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 07:46:01 BST 2016, end=Thu Jun 23 07:48:01 BST 2016, operations=407.4936998248919, operationsPerMinute=203.74684991244595, mode=normal, start=Thu Jun 23 07:48:03 BST 2016, end=Thu Jun 23 07:52:03 BST 2016, operations=813.6689254680929, operationsPerMinute=203.41723136702322
benchmark-name=derby, mod=warmup, start=Thu Jun 23 07:52:26 BST 2016, end=Thu Jun 23 07:54:26 BST 2016, operations=365.22093334259085, operationsPerMinute=182.61046667129543, mode=normal, start=Thu Jun 23 07:54:28 BST 2016, end=Thu Jun 23 07:58:28 BST 2016, operations=737.0702123323517, operationsPerMinute=184.26755308308793
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 07:58:30 BST 2016, end=Thu Jun 23 08:00:30 BST 2016, operations=207.626194440322, operationsPerMinute=103.813097220161, mode=normal, start=Thu Jun 23 08:00:33 BST 2016, end=Thu Jun 23 08:04:33 BST 2016, operations=416.47649110221516, operationsPerMinute=104.11912277555379
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 08:04:36 BST 2016, end=Thu Jun 23 08:06:36 BST 2016, operations=70.32521993454354, operationsPerMinute=35.16260996727177, mode=normal, start=Thu Jun 23 08:06:44 BST 2016, end=Thu Jun 23 08:10:44 BST 2016, operations=158.90835565019123, operationsPerMinute=39.727088912547806
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 08:10:50 BST 2016, end=Thu Jun 23 08:12:50 BST 2016, operations=13.768473782324087, operationsPerMinute=6.884236891162043, mode=normal, start=Thu Jun 23 08:13:35 BST 2016, end=Thu Jun 23 08:17:35 BST 2016, operations=27.664684024646633, operationsPerMinute=6.916171006161658
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 08:18:03 BST 2016, end=Thu Jun 23 08:20:03 BST 2016, operations=74.78701898554719, operationsPerMinute=37.393509492773596, mode=normal, start=Thu Jun 23 08:20:11 BST 2016, end=Thu Jun 23 08:24:11 BST 2016, operations=149.13306179815748, operationsPerMinute=37.28326544953937
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 08:24:21 BST 2016, end=Thu Jun 23 08:26:21 BST 2016, operations=42.744719216297405, operationsPerMinute=21.372359608148702, mode=normal, start=Thu Jun 23 08:26:33 BST 2016, end=Thu Jun 23 08:30:33 BST 2016, operations=86.20697204012971, operationsPerMinute=21.55174301003243
