spec.jvm2008.report.run.location=PERCY004
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 26 17:16:46 BST 2016, end=Sun Jun 26 17:16:46 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 17:16:46 BST 2016, end=Sun Jun 26 17:16:46 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 17:16:46 BST 2016, end=Sun Jun 26 17:16:59 BST 2016, operations=1.0, operationsPerMinute=4.736717454803821
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 17:16:59 BST 2016, end=Sun Jun 26 17:17:02 BST 2016, operations=1.0, operationsPerMinute=18.055973517905507
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 17:17:02 BST 2016, end=Sun Jun 26 17:17:03 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 17:17:03 BST 2016, end=Sun Jun 26 17:17:12 BST 2016, operations=1.0, operationsPerMinute=7.070469007777516
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 17:17:12 BST 2016, end=Sun Jun 26 17:17:19 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 17:17:19 BST 2016, end=Sun Jun 26 17:17:26 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 17:17:26 BST 2016, end=Sun Jun 26 17:17:28 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 17:17:28 BST 2016, end=Sun Jun 26 17:17:29 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 17:17:29 BST 2016, end=Sun Jun 26 17:17:30 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 17:17:30 BST 2016, end=Sun Jun 26 17:17:35 BST 2016, operations=1.0, operationsPerMinute=10.897203051216854
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 17:17:35 BST 2016, end=Sun Jun 26 17:17:37 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 17:17:37 BST 2016, end=Sun Jun 26 17:17:38 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 17:17:38 BST 2016, end=Sun Jun 26 17:17:40 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 17:17:40 BST 2016, end=Sun Jun 26 17:17:46 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 17:17:46 BST 2016, end=Sun Jun 26 17:18:06 BST 2016, operations=1.0, operationsPerMinute=2.9792939073439593
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 17:18:06 BST 2016, end=Sun Jun 26 17:18:07 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 17:18:18 BST 2016, end=Sun Jun 26 17:20:18 BST 2016, operations=487.24153159754644, operationsPerMinute=243.62076579877322, mode=normal, start=Sun Jun 26 17:20:19 BST 2016, end=Sun Jun 26 17:24:19 BST 2016, operations=995.1348918982178, operationsPerMinute=248.78372297455445
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 17:24:23 BST 2016, end=Sun Jun 26 17:26:23 BST 2016, operations=196.70743900879626, operationsPerMinute=98.35371950439813, mode=normal, start=Sun Jun 26 17:26:26 BST 2016, end=Sun Jun 26 17:30:26 BST 2016, operations=392.36151905627213, operationsPerMinute=98.09037976406803
benchmark-name=compress, mod=warmup, start=Sun Jun 26 17:30:30 BST 2016, end=Sun Jun 26 17:32:30 BST 2016, operations=399.9117379050043, operationsPerMinute=199.95586895250216, mode=normal, start=Sun Jun 26 17:32:32 BST 2016, end=Sun Jun 26 17:36:32 BST 2016, operations=799.3308947474557, operationsPerMinute=199.83272368686391
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 17:36:33 BST 2016, end=Sun Jun 26 17:38:33 BST 2016, operations=139.62836417811593, operationsPerMinute=69.81418208905797, mode=normal, start=Sun Jun 26 17:38:39 BST 2016, end=Sun Jun 26 17:42:39 BST 2016, operations=293.91894810778825, operationsPerMinute=73.47973702694706
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 17:42:44 BST 2016, end=Sun Jun 26 17:44:44 BST 2016, operations=234.03497890318386, operationsPerMinute=117.01748945159193, mode=normal, start=Sun Jun 26 17:44:48 BST 2016, end=Sun Jun 26 17:48:48 BST 2016, operations=467.2781318520708, operationsPerMinute=116.8195329630177
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 17:48:52 BST 2016, end=Sun Jun 26 17:50:52 BST 2016, operations=403.397782105377, operationsPerMinute=201.6988910526885, mode=normal, start=Sun Jun 26 17:50:53 BST 2016, end=Sun Jun 26 17:54:53 BST 2016, operations=813.0205128205129, operationsPerMinute=203.25512820512822
benchmark-name=derby, mod=warmup, start=Sun Jun 26 17:55:16 BST 2016, end=Sun Jun 26 17:57:16 BST 2016, operations=358.4652958730654, operationsPerMinute=179.2326479365327, mode=normal, start=Sun Jun 26 17:57:18 BST 2016, end=Sun Jun 26 18:01:18 BST 2016, operations=718.8390842863599, operationsPerMinute=179.70977107158998
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 18:01:20 BST 2016, end=Sun Jun 26 18:03:20 BST 2016, operations=206.88354881016164, operationsPerMinute=103.44177440508082, mode=normal, start=Sun Jun 26 18:03:24 BST 2016, end=Sun Jun 26 18:07:24 BST 2016, operations=415.26740042373837, operationsPerMinute=103.81685010593459
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 18:07:28 BST 2016, end=Sun Jun 26 18:09:28 BST 2016, operations=69.74839676461335, operationsPerMinute=34.87419838230667, mode=normal, start=Sun Jun 26 18:09:37 BST 2016, end=Sun Jun 26 18:13:37 BST 2016, operations=154.52837081002497, operationsPerMinute=38.63209270250624
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 18:13:44 BST 2016, end=Sun Jun 26 18:15:44 BST 2016, operations=13.868710480437642, operationsPerMinute=6.934355240218821, mode=normal, start=Sun Jun 26 18:16:28 BST 2016, end=Sun Jun 26 18:20:28 BST 2016, operations=27.85880045692531, operationsPerMinute=6.964700114231327
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 18:21:04 BST 2016, end=Sun Jun 26 18:23:04 BST 2016, operations=74.57814461565037, operationsPerMinute=37.28907230782519, mode=normal, start=Sun Jun 26 18:23:13 BST 2016, end=Sun Jun 26 18:27:13 BST 2016, operations=149.20919936140936, operationsPerMinute=37.30229984035234
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 18:27:24 BST 2016, end=Sun Jun 26 18:29:24 BST 2016, operations=42.882483237678464, operationsPerMinute=21.441241618839232, mode=normal, start=Sun Jun 26 18:29:35 BST 2016, end=Sun Jun 26 18:33:35 BST 2016, operations=86.10687246693408, operationsPerMinute=21.52671811673352
