spec.jvm2008.report.run.location=CASTLEAZES009
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 05:08:45 BST 2016, end=Thu Jun 23 05:08:45 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 05:08:45 BST 2016, end=Thu Jun 23 05:08:45 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 05:08:45 BST 2016, end=Thu Jun 23 05:08:58 BST 2016, operations=1.0, operationsPerMinute=4.617515776512237
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 05:08:58 BST 2016, end=Thu Jun 23 05:09:01 BST 2016, operations=1.0, operationsPerMinute=17.969451931716083
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 05:09:01 BST 2016, end=Thu Jun 23 05:09:02 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 05:09:02 BST 2016, end=Thu Jun 23 05:09:11 BST 2016, operations=1.0, operationsPerMinute=7.095553453169347
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 05:09:11 BST 2016, end=Thu Jun 23 05:09:18 BST 2016, operations=1.0, operationsPerMinute=8.012820512820513
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 05:09:18 BST 2016, end=Thu Jun 23 05:09:25 BST 2016, operations=1.0, operationsPerMinute=9.179926560587516
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 05:09:25 BST 2016, end=Thu Jun 23 05:09:27 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 05:09:27 BST 2016, end=Thu Jun 23 05:09:28 BST 2016, operations=1.0, operationsPerMinute=81.74386920980926
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 05:09:28 BST 2016, end=Thu Jun 23 05:09:29 BST 2016, operations=1.0, operationsPerMinute=66.3716814159292
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 05:09:29 BST 2016, end=Thu Jun 23 05:09:34 BST 2016, operations=1.0, operationsPerMinute=10.924981791697014
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 05:09:34 BST 2016, end=Thu Jun 23 05:09:36 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 05:09:36 BST 2016, end=Thu Jun 23 05:09:37 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 05:09:37 BST 2016, end=Thu Jun 23 05:09:39 BST 2016, operations=1.0, operationsPerMinute=28.476506881822495
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 05:09:39 BST 2016, end=Thu Jun 23 05:09:45 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 05:09:45 BST 2016, end=Thu Jun 23 05:10:05 BST 2016, operations=1.0, operationsPerMinute=2.9862631893290863
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 05:10:05 BST 2016, end=Thu Jun 23 05:10:06 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 05:10:16 BST 2016, end=Thu Jun 23 05:12:16 BST 2016, operations=493.4387738921205, operationsPerMinute=246.71938694606024, mode=normal, start=Thu Jun 23 05:12:17 BST 2016, end=Thu Jun 23 05:16:17 BST 2016, operations=1024.1811372007828, operationsPerMinute=256.0452843001957
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 05:16:21 BST 2016, end=Thu Jun 23 05:18:21 BST 2016, operations=200.1376268314581, operationsPerMinute=100.06881341572905, mode=normal, start=Thu Jun 23 05:18:25 BST 2016, end=Thu Jun 23 05:22:25 BST 2016, operations=382.51829887991545, operationsPerMinute=95.62957471997886
benchmark-name=compress, mod=warmup, start=Thu Jun 23 05:22:28 BST 2016, end=Thu Jun 23 05:24:28 BST 2016, operations=399.5587288552475, operationsPerMinute=199.77936442762376, mode=normal, start=Thu Jun 23 05:24:30 BST 2016, end=Thu Jun 23 05:28:30 BST 2016, operations=799.5240857704837, operationsPerMinute=199.88102144262092
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 05:28:32 BST 2016, end=Thu Jun 23 05:30:32 BST 2016, operations=138.9745027379157, operationsPerMinute=69.48725136895786, mode=normal, start=Thu Jun 23 05:30:37 BST 2016, end=Thu Jun 23 05:34:37 BST 2016, operations=292.2199730672965, operationsPerMinute=73.05499326682413
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 05:34:42 BST 2016, end=Thu Jun 23 05:36:42 BST 2016, operations=236.5849871755504, operationsPerMinute=118.2924935877752, mode=normal, start=Thu Jun 23 05:36:45 BST 2016, end=Thu Jun 23 05:40:45 BST 2016, operations=472.4431061315745, operationsPerMinute=118.11077653289362
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 05:40:48 BST 2016, end=Thu Jun 23 05:42:48 BST 2016, operations=407.20500494517614, operationsPerMinute=203.60250247258807, mode=normal, start=Thu Jun 23 05:42:51 BST 2016, end=Thu Jun 23 05:46:51 BST 2016, operations=815.2284959093058, operationsPerMinute=203.80712397732646
benchmark-name=derby, mod=warmup, start=Thu Jun 23 05:47:13 BST 2016, end=Thu Jun 23 05:49:13 BST 2016, operations=365.6355111191929, operationsPerMinute=182.81775555959646, mode=normal, start=Thu Jun 23 05:49:15 BST 2016, end=Thu Jun 23 05:53:15 BST 2016, operations=734.8883584277617, operationsPerMinute=183.72208960694041
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 05:53:17 BST 2016, end=Thu Jun 23 05:55:17 BST 2016, operations=208.19193469070444, operationsPerMinute=104.09596734535222, mode=normal, start=Thu Jun 23 05:55:22 BST 2016, end=Thu Jun 23 05:59:22 BST 2016, operations=415.82299898888465, operationsPerMinute=103.95574974722116
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 05:59:26 BST 2016, end=Thu Jun 23 06:01:26 BST 2016, operations=70.72923419887279, operationsPerMinute=35.364617099436394, mode=normal, start=Thu Jun 23 06:01:37 BST 2016, end=Thu Jun 23 06:05:37 BST 2016, operations=144.38422894371246, operationsPerMinute=36.096057235928114
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 06:05:46 BST 2016, end=Thu Jun 23 06:07:46 BST 2016, operations=13.820849657718357, operationsPerMinute=6.9104248288591785, mode=normal, start=Thu Jun 23 06:08:32 BST 2016, end=Thu Jun 23 06:12:32 BST 2016, operations=27.771928014181366, operationsPerMinute=6.942982003545342
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 06:13:09 BST 2016, end=Thu Jun 23 06:15:09 BST 2016, operations=74.34744537451236, operationsPerMinute=37.17372268725618, mode=normal, start=Thu Jun 23 06:15:18 BST 2016, end=Thu Jun 23 06:19:18 BST 2016, operations=148.1612931204035, operationsPerMinute=37.04032328010088
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 06:19:29 BST 2016, end=Thu Jun 23 06:21:29 BST 2016, operations=42.85473259886107, operationsPerMinute=21.427366299430535, mode=normal, start=Thu Jun 23 06:21:41 BST 2016, end=Thu Jun 23 06:25:41 BST 2016, operations=85.85145430635643, operationsPerMinute=21.462863576589108
benchmark-name=scimark.fft.small, mod=warmup, start=Thu Jun 23 06:25:55 BST 2016, end=Thu Jun 23 06:27:55 BST 2016, operations=699.666940470471, operationsPerMinute=349.8334702352355, mode=normal, start=Thu Jun 23 06:27:56 BST 2016, end=Thu Jun 23 06:31:56 BST 2016, operations=1426.0241994307275, operationsPerMinute=356.5060498576819
benchmark-name=scimark.lu.small, mod=warmup, start=Thu Jun 23 06:31:58 BST 2016, end=Thu Jun 23 06:33:58 BST 2016, operations=555.511522437352, operationsPerMinute=277.755761218676, mode=normal, start=Thu Jun 23 06:33:59 BST 2016, end=Thu Jun 23 06:37:59 BST 2016, operations=1090.942028422819, operationsPerMinute=272.73550710570476
benchmark-name=scimark.sor.small, mod=warmup, start=Thu Jun 23 06:38:00 BST 2016, end=Thu Jun 23 06:40:00 BST 2016, operations=323.08985622351474, operationsPerMinute=161.54492811175737, mode=normal, start=Thu Jun 23 06:40:02 BST 2016, end=Thu Jun 23 06:44:02 BST 2016, operations=660.6114887099154, operationsPerMinute=165.15287217747886
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu Jun 23 06:44:05 BST 2016, end=Thu Jun 23 06:46:05 BST 2016, operations=495.18897228909975, operationsPerMinute=247.59448614454988, mode=normal, start=Thu Jun 23 06:46:07 BST 2016, end=Thu Jun 23 06:50:07 BST 2016, operations=1014.5341947747311, operationsPerMinute=253.63354869368277
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu Jun 23 06:50:08 BST 2016, end=Thu Jun 23 06:52:08 BST 2016, operations=119.10514212945994, operationsPerMinute=59.55257106472997, mode=normal, start=Thu Jun 23 06:52:14 BST 2016, end=Thu Jun 23 06:56:14 BST 2016, operations=237.40073899930385, operationsPerMinute=59.350184749825964
benchmark-name=serial, mod=warmup, start=Thu Jun 23 06:56:21 BST 2016, end=Thu Jun 23 06:58:21 BST 2016, operations=243.08250417627875, operationsPerMinute=121.54125208813937, mode=normal, start=Thu Jun 23 06:58:24 BST 2016, end=Thu Jun 23 07:02:24 BST 2016, operations=481.91099128456307, operationsPerMinute=120.47774782114077
