spec.jvm2008.report.run.location=TOLL09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Tue Jun 28 19:32:19 BST 2016, end=Tue Jun 28 19:32:19 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 19:32:19 BST 2016, end=Tue Jun 28 19:32:19 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 19:32:19 BST 2016, end=Tue Jun 28 19:32:41 BST 2016, operations=1.0, operationsPerMinute=2.737476047084588
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 19:32:41 BST 2016, end=Tue Jun 28 19:32:46 BST 2016, operations=1.0, operationsPerMinute=11.378721790252229
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 19:32:46 BST 2016, end=Tue Jun 28 19:32:48 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 19:32:48 BST 2016, end=Tue Jun 28 19:32:59 BST 2016, operations=1.0, operationsPerMinute=5.534034311012729
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 19:32:59 BST 2016, end=Tue Jun 28 19:33:07 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 19:33:07 BST 2016, end=Tue Jun 28 19:33:15 BST 2016, operations=1.0, operationsPerMinute=8.183306055646481
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 19:33:15 BST 2016, end=Tue Jun 28 19:33:19 BST 2016, operations=1.0, operationsPerMinute=15.63314226159458
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 19:33:19 BST 2016, end=Tue Jun 28 19:33:20 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 19:33:20 BST 2016, end=Tue Jun 28 19:33:22 BST 2016, operations=1.0, operationsPerMinute=33.74578177727784
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 19:33:22 BST 2016, end=Tue Jun 28 19:33:29 BST 2016, operations=1.0, operationsPerMinute=7.6923076923076925
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 19:33:29 BST 2016, end=Tue Jun 28 19:33:31 BST 2016, operations=1.0, operationsPerMinute=33.149171270718234
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 19:33:31 BST 2016, end=Tue Jun 28 19:33:33 BST 2016, operations=1.0, operationsPerMinute=29.140359397765906
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 19:33:33 BST 2016, end=Tue Jun 28 19:33:37 BST 2016, operations=1.0, operationsPerMinute=14.677103718199609
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 19:33:37 BST 2016, end=Tue Jun 28 19:33:46 BST 2016, operations=1.0, operationsPerMinute=7.270964614638875
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 19:33:46 BST 2016, end=Tue Jun 28 19:34:26 BST 2016, operations=1.0, operationsPerMinute=1.4884644008930787
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 19:34:26 BST 2016, end=Tue Jun 28 19:34:27 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 19:34:44 BST 2016, end=Tue Jun 28 19:36:44 BST 2016, operations=243.14881231786268, operationsPerMinute=121.57440615893134, mode=normal, start=Tue Jun 28 19:36:45 BST 2016, end=Tue Jun 28 19:40:45 BST 2016, operations=488.68026660422794, operationsPerMinute=122.17006665105698
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 19:40:52 BST 2016, end=Tue Jun 28 19:42:52 BST 2016, operations=96.12259615384616, operationsPerMinute=48.06129807692308, mode=normal, start=Tue Jun 28 19:42:56 BST 2016, end=Tue Jun 28 19:46:56 BST 2016, operations=192.06211763372505, operationsPerMinute=48.01552940843126
benchmark-name=compress, mod=warmup, start=Tue Jun 28 19:46:59 BST 2016, end=Tue Jun 28 19:48:59 BST 2016, operations=150.85181635627885, operationsPerMinute=75.42590817813942, mode=normal, start=Tue Jun 28 19:49:01 BST 2016, end=Tue Jun 28 19:53:01 BST 2016, operations=300.6092167163356, operationsPerMinute=75.1523041790839
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 19:53:03 BST 2016, end=Tue Jun 28 19:55:03 BST 2016, operations=41.32767234089846, operationsPerMinute=20.66383617044923, mode=normal, start=Tue Jun 28 19:55:10 BST 2016, end=Tue Jun 28 19:59:10 BST 2016, operations=88.6447119483318, operationsPerMinute=22.16117798708295
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 19:59:16 BST 2016, end=Tue Jun 28 20:01:16 BST 2016, operations=85.52453155002317, operationsPerMinute=42.762265775011585, mode=normal, start=Tue Jun 28 20:01:20 BST 2016, end=Tue Jun 28 20:05:20 BST 2016, operations=171.8701956580005, operationsPerMinute=42.96754891450013
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 20:05:24 BST 2016, end=Tue Jun 28 20:07:24 BST 2016, operations=139.1082191780822, operationsPerMinute=69.5541095890411, mode=normal, start=Tue Jun 28 20:07:25 BST 2016, end=Tue Jun 28 20:11:25 BST 2016, operations=278.15697336836615, operationsPerMinute=69.53924334209154
benchmark-name=derby, mod=warmup, start=Tue Jun 28 20:13:24 BST 2016, end=Tue Jun 28 20:15:24 BST 2016, operations=106.81648232342968, operationsPerMinute=53.40824116171484, mode=normal, start=Tue Jun 28 20:15:28 BST 2016, end=Tue Jun 28 20:19:28 BST 2016, operations=214.80728196183048, operationsPerMinute=53.70182049045762
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 20:19:31 BST 2016, end=Tue Jun 28 20:21:31 BST 2016, operations=65.85881295032692, operationsPerMinute=32.92940647516346, mode=normal, start=Tue Jun 28 20:21:36 BST 2016, end=Tue Jun 28 20:25:36 BST 2016, operations=132.6550749682506, operationsPerMinute=33.16376874206265
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 20:25:41 BST 2016, end=Tue Jun 28 20:27:41 BST 2016, operations=34.443211963361, operationsPerMinute=17.2216059816805, mode=normal, start=Tue Jun 28 20:27:50 BST 2016, end=Tue Jun 28 20:31:50 BST 2016, operations=69.2137152664314, operationsPerMinute=17.30342881660785
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 20:31:57 BST 2016, end=Tue Jun 28 20:33:57 BST 2016, operations=7.093048746785859, operationsPerMinute=3.5465243733929297, mode=normal, start=Tue Jun 28 20:34:29 BST 2016, end=Tue Jun 28 20:38:29 BST 2016, operations=14.193798241848743, operationsPerMinute=3.5484495604621857
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 20:39:16 BST 2016, end=Tue Jun 28 20:41:16 BST 2016, operations=32.22196851258451, operationsPerMinute=16.110984256292255, mode=normal, start=Tue Jun 28 20:41:30 BST 2016, end=Tue Jun 28 20:45:30 BST 2016, operations=64.7097203967619, operationsPerMinute=16.177430099190474
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 20:45:40 BST 2016, end=Tue Jun 28 20:47:40 BST 2016, operations=23.842977451977173, operationsPerMinute=11.921488725988587, mode=normal, start=Tue Jun 28 20:47:52 BST 2016, end=Tue Jun 28 20:51:52 BST 2016, operations=47.56495306660598, operationsPerMinute=11.891238266651495
