spec.jvm2008.report.run.location=BEDSONTC131
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jun 03 15:01:57 BST 2016, end=Fri Jun 03 15:01:57 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:01:57 BST 2016, end=Fri Jun 03 15:01:57 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:01:57 BST 2016, end=Fri Jun 03 15:02:12 BST 2016, operations=1.0, operationsPerMinute=4.126831281381113
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:02:12 BST 2016, end=Fri Jun 03 15:02:16 BST 2016, operations=1.0, operationsPerMinute=16.64816870144284
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:02:16 BST 2016, end=Fri Jun 03 15:02:17 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:02:17 BST 2016, end=Fri Jun 03 15:02:25 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:02:25 BST 2016, end=Fri Jun 03 15:02:33 BST 2016, operations=1.0, operationsPerMinute=7.754943776657619
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:02:33 BST 2016, end=Fri Jun 03 15:02:40 BST 2016, operations=1.0, operationsPerMinute=9.027986758952753
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:02:40 BST 2016, end=Fri Jun 03 15:02:42 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:02:42 BST 2016, end=Fri Jun 03 15:02:43 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:02:43 BST 2016, end=Fri Jun 03 15:02:44 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:02:44 BST 2016, end=Fri Jun 03 15:02:49 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:02:49 BST 2016, end=Fri Jun 03 15:02:50 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:02:50 BST 2016, end=Fri Jun 03 15:02:51 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:02:51 BST 2016, end=Fri Jun 03 15:02:54 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:02:54 BST 2016, end=Fri Jun 03 15:03:00 BST 2016, operations=1.0, operationsPerMinute=9.157509157509157
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:03:00 BST 2016, end=Fri Jun 03 15:03:21 BST 2016, operations=1.0, operationsPerMinute=2.9427632546961595
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:03:21 BST 2016, end=Fri Jun 03 15:03:21 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:03:32 BST 2016, end=Fri Jun 03 15:05:32 BST 2016, operations=489.30180289404456, operationsPerMinute=244.65090144702228, mode=normal, start=Fri Jun 03 15:05:33 BST 2016, end=Fri Jun 03 15:09:33 BST 2016, operations=1011.1999007877689, operationsPerMinute=252.79997519694223
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:09:38 BST 2016, end=Fri Jun 03 15:11:38 BST 2016, operations=197.69653438797206, operationsPerMinute=98.84826719398603, mode=normal, start=Fri Jun 03 15:11:41 BST 2016, end=Fri Jun 03 15:15:41 BST 2016, operations=395.31951507451924, operationsPerMinute=98.82987876862981
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:15:44 BST 2016, end=Fri Jun 03 15:17:44 BST 2016, operations=397.58428889842315, operationsPerMinute=198.79214444921158, mode=normal, start=Fri Jun 03 15:17:47 BST 2016, end=Fri Jun 03 15:21:47 BST 2016, operations=799.8950108833794, operationsPerMinute=199.97375272084486
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:21:48 BST 2016, end=Fri Jun 03 15:23:48 BST 2016, operations=138.67505686452927, operationsPerMinute=69.33752843226463, mode=normal, start=Fri Jun 03 15:23:53 BST 2016, end=Fri Jun 03 15:27:53 BST 2016, operations=293.6808883360395, operationsPerMinute=73.42022208400988
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:27:58 BST 2016, end=Fri Jun 03 15:29:58 BST 2016, operations=237.55238572415294, operationsPerMinute=118.77619286207647, mode=normal, start=Fri Jun 03 15:30:02 BST 2016, end=Fri Jun 03 15:34:02 BST 2016, operations=474.8820577521067, operationsPerMinute=118.72051443802667
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:34:05 BST 2016, end=Fri Jun 03 15:36:05 BST 2016, operations=407.08478437432905, operationsPerMinute=203.54239218716452, mode=normal, start=Fri Jun 03 15:36:07 BST 2016, end=Fri Jun 03 15:40:07 BST 2016, operations=814.370076901139, operationsPerMinute=203.59251922528475
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:40:48 BST 2016, end=Fri Jun 03 15:42:48 BST 2016, operations=358.37669849859054, operationsPerMinute=179.18834924929527, mode=normal, start=Fri Jun 03 15:42:50 BST 2016, end=Fri Jun 03 15:46:50 BST 2016, operations=717.1160953275893, operationsPerMinute=179.27902383189732
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:46:52 BST 2016, end=Fri Jun 03 15:48:52 BST 2016, operations=207.22236401731342, operationsPerMinute=103.61118200865671, mode=normal, start=Fri Jun 03 15:48:55 BST 2016, end=Fri Jun 03 15:52:55 BST 2016, operations=414.70815208949796, operationsPerMinute=103.67703802237449
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:52:58 BST 2016, end=Fri Jun 03 15:54:58 BST 2016, operations=78.28043146019664, operationsPerMinute=39.14021573009832, mode=normal, start=Fri Jun 03 15:55:05 BST 2016, end=Fri Jun 03 15:59:05 BST 2016, operations=155.92906245948012, operationsPerMinute=38.98226561487003
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 15:59:12 BST 2016, end=Fri Jun 03 16:01:12 BST 2016, operations=13.74822501806647, operationsPerMinute=6.874112509033235, mode=normal, start=Fri Jun 03 16:01:59 BST 2016, end=Fri Jun 03 16:05:59 BST 2016, operations=27.89027191273142, operationsPerMinute=6.972567978182855
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:06:52 BST 2016, end=Fri Jun 03 16:08:52 BST 2016, operations=74.30020583465976, operationsPerMinute=37.15010291732988, mode=normal, start=Fri Jun 03 16:09:02 BST 2016, end=Fri Jun 03 16:13:02 BST 2016, operations=148.67168998010848, operationsPerMinute=37.16792249502712
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:13:14 BST 2016, end=Fri Jun 03 16:15:14 BST 2016, operations=42.7495967601108, operationsPerMinute=21.3747983800554, mode=normal, start=Fri Jun 03 16:15:26 BST 2016, end=Fri Jun 03 16:19:26 BST 2016, operations=85.65162637540911, operationsPerMinute=21.412906593852277
