spec.jvm2008.report.run.location=BARN-10
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:19:14 BST 2016, end=Thu May 26 14:19:14 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:19:14 BST 2016, end=Thu May 26 14:19:14 BST 2016, operations=1.0, operationsPerMinute=279.06976744186045
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:19:14 BST 2016, end=Thu May 26 14:19:28 BST 2016, operations=1.0, operationsPerMinute=4.36871996505024
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:28 BST 2016, end=Thu May 26 14:19:32 BST 2016, operations=1.0, operationsPerMinute=17.147756501857675
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:32 BST 2016, end=Thu May 26 14:19:33 BST 2016, operations=1.0, operationsPerMinute=46.2962962962963
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:33 BST 2016, end=Thu May 26 14:19:41 BST 2016, operations=1.0, operationsPerMinute=7.158196134574087
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:41 BST 2016, end=Thu May 26 14:19:49 BST 2016, operations=1.0, operationsPerMinute=8.178844056706652
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:49 BST 2016, end=Thu May 26 14:19:55 BST 2016, operations=1.0, operationsPerMinute=9.369144284821987
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:55 BST 2016, end=Thu May 26 14:19:58 BST 2016, operations=1.0, operationsPerMinute=25.08361204013378
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:58 BST 2016, end=Thu May 26 14:19:58 BST 2016, operations=1.0, operationsPerMinute=78.63695937090432
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:58 BST 2016, end=Thu May 26 14:19:59 BST 2016, operations=1.0, operationsPerMinute=63.09148264984227
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:59 BST 2016, end=Thu May 26 14:20:05 BST 2016, operations=1.0, operationsPerMinute=10.05867560771165
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:20:05 BST 2016, end=Thu May 26 14:20:07 BST 2016, operations=1.0, operationsPerMinute=39.787798408488065
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:20:07 BST 2016, end=Thu May 26 14:20:08 BST 2016, operations=1.0, operationsPerMinute=57.74783445620789
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:20:08 BST 2016, end=Thu May 26 14:20:10 BST 2016, operations=1.0, operationsPerMinute=26.845637583892618
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:20:10 BST 2016, end=Thu May 26 14:20:16 BST 2016, operations=1.0, operationsPerMinute=9.623095429029672
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:20:16 BST 2016, end=Thu May 26 14:20:37 BST 2016, operations=1.0, operationsPerMinute=2.9129041654529564
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:37 BST 2016, end=Thu May 26 14:20:38 BST 2016, operations=1.0, operationsPerMinute=68.3371298405467
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:48 BST 2016, end=Thu May 26 14:22:48 BST 2016, operations=465.43728688457185, operationsPerMinute=232.71864344228592, mode=normal, start=Thu May 26 14:22:50 BST 2016, end=Thu May 26 14:26:50 BST 2016, operations=885.6711019676749, operationsPerMinute=221.41777549191872
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:55 BST 2016, end=Thu May 26 14:28:55 BST 2016, operations=133.67193418620894, operationsPerMinute=66.83596709310447, mode=normal, start=Thu May 26 14:28:59 BST 2016, end=Thu May 26 14:32:59 BST 2016, operations=352.89482012225795, operationsPerMinute=88.22370503056449
benchmark-name=compress, mod=warmup, start=Thu May 26 14:33:03 BST 2016, end=Thu May 26 14:35:03 BST 2016, operations=376.54377162370514, operationsPerMinute=188.27188581185257, mode=normal, start=Thu May 26 14:35:04 BST 2016, end=Thu May 26 14:39:04 BST 2016, operations=768.3231724579842, operationsPerMinute=192.08079311449606
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:39:06 BST 2016, end=Thu May 26 14:41:06 BST 2016, operations=135.27692296956417, operationsPerMinute=67.63846148478208, mode=normal, start=Thu May 26 14:41:11 BST 2016, end=Thu May 26 14:45:11 BST 2016, operations=287.5794447574108, operationsPerMinute=71.8948611893527
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:45:15 BST 2016, end=Thu May 26 14:47:15 BST 2016, operations=231.78827311586917, operationsPerMinute=115.89413655793459, mode=normal, start=Thu May 26 14:47:18 BST 2016, end=Thu May 26 14:51:18 BST 2016, operations=464.4458025215922, operationsPerMinute=116.11145063039805
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:51:21 BST 2016, end=Thu May 26 14:53:21 BST 2016, operations=399.2255538407654, operationsPerMinute=199.6127769203827, mode=normal, start=Thu May 26 14:53:24 BST 2016, end=Thu May 26 14:57:24 BST 2016, operations=759.2347478760289, operationsPerMinute=189.80868696900723
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:48 BST 2016, end=Thu May 26 14:59:48 BST 2016, operations=321.09553177616135, operationsPerMinute=160.54776588808068, mode=normal, start=Thu May 26 14:59:50 BST 2016, end=Thu May 26 15:03:50 BST 2016, operations=660.3142223909474, operationsPerMinute=165.07855559773685
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:53 BST 2016, end=Thu May 26 15:05:53 BST 2016, operations=187.20031440890904, operationsPerMinute=93.60015720445452, mode=normal, start=Thu May 26 15:05:57 BST 2016, end=Thu May 26 15:09:57 BST 2016, operations=392.16546358970015, operationsPerMinute=98.04136589742504
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:10:03 BST 2016, end=Thu May 26 15:12:03 BST 2016, operations=62.262423328149026, operationsPerMinute=31.131211664074513, mode=normal, start=Thu May 26 15:12:14 BST 2016, end=Thu May 26 15:16:14 BST 2016, operations=130.09494535151404, operationsPerMinute=32.52373633787851
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:16:24 BST 2016, end=Thu May 26 15:18:24 BST 2016, operations=13.484957141500487, operationsPerMinute=6.742478570750244, mode=normal, start=Thu May 26 15:19:15 BST 2016, end=Thu May 26 15:23:15 BST 2016, operations=25.487343603684803, operationsPerMinute=6.371835900921201
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:23:58 BST 2016, end=Thu May 26 15:25:58 BST 2016, operations=63.41165428116345, operationsPerMinute=31.705827140581725, mode=normal, start=Thu May 26 15:26:09 BST 2016, end=Thu May 26 15:30:09 BST 2016, operations=134.06319558483293, operationsPerMinute=33.51579889620823
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:30:20 BST 2016, end=Thu May 26 15:32:20 BST 2016, operations=39.96283226157721, operationsPerMinute=19.981416130788606, mode=normal, start=Thu May 26 15:32:36 BST 2016, end=Thu May 26 15:36:36 BST 2016, operations=78.59790760996626, operationsPerMinute=19.649476902491564
