spec.jvm2008.report.run.location=UNION78
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Wed Jun 29 06:11:26 BST 2016, end=Wed Jun 29 06:11:26 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 06:11:26 BST 2016, end=Wed Jun 29 06:11:28 BST 2016, operations=1.0, operationsPerMinute=56.550424128180964
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 06:11:28 BST 2016, end=Wed Jun 29 06:11:54 BST 2016, operations=1.0, operationsPerMinute=2.251829611559392
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 06:11:54 BST 2016, end=Wed Jun 29 06:12:00 BST 2016, operations=1.0, operationsPerMinute=11.115227862171174
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 06:12:00 BST 2016, end=Wed Jun 29 06:12:01 BST 2016, operations=1.0, operationsPerMinute=31.79650238473768
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 06:12:01 BST 2016, end=Wed Jun 29 06:12:12 BST 2016, operations=1.0, operationsPerMinute=5.4864667154352595
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 06:12:12 BST 2016, end=Wed Jun 29 06:12:22 BST 2016, operations=1.0, operationsPerMinute=6.586169045005488
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 06:12:22 BST 2016, end=Wed Jun 29 06:12:29 BST 2016, operations=1.0, operationsPerMinute=8.079719903043362
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 06:12:29 BST 2016, end=Wed Jun 29 06:12:32 BST 2016, operations=1.0, operationsPerMinute=17.88908765652952
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 06:12:32 BST 2016, end=Wed Jun 29 06:12:33 BST 2016, operations=1.0, operationsPerMinute=59.171597633136095
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 06:12:33 BST 2016, end=Wed Jun 29 06:12:35 BST 2016, operations=1.0, operationsPerMinute=46.33204633204633
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 06:12:35 BST 2016, end=Wed Jun 29 06:12:42 BST 2016, operations=1.0, operationsPerMinute=8.397480755773268
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 06:12:42 BST 2016, end=Wed Jun 29 06:12:44 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 06:12:44 BST 2016, end=Wed Jun 29 06:12:45 BST 2016, operations=1.0, operationsPerMinute=39.656311962987445
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 06:12:45 BST 2016, end=Wed Jun 29 06:12:48 BST 2016, operations=1.0, operationsPerMinute=17.641870038224052
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 06:12:48 BST 2016, end=Wed Jun 29 06:12:56 BST 2016, operations=1.0, operationsPerMinute=8.218052321599782
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 06:12:56 BST 2016, end=Wed Jun 29 06:13:27 BST 2016, operations=1.0, operationsPerMinute=1.90500381000762
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 06:13:27 BST 2016, end=Wed Jun 29 06:13:29 BST 2016, operations=1.0, operationsPerMinute=41.35079255685734
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 06:13:47 BST 2016, end=Wed Jun 29 06:15:47 BST 2016, operations=306.09768269273, operationsPerMinute=153.048841346365, mode=normal, start=Wed Jun 29 06:15:50 BST 2016, end=Wed Jun 29 06:19:50 BST 2016, operations=625.9642193104103, operationsPerMinute=156.49105482760257
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 06:19:55 BST 2016, end=Wed Jun 29 06:21:55 BST 2016, operations=122.67423467430598, operationsPerMinute=61.33711733715299, mode=normal, start=Wed Jun 29 06:22:00 BST 2016, end=Wed Jun 29 06:26:00 BST 2016, operations=267.36862352569875, operationsPerMinute=66.84215588142469
benchmark-name=compress, mod=warmup, start=Wed Jun 29 06:26:04 BST 2016, end=Wed Jun 29 06:28:04 BST 2016, operations=269.53538623551833, operationsPerMinute=134.76769311775917, mode=normal, start=Wed Jun 29 06:28:07 BST 2016, end=Wed Jun 29 06:32:07 BST 2016, operations=538.9043117781683, operationsPerMinute=134.72607794454208
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 06:32:10 BST 2016, end=Wed Jun 29 06:34:10 BST 2016, operations=86.01545905707057, operationsPerMinute=43.007729528535286, mode=normal, start=Wed Jun 29 06:34:18 BST 2016, end=Wed Jun 29 06:38:18 BST 2016, operations=181.67645575854868, operationsPerMinute=45.41911393963717
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 06:38:27 BST 2016, end=Wed Jun 29 06:40:27 BST 2016, operations=146.33191883363276, operationsPerMinute=73.16595941681638, mode=normal, start=Wed Jun 29 06:40:31 BST 2016, end=Wed Jun 29 06:44:31 BST 2016, operations=291.2594808630682, operationsPerMinute=72.81487021576704
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 06:44:36 BST 2016, end=Wed Jun 29 06:46:36 BST 2016, operations=252.07545804812892, operationsPerMinute=126.03772902406446, mode=normal, start=Wed Jun 29 06:46:39 BST 2016, end=Wed Jun 29 06:50:39 BST 2016, operations=506.40390548656046, operationsPerMinute=126.60097637164012
benchmark-name=derby, mod=warmup, start=Wed Jun 29 06:52:11 BST 2016, end=Wed Jun 29 06:54:11 BST 2016, operations=204.0346137930071, operationsPerMinute=102.01730689650356, mode=normal, start=Wed Jun 29 06:54:15 BST 2016, end=Wed Jun 29 06:58:15 BST 2016, operations=410.85883879885534, operationsPerMinute=102.71470969971384
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 06:58:20 BST 2016, end=Wed Jun 29 07:00:20 BST 2016, operations=133.81665484537956, operationsPerMinute=66.90832742268978, mode=normal, start=Wed Jun 29 07:00:25 BST 2016, end=Wed Jun 29 07:04:25 BST 2016, operations=267.72748036452276, operationsPerMinute=66.93187009113069
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 07:04:31 BST 2016, end=Wed Jun 29 07:06:31 BST 2016, operations=84.59232602329399, operationsPerMinute=42.296163011646996, mode=normal, start=Wed Jun 29 07:06:41 BST 2016, end=Wed Jun 29 07:10:41 BST 2016, operations=161.91446315996214, operationsPerMinute=40.478615789990535
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 07:10:51 BST 2016, end=Wed Jun 29 07:12:51 BST 2016, operations=20.050182174341142, operationsPerMinute=10.025091087170571, mode=normal, start=Wed Jun 29 07:13:23 BST 2016, end=Wed Jun 29 07:17:23 BST 2016, operations=40.185271142229304, operationsPerMinute=10.046317785557326
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 07:17:58 BST 2016, end=Wed Jun 29 07:19:58 BST 2016, operations=55.36258860862351, operationsPerMinute=27.681294304311756, mode=normal, start=Wed Jun 29 07:20:08 BST 2016, end=Wed Jun 29 07:24:08 BST 2016, operations=110.85069666038493, operationsPerMinute=27.71267416509623
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 07:24:18 BST 2016, end=Wed Jun 29 07:26:18 BST 2016, operations=60.65974401206048, operationsPerMinute=30.32987200603024, mode=normal, start=Wed Jun 29 07:26:30 BST 2016, end=Wed Jun 29 07:30:30 BST 2016, operations=121.32319542026598, operationsPerMinute=30.330798855066494
