spec.jvm2008.report.run.location=HULL62
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 15:32:17 BST 2016, end=Tue Jun 21 15:32:17 BST 2016, operations=1.0, operationsPerMinute=740.7407407407408
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 15:32:17 BST 2016, end=Tue Jun 21 15:32:19 BST 2016, operations=1.0, operationsPerMinute=33.68893879842785
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 15:32:19 BST 2016, end=Tue Jun 21 15:32:59 BST 2016, operations=1.0, operationsPerMinute=1.478633742422002
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 15:32:59 BST 2016, end=Tue Jun 21 15:33:07 BST 2016, operations=1.0, operationsPerMinute=8.049369466058492
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 15:33:07 BST 2016, end=Tue Jun 21 15:33:09 BST 2016, operations=1.0, operationsPerMinute=31.57894736842105
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 15:33:09 BST 2016, end=Tue Jun 21 15:33:19 BST 2016, operations=1.0, operationsPerMinute=5.652911249293386
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 15:33:19 BST 2016, end=Tue Jun 21 15:33:28 BST 2016, operations=1.0, operationsPerMinute=6.9799906933457425
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 15:33:28 BST 2016, end=Tue Jun 21 15:33:35 BST 2016, operations=1.0, operationsPerMinute=8.02675585284281
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 15:33:35 BST 2016, end=Tue Jun 21 15:33:39 BST 2016, operations=1.0, operationsPerMinute=16.492578339747112
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 15:33:39 BST 2016, end=Tue Jun 21 15:33:40 BST 2016, operations=1.0, operationsPerMinute=56.76442762535478
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 15:33:40 BST 2016, end=Tue Jun 21 15:33:42 BST 2016, operations=1.0, operationsPerMinute=41.49377593360996
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 15:33:42 BST 2016, end=Tue Jun 21 15:33:49 BST 2016, operations=1.0, operationsPerMinute=7.731958762886598
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 15:33:49 BST 2016, end=Tue Jun 21 15:33:51 BST 2016, operations=1.0, operationsPerMinute=29.865604778496763
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 15:33:51 BST 2016, end=Tue Jun 21 15:33:53 BST 2016, operations=1.0, operationsPerMinute=37.453183520599254
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 15:33:53 BST 2016, end=Tue Jun 21 15:33:57 BST 2016, operations=1.0, operationsPerMinute=16.968325791855204
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 15:33:57 BST 2016, end=Tue Jun 21 15:34:04 BST 2016, operations=1.0, operationsPerMinute=8.275862068965518
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 15:34:04 BST 2016, end=Tue Jun 21 15:34:37 BST 2016, operations=1.0, operationsPerMinute=1.804402742692169
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 15:34:37 BST 2016, end=Tue Jun 21 15:34:38 BST 2016, operations=1.0, operationsPerMinute=41.69562195969423
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 15:34:59 BST 2016, end=Tue Jun 21 15:36:59 BST 2016, operations=315.8215233643664, operationsPerMinute=157.9107616821832, mode=normal, start=Tue Jun 21 15:37:01 BST 2016, end=Tue Jun 21 15:41:01 BST 2016, operations=639.3005710422044, operationsPerMinute=159.8251427605511
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 15:41:08 BST 2016, end=Tue Jun 21 15:43:08 BST 2016, operations=132.42664170903132, operationsPerMinute=66.21332085451566, mode=normal, start=Tue Jun 21 15:43:14 BST 2016, end=Tue Jun 21 15:47:14 BST 2016, operations=257.7361990957761, operationsPerMinute=64.43404977394403
benchmark-name=compress, mod=warmup, start=Tue Jun 21 15:47:18 BST 2016, end=Tue Jun 21 15:49:18 BST 2016, operations=206.9338764857334, operationsPerMinute=103.4669382428667, mode=normal, start=Tue Jun 21 15:49:21 BST 2016, end=Tue Jun 21 15:53:21 BST 2016, operations=491.2344582939721, operationsPerMinute=122.80861457349303
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 15:53:25 BST 2016, end=Tue Jun 21 15:55:25 BST 2016, operations=77.14284653802821, operationsPerMinute=38.571423269014105, mode=normal, start=Tue Jun 21 15:55:33 BST 2016, end=Tue Jun 21 15:59:33 BST 2016, operations=149.1062243904022, operationsPerMinute=37.27655609760055
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 15:59:42 BST 2016, end=Tue Jun 21 16:01:42 BST 2016, operations=136.07733322472015, operationsPerMinute=68.03866661236007, mode=normal, start=Tue Jun 21 16:01:46 BST 2016, end=Tue Jun 21 16:05:46 BST 2016, operations=262.82816400258076, operationsPerMinute=65.70704100064519
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 16:05:53 BST 2016, end=Tue Jun 21 16:07:53 BST 2016, operations=224.68766460182232, operationsPerMinute=112.34383230091116, mode=normal, start=Tue Jun 21 16:07:56 BST 2016, end=Tue Jun 21 16:11:56 BST 2016, operations=436.3220301005433, operationsPerMinute=109.08050752513583
benchmark-name=derby, mod=warmup, start=Tue Jun 21 16:14:21 BST 2016, end=Tue Jun 21 16:16:21 BST 2016, operations=148.48186478262568, operationsPerMinute=74.24093239131284, mode=normal, start=Tue Jun 21 16:16:25 BST 2016, end=Tue Jun 21 16:20:25 BST 2016, operations=340.2415346989782, operationsPerMinute=85.06038367474456
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 16:20:29 BST 2016, end=Tue Jun 21 16:22:29 BST 2016, operations=116.35940016438708, operationsPerMinute=58.17970008219354, mode=normal, start=Tue Jun 21 16:22:35 BST 2016, end=Tue Jun 21 16:26:35 BST 2016, operations=231.34077087702846, operationsPerMinute=57.835192719257115
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 16:26:42 BST 2016, end=Tue Jun 21 16:28:42 BST 2016, operations=54.775218396099866, operationsPerMinute=27.387609198049933, mode=normal, start=Tue Jun 21 16:28:52 BST 2016, end=Tue Jun 21 16:32:52 BST 2016, operations=108.17004043598789, operationsPerMinute=27.04251010899697
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 16:33:03 BST 2016, end=Tue Jun 21 16:35:03 BST 2016, operations=5.990956512674597, operationsPerMinute=2.9954782563372984, mode=normal, start=Tue Jun 21 16:36:01 BST 2016, end=Tue Jun 21 16:40:01 BST 2016, operations=21.667906406442093, operationsPerMinute=5.416976601610523
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 16:40:58 BST 2016, end=Tue Jun 21 16:42:58 BST 2016, operations=51.1483220095685, operationsPerMinute=25.57416100478425, mode=normal, start=Tue Jun 21 16:43:14 BST 2016, end=Tue Jun 21 16:47:14 BST 2016, operations=99.4874592470186, operationsPerMinute=24.87186481175465
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 16:47:32 BST 2016, end=Tue Jun 21 16:49:32 BST 2016, operations=33.94867710360628, operationsPerMinute=16.97433855180314, mode=normal, start=Tue Jun 21 16:49:54 BST 2016, end=Tue Jun 21 16:53:54 BST 2016, operations=64.93854863431082, operationsPerMinute=16.234637158577705
