spec.jvm2008.report.run.location=HULL47
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 15:20:42 BST 2016, end=Tue Jun 21 15:20:42 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 15:20:42 BST 2016, end=Tue Jun 21 15:20:42 BST 2016, operations=1.0, operationsPerMinute=160.42780748663102
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 15:20:42 BST 2016, end=Tue Jun 21 15:21:16 BST 2016, operations=1.0, operationsPerMinute=1.7699637157438273
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 15:21:16 BST 2016, end=Tue Jun 21 15:21:22 BST 2016, operations=1.0, operationsPerMinute=10.744985673352435
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 15:21:22 BST 2016, end=Tue Jun 21 15:21:23 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 15:21:23 BST 2016, end=Tue Jun 21 15:21:34 BST 2016, operations=1.0, operationsPerMinute=5.656108597285068
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 15:21:34 BST 2016, end=Tue Jun 21 15:21:42 BST 2016, operations=1.0, operationsPerMinute=7.136060894386299
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 15:21:42 BST 2016, end=Tue Jun 21 15:21:50 BST 2016, operations=1.0, operationsPerMinute=8.200082000820009
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 15:21:50 BST 2016, end=Tue Jun 21 15:21:53 BST 2016, operations=1.0, operationsPerMinute=19.5248942401562
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 15:21:53 BST 2016, end=Tue Jun 21 15:21:54 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 15:21:54 BST 2016, end=Tue Jun 21 15:21:55 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 15:21:55 BST 2016, end=Tue Jun 21 15:22:02 BST 2016, operations=1.0, operationsPerMinute=8.82223202470225
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 15:22:02 BST 2016, end=Tue Jun 21 15:22:03 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 15:22:03 BST 2016, end=Tue Jun 21 15:22:05 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 15:22:05 BST 2016, end=Tue Jun 21 15:22:08 BST 2016, operations=1.0, operationsPerMinute=19.42376173518938
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 15:22:08 BST 2016, end=Tue Jun 21 15:22:15 BST 2016, operations=1.0, operationsPerMinute=8.416327675690841
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 15:22:15 BST 2016, end=Tue Jun 21 15:22:43 BST 2016, operations=1.0, operationsPerMinute=2.1462297896694804
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 15:22:43 BST 2016, end=Tue Jun 21 15:22:44 BST 2016, operations=1.0, operationsPerMinute=45.248868778280546
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 15:23:00 BST 2016, end=Tue Jun 21 15:25:00 BST 2016, operations=350.06079569878125, operationsPerMinute=175.03039784939062, mode=normal, start=Tue Jun 21 15:25:02 BST 2016, end=Tue Jun 21 15:29:02 BST 2016, operations=720.0489905168657, operationsPerMinute=180.01224762921643
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 15:29:08 BST 2016, end=Tue Jun 21 15:31:08 BST 2016, operations=140.46586681254024, operationsPerMinute=70.23293340627012, mode=normal, start=Tue Jun 21 15:31:13 BST 2016, end=Tue Jun 21 15:35:13 BST 2016, operations=282.0346592290339, operationsPerMinute=70.50866480725847
benchmark-name=compress, mod=warmup, start=Tue Jun 21 15:35:17 BST 2016, end=Tue Jun 21 15:37:17 BST 2016, operations=267.74710205526833, operationsPerMinute=133.87355102763416, mode=normal, start=Tue Jun 21 15:37:20 BST 2016, end=Tue Jun 21 15:41:20 BST 2016, operations=541.0636778215986, operationsPerMinute=135.26591945539965
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 15:41:23 BST 2016, end=Tue Jun 21 15:43:23 BST 2016, operations=85.89037995063217, operationsPerMinute=42.94518997531608, mode=normal, start=Tue Jun 21 15:43:30 BST 2016, end=Tue Jun 21 15:47:30 BST 2016, operations=180.54262092538718, operationsPerMinute=45.135655231346796
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 15:47:40 BST 2016, end=Tue Jun 21 15:49:40 BST 2016, operations=147.94686385853674, operationsPerMinute=73.97343192926837, mode=normal, start=Tue Jun 21 15:49:43 BST 2016, end=Tue Jun 21 15:53:43 BST 2016, operations=294.9010721757263, operationsPerMinute=73.72526804393158
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 15:53:49 BST 2016, end=Tue Jun 21 15:55:49 BST 2016, operations=251.345212457584, operationsPerMinute=125.672606228792, mode=normal, start=Tue Jun 21 15:55:52 BST 2016, end=Tue Jun 21 15:59:52 BST 2016, operations=503.04929642027537, operationsPerMinute=125.76232410506884
benchmark-name=derby, mod=warmup, start=Tue Jun 21 16:01:26 BST 2016, end=Tue Jun 21 16:03:26 BST 2016, operations=201.87873234584254, operationsPerMinute=100.93936617292127, mode=normal, start=Tue Jun 21 16:03:29 BST 2016, end=Tue Jun 21 16:07:29 BST 2016, operations=406.4696578608623, operationsPerMinute=101.61741446521557
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 16:07:32 BST 2016, end=Tue Jun 21 16:09:32 BST 2016, operations=134.36657145931503, operationsPerMinute=67.18328572965751, mode=normal, start=Tue Jun 21 16:09:37 BST 2016, end=Tue Jun 21 16:13:37 BST 2016, operations=269.00503627328305, operationsPerMinute=67.25125906832076
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 16:13:43 BST 2016, end=Tue Jun 21 16:15:43 BST 2016, operations=62.753054283748405, operationsPerMinute=31.376527141874202, mode=normal, start=Tue Jun 21 16:15:51 BST 2016, end=Tue Jun 21 16:19:51 BST 2016, operations=116.65260891003945, operationsPerMinute=29.163152227509862
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 16:20:03 BST 2016, end=Tue Jun 21 16:22:03 BST 2016, operations=11.549739931265728, operationsPerMinute=5.774869965632864, mode=normal, start=Tue Jun 21 16:22:38 BST 2016, end=Tue Jun 21 16:26:38 BST 2016, operations=23.150846655758567, operationsPerMinute=5.787711663939642
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 16:27:18 BST 2016, end=Tue Jun 21 16:29:18 BST 2016, operations=55.199596181249355, operationsPerMinute=27.599798090624677, mode=normal, start=Tue Jun 21 16:29:28 BST 2016, end=Tue Jun 21 16:33:28 BST 2016, operations=110.58769616672286, operationsPerMinute=27.646924041680716
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 16:33:39 BST 2016, end=Tue Jun 21 16:35:39 BST 2016, operations=37.38062584899761, operationsPerMinute=18.690312924498805, mode=normal, start=Tue Jun 21 16:35:57 BST 2016, end=Tue Jun 21 16:39:57 BST 2016, operations=74.68670283183036, operationsPerMinute=18.67167570795759
