spec.jvm2008.report.run.location=HULL77
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 13:02:21 BST 2016, end=Tue Jun 21 13:02:21 BST 2016, operations=1.0, operationsPerMinute=483.8709677419355
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 13:02:21 BST 2016, end=Tue Jun 21 13:02:21 BST 2016, operations=1.0, operationsPerMinute=116.50485436893204
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 13:02:21 BST 2016, end=Tue Jun 21 13:02:49 BST 2016, operations=1.0, operationsPerMinute=2.145002145002145
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 13:02:49 BST 2016, end=Tue Jun 21 13:02:55 BST 2016, operations=1.0, operationsPerMinute=10.423905489923557
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 13:02:55 BST 2016, end=Tue Jun 21 13:02:57 BST 2016, operations=1.0, operationsPerMinute=34.344590726960504
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 13:02:57 BST 2016, end=Tue Jun 21 13:03:08 BST 2016, operations=1.0, operationsPerMinute=5.541701302299806
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 13:03:08 BST 2016, end=Tue Jun 21 13:03:17 BST 2016, operations=1.0, operationsPerMinute=6.574621959237344
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 13:03:17 BST 2016, end=Tue Jun 21 13:03:24 BST 2016, operations=1.0, operationsPerMinute=8.079719903043362
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 13:03:24 BST 2016, end=Tue Jun 21 13:03:28 BST 2016, operations=1.0, operationsPerMinute=17.969451931716083
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 13:03:28 BST 2016, end=Tue Jun 21 13:03:29 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 13:03:29 BST 2016, end=Tue Jun 21 13:03:30 BST 2016, operations=1.0, operationsPerMinute=44.70938897168406
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 13:03:30 BST 2016, end=Tue Jun 21 13:03:37 BST 2016, operations=1.0, operationsPerMinute=8.361204013377927
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 13:03:37 BST 2016, end=Tue Jun 21 13:03:39 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 13:03:39 BST 2016, end=Tue Jun 21 13:03:40 BST 2016, operations=1.0, operationsPerMinute=40.053404539385845
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 13:03:40 BST 2016, end=Tue Jun 21 13:03:44 BST 2016, operations=1.0, operationsPerMinute=18.76172607879925
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 13:03:44 BST 2016, end=Tue Jun 21 13:03:51 BST 2016, operations=1.0, operationsPerMinute=8.080808080808081
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 13:03:51 BST 2016, end=Tue Jun 21 13:04:21 BST 2016, operations=1.0, operationsPerMinute=1.9815059445178336
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 13:04:21 BST 2016, end=Tue Jun 21 13:04:23 BST 2016, operations=1.0, operationsPerMinute=38.07106598984772
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 13:04:39 BST 2016, end=Tue Jun 21 13:06:39 BST 2016, operations=311.380855908278, operationsPerMinute=155.690427954139, mode=normal, start=Tue Jun 21 13:06:42 BST 2016, end=Tue Jun 21 13:10:42 BST 2016, operations=621.7588615100346, operationsPerMinute=155.43971537750866
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 13:10:48 BST 2016, end=Tue Jun 21 13:12:48 BST 2016, operations=126.39835665955289, operationsPerMinute=63.199178329776444, mode=normal, start=Tue Jun 21 13:12:53 BST 2016, end=Tue Jun 21 13:16:53 BST 2016, operations=258.35803835027735, operationsPerMinute=64.58950958756934
benchmark-name=compress, mod=warmup, start=Tue Jun 21 13:17:00 BST 2016, end=Tue Jun 21 13:19:00 BST 2016, operations=245.3880255491504, operationsPerMinute=122.6940127745752, mode=normal, start=Tue Jun 21 13:19:04 BST 2016, end=Tue Jun 21 13:23:04 BST 2016, operations=486.80164262054353, operationsPerMinute=121.70041065513588
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 13:23:07 BST 2016, end=Tue Jun 21 13:25:07 BST 2016, operations=76.50822656135102, operationsPerMinute=38.25411328067551, mode=normal, start=Tue Jun 21 13:25:17 BST 2016, end=Tue Jun 21 13:29:17 BST 2016, operations=165.41946629444342, operationsPerMinute=41.354866573610856
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 13:29:27 BST 2016, end=Tue Jun 21 13:31:27 BST 2016, operations=139.7326718942739, operationsPerMinute=69.86633594713695, mode=normal, start=Tue Jun 21 13:31:33 BST 2016, end=Tue Jun 21 13:35:33 BST 2016, operations=272.3859726089756, operationsPerMinute=68.0964931522439
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 13:35:40 BST 2016, end=Tue Jun 21 13:37:40 BST 2016, operations=241.5548019350234, operationsPerMinute=120.7774009675117, mode=normal, start=Tue Jun 21 13:37:43 BST 2016, end=Tue Jun 21 13:41:43 BST 2016, operations=477.88083163106705, operationsPerMinute=119.47020790776676
benchmark-name=derby, mod=warmup, start=Tue Jun 21 13:43:39 BST 2016, end=Tue Jun 21 13:45:39 BST 2016, operations=180.82417903935922, operationsPerMinute=90.41208951967961, mode=normal, start=Tue Jun 21 13:45:42 BST 2016, end=Tue Jun 21 13:49:42 BST 2016, operations=379.72019541512896, operationsPerMinute=94.93004885378224
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 13:49:47 BST 2016, end=Tue Jun 21 13:51:47 BST 2016, operations=115.9802023664208, operationsPerMinute=57.9901011832104, mode=normal, start=Tue Jun 21 13:51:54 BST 2016, end=Tue Jun 21 13:55:54 BST 2016, operations=245.33910626823769, operationsPerMinute=61.33477656705942
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 13:55:59 BST 2016, end=Tue Jun 21 13:57:59 BST 2016, operations=56.9895136114195, operationsPerMinute=28.49475680570975, mode=normal, start=Tue Jun 21 13:58:10 BST 2016, end=Tue Jun 21 14:02:10 BST 2016, operations=117.96526612656021, operationsPerMinute=29.491316531640052
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 14:02:18 BST 2016, end=Tue Jun 21 14:04:18 BST 2016, operations=11.420327950428629, operationsPerMinute=5.710163975214314, mode=normal, start=Tue Jun 21 14:05:06 BST 2016, end=Tue Jun 21 14:09:06 BST 2016, operations=23.129579691838956, operationsPerMinute=5.782394922959739
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 14:09:45 BST 2016, end=Tue Jun 21 14:11:45 BST 2016, operations=54.98909652730495, operationsPerMinute=27.494548263652476, mode=normal, start=Tue Jun 21 14:11:55 BST 2016, end=Tue Jun 21 14:15:55 BST 2016, operations=110.3821614002352, operationsPerMinute=27.5955403500588
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 14:16:06 BST 2016, end=Tue Jun 21 14:18:06 BST 2016, operations=37.408600182931316, operationsPerMinute=18.704300091465658, mode=normal, start=Tue Jun 21 14:18:25 BST 2016, end=Tue Jun 21 14:22:25 BST 2016, operations=74.81599121442991, operationsPerMinute=18.70399780360748
