spec.jvm2008.report.run.location=BARN-05
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 21:19:34 BST 2016, end=Fri Jul 01 21:19:34 BST 2016, operations=1.0, operationsPerMinute=1875.0
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 21:19:34 BST 2016, end=Fri Jul 01 21:19:34 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 21:19:34 BST 2016, end=Fri Jul 01 21:19:47 BST 2016, operations=1.0, operationsPerMinute=4.503490204908804
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 21:19:47 BST 2016, end=Fri Jul 01 21:19:51 BST 2016, operations=1.0, operationsPerMinute=18.143332325370427
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 21:19:51 BST 2016, end=Fri Jul 01 21:19:52 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 21:19:52 BST 2016, end=Fri Jul 01 21:20:00 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 21:20:00 BST 2016, end=Fri Jul 01 21:20:08 BST 2016, operations=1.0, operationsPerMinute=7.865757734661773
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 21:20:08 BST 2016, end=Fri Jul 01 21:20:14 BST 2016, operations=1.0, operationsPerMinute=9.244992295839754
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 21:20:14 BST 2016, end=Fri Jul 01 21:20:17 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 21:20:17 BST 2016, end=Fri Jul 01 21:20:17 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 21:20:17 BST 2016, end=Fri Jul 01 21:20:18 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 21:20:18 BST 2016, end=Fri Jul 01 21:20:24 BST 2016, operations=1.0, operationsPerMinute=10.865628395508873
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 21:20:24 BST 2016, end=Fri Jul 01 21:20:25 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 21:20:25 BST 2016, end=Fri Jul 01 21:20:26 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 21:20:26 BST 2016, end=Fri Jul 01 21:20:28 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 21:20:28 BST 2016, end=Fri Jul 01 21:20:35 BST 2016, operations=1.0, operationsPerMinute=9.402914903620122
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 21:20:35 BST 2016, end=Fri Jul 01 21:20:53 BST 2016, operations=1.0, operationsPerMinute=3.2374682997895645
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 21:20:53 BST 2016, end=Fri Jul 01 21:20:54 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 21:21:05 BST 2016, end=Fri Jul 01 21:23:05 BST 2016, operations=499.8687928889855, operationsPerMinute=249.93439644449276, mode=normal, start=Fri Jul 01 21:23:06 BST 2016, end=Fri Jul 01 21:27:06 BST 2016, operations=1015.7060706015892, operationsPerMinute=253.9265176503973
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 21:27:10 BST 2016, end=Fri Jul 01 21:29:10 BST 2016, operations=200.7144036098201, operationsPerMinute=100.35720180491005, mode=normal, start=Fri Jul 01 21:29:13 BST 2016, end=Fri Jul 01 21:33:13 BST 2016, operations=396.66115711418007, operationsPerMinute=99.16528927854502
benchmark-name=compress, mod=warmup, start=Fri Jul 01 21:33:17 BST 2016, end=Fri Jul 01 21:35:17 BST 2016, operations=397.9051956681346, operationsPerMinute=198.9525978340673, mode=normal, start=Fri Jul 01 21:35:19 BST 2016, end=Fri Jul 01 21:39:19 BST 2016, operations=800.4233216105238, operationsPerMinute=200.10583040263094
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 21:39:21 BST 2016, end=Fri Jul 01 21:41:21 BST 2016, operations=140.83041538758954, operationsPerMinute=70.41520769379477, mode=normal, start=Fri Jul 01 21:41:26 BST 2016, end=Fri Jul 01 21:45:26 BST 2016, operations=294.6290456655334, operationsPerMinute=73.65726141638335
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 21:45:31 BST 2016, end=Fri Jul 01 21:47:31 BST 2016, operations=235.20372421922744, operationsPerMinute=117.60186210961372, mode=normal, start=Fri Jul 01 21:47:34 BST 2016, end=Fri Jul 01 21:51:34 BST 2016, operations=470.63784366117284, operationsPerMinute=117.65946091529321
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 21:51:37 BST 2016, end=Fri Jul 01 21:53:37 BST 2016, operations=407.26891656217117, operationsPerMinute=203.63445828108559, mode=normal, start=Fri Jul 01 21:53:39 BST 2016, end=Fri Jul 01 21:57:39 BST 2016, operations=815.3046308012377, operationsPerMinute=203.82615770030944
benchmark-name=derby, mod=warmup, start=Fri Jul 01 21:58:02 BST 2016, end=Fri Jul 01 22:00:02 BST 2016, operations=364.2897230828978, operationsPerMinute=182.1448615414489, mode=normal, start=Fri Jul 01 22:00:04 BST 2016, end=Fri Jul 01 22:04:04 BST 2016, operations=725.1420621750194, operationsPerMinute=181.28551554375485
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 22:04:07 BST 2016, end=Fri Jul 01 22:06:07 BST 2016, operations=208.52448429989877, operationsPerMinute=104.26224214994939, mode=normal, start=Fri Jul 01 22:06:11 BST 2016, end=Fri Jul 01 22:10:11 BST 2016, operations=416.3290460562563, operationsPerMinute=104.08226151406407
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 22:10:15 BST 2016, end=Fri Jul 01 22:12:15 BST 2016, operations=70.45576100305712, operationsPerMinute=35.22788050152856, mode=normal, start=Fri Jul 01 22:12:23 BST 2016, end=Fri Jul 01 22:16:23 BST 2016, operations=152.54803246679305, operationsPerMinute=38.13700811669826
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 22:16:30 BST 2016, end=Fri Jul 01 22:18:30 BST 2016, operations=13.789714051696347, operationsPerMinute=6.894857025848173, mode=normal, start=Fri Jul 01 22:19:14 BST 2016, end=Fri Jul 01 22:23:14 BST 2016, operations=28.02641790836915, operationsPerMinute=7.006604477092288
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 22:23:48 BST 2016, end=Fri Jul 01 22:25:48 BST 2016, operations=74.57059575314344, operationsPerMinute=37.28529787657172, mode=normal, start=Fri Jul 01 22:25:57 BST 2016, end=Fri Jul 01 22:29:57 BST 2016, operations=149.25197846668402, operationsPerMinute=37.312994616671006
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 22:30:08 BST 2016, end=Fri Jul 01 22:32:08 BST 2016, operations=43.21894628856783, operationsPerMinute=21.609473144283914, mode=normal, start=Fri Jul 01 22:32:19 BST 2016, end=Fri Jul 01 22:36:19 BST 2016, operations=86.47254597989748, operationsPerMinute=21.61813649497437
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jul 01 22:36:31 BST 2016, end=Fri Jul 01 22:38:31 BST 2016, operations=711.4002224594119, operationsPerMinute=355.70011122970595, mode=normal, start=Fri Jul 01 22:38:32 BST 2016, end=Fri Jul 01 22:42:32 BST 2016, operations=1409.2510362376704, operationsPerMinute=352.3127590594176
benchmark-name=scimark.lu.small, mod=warmup, start=Fri Jul 01 22:42:33 BST 2016, end=Fri Jul 01 22:44:33 BST 2016, operations=575.7910033933439, operationsPerMinute=287.89550169667194, mode=normal, start=Fri Jul 01 22:44:35 BST 2016, end=Fri Jul 01 22:48:35 BST 2016, operations=1153.4523907117825, operationsPerMinute=288.36309767794563
benchmark-name=scimark.sor.small, mod=warmup, start=Fri Jul 01 22:48:36 BST 2016, end=Fri Jul 01 22:50:36 BST 2016, operations=331.0381398218044, operationsPerMinute=165.5190699109022, mode=normal, start=Fri Jul 01 22:50:39 BST 2016, end=Fri Jul 01 22:54:39 BST 2016, operations=661.7885169460576, operationsPerMinute=165.4471292365144
