spec.jvm2008.report.run.location=SUNSPACE06
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Wed Jun 29 03:09:46 BST 2016, end=Wed Jun 29 03:09:46 BST 2016, operations=1.0, operationsPerMinute=545.4545454545455
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 03:09:46 BST 2016, end=Wed Jun 29 03:09:47 BST 2016, operations=1.0, operationsPerMinute=58.25242718446602
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 03:09:47 BST 2016, end=Wed Jun 29 03:10:26 BST 2016, operations=1.0, operationsPerMinute=1.5169519379061007
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 03:10:26 BST 2016, end=Wed Jun 29 03:10:34 BST 2016, operations=1.0, operationsPerMinute=7.992540295723991
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 03:10:34 BST 2016, end=Wed Jun 29 03:10:37 BST 2016, operations=1.0, operationsPerMinute=20.775623268698062
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 03:10:37 BST 2016, end=Wed Jun 29 03:10:48 BST 2016, operations=1.0, operationsPerMinute=5.3985963649451145
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 03:10:48 BST 2016, end=Wed Jun 29 03:10:57 BST 2016, operations=1.0, operationsPerMinute=6.4177986950475985
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 03:10:57 BST 2016, end=Wed Jun 29 03:11:05 BST 2016, operations=1.0, operationsPerMinute=7.626795474768018
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 03:11:05 BST 2016, end=Wed Jun 29 03:11:09 BST 2016, operations=1.0, operationsPerMinute=15.881418740074114
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 03:11:09 BST 2016, end=Wed Jun 29 03:11:10 BST 2016, operations=1.0, operationsPerMinute=63.02521008403362
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 03:11:10 BST 2016, end=Wed Jun 29 03:11:11 BST 2016, operations=1.0, operationsPerMinute=45.248868778280546
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 03:11:11 BST 2016, end=Wed Jun 29 03:11:18 BST 2016, operations=1.0, operationsPerMinute=8.560422314167498
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 03:11:18 BST 2016, end=Wed Jun 29 03:11:20 BST 2016, operations=1.0, operationsPerMinute=34.64203233256351
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 03:11:20 BST 2016, end=Wed Jun 29 03:11:21 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 03:11:21 BST 2016, end=Wed Jun 29 03:11:25 BST 2016, operations=1.0, operationsPerMinute=18.478595626732368
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 03:11:25 BST 2016, end=Wed Jun 29 03:11:33 BST 2016, operations=1.0, operationsPerMinute=6.827492034592626
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 03:11:33 BST 2016, end=Wed Jun 29 03:12:08 BST 2016, operations=1.0, operationsPerMinute=1.7454037700721434
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 03:12:08 BST 2016, end=Wed Jun 29 03:12:12 BST 2016, operations=1.0, operationsPerMinute=13.443871835088505
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 03:12:56 BST 2016, end=Wed Jun 29 03:14:56 BST 2016, operations=351.3856533396506, operationsPerMinute=175.6928266698253, mode=normal, start=Wed Jun 29 03:14:58 BST 2016, end=Wed Jun 29 03:18:58 BST 2016, operations=699.3742295551076, operationsPerMinute=174.8435573887769
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 03:19:07 BST 2016, end=Wed Jun 29 03:21:07 BST 2016, operations=129.62598752794065, operationsPerMinute=64.81299376397033, mode=normal, start=Wed Jun 29 03:21:13 BST 2016, end=Wed Jun 29 03:25:13 BST 2016, operations=263.42633552320194, operationsPerMinute=65.85658388080049
benchmark-name=compress, mod=warmup, start=Wed Jun 29 03:25:19 BST 2016, end=Wed Jun 29 03:27:19 BST 2016, operations=256.9645540439032, operationsPerMinute=128.4822770219516, mode=normal, start=Wed Jun 29 03:27:21 BST 2016, end=Wed Jun 29 03:31:21 BST 2016, operations=512.9071539717362, operationsPerMinute=128.22678849293405
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 03:31:25 BST 2016, end=Wed Jun 29 03:33:25 BST 2016, operations=79.97264555976163, operationsPerMinute=39.986322779880815, mode=normal, start=Wed Jun 29 03:33:34 BST 2016, end=Wed Jun 29 03:37:34 BST 2016, operations=180.99666447287618, operationsPerMinute=45.249166118219044
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 03:37:43 BST 2016, end=Wed Jun 29 03:39:43 BST 2016, operations=141.76477571220298, operationsPerMinute=70.88238785610149, mode=normal, start=Wed Jun 29 03:39:49 BST 2016, end=Wed Jun 29 03:43:49 BST 2016, operations=288.678403539177, operationsPerMinute=72.16960088479425
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 03:43:55 BST 2016, end=Wed Jun 29 03:45:55 BST 2016, operations=248.68269230769232, operationsPerMinute=124.34134615384616, mode=normal, start=Wed Jun 29 03:45:58 BST 2016, end=Wed Jun 29 03:49:58 BST 2016, operations=505.6946124937209, operationsPerMinute=126.42365312343023
benchmark-name=derby, mod=warmup, start=Wed Jun 29 03:51:35 BST 2016, end=Wed Jun 29 03:53:35 BST 2016, operations=206.47174885336432, operationsPerMinute=103.23587442668216, mode=normal, start=Wed Jun 29 03:53:38 BST 2016, end=Wed Jun 29 03:57:38 BST 2016, operations=416.83248836174874, operationsPerMinute=104.20812209043719
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 03:57:43 BST 2016, end=Wed Jun 29 03:59:43 BST 2016, operations=135.19555671609217, operationsPerMinute=67.59777835804609, mode=normal, start=Wed Jun 29 03:59:47 BST 2016, end=Wed Jun 29 04:03:47 BST 2016, operations=269.87788914346163, operationsPerMinute=67.46947228586541
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 04:03:52 BST 2016, end=Wed Jun 29 04:05:52 BST 2016, operations=55.68859641937549, operationsPerMinute=27.844298209687746, mode=normal, start=Wed Jun 29 04:06:00 BST 2016, end=Wed Jun 29 04:10:00 BST 2016, operations=121.0622200824668, operationsPerMinute=30.2655550206167
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 04:10:10 BST 2016, end=Wed Jun 29 04:12:10 BST 2016, operations=11.565838865385546, operationsPerMinute=5.782919432692773, mode=normal, start=Wed Jun 29 04:12:44 BST 2016, end=Wed Jun 29 04:16:44 BST 2016, operations=23.200666122015445, operationsPerMinute=5.800166530503861
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 04:17:24 BST 2016, end=Wed Jun 29 04:19:24 BST 2016, operations=55.33952250758306, operationsPerMinute=27.66976125379153, mode=normal, start=Wed Jun 29 04:19:34 BST 2016, end=Wed Jun 29 04:23:34 BST 2016, operations=109.5882678932264, operationsPerMinute=27.3970669733066
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 04:23:47 BST 2016, end=Wed Jun 29 04:25:47 BST 2016, operations=37.167895242149484, operationsPerMinute=18.583947621074742, mode=normal, start=Wed Jun 29 04:26:08 BST 2016, end=Wed Jun 29 04:30:08 BST 2016, operations=73.75902460084008, operationsPerMinute=18.43975615021002
