spec.jvm2008.report.run.location=NIDD90
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 16:26:55 BST 2016, end=Sun Jun 26 16:26:55 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 16:26:55 BST 2016, end=Sun Jun 26 16:26:55 BST 2016, operations=1.0, operationsPerMinute=225.5639097744361
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 16:26:55 BST 2016, end=Sun Jun 26 16:27:18 BST 2016, operations=1.0, operationsPerMinute=2.6343519494204424
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 16:27:18 BST 2016, end=Sun Jun 26 16:27:23 BST 2016, operations=1.0, operationsPerMinute=11.549566891241579
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 16:27:23 BST 2016, end=Sun Jun 26 16:27:25 BST 2016, operations=1.0, operationsPerMinute=34.0522133938706
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 16:27:25 BST 2016, end=Sun Jun 26 16:27:35 BST 2016, operations=1.0, operationsPerMinute=5.639627784566219
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 16:27:35 BST 2016, end=Sun Jun 26 16:27:44 BST 2016, operations=1.0, operationsPerMinute=6.747638326585695
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 16:27:44 BST 2016, end=Sun Jun 26 16:27:52 BST 2016, operations=1.0, operationsPerMinute=8.097165991902834
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 16:27:52 BST 2016, end=Sun Jun 26 16:27:55 BST 2016, operations=1.0, operationsPerMinute=17.482517482517483
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 16:27:55 BST 2016, end=Sun Jun 26 16:27:56 BST 2016, operations=1.0, operationsPerMinute=56.550424128180964
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 16:27:56 BST 2016, end=Sun Jun 26 16:27:57 BST 2016, operations=1.0, operationsPerMinute=45.248868778280546
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 16:27:57 BST 2016, end=Sun Jun 26 16:28:05 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 16:28:05 BST 2016, end=Sun Jun 26 16:28:07 BST 2016, operations=1.0, operationsPerMinute=32.327586206896555
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 16:28:07 BST 2016, end=Sun Jun 26 16:28:08 BST 2016, operations=1.0, operationsPerMinute=37.71213073538655
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 16:28:08 BST 2016, end=Sun Jun 26 16:28:12 BST 2016, operations=1.0, operationsPerMinute=17.88908765652952
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 16:28:12 BST 2016, end=Sun Jun 26 16:28:19 BST 2016, operations=1.0, operationsPerMinute=8.271298593879239
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 16:28:19 BST 2016, end=Sun Jun 26 16:28:52 BST 2016, operations=1.0, operationsPerMinute=1.816860465116279
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 16:28:52 BST 2016, end=Sun Jun 26 16:28:53 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 16:29:10 BST 2016, end=Sun Jun 26 16:31:10 BST 2016, operations=318.19184243692655, operationsPerMinute=159.09592121846327, mode=normal, start=Sun Jun 26 16:31:12 BST 2016, end=Sun Jun 26 16:35:12 BST 2016, operations=666.5402320195758, operationsPerMinute=166.63505800489395
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 16:35:18 BST 2016, end=Sun Jun 26 16:37:18 BST 2016, operations=139.70499240776877, operationsPerMinute=69.85249620388439, mode=normal, start=Sun Jun 26 16:37:22 BST 2016, end=Sun Jun 26 16:41:22 BST 2016, operations=276.535529959323, operationsPerMinute=69.13388248983075
benchmark-name=compress, mod=warmup, start=Sun Jun 26 16:41:27 BST 2016, end=Sun Jun 26 16:43:27 BST 2016, operations=271.5381301917828, operationsPerMinute=135.7690650958914, mode=normal, start=Sun Jun 26 16:43:30 BST 2016, end=Sun Jun 26 16:47:30 BST 2016, operations=544.4233291179584, operationsPerMinute=136.1058322794896
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 16:47:32 BST 2016, end=Sun Jun 26 16:49:32 BST 2016, operations=85.84820882434953, operationsPerMinute=42.92410441217476, mode=normal, start=Sun Jun 26 16:49:40 BST 2016, end=Sun Jun 26 16:53:40 BST 2016, operations=180.12058241061155, operationsPerMinute=45.03014560265289
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 16:53:49 BST 2016, end=Sun Jun 26 16:55:49 BST 2016, operations=146.4454042266187, operationsPerMinute=73.22270211330935, mode=normal, start=Sun Jun 26 16:55:52 BST 2016, end=Sun Jun 26 16:59:52 BST 2016, operations=294.49901028864036, operationsPerMinute=73.62475257216009
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 16:59:57 BST 2016, end=Sun Jun 26 17:01:57 BST 2016, operations=252.3025991822606, operationsPerMinute=126.1512995911303, mode=normal, start=Sun Jun 26 17:02:00 BST 2016, end=Sun Jun 26 17:06:00 BST 2016, operations=505.4215617613801, operationsPerMinute=126.35539044034502
benchmark-name=derby, mod=warmup, start=Sun Jun 26 17:07:26 BST 2016, end=Sun Jun 26 17:09:26 BST 2016, operations=203.39131828304653, operationsPerMinute=101.69565914152327, mode=normal, start=Sun Jun 26 17:09:28 BST 2016, end=Sun Jun 26 17:13:28 BST 2016, operations=410.14747844053926, operationsPerMinute=102.53686961013481
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 17:13:32 BST 2016, end=Sun Jun 26 17:15:32 BST 2016, operations=133.86877779553714, operationsPerMinute=66.93438889776857, mode=normal, start=Sun Jun 26 17:15:37 BST 2016, end=Sun Jun 26 17:19:37 BST 2016, operations=268.01113065747535, operationsPerMinute=67.00278266436884
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 17:19:43 BST 2016, end=Sun Jun 26 17:21:43 BST 2016, operations=58.61422372011967, operationsPerMinute=29.307111860059834, mode=normal, start=Sun Jun 26 17:21:53 BST 2016, end=Sun Jun 26 17:25:53 BST 2016, operations=123.87123380684045, operationsPerMinute=30.967808451710113
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 17:26:03 BST 2016, end=Sun Jun 26 17:28:03 BST 2016, operations=11.54870219253321, operationsPerMinute=5.774351096266605, mode=normal, start=Sun Jun 26 17:28:38 BST 2016, end=Sun Jun 26 17:32:38 BST 2016, operations=22.931778874081356, operationsPerMinute=5.732944718520339
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 17:33:20 BST 2016, end=Sun Jun 26 17:35:20 BST 2016, operations=55.16174582261492, operationsPerMinute=27.58087291130746, mode=normal, start=Sun Jun 26 17:35:30 BST 2016, end=Sun Jun 26 17:39:30 BST 2016, operations=110.38618171380338, operationsPerMinute=27.596545428450845
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 17:39:42 BST 2016, end=Sun Jun 26 17:41:42 BST 2016, operations=37.36926185070734, operationsPerMinute=18.68463092535367, mode=normal, start=Sun Jun 26 17:42:00 BST 2016, end=Sun Jun 26 17:46:00 BST 2016, operations=74.82798308246137, operationsPerMinute=18.706995770615343
benchmark-name=scimark.fft.small, mod=warmup, start=Sun Jun 26 17:46:17 BST 2016, end=Sun Jun 26 17:48:17 BST 2016, operations=511.90423140750715, operationsPerMinute=255.95211570375358, mode=normal, start=Sun Jun 26 17:48:18 BST 2016, end=Sun Jun 26 17:52:18 BST 2016, operations=1033.3711722214568, operationsPerMinute=258.3427930553642
benchmark-name=scimark.lu.small, mod=warmup, start=Sun Jun 26 17:52:20 BST 2016, end=Sun Jun 26 17:54:20 BST 2016, operations=367.08301094008317, operationsPerMinute=183.54150547004159, mode=normal, start=Sun Jun 26 17:54:21 BST 2016, end=Sun Jun 26 17:58:21 BST 2016, operations=734.3668358182822, operationsPerMinute=183.59170895457055
benchmark-name=scimark.sor.small, mod=warmup, start=Sun Jun 26 17:58:24 BST 2016, end=Sun Jun 26 18:00:24 BST 2016, operations=244.0620331611851, operationsPerMinute=122.03101658059255, mode=normal, start=Sun Jun 26 18:00:27 BST 2016, end=Sun Jun 26 18:04:27 BST 2016, operations=487.33464293576606, operationsPerMinute=121.83366073394151
