spec.jvm2008.report.run.location=TOLL04
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Tue Jun 28 17:41:21 BST 2016, end=Tue Jun 28 17:41:21 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 17:41:21 BST 2016, end=Tue Jun 28 17:41:21 BST 2016, operations=1.0, operationsPerMinute=240.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 17:41:21 BST 2016, end=Tue Jun 28 17:41:43 BST 2016, operations=1.0, operationsPerMinute=2.821803132201477
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 17:41:43 BST 2016, end=Tue Jun 28 17:41:48 BST 2016, operations=1.0, operationsPerMinute=11.312217194570136
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 17:41:48 BST 2016, end=Tue Jun 28 17:41:50 BST 2016, operations=1.0, operationsPerMinute=33.74578177727784
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 17:41:50 BST 2016, end=Tue Jun 28 17:42:01 BST 2016, operations=1.0, operationsPerMinute=5.24704853519895
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 17:42:01 BST 2016, end=Tue Jun 28 17:42:10 BST 2016, operations=1.0, operationsPerMinute=6.9549090066071635
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 17:42:10 BST 2016, end=Tue Jun 28 17:42:17 BST 2016, operations=1.0, operationsPerMinute=8.289582757667864
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 17:42:17 BST 2016, end=Tue Jun 28 17:42:21 BST 2016, operations=1.0, operationsPerMinute=15.894039735099337
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 17:42:21 BST 2016, end=Tue Jun 28 17:42:22 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 17:42:22 BST 2016, end=Tue Jun 28 17:42:24 BST 2016, operations=1.0, operationsPerMinute=33.16749585406302
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 17:42:24 BST 2016, end=Tue Jun 28 17:42:32 BST 2016, operations=1.0, operationsPerMinute=7.6765609007164795
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 17:42:32 BST 2016, end=Tue Jun 28 17:42:33 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 17:42:33 BST 2016, end=Tue Jun 28 17:42:35 BST 2016, operations=1.0, operationsPerMinute=29.140359397765906
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 17:42:35 BST 2016, end=Tue Jun 28 17:42:40 BST 2016, operations=1.0, operationsPerMinute=14.734774066797643
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 17:42:40 BST 2016, end=Tue Jun 28 17:42:48 BST 2016, operations=1.0, operationsPerMinute=7.298382191947452
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 17:42:48 BST 2016, end=Tue Jun 28 17:43:27 BST 2016, operations=1.0, operationsPerMinute=1.5232292460015233
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 17:43:27 BST 2016, end=Tue Jun 28 17:43:29 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 17:43:44 BST 2016, end=Tue Jun 28 17:45:44 BST 2016, operations=241.77147302967006, operationsPerMinute=120.88573651483503, mode=normal, start=Tue Jun 28 17:45:46 BST 2016, end=Tue Jun 28 17:49:46 BST 2016, operations=488.1032493583514, operationsPerMinute=122.02581233958784
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 17:49:52 BST 2016, end=Tue Jun 28 17:51:52 BST 2016, operations=95.35008780002367, operationsPerMinute=47.675043900011836, mode=normal, start=Tue Jun 28 17:51:54 BST 2016, end=Tue Jun 28 17:55:54 BST 2016, operations=191.71980543310184, operationsPerMinute=47.92995135827546
benchmark-name=compress, mod=warmup, start=Tue Jun 28 17:55:57 BST 2016, end=Tue Jun 28 17:57:57 BST 2016, operations=149.61243980216062, operationsPerMinute=74.80621990108031, mode=normal, start=Tue Jun 28 17:57:59 BST 2016, end=Tue Jun 28 18:01:59 BST 2016, operations=298.9879651582386, operationsPerMinute=74.74699128955965
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 18:02:02 BST 2016, end=Tue Jun 28 18:04:02 BST 2016, operations=42.31578338716753, operationsPerMinute=21.157891693583764, mode=normal, start=Tue Jun 28 18:04:07 BST 2016, end=Tue Jun 28 18:08:07 BST 2016, operations=89.36001109103073, operationsPerMinute=22.340002772757682
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 18:08:14 BST 2016, end=Tue Jun 28 18:10:14 BST 2016, operations=86.88984322036583, operationsPerMinute=43.44492161018292, mode=normal, start=Tue Jun 28 18:10:17 BST 2016, end=Tue Jun 28 18:14:17 BST 2016, operations=174.19450136542838, operationsPerMinute=43.548625341357095
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 18:14:21 BST 2016, end=Tue Jun 28 18:16:21 BST 2016, operations=136.18006993006992, operationsPerMinute=68.09003496503496, mode=normal, start=Tue Jun 28 18:16:23 BST 2016, end=Tue Jun 28 18:20:23 BST 2016, operations=277.7277598648856, operationsPerMinute=69.4319399662214
benchmark-name=derby, mod=warmup, start=Tue Jun 28 18:22:26 BST 2016, end=Tue Jun 28 18:24:26 BST 2016, operations=105.44500064335708, operationsPerMinute=52.72250032167854, mode=normal, start=Tue Jun 28 18:24:28 BST 2016, end=Tue Jun 28 18:28:28 BST 2016, operations=213.00628244548682, operationsPerMinute=53.251570611371704
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 18:28:32 BST 2016, end=Tue Jun 28 18:30:32 BST 2016, operations=66.05400522583054, operationsPerMinute=33.02700261291527, mode=normal, start=Tue Jun 28 18:30:35 BST 2016, end=Tue Jun 28 18:34:35 BST 2016, operations=132.59941441013666, operationsPerMinute=33.149853602534165
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 18:34:40 BST 2016, end=Tue Jun 28 18:36:40 BST 2016, operations=30.99875306147755, operationsPerMinute=15.499376530738775, mode=normal, start=Tue Jun 28 18:36:48 BST 2016, end=Tue Jun 28 18:40:48 BST 2016, operations=68.97880901920436, operationsPerMinute=17.24470225480109
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 18:40:56 BST 2016, end=Tue Jun 28 18:42:56 BST 2016, operations=7.074034305896965, operationsPerMinute=3.5370171529484824, mode=normal, start=Tue Jun 28 18:43:28 BST 2016, end=Tue Jun 28 18:47:28 BST 2016, operations=14.188344649144259, operationsPerMinute=3.5470861622860648
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 18:48:16 BST 2016, end=Tue Jun 28 18:50:16 BST 2016, operations=32.245566148622174, operationsPerMinute=16.122783074311087, mode=normal, start=Tue Jun 28 18:50:29 BST 2016, end=Tue Jun 28 18:54:29 BST 2016, operations=64.61596357346998, operationsPerMinute=16.153990893367496
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 18:54:40 BST 2016, end=Tue Jun 28 18:56:40 BST 2016, operations=23.767906796136543, operationsPerMinute=11.883953398068272, mode=normal, start=Tue Jun 28 18:56:48 BST 2016, end=Tue Jun 28 19:00:48 BST 2016, operations=47.54441820713063, operationsPerMinute=11.886104551782658
benchmark-name=scimark.fft.small, mod=warmup, start=Tue Jun 28 19:00:56 BST 2016, end=Tue Jun 28 19:02:56 BST 2016, operations=246.9847089847801, operationsPerMinute=123.49235449239005, mode=normal, start=Tue Jun 28 19:02:57 BST 2016, end=Tue Jun 28 19:06:57 BST 2016, operations=493.70036024581475, operationsPerMinute=123.42509006145369
benchmark-name=scimark.lu.small, mod=warmup, start=Tue Jun 28 19:06:58 BST 2016, end=Tue Jun 28 19:08:58 BST 2016, operations=152.7567183957595, operationsPerMinute=76.37835919787975, mode=normal, start=Tue Jun 28 19:09:01 BST 2016, end=Tue Jun 28 19:13:01 BST 2016, operations=305.8298400665354, operationsPerMinute=76.45746001663385
benchmark-name=scimark.sor.small, mod=warmup, start=Tue Jun 28 19:13:03 BST 2016, end=Tue Jun 28 19:15:03 BST 2016, operations=142.29063309348345, operationsPerMinute=71.14531654674173, mode=normal, start=Tue Jun 28 19:15:05 BST 2016, end=Tue Jun 28 19:19:05 BST 2016, operations=283.99287188412416, operationsPerMinute=70.99821797103104
benchmark-name=scimark.sparse.small, mod=warmup, start=Tue Jun 28 19:19:07 BST 2016, end=Tue Jun 28 19:21:07 BST 2016, operations=124.68892735915429, operationsPerMinute=62.344463679577146, mode=normal, start=Tue Jun 28 19:21:09 BST 2016, end=Tue Jun 28 19:25:09 BST 2016, operations=249.62900683131897, operationsPerMinute=62.407251707829744
benchmark-name=scimark.monte_carlo, mod=warmup, start=Tue Jun 28 19:25:11 BST 2016, end=Tue Jun 28 19:27:11 BST 2016, operations=45.400770175482606, operationsPerMinute=22.700385087741303, mode=normal, start=Tue Jun 28 19:27:18 BST 2016, end=Tue Jun 28 19:31:18 BST 2016, operations=90.44342748754514, operationsPerMinute=22.610856871886284
benchmark-name=serial, mod=warmup, start=Tue Jun 28 19:31:23 BST 2016, end=Tue Jun 28 19:33:23 BST 2016, operations=67.78884545354502, operationsPerMinute=33.89442272677251, mode=normal, start=Tue Jun 28 19:33:28 BST 2016, end=Tue Jun 28 19:37:28 BST 2016, operations=133.3612652608213, operationsPerMinute=33.34031631520533
benchmark-name=sunflow, mod=warmup, start=Tue Jun 28 19:37:32 BST 2016, end=Tue Jun 28 19:39:32 BST 2016, operations=55.83476764199656, operationsPerMinute=27.91738382099828, mode=normal, start=Tue Jun 28 19:39:32 BST 2016, end=Tue Jun 28 19:43:32 BST 2016, operations=108.37874314635175, operationsPerMinute=27.094685786587938
benchmark-name=xml.transform, mod=warmup, start=Tue Jun 28 19:44:12 BST 2016, end=Tue Jun 28 19:46:12 BST 2016, operations=171.74834320946633, operationsPerMinute=85.87417160473316, mode=normal, start=Tue Jun 28 19:46:14 BST 2016, end=Tue Jun 28 19:50:14 BST 2016, operations=344.8351704574154, operationsPerMinute=86.20879261435385
benchmark-name=xml.validation, mod=warmup, start=Tue Jun 28 19:50:16 BST 2016, end=Tue Jun 28 19:52:16 BST 2016, operations=276.52043982115157, operationsPerMinute=138.26021991057578, mode=normal, start=Tue Jun 28 19:52:17 BST 2016, end=Tue Jun 28 19:56:17 BST 2016, operations=555.8605717037653, operationsPerMinute=138.96514292594134
