spec.jvm2008.report.run.location=HULL01
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jun 03 15:02:29 BST 2016, end=Fri Jun 03 15:02:30 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:02:30 BST 2016, end=Fri Jun 03 15:02:30 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:02:30 BST 2016, end=Fri Jun 03 15:02:42 BST 2016, operations=1.0, operationsPerMinute=4.856333468231485
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:02:42 BST 2016, end=Fri Jun 03 15:02:45 BST 2016, operations=1.0, operationsPerMinute=18.055973517905507
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:02:45 BST 2016, end=Fri Jun 03 15:02:47 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:02:47 BST 2016, end=Fri Jun 03 15:02:55 BST 2016, operations=1.0, operationsPerMinute=7.018364721020002
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:02:55 BST 2016, end=Fri Jun 03 15:03:03 BST 2016, operations=1.0, operationsPerMinute=7.914523149980214
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:03:03 BST 2016, end=Fri Jun 03 15:03:10 BST 2016, operations=1.0, operationsPerMinute=8.720930232558139
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:03:10 BST 2016, end=Fri Jun 03 15:03:12 BST 2016, operations=1.0, operationsPerMinute=25.9852750108272
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:03:12 BST 2016, end=Fri Jun 03 15:03:13 BST 2016, operations=1.0, operationsPerMinute=80.10680907877169
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:03:13 BST 2016, end=Fri Jun 03 15:03:14 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:03:14 BST 2016, end=Fri Jun 03 15:03:19 BST 2016, operations=1.0, operationsPerMinute=10.567101091933779
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:03:19 BST 2016, end=Fri Jun 03 15:03:21 BST 2016, operations=1.0, operationsPerMinute=40.899795501022496
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:03:21 BST 2016, end=Fri Jun 03 15:03:22 BST 2016, operations=1.0, operationsPerMinute=59.171597633136095
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:03:22 BST 2016, end=Fri Jun 03 15:03:24 BST 2016, operations=1.0, operationsPerMinute=27.86809103576405
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:03:24 BST 2016, end=Fri Jun 03 15:03:31 BST 2016, operations=1.0, operationsPerMinute=9.029345372460497
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:03:31 BST 2016, end=Fri Jun 03 15:03:51 BST 2016, operations=1.0, operationsPerMinute=2.900512423861549
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:03:51 BST 2016, end=Fri Jun 03 15:03:52 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:04:02 BST 2016, end=Fri Jun 03 15:06:02 BST 2016, operations=445.1761581788295, operationsPerMinute=222.58807908941475, mode=normal, start=Fri Jun 03 15:06:04 BST 2016, end=Fri Jun 03 15:10:04 BST 2016, operations=902.5881438503318, operationsPerMinute=225.64703596258295
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:10:08 BST 2016, end=Fri Jun 03 15:12:08 BST 2016, operations=177.5563267099151, operationsPerMinute=88.77816335495756, mode=normal, start=Fri Jun 03 15:12:12 BST 2016, end=Fri Jun 03 15:16:12 BST 2016, operations=356.5515945363493, operationsPerMinute=89.13789863408732
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:16:15 BST 2016, end=Fri Jun 03 15:18:15 BST 2016, operations=300.27021313212566, operationsPerMinute=150.13510656606283, mode=normal, start=Fri Jun 03 15:18:19 BST 2016, end=Fri Jun 03 15:22:19 BST 2016, operations=414.01821836883073, operationsPerMinute=103.50455459220768
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:23:19 BST 2016, end=Fri Jun 03 15:25:19 BST 2016, operations=101.09866182872688, operationsPerMinute=50.54933091436344, mode=normal, start=Fri Jun 03 15:25:25 BST 2016, end=Fri Jun 03 15:29:25 BST 2016, operations=141.47633600407502, operationsPerMinute=35.369084001018756
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:29:30 BST 2016, end=Fri Jun 03 15:31:30 BST 2016, operations=164.12911234508826, operationsPerMinute=82.06455617254413, mode=normal, start=Fri Jun 03 15:34:02 BST 2016, end=Fri Jun 03 15:38:02 BST 2016, operations=255.15776348109023, operationsPerMinute=63.78944087027256
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:38:06 BST 2016, end=Fri Jun 03 15:40:06 BST 2016, operations=193.0725137921854, operationsPerMinute=96.5362568960927, mode=normal, start=Fri Jun 03 15:40:21 BST 2016, end=Fri Jun 03 15:44:21 BST 2016, operations=463.9045036787109, operationsPerMinute=115.97612591967773
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:44:44 BST 2016, end=Fri Jun 03 15:46:44 BST 2016, operations=119.09284599351301, operationsPerMinute=59.546422996756505, mode=normal, start=Fri Jun 03 15:46:46 BST 2016, end=Fri Jun 03 15:50:46 BST 2016, operations=322.6270535244437, operationsPerMinute=80.65676338111092
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:50:49 BST 2016, end=Fri Jun 03 15:52:49 BST 2016, operations=125.24874082674636, operationsPerMinute=62.62437041337318, mode=normal, start=Fri Jun 03 15:53:36 BST 2016, end=Fri Jun 03 15:57:36 BST 2016, operations=229.18101780363705, operationsPerMinute=57.29525445090926
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:57:49 BST 2016, end=Fri Jun 03 15:59:49 BST 2016, operations=41.973160136687504, operationsPerMinute=20.986580068343752, mode=normal, start=Fri Jun 03 16:00:14 BST 2016, end=Fri Jun 03 16:04:14 BST 2016, operations=63.77095503699536, operationsPerMinute=15.94273875924884
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 16:05:24 BST 2016, end=Fri Jun 03 16:07:24 BST 2016, operations=10.252381998847536, operationsPerMinute=5.126190999423768, mode=normal, start=Fri Jun 03 16:09:02 BST 2016, end=Fri Jun 03 16:13:02 BST 2016, operations=18.805020231477748, operationsPerMinute=4.701255057869437
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:15:11 BST 2016, end=Fri Jun 03 16:17:11 BST 2016, operations=38.12644381668671, operationsPerMinute=19.063221908343355, mode=normal, start=Fri Jun 03 16:18:15 BST 2016, end=Fri Jun 03 16:22:15 BST 2016, operations=82.45186372755074, operationsPerMinute=20.612965931887686
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:22:41 BST 2016, end=Fri Jun 03 16:24:41 BST 2016, operations=20.087885387942052, operationsPerMinute=10.043942693971026, mode=normal, start=Fri Jun 03 16:24:56 BST 2016, end=Fri Jun 03 16:28:56 BST 2016, operations=58.86146620592602, operationsPerMinute=14.715366551481505
