spec.jvm2008.report.run.location=TOLL03
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 01:04:31 BST 2016, end=Wed Jun 29 01:04:31 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 01:04:31 BST 2016, end=Wed Jun 29 01:04:31 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 01:04:31 BST 2016, end=Wed Jun 29 01:04:53 BST 2016, operations=1.0, operationsPerMinute=2.6838432635534084
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 01:04:53 BST 2016, end=Wed Jun 29 01:04:58 BST 2016, operations=1.0, operationsPerMinute=11.312217194570136
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 01:04:58 BST 2016, end=Wed Jun 29 01:05:00 BST 2016, operations=1.0, operationsPerMinute=31.023784901758013
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 01:05:00 BST 2016, end=Wed Jun 29 01:05:11 BST 2016, operations=1.0, operationsPerMinute=5.455041367397036
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 01:05:11 BST 2016, end=Wed Jun 29 01:05:20 BST 2016, operations=1.0, operationsPerMinute=6.917223887479825
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 01:05:20 BST 2016, end=Wed Jun 29 01:05:27 BST 2016, operations=1.0, operationsPerMinute=8.32523935063133
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 01:05:27 BST 2016, end=Wed Jun 29 01:05:31 BST 2016, operations=1.0, operationsPerMinute=15.894039735099337
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 01:05:31 BST 2016, end=Wed Jun 29 01:05:32 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 01:05:32 BST 2016, end=Wed Jun 29 01:05:34 BST 2016, operations=1.0, operationsPerMinute=33.72681281618887
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 01:05:34 BST 2016, end=Wed Jun 29 01:05:42 BST 2016, operations=1.0, operationsPerMinute=7.381889763779528
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 01:05:42 BST 2016, end=Wed Jun 29 01:05:44 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 01:05:44 BST 2016, end=Wed Jun 29 01:05:46 BST 2016, operations=1.0, operationsPerMinute=29.140359397765906
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 01:05:46 BST 2016, end=Wed Jun 29 01:05:50 BST 2016, operations=1.0, operationsPerMinute=14.570179698882953
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 01:05:50 BST 2016, end=Wed Jun 29 01:05:59 BST 2016, operations=1.0, operationsPerMinute=7.1890726096333575
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 01:05:59 BST 2016, end=Wed Jun 29 01:06:39 BST 2016, operations=1.0, operationsPerMinute=1.4690759512266784
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 01:06:39 BST 2016, end=Wed Jun 29 01:06:41 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 01:07:00 BST 2016, end=Wed Jun 29 01:09:00 BST 2016, operations=243.750865683577, operationsPerMinute=121.8754328417885, mode=normal, start=Wed Jun 29 01:09:01 BST 2016, end=Wed Jun 29 01:13:01 BST 2016, operations=471.6824897902079, operationsPerMinute=117.92062244755198
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 01:13:08 BST 2016, end=Wed Jun 29 01:15:08 BST 2016, operations=90.55789153009299, operationsPerMinute=45.278945765046494, mode=normal, start=Wed Jun 29 01:15:10 BST 2016, end=Wed Jun 29 01:19:10 BST 2016, operations=180.69957693522522, operationsPerMinute=45.174894233806306
benchmark-name=compress, mod=warmup, start=Wed Jun 29 01:19:14 BST 2016, end=Wed Jun 29 01:21:14 BST 2016, operations=149.1180525030525, operationsPerMinute=74.55902625152625, mode=normal, start=Wed Jun 29 01:21:16 BST 2016, end=Wed Jun 29 01:25:16 BST 2016, operations=297.894060595817, operationsPerMinute=74.47351514895425
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 01:25:20 BST 2016, end=Wed Jun 29 01:27:20 BST 2016, operations=37.46998201924934, operationsPerMinute=18.73499100962467, mode=normal, start=Wed Jun 29 01:27:29 BST 2016, end=Wed Jun 29 01:31:29 BST 2016, operations=75.3274591094016, operationsPerMinute=18.8318647773504
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 01:31:38 BST 2016, end=Wed Jun 29 01:33:38 BST 2016, operations=77.9372993229313, operationsPerMinute=38.96864966146565, mode=normal, start=Wed Jun 29 01:33:43 BST 2016, end=Wed Jun 29 01:37:43 BST 2016, operations=156.96102082478487, operationsPerMinute=39.24025520619622
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 01:37:49 BST 2016, end=Wed Jun 29 01:39:49 BST 2016, operations=137.99722051975073, operationsPerMinute=68.99861025987536, mode=normal, start=Wed Jun 29 01:39:52 BST 2016, end=Wed Jun 29 01:43:52 BST 2016, operations=261.87912911381903, operationsPerMinute=65.46978227845476
benchmark-name=derby, mod=warmup, start=Wed Jun 29 01:45:57 BST 2016, end=Wed Jun 29 01:47:57 BST 2016, operations=80.53406745027957, operationsPerMinute=40.26703372513978, mode=normal, start=Wed Jun 29 01:48:00 BST 2016, end=Wed Jun 29 01:52:00 BST 2016, operations=155.23439681911196, operationsPerMinute=38.80859920477799
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 01:52:05 BST 2016, end=Wed Jun 29 01:54:05 BST 2016, operations=50.020645736072, operationsPerMinute=25.010322868036, mode=normal, start=Wed Jun 29 01:54:11 BST 2016, end=Wed Jun 29 01:58:11 BST 2016, operations=98.93086283298663, operationsPerMinute=24.73271570824666
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 01:58:17 BST 2016, end=Wed Jun 29 02:00:17 BST 2016, operations=30.127321786936943, operationsPerMinute=15.063660893468471, mode=normal, start=Wed Jun 29 02:00:23 BST 2016, end=Wed Jun 29 02:04:23 BST 2016, operations=69.82193206643174, operationsPerMinute=17.455483016607936
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 02:04:31 BST 2016, end=Wed Jun 29 02:06:31 BST 2016, operations=7.081393915805732, operationsPerMinute=3.540696957902866, mode=normal, start=Wed Jun 29 02:07:03 BST 2016, end=Wed Jun 29 02:11:03 BST 2016, operations=14.174530772467188, operationsPerMinute=3.543632693116797
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 02:11:51 BST 2016, end=Wed Jun 29 02:13:51 BST 2016, operations=32.30164711551422, operationsPerMinute=16.15082355775711, mode=normal, start=Wed Jun 29 02:13:59 BST 2016, end=Wed Jun 29 02:17:59 BST 2016, operations=64.6200679999495, operationsPerMinute=16.155016999987375
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 02:18:07 BST 2016, end=Wed Jun 29 02:20:07 BST 2016, operations=22.26883049210618, operationsPerMinute=11.13441524605309, mode=normal, start=Wed Jun 29 02:20:23 BST 2016, end=Wed Jun 29 02:24:23 BST 2016, operations=43.43742514063365, operationsPerMinute=10.859356285158412
benchmark-name=scimark.fft.small, mod=warmup, start=Wed Jun 29 02:24:38 BST 2016, end=Wed Jun 29 02:26:38 BST 2016, operations=221.25140724775588, operationsPerMinute=110.62570362387794, mode=normal, start=Wed Jun 29 02:26:39 BST 2016, end=Wed Jun 29 02:30:39 BST 2016, operations=432.6541157998515, operationsPerMinute=108.16352894996288
benchmark-name=scimark.lu.small, mod=warmup, start=Wed Jun 29 02:30:40 BST 2016, end=Wed Jun 29 02:32:40 BST 2016, operations=128.1464238363793, operationsPerMinute=64.07321191818966, mode=normal, start=Wed Jun 29 02:32:42 BST 2016, end=Wed Jun 29 02:36:42 BST 2016, operations=266.5504383582389, operationsPerMinute=66.63760958955973
benchmark-name=scimark.sor.small, mod=warmup, start=Wed Jun 29 02:36:45 BST 2016, end=Wed Jun 29 02:38:45 BST 2016, operations=123.73016620974428, operationsPerMinute=61.86508310487214, mode=normal, start=Wed Jun 29 02:38:48 BST 2016, end=Wed Jun 29 02:42:48 BST 2016, operations=248.19911356603166, operationsPerMinute=62.049778391507914
benchmark-name=scimark.sparse.small, mod=warmup, start=Wed Jun 29 02:42:51 BST 2016, end=Wed Jun 29 02:44:51 BST 2016, operations=105.86227365817061, operationsPerMinute=52.931136829085304, mode=normal, start=Wed Jun 29 02:44:54 BST 2016, end=Wed Jun 29 02:48:54 BST 2016, operations=218.98942614048062, operationsPerMinute=54.747356535120154
benchmark-name=scimark.monte_carlo, mod=warmup, start=Wed Jun 29 02:48:56 BST 2016, end=Wed Jun 29 02:50:56 BST 2016, operations=39.83374901630437, operationsPerMinute=19.916874508152183, mode=normal, start=Wed Jun 29 02:51:09 BST 2016, end=Wed Jun 29 02:55:09 BST 2016, operations=77.29938176559767, operationsPerMinute=19.324845441399418
benchmark-name=serial, mod=warmup, start=Wed Jun 29 02:55:15 BST 2016, end=Wed Jun 29 02:57:15 BST 2016, operations=58.55214968475396, operationsPerMinute=29.27607484237698, mode=normal, start=Wed Jun 29 02:57:21 BST 2016, end=Wed Jun 29 03:01:21 BST 2016, operations=117.26894226440747, operationsPerMinute=29.317235566101868
benchmark-name=sunflow, mod=warmup, start=Wed Jun 29 03:01:26 BST 2016, end=Wed Jun 29 03:03:26 BST 2016, operations=47.38246838203227, operationsPerMinute=23.691234191016136, mode=normal, start=Wed Jun 29 03:03:27 BST 2016, end=Wed Jun 29 03:07:27 BST 2016, operations=93.9534974599453, operationsPerMinute=23.488374364986324
benchmark-name=xml.transform, mod=warmup, start=Wed Jun 29 03:08:08 BST 2016, end=Wed Jun 29 03:10:08 BST 2016, operations=145.62798624075305, operationsPerMinute=72.81399312037652, mode=normal, start=Wed Jun 29 03:10:09 BST 2016, end=Wed Jun 29 03:14:09 BST 2016, operations=290.3209686609687, operationsPerMinute=72.58024216524217
benchmark-name=xml.validation, mod=warmup, start=Wed Jun 29 03:14:13 BST 2016, end=Wed Jun 29 03:16:13 BST 2016, operations=231.9652110700944, operationsPerMinute=115.9826055350472, mode=normal, start=Wed Jun 29 03:16:14 BST 2016, end=Wed Jun 29 03:20:14 BST 2016, operations=463.58156934860665, operationsPerMinute=115.89539233715166
