spec.jvm2008.report.run.location=SUNSPACE12
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Quad CPU    Q9400  @ 2.66GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=4027
benchmark-name=check, mode=normal, start=Wed Jun 29 10:34:33 BST 2016, end=Wed Jun 29 10:34:33 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 10:34:33 BST 2016, end=Wed Jun 29 10:34:34 BST 2016, operations=1.0, operationsPerMinute=320.85561497326205
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 10:34:34 BST 2016, end=Wed Jun 29 10:35:03 BST 2016, operations=1.0, operationsPerMinute=2.0700362256339484
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 10:35:03 BST 2016, end=Wed Jun 29 10:35:09 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 10:35:09 BST 2016, end=Wed Jun 29 10:35:11 BST 2016, operations=1.0, operationsPerMinute=28.28854314002829
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 10:35:11 BST 2016, end=Wed Jun 29 10:35:23 BST 2016, operations=1.0, operationsPerMinute=5.07399577167019
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 10:35:23 BST 2016, end=Wed Jun 29 10:35:32 BST 2016, operations=1.0, operationsPerMinute=6.688963210702341
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 10:35:32 BST 2016, end=Wed Jun 29 10:35:39 BST 2016, operations=1.0, operationsPerMinute=7.995735607675906
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 10:35:39 BST 2016, end=Wed Jun 29 10:35:44 BST 2016, operations=1.0, operationsPerMinute=13.49527665317139
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 10:35:44 BST 2016, end=Wed Jun 29 10:35:45 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 10:35:45 BST 2016, end=Wed Jun 29 10:35:47 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 10:35:47 BST 2016, end=Wed Jun 29 10:35:57 BST 2016, operations=1.0, operationsPerMinute=6.485785320505891
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 10:35:57 BST 2016, end=Wed Jun 29 10:35:59 BST 2016, operations=1.0, operationsPerMinute=27.86809103576405
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 10:35:59 BST 2016, end=Wed Jun 29 10:36:01 BST 2016, operations=1.0, operationsPerMinute=24.34077079107505
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 10:36:01 BST 2016, end=Wed Jun 29 10:36:06 BST 2016, operations=1.0, operationsPerMinute=12.52871163082063
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 10:36:06 BST 2016, end=Wed Jun 29 10:36:13 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 10:36:13 BST 2016, end=Wed Jun 29 10:37:00 BST 2016, operations=1.0, operationsPerMinute=1.2954486570515589
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 10:37:00 BST 2016, end=Wed Jun 29 10:37:02 BST 2016, operations=1.0, operationsPerMinute=33.149171270718234
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 10:37:23 BST 2016, end=Wed Jun 29 10:39:23 BST 2016, operations=290.76167410784615, operationsPerMinute=145.38083705392307, mode=normal, start=Wed Jun 29 10:39:25 BST 2016, end=Wed Jun 29 10:43:25 BST 2016, operations=593.722476138797, operationsPerMinute=148.43061903469925
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 10:43:34 BST 2016, end=Wed Jun 29 10:45:34 BST 2016, operations=118.59991686851123, operationsPerMinute=59.299958434255615, mode=normal, start=Wed Jun 29 10:45:38 BST 2016, end=Wed Jun 29 10:49:38 BST 2016, operations=232.24348426993632, operationsPerMinute=58.06087106748408
benchmark-name=compress, mod=warmup, start=Wed Jun 29 10:49:45 BST 2016, end=Wed Jun 29 10:51:45 BST 2016, operations=250.59905269577035, operationsPerMinute=125.29952634788518, mode=normal, start=Wed Jun 29 10:51:48 BST 2016, end=Wed Jun 29 10:55:48 BST 2016, operations=503.1992859759538, operationsPerMinute=125.79982149398845
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 10:55:52 BST 2016, end=Wed Jun 29 10:57:52 BST 2016, operations=70.874518963864, operationsPerMinute=35.437259481932, mode=normal, start=Wed Jun 29 10:58:00 BST 2016, end=Wed Jun 29 11:02:00 BST 2016, operations=150.06206783659897, operationsPerMinute=37.51551695914974
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 11:02:10 BST 2016, end=Wed Jun 29 11:04:10 BST 2016, operations=150.89105888768628, operationsPerMinute=75.44552944384314, mode=normal, start=Wed Jun 29 11:04:14 BST 2016, end=Wed Jun 29 11:08:14 BST 2016, operations=301.6633717451426, operationsPerMinute=75.41584293628566
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 11:08:19 BST 2016, end=Wed Jun 29 11:10:19 BST 2016, operations=241.8701804875761, operationsPerMinute=120.93509024378805, mode=normal, start=Wed Jun 29 11:10:22 BST 2016, end=Wed Jun 29 11:14:22 BST 2016, operations=483.7331181525804, operationsPerMinute=120.9332795381451
benchmark-name=derby, mod=warmup, start=Wed Jun 29 11:15:14 BST 2016, end=Wed Jun 29 11:17:14 BST 2016, operations=167.08187112923332, operationsPerMinute=83.54093556461666, mode=normal, start=Wed Jun 29 11:17:17 BST 2016, end=Wed Jun 29 11:21:17 BST 2016, operations=336.3613992282541, operationsPerMinute=84.09034980706352
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 11:21:21 BST 2016, end=Wed Jun 29 11:23:21 BST 2016, operations=100.71929178797258, operationsPerMinute=50.35964589398629, mode=normal, start=Wed Jun 29 11:23:29 BST 2016, end=Wed Jun 29 11:27:29 BST 2016, operations=214.0987276905429, operationsPerMinute=53.52468192263572
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 11:27:37 BST 2016, end=Wed Jun 29 11:29:37 BST 2016, operations=33.45527872752993, operationsPerMinute=16.727639363764965, mode=normal, start=Wed Jun 29 11:29:57 BST 2016, end=Wed Jun 29 11:33:57 BST 2016, operations=76.14917797844396, operationsPerMinute=19.03729449461099
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 11:34:10 BST 2016, end=Wed Jun 29 11:36:10 BST 2016, operations=8.847543691283658, operationsPerMinute=4.423771845641829, mode=normal, start=Wed Jun 29 11:37:34 BST 2016, end=Wed Jun 29 11:41:34 BST 2016, operations=17.64404880008902, operationsPerMinute=4.411012200022255
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 11:42:46 BST 2016, end=Wed Jun 29 11:44:46 BST 2016, operations=49.35133727136579, operationsPerMinute=24.675668635682896, mode=normal, start=Wed Jun 29 11:45:02 BST 2016, end=Wed Jun 29 11:49:02 BST 2016, operations=98.88303312575596, operationsPerMinute=24.72075828143899
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 11:49:13 BST 2016, end=Wed Jun 29 11:51:13 BST 2016, operations=28.345905797215714, operationsPerMinute=14.172952898607857, mode=normal, start=Wed Jun 29 11:51:41 BST 2016, end=Wed Jun 29 11:55:41 BST 2016, operations=56.68327667226337, operationsPerMinute=14.170819168065842
