spec.jvm2008.report.run.location=BEDSONTC070
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jun 03 15:02:17 BST 2016, end=Fri Jun 03 15:02:17 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:02:17 BST 2016, end=Fri Jun 03 15:02:17 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:02:17 BST 2016, end=Fri Jun 03 15:02:30 BST 2016, operations=1.0, operationsPerMinute=4.684572142410993
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:02:30 BST 2016, end=Fri Jun 03 15:02:33 BST 2016, operations=1.0, operationsPerMinute=18.404907975460123
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:02:33 BST 2016, end=Fri Jun 03 15:02:34 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:02:34 BST 2016, end=Fri Jun 03 15:02:43 BST 2016, operations=1.0, operationsPerMinute=7.095553453169347
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:02:43 BST 2016, end=Fri Jun 03 15:02:51 BST 2016, operations=1.0, operationsPerMinute=7.7389397652521605
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:02:51 BST 2016, end=Fri Jun 03 15:02:57 BST 2016, operations=1.0, operationsPerMinute=9.20104278484895
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:02:57 BST 2016, end=Fri Jun 03 15:02:59 BST 2016, operations=1.0, operationsPerMinute=26.166593981683384
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:02:59 BST 2016, end=Fri Jun 03 15:03:00 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:03:00 BST 2016, end=Fri Jun 03 15:03:01 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:03:01 BST 2016, end=Fri Jun 03 15:03:07 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:03:07 BST 2016, end=Fri Jun 03 15:03:08 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:03:08 BST 2016, end=Fri Jun 03 15:03:09 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:03:09 BST 2016, end=Fri Jun 03 15:03:11 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:03:11 BST 2016, end=Fri Jun 03 15:03:18 BST 2016, operations=1.0, operationsPerMinute=9.450307134981887
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:03:18 BST 2016, end=Fri Jun 03 15:03:38 BST 2016, operations=1.0, operationsPerMinute=2.9837386244964943
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:03:38 BST 2016, end=Fri Jun 03 15:03:38 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:03:49 BST 2016, end=Fri Jun 03 15:05:49 BST 2016, operations=481.6227280664159, operationsPerMinute=240.81136403320795, mode=normal, start=Fri Jun 03 15:05:50 BST 2016, end=Fri Jun 03 15:09:50 BST 2016, operations=991.1556897947829, operationsPerMinute=247.78892244869573
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:09:54 BST 2016, end=Fri Jun 03 15:11:54 BST 2016, operations=199.3396740719752, operationsPerMinute=99.6698370359876, mode=normal, start=Fri Jun 03 15:11:56 BST 2016, end=Fri Jun 03 15:15:56 BST 2016, operations=394.62202071263755, operationsPerMinute=98.65550517815939
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:16:00 BST 2016, end=Fri Jun 03 15:18:00 BST 2016, operations=398.01784278995086, operationsPerMinute=199.00892139497543, mode=normal, start=Fri Jun 03 15:18:01 BST 2016, end=Fri Jun 03 15:22:01 BST 2016, operations=792.548674158912, operationsPerMinute=198.137168539728
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:22:03 BST 2016, end=Fri Jun 03 15:24:03 BST 2016, operations=136.91569321847692, operationsPerMinute=68.45784660923846, mode=normal, start=Fri Jun 03 15:24:09 BST 2016, end=Fri Jun 03 15:28:09 BST 2016, operations=291.4911864827252, operationsPerMinute=72.8727966206813
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:28:14 BST 2016, end=Fri Jun 03 15:30:14 BST 2016, operations=233.5368486803573, operationsPerMinute=116.76842434017865, mode=normal, start=Fri Jun 03 15:30:17 BST 2016, end=Fri Jun 03 15:34:17 BST 2016, operations=466.60439168470486, operationsPerMinute=116.65109792117622
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:34:20 BST 2016, end=Fri Jun 03 15:36:20 BST 2016, operations=403.97318269432327, operationsPerMinute=201.98659134716164, mode=normal, start=Fri Jun 03 15:36:22 BST 2016, end=Fri Jun 03 15:40:22 BST 2016, operations=810.3224621896999, operationsPerMinute=202.58061554742497
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:40:44 BST 2016, end=Fri Jun 03 15:42:44 BST 2016, operations=358.5583178275543, operationsPerMinute=179.27915891377714, mode=normal, start=Fri Jun 03 15:42:46 BST 2016, end=Fri Jun 03 15:46:46 BST 2016, operations=717.4224815432246, operationsPerMinute=179.35562038580616
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:46:48 BST 2016, end=Fri Jun 03 15:48:48 BST 2016, operations=206.27161807738275, operationsPerMinute=103.13580903869138, mode=normal, start=Fri Jun 03 15:48:52 BST 2016, end=Fri Jun 03 15:52:52 BST 2016, operations=412.91127455492597, operationsPerMinute=103.22781863873149
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:52:55 BST 2016, end=Fri Jun 03 15:54:55 BST 2016, operations=68.65545650528873, operationsPerMinute=34.32772825264436, mode=normal, start=Fri Jun 03 15:55:05 BST 2016, end=Fri Jun 03 15:59:05 BST 2016, operations=150.57996024425682, operationsPerMinute=37.644990061064206
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 15:59:12 BST 2016, end=Fri Jun 03 16:01:12 BST 2016, operations=13.82883387501247, operationsPerMinute=6.914416937506235, mode=normal, start=Fri Jun 03 16:01:58 BST 2016, end=Fri Jun 03 16:05:58 BST 2016, operations=27.62497273808848, operationsPerMinute=6.90624318452212
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:06:27 BST 2016, end=Fri Jun 03 16:08:27 BST 2016, operations=73.89654759227004, operationsPerMinute=36.94827379613502, mode=normal, start=Fri Jun 03 16:08:38 BST 2016, end=Fri Jun 03 16:12:38 BST 2016, operations=146.6058057403674, operationsPerMinute=36.65145143509185
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:12:47 BST 2016, end=Fri Jun 03 16:14:47 BST 2016, operations=42.80317084978478, operationsPerMinute=21.40158542489239, mode=normal, start=Fri Jun 03 16:14:59 BST 2016, end=Fri Jun 03 16:18:59 BST 2016, operations=85.11460111420689, operationsPerMinute=21.278650278551723
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jun 03 16:19:13 BST 2016, end=Fri Jun 03 16:21:13 BST 2016, operations=716.1946913196115, operationsPerMinute=358.09734565980574, mode=normal, start=Fri Jun 03 16:21:14 BST 2016, end=Fri Jun 03 16:25:14 BST 2016, operations=1481.9155990194533, operationsPerMinute=370.47889975486333
benchmark-name=scimark.lu.small, mod=warmup, start=Fri Jun 03 16:25:15 BST 2016, end=Fri Jun 03 16:27:15 BST 2016, operations=574.0818967715454, operationsPerMinute=287.0409483857727, mode=normal, start=Fri Jun 03 16:27:17 BST 2016, end=Fri Jun 03 16:31:17 BST 2016, operations=1145.7950246019054, operationsPerMinute=286.44875615047636
benchmark-name=scimark.sor.small, mod=warmup, start=Fri Jun 03 16:31:18 BST 2016, end=Fri Jun 03 16:33:18 BST 2016, operations=327.4218886463276, operationsPerMinute=163.7109443231638, mode=normal, start=Fri Jun 03 16:33:20 BST 2016, end=Fri Jun 03 16:37:20 BST 2016, operations=657.2493773528159, operationsPerMinute=164.31234433820399
benchmark-name=scimark.sparse.small, mod=warmup, start=Fri Jun 03 16:37:22 BST 2016, end=Fri Jun 03 16:39:22 BST 2016, operations=507.59303115895193, operationsPerMinute=253.79651557947597, mode=normal, start=Fri Jun 03 16:39:24 BST 2016, end=Fri Jun 03 16:43:24 BST 2016, operations=1017.2115210612767, operationsPerMinute=254.30288026531917
benchmark-name=scimark.monte_carlo, mod=warmup, start=Fri Jun 03 16:43:25 BST 2016, end=Fri Jun 03 16:45:25 BST 2016, operations=117.22363978891893, operationsPerMinute=58.611819894459465, mode=normal, start=Fri Jun 03 16:45:33 BST 2016, end=Fri Jun 03 16:49:33 BST 2016, operations=232.8235203000784, operationsPerMinute=58.2058800750196
benchmark-name=serial, mod=warmup, start=Fri Jun 03 16:49:39 BST 2016, end=Fri Jun 03 16:51:39 BST 2016, operations=240.49359000375154, operationsPerMinute=120.24679500187577, mode=normal, start=Fri Jun 03 16:51:43 BST 2016, end=Fri Jun 03 16:55:43 BST 2016, operations=480.09215723194205, operationsPerMinute=120.02303930798551
benchmark-name=sunflow, mod=warmup, start=Fri Jun 03 16:55:46 BST 2016, end=Fri Jun 03 16:57:46 BST 2016, operations=180.00828451588973, operationsPerMinute=90.00414225794486, mode=normal, start=Fri Jun 03 16:57:48 BST 2016, end=Fri Jun 03 17:01:48 BST 2016, operations=359.25292903380966, operationsPerMinute=89.81323225845242
benchmark-name=xml.transform, mod=warmup, start=Fri Jun 03 17:02:09 BST 2016, end=Fri Jun 03 17:04:09 BST 2016, operations=513.6262319385283, operationsPerMinute=256.8131159692642, mode=normal, start=Fri Jun 03 17:04:10 BST 2016, end=Fri Jun 03 17:08:10 BST 2016, operations=1045.8783417720683, operationsPerMinute=261.4695854430171
benchmark-name=xml.validation, mod=warmup, start=Fri Jun 03 17:08:12 BST 2016, end=Fri Jun 03 17:10:12 BST 2016, operations=1019.5437053981245, operationsPerMinute=509.77185269906226, mode=normal, start=Fri Jun 03 17:10:12 BST 2016, end=Fri Jun 03 17:14:12 BST 2016, operations=2001.146460388397, operationsPerMinute=500.28661509709923
