spec.jvm2008.report.run.location=BEDSONTC092
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 08:26:51 BST 2016, end=Sat Jun 04 08:26:51 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 08:26:51 BST 2016, end=Sat Jun 04 08:26:51 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 08:26:51 BST 2016, end=Sat Jun 04 08:27:06 BST 2016, operations=1.0, operationsPerMinute=4.078580653932431
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 08:27:06 BST 2016, end=Sat Jun 04 08:27:09 BST 2016, operations=1.0, operationsPerMinute=17.40644038294169
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 08:27:09 BST 2016, end=Sat Jun 04 08:27:11 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 08:27:11 BST 2016, end=Sat Jun 04 08:27:19 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 08:27:19 BST 2016, end=Sat Jun 04 08:27:27 BST 2016, operations=1.0, operationsPerMinute=8.063432334363661
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 08:27:27 BST 2016, end=Sat Jun 04 08:27:33 BST 2016, operations=1.0, operationsPerMinute=9.114385538508278
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 08:27:33 BST 2016, end=Sat Jun 04 08:27:35 BST 2016, operations=1.0, operationsPerMinute=27.08803611738149
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 08:27:35 BST 2016, end=Sat Jun 04 08:27:36 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 08:27:36 BST 2016, end=Sat Jun 04 08:27:37 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 08:27:37 BST 2016, end=Sat Jun 04 08:27:43 BST 2016, operations=1.0, operationsPerMinute=11.021307861866275
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 08:27:43 BST 2016, end=Sat Jun 04 08:27:44 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 08:27:44 BST 2016, end=Sat Jun 04 08:27:45 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 08:27:45 BST 2016, end=Sat Jun 04 08:27:47 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 08:27:47 BST 2016, end=Sat Jun 04 08:27:53 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 08:27:53 BST 2016, end=Sat Jun 04 08:28:13 BST 2016, operations=1.0, operationsPerMinute=2.9907287409032
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 08:28:13 BST 2016, end=Sat Jun 04 08:28:14 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 08:28:25 BST 2016, end=Sat Jun 04 08:30:25 BST 2016, operations=488.3681152398912, operationsPerMinute=244.1840576199456, mode=normal, start=Sat Jun 04 08:30:26 BST 2016, end=Sat Jun 04 08:34:26 BST 2016, operations=998.055162507791, operationsPerMinute=249.51379062694775
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 08:34:31 BST 2016, end=Sat Jun 04 08:36:31 BST 2016, operations=198.63183755370892, operationsPerMinute=99.31591877685446, mode=normal, start=Sat Jun 04 08:36:33 BST 2016, end=Sat Jun 04 08:40:33 BST 2016, operations=397.8364212948608, operationsPerMinute=99.4591053237152
benchmark-name=compress, mod=warmup, start=Sat Jun 04 08:40:37 BST 2016, end=Sat Jun 04 08:42:37 BST 2016, operations=401.04131534569984, operationsPerMinute=200.52065767284992, mode=normal, start=Sat Jun 04 08:42:39 BST 2016, end=Sat Jun 04 08:46:39 BST 2016, operations=804.1816832643467, operationsPerMinute=201.04542081608668
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 08:46:41 BST 2016, end=Sat Jun 04 08:48:41 BST 2016, operations=140.58890443740984, operationsPerMinute=70.29445221870492, mode=normal, start=Sat Jun 04 08:48:47 BST 2016, end=Sat Jun 04 08:52:47 BST 2016, operations=296.0525550291775, operationsPerMinute=74.01313875729437
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 08:52:51 BST 2016, end=Sat Jun 04 08:54:51 BST 2016, operations=236.23268120563847, operationsPerMinute=118.11634060281924, mode=normal, start=Sat Jun 04 08:54:55 BST 2016, end=Sat Jun 04 08:58:55 BST 2016, operations=472.32209857633836, operationsPerMinute=118.08052464408459
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 08:58:58 BST 2016, end=Sat Jun 04 09:00:58 BST 2016, operations=409.3555555555555, operationsPerMinute=204.67777777777775, mode=normal, start=Sat Jun 04 09:01:00 BST 2016, end=Sat Jun 04 09:05:00 BST 2016, operations=813.9117774064092, operationsPerMinute=203.4779443516023
benchmark-name=derby, mod=warmup, start=Sat Jun 04 09:05:38 BST 2016, end=Sat Jun 04 09:07:38 BST 2016, operations=356.79116727874214, operationsPerMinute=178.39558363937107, mode=normal, start=Sat Jun 04 09:07:41 BST 2016, end=Sat Jun 04 09:11:41 BST 2016, operations=717.8784680865069, operationsPerMinute=179.46961702162673
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 09:11:43 BST 2016, end=Sat Jun 04 09:13:43 BST 2016, operations=209.1673618902892, operationsPerMinute=104.5836809451446, mode=normal, start=Sat Jun 04 09:13:47 BST 2016, end=Sat Jun 04 09:17:47 BST 2016, operations=418.7101012140847, operationsPerMinute=104.67752530352118
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 09:17:50 BST 2016, end=Sat Jun 04 09:19:50 BST 2016, operations=78.6191412757904, operationsPerMinute=39.3095706378952, mode=normal, start=Sat Jun 04 09:19:57 BST 2016, end=Sat Jun 04 09:23:57 BST 2016, operations=154.24944422585088, operationsPerMinute=38.56236105646272
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 09:24:03 BST 2016, end=Sat Jun 04 09:26:03 BST 2016, operations=14.004569333240287, operationsPerMinute=7.0022846666201435, mode=normal, start=Sat Jun 04 09:26:45 BST 2016, end=Sat Jun 04 09:30:45 BST 2016, operations=27.848559783916244, operationsPerMinute=6.962139945979061
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 09:31:20 BST 2016, end=Sat Jun 04 09:33:20 BST 2016, operations=74.96131026111735, operationsPerMinute=37.480655130558674, mode=normal, start=Sat Jun 04 09:33:28 BST 2016, end=Sat Jun 04 09:37:28 BST 2016, operations=150.45091957968583, operationsPerMinute=37.61272989492146
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 09:37:37 BST 2016, end=Sat Jun 04 09:39:37 BST 2016, operations=42.78441008526828, operationsPerMinute=21.39220504263414, mode=normal, start=Sat Jun 04 09:39:49 BST 2016, end=Sat Jun 04 09:43:49 BST 2016, operations=85.07308824158002, operationsPerMinute=21.268272060395006
