spec.jvm2008.report.run.location=BEDSONTC040
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 19 00:38:46 BST 2016, end=Sun Jun 19 00:38:47 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:38:47 BST 2016, end=Sun Jun 19 00:38:47 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:38:47 BST 2016, end=Sun Jun 19 00:38:59 BST 2016, operations=1.0, operationsPerMinute=4.8076923076923075
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:38:59 BST 2016, end=Sun Jun 19 00:39:02 BST 2016, operations=1.0, operationsPerMinute=17.969451931716083
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:39:02 BST 2016, end=Sun Jun 19 00:39:04 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:39:04 BST 2016, end=Sun Jun 19 00:39:12 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:39:12 BST 2016, end=Sun Jun 19 00:39:20 BST 2016, operations=1.0, operationsPerMinute=8.114687584527996
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:39:20 BST 2016, end=Sun Jun 19 00:39:26 BST 2016, operations=1.0, operationsPerMinute=8.964589870013446
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:39:26 BST 2016, end=Sun Jun 19 00:39:28 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:39:28 BST 2016, end=Sun Jun 19 00:39:29 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:39:29 BST 2016, end=Sun Jun 19 00:39:30 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:39:30 BST 2016, end=Sun Jun 19 00:39:36 BST 2016, operations=1.0, operationsPerMinute=10.897203051216854
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:39:36 BST 2016, end=Sun Jun 19 00:39:37 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:39:37 BST 2016, end=Sun Jun 19 00:39:38 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:39:38 BST 2016, end=Sun Jun 19 00:39:40 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:39:40 BST 2016, end=Sun Jun 19 00:39:47 BST 2016, operations=1.0, operationsPerMinute=9.335615372646647
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:39:47 BST 2016, end=Sun Jun 19 00:40:06 BST 2016, operations=1.0, operationsPerMinute=3.0070666065253344
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:40:06 BST 2016, end=Sun Jun 19 00:40:07 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:40:17 BST 2016, end=Sun Jun 19 00:42:17 BST 2016, operations=493.5870157645802, operationsPerMinute=246.7935078822901, mode=normal, start=Sun Jun 19 00:42:19 BST 2016, end=Sun Jun 19 00:46:19 BST 2016, operations=1007.8428504850726, operationsPerMinute=251.96071262126816
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:46:23 BST 2016, end=Sun Jun 19 00:48:23 BST 2016, operations=198.8846925917478, operationsPerMinute=99.4423462958739, mode=normal, start=Sun Jun 19 00:48:25 BST 2016, end=Sun Jun 19 00:52:25 BST 2016, operations=397.37602077437805, operationsPerMinute=99.34400519359451
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:52:28 BST 2016, end=Sun Jun 19 00:54:28 BST 2016, operations=400.5098256618844, operationsPerMinute=200.2549128309422, mode=normal, start=Sun Jun 19 00:54:30 BST 2016, end=Sun Jun 19 00:58:30 BST 2016, operations=802.0154051421074, operationsPerMinute=200.50385128552685
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 00:58:32 BST 2016, end=Sun Jun 19 01:00:32 BST 2016, operations=138.7834174547656, operationsPerMinute=69.3917087273828, mode=normal, start=Sun Jun 19 01:00:37 BST 2016, end=Sun Jun 19 01:04:37 BST 2016, operations=293.49628959808206, operationsPerMinute=73.37407239952051
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:04:42 BST 2016, end=Sun Jun 19 01:06:42 BST 2016, operations=236.78554149784705, operationsPerMinute=118.39277074892352, mode=normal, start=Sun Jun 19 01:06:45 BST 2016, end=Sun Jun 19 01:10:45 BST 2016, operations=474.78557522511613, operationsPerMinute=118.69639380627903
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:10:49 BST 2016, end=Sun Jun 19 01:12:49 BST 2016, operations=406.7483737078674, operationsPerMinute=203.3741868539337, mode=normal, start=Sun Jun 19 01:12:51 BST 2016, end=Sun Jun 19 01:16:51 BST 2016, operations=814.119658119658, operationsPerMinute=203.5299145299145
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:17:13 BST 2016, end=Sun Jun 19 01:19:13 BST 2016, operations=365.3382585326905, operationsPerMinute=182.66912926634524, mode=normal, start=Sun Jun 19 01:19:15 BST 2016, end=Sun Jun 19 01:23:15 BST 2016, operations=724.0967963386728, operationsPerMinute=181.0241990846682
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:23:18 BST 2016, end=Sun Jun 19 01:25:18 BST 2016, operations=206.6665675449642, operationsPerMinute=103.3332837724821, mode=normal, start=Sun Jun 19 01:25:21 BST 2016, end=Sun Jun 19 01:29:21 BST 2016, operations=415.07579677962923, operationsPerMinute=103.76894919490731
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:29:24 BST 2016, end=Sun Jun 19 01:31:24 BST 2016, operations=70.78049348225682, operationsPerMinute=35.39024674112841, mode=normal, start=Sun Jun 19 01:31:32 BST 2016, end=Sun Jun 19 01:35:32 BST 2016, operations=144.8526673328895, operationsPerMinute=36.213166833222374
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:35:41 BST 2016, end=Sun Jun 19 01:37:41 BST 2016, operations=13.819638743205601, operationsPerMinute=6.909819371602801, mode=normal, start=Sun Jun 19 01:38:27 BST 2016, end=Sun Jun 19 01:42:27 BST 2016, operations=27.756284608675543, operationsPerMinute=6.939071152168886
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:42:55 BST 2016, end=Sun Jun 19 01:44:55 BST 2016, operations=74.34967565397083, operationsPerMinute=37.17483782698542, mode=normal, start=Sun Jun 19 01:45:04 BST 2016, end=Sun Jun 19 01:49:04 BST 2016, operations=149.30398445255958, operationsPerMinute=37.325996113139894
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:49:13 BST 2016, end=Sun Jun 19 01:51:13 BST 2016, operations=43.25918706428653, operationsPerMinute=21.629593532143264, mode=normal, start=Sun Jun 19 01:51:24 BST 2016, end=Sun Jun 19 01:55:24 BST 2016, operations=86.39798451873494, operationsPerMinute=21.599496129683736
