spec.jvm2008.report.run.location=BARN-05
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 16:51:57 BST 2016, end=Fri Jul 01 16:51:57 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 16:51:57 BST 2016, end=Fri Jul 01 16:51:57 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 16:51:57 BST 2016, end=Fri Jul 01 16:52:11 BST 2016, operations=1.0, operationsPerMinute=4.451368795904741
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 16:52:11 BST 2016, end=Fri Jul 01 16:52:14 BST 2016, operations=1.0, operationsPerMinute=18.39926402943882
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 16:52:14 BST 2016, end=Fri Jul 01 16:52:15 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 16:52:15 BST 2016, end=Fri Jul 01 16:52:24 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 16:52:24 BST 2016, end=Fri Jul 01 16:52:31 BST 2016, operations=1.0, operationsPerMinute=7.930214115781126
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 16:52:31 BST 2016, end=Fri Jul 01 16:52:38 BST 2016, operations=1.0, operationsPerMinute=8.80152559777028
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 16:52:38 BST 2016, end=Fri Jul 01 16:52:40 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 16:52:40 BST 2016, end=Fri Jul 01 16:52:41 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 16:52:41 BST 2016, end=Fri Jul 01 16:52:42 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 16:52:42 BST 2016, end=Fri Jul 01 16:52:48 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 16:52:48 BST 2016, end=Fri Jul 01 16:52:49 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 16:52:49 BST 2016, end=Fri Jul 01 16:52:50 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 16:52:50 BST 2016, end=Fri Jul 01 16:52:52 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 16:52:52 BST 2016, end=Fri Jul 01 16:52:59 BST 2016, operations=1.0, operationsPerMinute=9.402914903620122
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 16:52:59 BST 2016, end=Fri Jul 01 16:53:17 BST 2016, operations=1.0, operationsPerMinute=3.2456994482310937
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 16:53:17 BST 2016, end=Fri Jul 01 16:53:18 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 16:53:28 BST 2016, end=Fri Jul 01 16:55:28 BST 2016, operations=494.5832479735644, operationsPerMinute=247.2916239867822, mode=normal, start=Fri Jul 01 16:55:29 BST 2016, end=Fri Jul 01 16:59:29 BST 2016, operations=995.1832952207274, operationsPerMinute=248.79582380518184
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 16:59:33 BST 2016, end=Fri Jul 01 17:01:33 BST 2016, operations=194.45107289986518, operationsPerMinute=97.22553644993259, mode=normal, start=Fri Jul 01 17:01:36 BST 2016, end=Fri Jul 01 17:05:36 BST 2016, operations=387.1676426986943, operationsPerMinute=96.79191067467357
benchmark-name=compress, mod=warmup, start=Fri Jul 01 17:05:40 BST 2016, end=Fri Jul 01 17:07:40 BST 2016, operations=399.84071826324504, operationsPerMinute=199.92035913162252, mode=normal, start=Fri Jul 01 17:07:42 BST 2016, end=Fri Jul 01 17:11:42 BST 2016, operations=799.726233949254, operationsPerMinute=199.9315584873135
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 17:11:44 BST 2016, end=Fri Jul 01 17:13:44 BST 2016, operations=137.87358486702757, operationsPerMinute=68.93679243351379, mode=normal, start=Fri Jul 01 17:13:49 BST 2016, end=Fri Jul 01 17:17:49 BST 2016, operations=290.96032384033515, operationsPerMinute=72.74008096008379
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 17:17:55 BST 2016, end=Fri Jul 01 17:19:55 BST 2016, operations=236.55805486545083, operationsPerMinute=118.27902743272541, mode=normal, start=Fri Jul 01 17:19:58 BST 2016, end=Fri Jul 01 17:23:58 BST 2016, operations=473.00364134812617, operationsPerMinute=118.25091033703154
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 17:24:02 BST 2016, end=Fri Jul 01 17:26:02 BST 2016, operations=407.4225546235664, operationsPerMinute=203.7112773117832, mode=normal, start=Fri Jul 01 17:26:04 BST 2016, end=Fri Jul 01 17:30:04 BST 2016, operations=815.2246753246753, operationsPerMinute=203.80616883116883
benchmark-name=derby, mod=warmup, start=Fri Jul 01 17:30:26 BST 2016, end=Fri Jul 01 17:32:26 BST 2016, operations=361.14641830321676, operationsPerMinute=180.57320915160838, mode=normal, start=Fri Jul 01 17:32:28 BST 2016, end=Fri Jul 01 17:36:28 BST 2016, operations=718.2998272943939, operationsPerMinute=179.57495682359848
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 17:36:30 BST 2016, end=Fri Jul 01 17:38:30 BST 2016, operations=206.7899726256618, operationsPerMinute=103.3949863128309, mode=normal, start=Fri Jul 01 17:38:33 BST 2016, end=Fri Jul 01 17:42:33 BST 2016, operations=416.1910733243046, operationsPerMinute=104.04776833107616
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 17:42:37 BST 2016, end=Fri Jul 01 17:44:37 BST 2016, operations=78.23848563824615, operationsPerMinute=39.11924281912307, mode=normal, start=Fri Jul 01 17:44:44 BST 2016, end=Fri Jul 01 17:48:44 BST 2016, operations=152.31534995805305, operationsPerMinute=38.07883748951326
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 17:48:53 BST 2016, end=Fri Jul 01 17:50:53 BST 2016, operations=13.910564036929108, operationsPerMinute=6.955282018464554, mode=normal, start=Fri Jul 01 17:51:37 BST 2016, end=Fri Jul 01 17:55:37 BST 2016, operations=27.831965329225937, operationsPerMinute=6.957991332306484
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 17:56:21 BST 2016, end=Fri Jul 01 17:58:21 BST 2016, operations=74.64931128183993, operationsPerMinute=37.324655640919964, mode=normal, start=Fri Jul 01 17:58:30 BST 2016, end=Fri Jul 01 18:02:30 BST 2016, operations=149.36985391554524, operationsPerMinute=37.34246347888631
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 18:02:39 BST 2016, end=Fri Jul 01 18:04:39 BST 2016, operations=43.280260939450145, operationsPerMinute=21.640130469725072, mode=normal, start=Fri Jul 01 18:04:49 BST 2016, end=Fri Jul 01 18:08:49 BST 2016, operations=86.58408447029791, operationsPerMinute=21.646021117574477
